,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
1205,3118,3118,3118,3118,Tracy was resiliant and overcame every odd that came at them.,How would Tracy feel afterwards?,accomplished,defeated,like they are unable to deal with things,0
1206,3367,3367,3367,3367,Jesse was riding their motorcycle and wrecked going thru a mud puddle at 60 mph.,What does Jesse need to do before this?,drink a good amount of alcohol before driving,look to the left at the field's produce crop,swerve out of the way of the mud puddle,2
1207,1829,1829,1829,1829,Sydney really liked Skylar and was trying very hard to become Skylar's girlfriend.,What will Sydney want to do next?,send flowers to Skylar,flirt with the clerk at the ice cream parlor,insult Skylar,0
1208,1891,1891,1891,1891,Quinn avoided Tracy's advances since he was a married man.,How would Tracy feel as a result?,capable,rejected,confident,1
1209,874,874,874,874,Kai joined Bailey for their grandmother's surprise birthday dinner at restaurant far away.,How would you describe Kai?,supportive of military,loves their family,loves their house,1
1210,2128,2128,2128,2128,Sasha asked Lee's mom to help even though Lee asked them not to.,How would Lee feel as a result?,betrayed,happy,sneaky,0
1211,1793,1793,1793,1793,Jordan bound Robin's hands together and threw her roughly into the back of their truck.,What will Robin want to do next?,take Robin to a secluded area,take Robin to the lake,try and scream for help,2
1212,2353,2353,2353,2353,Taylor brought Riley to the school and he brought her into the cafeteria for the dance.,What will Taylor want to do next?,dance with Riley,he brought her into the cafeteria,rent a movie,0
1213,2282,2282,2282,2282,ash was annoying so she moved cameron's shoe by an inch to see his response.,What will Cameron want to do next?,tell ash to stop,ignore ash,laugh at ash,0
1214,3153,3153,3153,3153,Having had a few drinks after dinner Robin was feeling her oats.,How would you describe Robin?,up for adventure,scared of her shadow,ready for bedtime,0
1215,1911,1911,1911,1911,Jordan produced some honey annually to give away to friends and family.,What will Others want to do next?,listed the people he was giving honey to,appreciate jordan,bought containers to store the honey,1
1216,4785,4785,4785,4785,"Casey was new at the school, she really wanted to fit in so he joined a club.",What will Others want to do next?,ask her to go back to where he came from,tell her to be the coach,ASK Casey where she was,2
1217,2810,2810,2810,2810,Bailey needed a lawyer after she was cheated. Taylor became Bailey's advocate.,Why did Taylor do this?,learn about Bailey,get presteige,get experience,2
1218,4604,4604,4604,4604,Kai shot a deer and was upset when he saw it suffering.,How would Kai feel afterwards?,satisfied afterwards,happy afterwards,regretful afterwards,2
1219,3789,3789,3789,3789,There are many generations of family here and Sasha was succeeded by her son.,Why did Sasha do this?,ask questions about her family,not have more kids,know more about her family tree,2
1220,1219,1219,1219,1219,Carson gave a book to his son after buying it off his good friend.,What will happen to Others?,'ll get paid for it,'ll get nothing,be a good father,0
1221,4200,4200,4200,4200,Taylor impressed upon you the standards that needed to be upheld in his construction industry.,What will Taylor want to do next?,justify the schedule's rushing,justify the costs of building,do their best,1
1222,4341,4341,4341,4341,Aubrey went mountain climbing all by herself to show her courage. She was placing her life at risk going alone.,How would you describe Aubrey?,proud,doesn't think,happy,1
1223,319,319,319,319,Tracy was relieved that her friend was alright.  She knew that Aubrey almost died.,How would Tracy feel afterwards?,there,alright,disappointed that her friend made it,1
1224,904,904,904,904,Alex threw confetti up in the air and pretty paper bits floated down and got in everyone's hair.,Why did Alex do this?,buy a bag of confetti,go to the party,show they were happy,2
1225,42,42,42,42,The customer felt that Addison was rude and made a complaint to management.,What will Addison want to do next?,take the abuse,wanted the problem fixed,explain the situation,2
1226,1670,1670,1670,1670,Alex was very shy and got uncomfortable around large groups of people.,Why did Alex do this?,was an introvert,consult a therapist,buy a book on confidence,0
1227,2682,2682,2682,2682,Cameron wore every sock that week and had to wash them again.,How would you describe Cameron?,feeling good,feeling lazy,they are ready for the next week,2
1228,3898,3898,3898,3898,Tracy was bored one Saturday afternoon. Tracy went to the mall with a friend to shop.,What will happen to Tracy?,find things to buy,hang out with Tracy at the mall,find nothing to buy,0
1229,238,238,238,238,Sydney finally beat her friend at Dr. Mario after weeks of pratice.,Why did Sydney do this?,prove herself to her friend,try to beat Sydney,congratulate Sydney,0
1230,4858,4858,4858,4858,Cameron was crying and Alex walked up and kissed her.,What will happen to Alex?,yell at Cameron,better,would be relieved to show Cameron love,2
1231,927,927,927,927,Sasha just received their pay check and had some spare money so they paid Jesse's bills.,How will Jesse feel about this?,be hugged by Jesse,be annoyed,relieved,2
1232,2992,2992,2992,2992,Ash drove to Cameron's house. Ash knew that Cameron needed a friend to help.,How would Cameron feel as a result?,indifferent,wanted,good friend,1
1233,1343,1343,1343,1343,Lee was at a concert and listened to the music.,Why did Lee do this?,drive to the concert,enjoy the concert,buy tickets,1
1234,4060,4060,4060,4060,"After the fight escalated even further, Austin left in a huff of anger.",What will Austin want to do next?,forget about everything,vent,fight Austin,1
1235,3796,3796,3796,3796,"Robin was going to Sasha's house for the first time, so Sasha gave Robin her address.",Why did Sasha do this?,clean up her house,So Robin could look for Sasha's house,So Sasha wouldn't get lost on the way there,1
1236,4134,4134,4134,4134,Alex never found out about the incident with the werewolf and the vampire.,What will Alex want to do next?,say nothing,go about their business,write a book,1
1237,3473,3473,3473,3473,Austin remembered Carson's name after having them for multiple different classes.,What will Austin want to do next?,needed to meet Carson,call Carson by their name,pick on Carson in class,1
1238,447,447,447,447,kendall signed them up for lessons even though they had no interest in doing it.,How would Others feel as a result?,listened to by kendall,like they are unheard,like they are paid attention to,1
1239,1918,1918,1918,1918,"Robin threw a large dinner party for several of their friends. At the party, Robin served food.",What will Robin want to do next?,eat the food,leave the dinner party,serve her guests,0
1240,4657,4657,4657,4657,Jan was listening to them and heard Austin's mother's yell.,How would Austin feel as a result?,very sad,very happy,very proud,0
1241,3932,3932,3932,3932,Ash didn't want to walk home alone so Kai walked with them.,Why did Kai do this?,safe,walk Ash to the door,make sure Ash gets home,2
1242,4626,4626,4626,4626,Kendall banged her head when her and Tracy were laughing together.,What will Kendall want to do next?,get a drum,record a song,say sorry,2
1243,4956,4956,4956,4956,"She had learned a ton in culinary school, Aubrey finished garnishing their breakfast.",What will Aubrey want to do next?,"double check to see if anyone has any food allergies, and if so, be sure to add those ingredients in last minute",serve everyone breakfast in the dining room,spit in their food before she serves it,1
1244,2041,2041,2041,2041,Austin got Sasha money for their birthday present that year.,What will Sasha want to do next?,give the money to Sasha,be ungrateful,thank them,2
1245,2600,2600,2600,2600,Carson gave their medicine back to the people who they had taken it from.,Why did Carson do this?,felt guilty,find a way to make it up,felt carefree,0
1246,645,645,645,645,Taylor listed the plot for sale and finally sold Jordan's land.,How would you describe Taylor?,relieved to have sold it,good at his job,bad at his work,0
1247,4437,4437,4437,4437,Cameron quit that job when she discovered that they didn't keep the machines up to code and it was dangerous.,How would Cameron feel afterwards?,like getting rehired at the job,glad for her decision,like praising the company,1
1248,2883,2883,2883,2883,Jordan managed to escape from the basement where they were being held hostage.,How would you describe Jordan?,cowardly and scared,timid and nervous,determined and admirable,2
1249,3685,3685,3685,3685,Aubrey was trying to increase her time and Alex kept their record for them.,What will Aubrey want to do next?,Ask Alex for the record,proud,Stop keeping track,0
1250,2888,2888,2888,2888,Taylor enjoys their new job. Taylor takes time to blow away the leaves before starting to cut the grass.,How would you describe Taylor?,now a front desk rep,a lawn care person,hired as a secretary,1
1251,4412,4412,4412,4412,Quinn is not very good at working with computers. The project Quinn is working on relies heavily on computers. Alex helps Quinn learn the computer.,How would Quinn feel as a result?,Confused and ungrateful,Grateful and thankful,Angry and frustrated,1
1252,1732,1732,1732,1732,"Robin had attraction to Jordan, and wanted to tell her how he felt, so he went to talk to her.",How would Robin feel afterwards?,Disappointed that he told Jordan how he felt,that Jordan will run after he tells her,Like a weight was lifted off his chest,2
1253,2510,2510,2510,2510,"Bailey was running late for work, but Bailey would make it on time.",How would Bailey feel afterwards?,had felt scared,relieved,enthusiastic,1
1254,836,836,836,836,"Jordan gave Riley the letter, letting Riley know they were breaking up with them.",What does Jordan need to do before this?,decide to break up with Riley,let the other party know they were done with them,get a pen and sharpener,0
1255,4508,4508,4508,4508,Bailey turned Aubrey away when Aubrey came to Bailey's door begging for help.,How would you describe Bailey?,bad for Aubrey,angry,cold-hearted,2
1256,2956,2956,2956,2956,Riley gave Dan a break after he worked a double shift.,What will Dan want to do next?,needed to call in a sub for Dan,needed to make time to work Dan's shift,rest for awhile,2
1257,1596,1596,1596,1596,Casey wanted to get a pet but his parents refused the request.,How would Casey feel afterwards?,depressed,very hopeful,down,0
1258,1867,1867,1867,1867,"Kai wanted to adopt a kitten, so she visited a pet shop and saw the kittens up close.",What will Kai want to do next?,pick up and hold a kitten that she likes,leave,get food,0
1259,3481,3481,3481,3481,Carson didn't want her to leave so he grabbed Quinn's wrist.,What will happen to Quinn?,become annoyed,become thrilled,become happy,0
1260,3591,3591,3591,3591,Skylar and Quinn have been married for a while. Skyler started working 3 jobs to increase household income. Skylar kept Quinn from becoming a waitress.,How would Skylar feel afterwards?,proud to be a bread baker,proud being a breadwinner,felt useless,1
1261,1509,1509,1509,1509,Carson took their lumps and threw them in the garbage.,How would Carson feel afterwards?,quite horrible,very nice,very serving,0
1262,3880,3880,3880,3880,Aubrey was taking the bus to work each day but she wanted a working car more than anything.,What will Aubrey want to do next?,start begging people for money,start looking at cars online,save money in order to buy a car,2
1263,3988,3988,3988,3988,cameron needed to make a fruit drink so he put fruit in the blender.,What will Cameron want to do next?,watch the blender work,forget about the blender,eat healthier,0
1264,3349,3349,3349,3349,Bailey saw her friend in the window and invited their friend inside but their friend declined the invitation.,How would Bailey feel afterwards?,like her friend does not like her,wanted and desired for her friendship,outgoing,0
1265,2437,2437,2437,2437,Bailey had been offered a deal on her failing business. Casey urged Bailey to accept the deal.,Why did Casey do this?,give good advice to Bailey,sabotage Bailey's future potential,sell the business,0
1266,3448,3448,3448,3448,Remy was in big trouble from her principal for the act.,How would Remy feel afterwards?,Elated,Proud,Ashamed,2
1267,1567,1567,1567,1567,After Jordan's father died Jordan took her to Hawaii for a break from everyday life.,The others would feel how about this?,a fatherless person,outraged,pleased,2
1268,3086,3086,3086,3086,Alex never would have found out if he hadn't found the love letter his wife sent to someone else.,How would Alex feel afterwards?,loved,clever,betrayed,2
1269,3883,3883,3883,3883,Alex loved their cousins bodies and grabbed one of them by the crotch.,Why did Alex do this?,grow fond of the cousins,was immoral and thought he would imitate President Trump,grow possessive of his cousins,0
1270,696,696,696,696,Tracy was the commander of Lee army.,Why did Tracy do this?,a hard worker,was qualified for the job,rise up the ranks,1
1271,90,90,90,90,Aubrey sent text messages to remind the group about the meeting this afternoon.,What does Aubrey need to do before this?,get everybody's email addresses,find out the meeting time,be certain that no one was late,1
1272,1422,1422,1422,1422,Addison was driving to their house and stopped so they could get lunch for themselves.,What does Addison need to do before this?,start the car,ask about lunch,Pay for the meal,0
1273,839,839,839,839,Robin took a lot of time out of her day to help Jesse.,How would Jesse feel as a result?,bitter,annoyed,grateful,2
1274,3425,3425,3425,3425,Carson went to talk to his wife about their anniversary plans and she was excited to go away.,What will happen to Carson's wife?,make his wife happy,make reservations,stay home,1
1275,102,102,102,102,"After months of preparation, Lee finally managed to kill their wife.",What does Lee need to do before this?,needed to research how to hide a body,needed to get advice from their friends,needed to consult with their priest,0
1276,1348,1348,1348,1348,Bailey put the luggage in their car so that they could go on the vacation.,How would Bailey feel afterwards?,excited for vacation,done,disappointed about the vacation,0
1277,2577,2577,2577,2577,After being injured in an accident Lee was entrusted into Cameron's care until he got better.,What will Lee want to do next?,work hard to get better,make sure he stayed hurt,tell Cameron to leave him alone,0
1278,827,827,827,827,Ash needed more room and moved Cameron over an inch.,What does Ash need to do before this?,walk away,stay still,gently shove Cameron over,2
1279,4253,4253,4253,4253,While getting ready for bed Kai took their hat off to sleep.,How would Kai feel afterwards?,unsteady about bedtime,someone who likes wearing hats,ready for bed,2
1280,4778,4778,4778,4778,Cameron asked Jan's roommate for advice because they were confused.,Why did Cameron do this?,Be a bad friend,Get good advice,Get bad advice,1
1281,3461,3461,3461,3461,"After living with Austin for many years but having to be given away, Remy the cat was happy to see Austin.",How would Remy feel afterwards?,happy that he got to see his old owner,abandoned because Austin gave him away,better,0
1282,2154,2154,2154,2154,Sydney shielded her eyes from the sun while laying out on the beach.,How would you describe Sydney?,enjoying her sunglasses,relaxed and warm,snow blind,1
1283,1664,1664,1664,1664,Jesse took his girlfriend along. She wasn't happy that he was going to leave without her.,What will Jesse want to do next?,apologize to her,say nothing,Jessie did this because his girlfriend disagreed with his plan,0
1284,3475,3475,3475,3475,Kendal knew he had drank to much to drive home from the party and yet took another drink.,What will Kendall want to do next?,get drunk,pay and take a taxi home,walk home staggering in the streets,1
1285,3579,3579,3579,3579,Skylar ignored Remy's mother by running off to the toy section of the store and was grounded as a result.,How would Skylar feel afterwards?,like she was a bad child,happy she was caught,grateful to Remy's mother,0
1286,3956,3956,3956,3956,Tracy liked to drink a lot in  any ocasion.,How would you describe Tracy?,drunk,sleepy,someone with alcohol problem,2
1287,4180,4180,4180,4180,Alex put Jordan into practice. They were a good player.,How would Jordan feel as a result?,like a good coach,part of the team,ashamed of themselves,1
1288,2462,2462,2462,2462,Sydney looked at their nose and noticed that it was crooked.,How would Sydney feel afterwards?,Dissapointed,worried about appearances,Happy,1
1289,4877,4877,4877,4877,Riley stopped teasing Lee after she saw how upset and hurt they were.,How would Riley feel afterwards?,Bad for not being tougher on Lee,empathetic,like they should make it up to lee somehow,1
1290,4357,4357,4357,4357,Sasha sent her son to college in the fall of that year.,What will Others want to do next?,ok,help her son move in,Give him support,2
1291,2412,2412,2412,2412,Sasha gave Aubrey a silly look and made their friend laugh.,How would you describe Sasha?,elated by the action,loved by Sasha,As someone that can be silly,2
1292,831,831,831,831,"Carson did not want to make a big deal out of their score, so Carson placed the ranking in perspective.",How would you describe Carson?,sad,angry,a modest person,2
1293,4237,4237,4237,4237,Taylor took Carson's turn while Carson was in the bathroom.,What will Taylor want to do next?,take his own turn,are nice,tell Carson the truth,2
1294,3639,3639,3639,3639,Jesse wrote the wrong answer on the board and the teacher yelled at him.,How would Jesse feel as a result?,as normal,happy,angry,2
1295,3563,3563,3563,3563,Skylar adapted to Jordan's environment even though it was different.,How would you describe Skylar?,a good friend,mean,rude,0
1296,3122,3122,3122,3122,Austin also grabbed a glass of milk to go with the cookies they were having.,How would you describe Austin?,full,satisfied,As someone who has a snack,2
1297,4661,4661,4661,4661,After Sasha got her grades back her parents grounded her. She would not be going on the trip.,How would Sasha feel afterwards?,horrible,accomplished,well traveled,0
1298,1775,1775,1775,1775,Addison asked Tracy's girlfriend to go but was caught by Tracy in the act of infidelity.,What will happen to Addison?,be scorned by Tracy,walked away,left,0
1299,769,769,769,769,Robin went on a plan and finally made it to the airport.,How would you describe Robin?,bored and angry,interested in travelling,sad and distressed,1
1300,2469,2469,2469,2469,"A college professor assigned his students to small groups and come up with a project involving horses and make a presentation to the class. Sasha knows more about the topic than the rest of her group members. In order to complete the assignment on time and correctly, Sasha called all the shots.",What will Sasha want to do next?,buy a horse to use during the presentation,create a timeline for completing the project,assign tasks and duties to her college professor,1
1301,1036,1036,1036,1036,Cameron didn't want to follow Austin's schedule so Cameron changed Austin's plans.,What does Cameron need to do before this?,find out what Austin had planned,ignore Austin's phone calls,follow Cameron's lead,0
1302,551,551,551,551,Riley taught them how to fish so that they could have dinner.,How would Others feel as a result?,grossed out,excited to get their own food,annoyed,1
1303,373,373,373,373,When it got to to the scary part of the movie Tracy forced Jan to close her eyes.,Why did Tracy do this?,laugh at jan,didn't want Jan to have nightmares,find what movie to watch,1
1304,4880,4880,4880,4880,Tracy examined every element of the drink and concluded it was safe.,Why did Tracy do this?,take the drink,strong,passive,0
1305,1689,1689,1689,1689,Kendall got some new shoes at a goodwill store at a cheap price.,How would Kendall feel afterwards?,as though the shoes are of poor quality,frugal,like she got very lucky with her purchase,2
1306,1084,1084,1084,1084,Kendall gave Kai a raise after his great work at the company for years.,Why did Kendall do this?,do their best at work,wanted to keep Kai,keep doing well at work,1
1307,3842,3842,3842,3842,Austin was very busy and didn't mean to ignore his broth Remy who started to cry.,How would Austin feel afterwards?,bad because he didn't mean to make Remy upset,he will continue to ignore Remy because he has more important things to do,he will be happy because now Remy will leave him alone,0
1308,1434,1434,1434,1434,Ash got their car stuck in the snow after trying to drive through a snow pile.,How would Ash feel afterwards?,Like a rider,Like a driver,annoyed,2
1309,2658,2658,2658,2658,Carson got her wish after she went to the magic wishing well.,What does Carson need to do before this?,think of a wish,enjoy the wish,collect dollar bills,0
1310,4763,4763,4763,4763,Ash held back his hair as he leaned over the soup to smell it.,Why did Ash do this?,take the cover off the soup pot,cooking,did not want to get his hair dirty,2
1311,4728,4728,4728,4728,Kai also picked a game to play for tonight's party.,How would Kai feel afterwards?,a party guest,smart now,bored now,0
1312,3981,3981,3981,3981,Alex called Bailey's boyfriend that night on the phone.,Why did Alex do this?,Go on a date with Bailey's boyfriend,say nothing,tell a secret,2
1313,2114,2114,2114,2114,Quinn also gave in. They were tired of fighting.,What does Quinn need to do before this?,never surrender,never give up,surrender immediately,2
1314,3679,3679,3679,3679,"Kai sent the student to the principal for throwing things in class, even after giving multiple warnings.",What will the principal want to do next?,talk to Kai about an appropriate punishment,hear the student's music,be rebellious,0
1315,1510,1510,1510,1510,Robin caught Jordan by the arm as Jordan tried to run away with Robin's phone in his hand.,What will Robin want to do next?,take Jordan's phone as revenge for hers,pummel Jordan for being rude to her,chastise Jordan for taking the phone,2
1316,48,48,48,48,Carson and Addison are dating and it is getting serious day by day.,How would Carson feel about this?,in love,going to slap her,falling for her,0
1317,3405,3405,3405,3405,Jordan bought a new house on the ocean with direct access to the beach.,What does Jordan need to do before this?,needed to have lots of money,likes the beach,wanted to buy a new house,0
1318,2405,2405,2405,2405,Kai knew that Riley was sick and offered to take his kids to school.,What will Kai want to do next?,Drop the kids off at the park,Drop the kids off at the museum,"Go back home, job well done",2
1319,3900,3900,3900,3900,Lee saved up his money for months and got an ipad.,What does Lee need to do before this?,show off their ipad,withdraw his savings from the bank,get one for his mom,1
1320,2623,2623,2623,2623,Sasha told Skylar to put away the groceries and clean the living room for an hour.,How would you describe Sasha?,feeling indifferent,feeling strong,annoyed about it,2
1321,4220,4220,4220,4220,Remy followed Tracy home and taunted them until they got inside.,How would Tracy feel as a result?,a mean person,like filing a police report,hurt by Remy,2
1322,1144,1144,1144,1144,Kendall doesn't like to bake and asked their friend Robin if they would make homemade cookies for their kids for Christmas. Robin happily agreed and made Kendall's children cookies.,What does Robin need to do before this?,Shop for ingredients and decorations for the cookies,crack eggs,Search for her best banana bread recipe,0
1323,307,307,307,307,"Jesse had a fight with her boyfriend.  Therefore, Kai got Jesse together with her boyfriend to resolve their problem.",How would Kai feel afterwards?,slightly ambivalent,annoyed since they could not resolve their issues,happy for them,1
1324,315,315,315,315,Bailey had to put Taylor's desk in front of the class.,Why did Bailey do this?,avoid looking at Taylor during class,make sure Taylor had a good view of the playground,make sure Taylor could see the blackboard,2
1325,1082,1082,1082,1082,Riley protected their skin from the sun and had a good time at the park.,Why did Riley do this?,lazy,go home,strong,2
1326,897,897,897,897,Aubrey brought snacks for himself and everybody during the picnic.,How would you describe Aubrey?,had a brother with lot of friends,planning to leave the city with friends,has so many friends,2
1327,1353,1353,1353,1353,Tracy was looking for love in all the wrong places and was very sad.,What will Tracy want to do next?,join an online dating site,become a nun,stay single forever,0
1328,1183,1183,1183,1183,Carson found the missing doll.  They have been looking for it for hours.,How would Carson feel afterwards?,very excited,very tired,very annoyed,0
1329,1763,1763,1763,1763,Casey collected Aubrey's thoughts to see why she was sad.,How would Aubrey feel as a result?,angry,mad,loved,2
1330,2028,2028,2028,2028,Casey wanted to build the model together but she left the glue in the other room.,What does Casey need to do before this?,ask for help,abandon the project,Retrieve the glue from the other room,2
1331,1840,1840,1840,1840,"Bailey spent a lot of time trying to figure out the problem, so Jordan gave Bailey the answer.",How would Jordan feel afterwards?,responsible,upset,guilty,0
1332,4247,4247,4247,4247,Quinn texted their husband advice on what to get their friends for the baby shower.,What will happen to Quinn?,go get a baby shower gift,regret sending their husband,be thrilled,0
1333,4924,4924,4924,4924,Lee wanted a new hobby and then they learned to knit.,Why did Lee do this?,do something creative and fun,knit something,starting knitting,0
1334,202,202,202,202,"Austin asked Sydney whom they would like see this weekend, since Austin hated Amy, Sydney's other friend. Austin made Sydney choose.",Why did Austin do this?,hang out with Sydney,spend the weekend with Amy,know sydney does not like certain people,2
1335,1151,1151,1151,1151,Cameron noticed that his dog's water dish was almost empty so he poured out his water bottle into the dish.,What will Cameron want to do next?,give away the dog to a friend,get a new dog for himself,make sure the dog also has food,2
1336,3500,3500,3500,3500,Skylar sent them a text message asking them to pick up a gallon of milk.,What does Skylar need to do before this?,Find a phone to send the text,have some milk,avoid talking on the phone,0
1337,412,412,412,412,Alex sent the boy to their room after the boy had a temper tantrum at the store.,How would Others feel as a result?,relieved,in charge,annoyed,2
1338,3359,3359,3359,3359,Skylar washed Cameron's hair after she came home with lice.,How would Cameron feel as a result?,Relieved from pain,tired of hair,irritated with Cameron,0
1339,4843,4843,4843,4843,Riley hurt other people's feelings by being rude.,What will happen to Others?,lose friends,Others will be happy,Others will be upset,2
1340,4596,4596,4596,4596,Kai played paintball because it was fun and entertaining.,What will Kai want to do next?,go home,play more,wanted to play paintball,1
1341,113,113,113,113,Remy was making large batches of cookies for the girl scouts to sell to raise money so they worked all morning baking.,What does Remy need to do before this?,go to bed,sell her delicious cookies,go shopping for all the ingredients,2
1342,4421,4421,4421,4421,Austin called Casey's dad to tell him the good news about Casey.,What does Austin need to do before this?,dislike Casey,know Casey's dad,inform others,1
1343,2920,2920,2920,2920,Austin did not want to leave the party cause the girl he liked was there by herself.,What does Austin need to do before this?,prepare to talk,dance with the girl,move out of the state,0
1344,3109,3109,3109,3109,Lee put the largest one in first and watched them cook in the fryer.,How would Others feel as a result?,ready to eat the food,very angry,very observant,0
1345,4026,4026,4026,4026,Alex lost patience and confronted people when someone cut in the line in front of him.,Why did Alex do this?,report the activity to the people in charge,calm down and talk rationally to the people,wanted to protect his right,2
1346,4651,4651,4651,4651,"Taylor affected Carson's ability to think, because Carson had the hots for Taylor and got distracted.",How would Taylor feel afterwards?,pleased with their looks,flattered that someone liked him,excited about the isolation,1
1347,824,824,824,824,Remy won an award at school so they ran right home afterwards and showed it to their parents.,How would Remy feel afterwards?,proud,not over the moon,ashamed,0
1348,3458,3458,3458,3458,Remy immediately saw her mistake and made sure to correct it before submitting the project.,How would you describe Remy?,amazed about the mistake,careless,cautious,2
1349,384,384,384,384,Quinn played games on Kai's computer because Kai had left to run errands.,What does Quinn need to do before this?,try a new game,load the game,play more games,1
1350,1708,1708,1708,1708,"After a long and exhausting swim in the ocean, Aubrey swam back to the pier. She was satisfied with her swim.",How would Aubrey feel after her swim?,lazy because her swim was short,upset that she had to stop swimming,exhausted because she swam for a long time,2
1351,267,267,267,267,Austin wanted to start selling things on eBay.,What will Austin want to do next?,ask friends for items to sell,get an ebay account,open a brick and mortar store,1
1352,1133,1133,1133,1133,Casey was afraid of the dark and found the only way to soothe herself was to suck her thumb.,Why did Casey do this?,eased,wanted to bite herself,secure,2
1353,3808,3808,3808,3808,Sasha pulled the blinds together so that she could do something away from prying eyes.,How would Others feel as a result?,certain about what Tracy was doing,a private person,curious about what was happening,2
1354,1877,1877,1877,1877,Addison helped Remy get out of trouble by doing their dirty work.,What will happen to Remy?,get blamed for everything,be happy,saved,2
1355,4318,4318,4318,4318,Skylar asked Austin's boss if he could have the day off.,What does Skylar need to do before this?,wait for a reply from Austin's boss,ask Austin to make sure it was okay,find out dark info on Austin's boss,1
1356,2521,2521,2521,2521,Tracy started to exercise this morning. It was about time she took her health seriously.,What does Tracy need to do before this?,leave the weights on the floor,lift weights,get a gym membership,2
1357,2707,2707,2707,2707,Quinn brought their friend to the store so that they could get what they needed for their broken leg.,Why did Quinn do this?,get money from their friend,take their friend back home,help out the friend,2
1358,4576,4576,4576,4576,Alex cleaned Sasha's car so that she could sell it to someone else.,How would Alex feel afterwards?,upset with Sasha,optimistic about selling the car,happy with Sasha,1
1359,1671,1671,1671,1671,"Quinn was trying on outfits at the shop, with each outfit they tried on different shoes and left the shoes everywhere.  The shop assistant looked crossly at Quinn.",How would Quinn feel afterwards?,happy,sorry,proud,1
1360,848,848,848,848,Aubrey gave Addison direction in life so she could succeed.,What does Aubrey need to do before this?,pay it forward,needed to know Addison,be a good example,1
1361,2087,2087,2087,2087,Tracy always teased their sister in a fun way but in front of people.,What will Tracy want to do next?,be irreverent,play with her sister,be jovial,1
1362,1643,1643,1643,1643,Austin studied for many hours for the test and came close to their goal score.,How would Austin feel afterwards?,relieved to finally find the goal,relieved to finally make progress,an intelligent person,1
1363,3781,3781,3781,3781,Jordan had been out all night partying. They got back home.,How would you describe Jordan?,tired afterwards,someone who likes to have fun,ambitious,1
1364,2213,2213,2213,2213,Robin prevented their dog from running out in the street by pulling on its leash.,How would you describe Robin?,a person who walks their dog several times a day,a person who crosses roads without looking,train their dog,0
1365,663,663,663,663,Alex ran all the way home so that he could get the money from his mom to buy ice cream from the ice cream truck.,What will Alex want to do next?,go eat ice cream with his mom,have his mom go get him ice cream,want to go listen for the music from the ice cream truck,1
1366,3750,3750,3750,3750,Austin came home from the war and couldn't adjust to normal wife.,How would Austin feel afterwards?,really stressed,proud,happy,0
1367,304,304,304,304,Lee took Remy to the bathroom slowly and carefully in the middle of the night.,How would you describe Lee?,very mean-spirited,very loving,very inattentive,1
1368,518,518,518,518,Casey helped anyone in trouble and one day it came handy during an emergency.,What will happen to Casey?,receive thank yous,be punished,be scourged,0
1369,2826,2826,2826,2826,Ash settled the debate between her two family members at Thanksgiving peacefully.,Why did Ash do this?,listen to both sides of the debate,eat dinner,end the arguments between her family,2
1370,576,576,576,576,Taylor was at work and emailed her boss Lee back.,Why did Taylor do this?,respond to her boss,make more money,email Taylor,0
1371,2580,2580,2580,2580,Carson helped Sydney much in making a new garage from scratch.,How would Carson feel afterwards?,thankful to Carson,done,skilled now,2
1372,3972,3972,3972,3972,according to the article Aubrey went fishing together.,How would Aubrey feel afterwards?,desperate together,happy walking together,a person who likes to spend time outdoor,2
1373,1480,1480,1480,1480,Cameron fixed the tire with the flat tire repair kit.,What does Cameron need to do before this?,be able to drive her car,destroy the tire,go to the bike shop,2
1374,1341,1341,1341,1341,Aubrey took Sasha's mom home from the hospital after finding where it was.,What does Aubrey need to do before this?,say thank you to Aubrey,drive to the hospital,ignore the directions,1
1375,1149,1149,1149,1149,"Sasha took her to Vegas, and they went to the casino and lost all their money.",What will Others want to do next?,win their money back,Others will laugh and be happy,hit something,0
1376,246,246,246,246,Jesse hit their head on the ground and woke up about an hour later.,What will happen to Others?,help them,have a headache,go away,0
1377,4708,4708,4708,4708,Tracy had to take the SATs on Saturday and spent the whole week studying.,Why did Tracy do this?,wanted to get into a good college,get books,study,0
1378,2559,2559,2559,2559,Jesse got hired on for a new job. Jesse soon began working at the company.,How would you describe Jesse?,lazy,important at their new job,diligent,2
1379,2539,2539,2539,2539,"After applying to different places for months, Robin finally landed a new job.",How would Robin feel afterwards?,proud,ashamed,depressed,0
1380,1893,1893,1893,1893,Sasha sat down on Jordan's bed and they both watched a movie together.,How would Jordan feel as a result?,Good to write a movie,good friends with Jordan,Good to be with their friend,2
1381,1043,1043,1043,1043,Addison had stopped working after her shift was over.,What will Addison want to do next?,did this because she was done,did this to get rest,leave work,2
1382,2999,2999,2999,2999,Ash was driving Jan's car but had to get gas before getting to the store.,What will happen to Jan?,spend money,rushed,fill the tank,2
1383,3380,3380,3380,3380,Kendall got my money from my wallet when I asked them to pay the pizza man with my cash.,What will Kendall want to do next?,hide it from me,get the pizza,rummage for the money,1
