,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
1590,2097,2097,2097,2097,Jordan offered Robin an explanation about why they weren't at worki.,How would Jordan feel afterwards?,Hopeful Robin understands,relieved to hear from Jordan,content with Jordan's reason,0
1591,2776,2776,2776,2776,Lee had just finished a long day of studying and went to the store.,Why did Lee do this?,wanted to get sugar into their system,wanted to get drunk,buy groceries,2
1592,2424,2424,2424,2424,Casey raised animals to buy things for the university and some medicines.,What does Casey need to do before this?,get some animals,create a business,hate animals,0
1593,531,531,531,531,Sasha got ready to go out and decided to bring a jacket.,Why did Sasha do this?,stay warm,stay at home,Check their appearance in a mirror,0
1594,1599,1599,1599,1599,Jordan surprised Riley's mother by giving their mother the perfect gift.,What does Jordan need to do before this?,get a gift for their father,take a random guess,pick the perfect gift,2
1595,207,207,207,207,Kai was a race car driver and enjoyed winning many racing matches last year.,How would you describe Kai?,detached,lazy,proud,2
1596,3255,3255,3255,3255,Kai won the election at school much to the dismay of his friends.,What will happen to Others?,be upset,have fun,be happy,0
1597,2973,2973,2973,2973,She has a small apartment and needs more space for her furniture.,Why did Sydney do this?,crowd her small apartment,like putting the boxes away,have enough room for her queen bed,0
1598,3515,3515,3515,3515,"Addison had to light the fire in their living room, they used fire to keep warm.",Why did Addison do this?,had run out of home heating oil,go to sleep,read a book,0
1599,1587,1587,1587,1587,Riley is autistic and copies what people say.,What does Riley need to do before this?,need to be sleeping,need to be playing poker,need to be near Remy,2
1600,2996,2996,2996,2996,Aubrey found Jesse's phone in the back of her car.,What will Aubrey want to do next?,throw the phone away,give the phone back to Jesse,look at the seats for something left,1
1601,1723,1723,1723,1723,Quinn got new lead software. They gained new clients easily.,What will Quinn want to do next?,go outside,restart their computer,go on a run,1
1602,3960,3960,3960,3960,Remy saw Bailey's grandma when she was in the hospital.,What will Remy want to do next?,send flowers,hurt Bailey,go home,0
1603,1627,1627,1627,1627,Jesse wanted to plan a party so they called their friends into the room.,What will happen to Others?,figure what they want to do to have a fun party,Meet new people,talk about their friends,0
1604,840,840,840,840,Casey paid the tab at dinner for their friend for their birthday.,What does Casey need to do before this?,be asked about their friend,want to do something nice for their birthday,have a party for their birthday,1
1605,235,235,235,235,Robin found fault with Remy not having self confidence so complemented them.,What does Robin need to do before this?,say nice things,keep doing it,notices Remy's lack of self confidence,2
1606,351,351,351,351,Lee was handed a plate full of spaghetti but didn't want it. Lee pushed it back.,How would Lee feel as a result?,disgusted by it,happy with it,a picky eater,0
1607,182,182,182,182,Kai took the bike to a repair shop but the shop was closed and they had to walk to bike home.,How would Kai feel afterwards?,happy that it was closed,excited to come back again,frustrated about having to come back again,2
1608,608,608,608,608,Robin asked Remy for Alex's number and remy gave it to him.,What will  Robin want to do next?,ask alex out,hurt remy,break up with alex,0
1609,2594,2594,2594,2594,Kai took refuge in Jesse's hotel from the terrible storm that was going on that night.,Why did Kai do this?,stay with kai,loved,hide from the storm,2
1610,2294,2294,2294,2294,Skylar tilted Kendall's head back to whisper a secret so that no one nearby could hear her.,Why did Skylar do this?,did this to be aggressive,did this to have privacy,approach Kendall,1
1611,4367,4367,4367,4367,"Riley went to the cemetery to take flowers to his grandma, but he saw a ghost and run,  and told Taylor what he  had found.",How would Riley feel afterwards?,he wanted to double check,he was still scared,he wanted to go back,1
1612,4692,4692,4692,4692,Bailey had a huge crush on Kendall. Bailey took Kendall to the movies.,Why did Bailey do this?,upset Kendall completely,get Kendall interested in them,kiss her,1
1613,2369,2369,2369,2369,Bailey kept the commandments of her religious text because his parents told him to.,What will Bailey want to do next?,abandon his parents,break the law,be a good person,2
1614,1784,1784,1784,1784,Aubrey pulled Remy apart before a fight started so that the fight would be more fair.,What will happen to Aubrey?,get yelled at by the fighters,hide from both of them,run away from the two of them,0
1615,4473,4473,4473,4473,Jesse told their parents last night about how she won the big game at the school.,How would you describe Jesse?,conflicted,lazy,strong,2
1616,2602,2602,2602,2602,Sydney looked Kai in the eye very carefully.,How would Sydney feel afterwards?,scared,Soft spoken,Aggressive,1
1617,849,849,849,849,"Addison went to the movies to see a new release, but found the movie offensive.",What will Addison want to do after the movie?,complain about the movie to friends,drive to the theatre,buy a movie ticket,0
1618,1415,1415,1415,1415,Casey had gotten dressed and went back out to eat with their friends.,What does Casey need to do before this?,put on their clothes,go out to eat,go to dinner,0
1619,3017,3017,3017,3017,Robin held the baby in Ash's arms and coo at it softly.,Why did Robin do this?,seem terrible,seem cool,seem horrible,1
1620,3383,3383,3383,3383,It was Aubrey's birthday and Aubrey invited friends over. Jan came to celebrate Aubrey's birthday.,What will Jan want to do next?,eat cake,go to the house before this,give Aubrey a smack,0
1621,507,507,507,507,Aubrey thought Jesse was sick but Jesse was faking it all along.,How would Aubrey feel afterwards?,Trusting,irritated with Jesse,happy for Jesse,1
1622,2611,2611,2611,2611,Skylar stayed up all night to prepare for the test.,How would Skylar feel afterwards?,sleepy,dedicated to doing her best,anxious waiting for the result,1
1623,428,428,428,428,Quinn required Alex's help to succeed in his project.,How would you describe Quinn?,very smart,independent,needy,2
1624,4747,4747,4747,4747,Remy put all of their eggs in their own basket rather than putting it in the same basket.,Why did Remy do this?,make their eggs special,get a basket,keep the eggs from getting mixed up,2
1625,2070,2070,2070,2070,Jesse got a tutor after he took his math test at school.,What does Jesse need to do before this?,wanted to pass the math class,ace his math test,ask for referrals,0
1626,128,128,128,128,Austin ran the brush through Bailey's hair to get ready for the dance party.,What will happen to Bailey?,be proud of Bailey for going out,look stylish,wait up for Bailey to get home from the party,1
1627,224,224,224,224,Tracy was a cat that was trying to catch its prey. Tracy caught a bird.,What will Tracy want to do next?,teach the bird to fly,give the bird water,poke at the bird,2
1628,4307,4307,4307,4307,Casey and Tracy were playing around and Casey put Tracy's hands up while Casey tickled Tracy.,What will Casey want to do next?,laugh and have fun,not tickle Tracy's armpits,cry and not have fun,0
1629,2120,2120,2120,2120,Aubrey finished her college degree and succeeded their father at the company he had built.,What will happen to the company when Aubrey takes control?,seek advice from their father on what to do,run the company into the ground for fun,live a good life,0
1630,1684,1684,1684,1684,Remy works at Quinn's lab. Quinn provided Remy framework for their research.,What will Remy want to do next?,write a paper with Remy,order mice for in vivo study,get Remy a raise,0
1631,1124,1124,1124,1124,Bailey saw ducks in the wild and grabbed her phone to capture the moment.,What will Bailey want to do next?,go in the wild,get closer next,run away next,1
1632,1570,1570,1570,1570,Riley was trying to explain what the background looked like but instead gave Quinn a view of the background.,What will happen to Quinn?,be jealous,be appreciated,be mad,1
1633,4015,4015,4015,4015,"Skylar's boyfriend wanted to know how well Cameron knew Skylar, so Cameron impressed Skylar's boyfriend with their knowledge.",What will happen to Skylar?,be trusted to know things,know,be treated poorly,0
1634,3013,3013,3013,3013,Jesse likes to go clubbing after work.,How would you describe Jesse?,loves to drink,a loner,prefers museums to clubs,0
1635,871,871,871,871,Jesse went to get married to his girlfriend that he had been with for years.,How would Jesse feel afterwards?,angry,excited,hurt,1
1636,2562,2562,2562,2562,Austin shot their load toward the sky because they had just won so much money.,How would you describe Austin?,someone who loves celebrating,very rich,he wanted to spend money,0
1637,3296,3296,3296,3296,Aubrey evaluated Quinn's performance and let Quinn know she did a terrible job.,How would Quinn feel as a result?,was elated,was devastated,was filled with joy,1
1638,4792,4792,4792,4792,Robin had been working both her and her friends shifts at work while her friend was sick. She was exhausted when she came home from work.,How would you describe Robin?,a good friend,like going to sleep,lazy,0
1639,3727,3727,3727,3727,Sasha won the lottery which was for a jackpot of millions of dollars.,How would Sasha feel afterwards?,happy and excited,stressed and worried,anxious,0
1640,3667,3667,3667,3667,Austin built Quinn's house yesterday carefully following the instructions.,How would Quinn feel as a result?,Like a homeowner,Homeless,Destitute,0
1641,3270,3270,3270,3270,Ash put the new cardstock on a display shelf in the retail store.,How would Others feel as a result?,retail stocker,very awed,very mad,1
1642,665,665,665,665,Riley soaked the laundry they were doing for Taylor to get it extra clean.,What does Riley need to do before this?,put in detergent,be friendly,talk about the wash,0
1643,3937,3937,3937,3937,Taylor was at a major disadvantage and Austin had Taylor by the short hairs.,What will Taylor want to do next?,blackmail them,find a way to work things out with Austin,find a way to make Austin angry,1
1644,1054,1054,1054,1054,"Lee had never rode a horse before, so Robin let them ride their horse.",Why did Lee do this?,see the horse in the pasture,practice their horse riding skills,see what it was like,2
1645,2685,2685,2685,2685,Kendall was tired of the dog's behavior and guided the dog even more forcefully onto the couch.,How would Kendall feel afterwards?,guilty about it,great about it,awesome about it,0
1646,1117,1117,1117,1117,Bailey peeked inside of the present because they couldn't wait to open it.,Why did Bailey do this?,ruin the surprise,find out what it was,rescue the dog,1
1647,4628,4628,4628,4628,Lee got his phone back and all the apps have been deleted.,What will Lee want to do next?,lazy,good,let someone borrow his phone,2
1648,3585,3585,3585,3585,Ash said there were no men allowed at the game. She justified this response by saying they were too loud.,What will happen to Others?,fight it,enjoy herself,go home,0
1649,1659,1659,1659,1659,Remy spent the night in the hospital.  They had a heart attack.,How would Remy feel afterwards?,gravely ill,glad to be taken care off,much worse,1
1650,382,382,382,382,Robin took Cameron's examination for him since he was sick at home.,How would you describe Robin?,Failure,Motivated,glad for Robin's help,1
1651,4365,4365,4365,4365,Skylar sailed using the wind even though there had been many warnings about the danger of the storm.,How would you describe Skylar?,wild,outgoing,daring,2
1652,823,823,823,823,Sydney called the school to pick Bailey up after they got into a fight.,What will happen to Bailey?,be praised,get in trouble,resent bailey,1
1653,1819,1819,1819,1819,Skylar spoke Sydney's mind for them to explain what happened.,What will Skylar want to do next?,talk about Sydney,wonder what others think,see what others think,2
1654,660,660,660,660,Bailey loved their parents dearly and got them some cruise tickets for a great vacation.,How would Others feel as a result?,indifferent,proud,a wonderful person and daughter,1
1655,1352,1352,1352,1352,"After a long day at work, Kai and Casey went to bed and spooned.",What happened before Kai went to bed?a?,go straight to sleep,finish his work,take a shower,2
1656,968,968,968,968,"Addison was bored from recovering from surgery and as soon as the doctor gave the OK, they went somewhere to celebrate.",What does Addison need to do before this?,make a final appointment,get out of the house,catch a ride to the mall,0
1657,3072,3072,3072,3072,"Everyone at the office was falling behind on work, but Sydney increased their productivity.",Why did Sydney do this?,get a raise,get a new job,Talk to boss,0
1658,2010,2010,2010,2010,Cameron stretched out their arms and Tracy was practicing their free throw at practice.,How would Cameron feel afterwards?,Like they are stretched,Like they had finished practice,Like they are playing in the game,0
1659,3298,3298,3298,3298,Skylar sold Bailey's dearly loved gift after he didn't pay his share of rent.,Why did Skylar do this?,did this for a joke,did this for fun,did this to be paid,2
1660,2368,2368,2368,2368,Austin was in the kitchen with his grandma. Austin and her made bread together that afternoon.,What will happen to Austin?,Others will eat the bread,create a bond,Others will smell fresh baked bread,1
1661,3417,3417,3417,3417,Taylor put the ingredients away after they had been baking cookies with others.,What will Taylor want to do next?,avoid getting yelled at by their parents for the mess,tidy up the kitchen area since they were finished baking,eat the cookies,1
1662,2243,2243,2243,2243,Carson brought Casey inside to get him out of the rain.,How would Carson feel afterwards?,helpful,angry,insecure,0
1663,1173,1173,1173,1173,Austin wanted things a certain way and imposed upon Kai the rules.,What will Kai want to do next?,rebel against Austin,agree to the rules,ignore the rules,1
1664,2201,2201,2201,2201,Austin gave Robin a good reason for her not to go with them.,How would you describe Austin?,Skeptical,Happy,Joyful,0
1665,1025,1025,1025,1025,Robin hoped for a gift one day and couldn't wait to receive it.,How would Robin feel afterwards?,let down,Delighted,angry,1
1666,1279,1279,1279,1279,"Riley told me what Jan wanted.  Therefore, I bought groceries for both of them.",What will Jan want to do next?,Thank me,eat out,pay me for the grocery,0
1667,609,609,609,609,Jan was sent to the principal's office after yelling at the teacher.,What does Jan need to do before this?,be silent,stand up,say nothing,1
1668,4835,4835,4835,4835,It was their friends birthday and Taylor baked a cake special for him.,Why did Sydney do this?,eat the cake,So he could have a good birthday,thank taylor,1
1669,4056,4056,4056,4056,Kendall was into sports of all kinds. Before lunch he played a few games of basketball.,How would you describe Kendall?,very tall,Like they earned their meal,unable to get out of bed,1
1670,779,779,779,779,Jordan helped feed the hungry by raising food for many charities.,Why did Jordan do this?,feed people,be paid,Someone who takes action when they see a problem,2
1671,1575,1575,1575,1575,"Austin always wanted to have a big family, so Austin had three children.",How would you describe Austin?,enjoys family,satisfied,selfish,0
1672,988,988,988,988,Addison observed Ash closely while Ash worked to learn what Ash was doing.,What will happen to Ash?,showed Addison what to do,be appreciative of Ash,go to their work,0
1673,1487,1487,1487,1487,"Tracy gave Jan permission to eat, so they ate a giant steak with potatoes.",How would you describe Tracy?,feeling happy,feeling bored,Hungry,2
1674,4163,4163,4163,4163,Sydney found Remy's phone so she left it at her desk near the disposal.,What will Remy do afterwards?,Thank Sydney,Throw her phone away,So Remy would have the phone,0
1675,676,676,676,676,Jan was looking for Addison but couldn't find her so she went to Addison's friend's house.,What will happen to Addison?,be the winner,be scolded,laugh at Jan,1
1676,2800,2800,2800,2800,lee was a nice person so he put cameron's sweater around jordan to keep her warm.,How would Jordan feel as a result?,as ungrateful,as grateful,friendly and social,1
1677,1047,1047,1047,1047,Aubrey waited in line alone while they were hoping to get tickets.,How would Aubrey feel afterwards?,excited with the tickets,like they wasted time,upset with themselves,0
1678,3353,3353,3353,3353,"As Aubrey stood over the fresh casket, memories of Remy ran through Aubrey's mind.",What will Remy want to do next?,sit for the service,try to not be sad,go home and celebrate,0
1679,3188,3188,3188,3188,Quinn also turned the page when the narrator did so he could follow along with the story.,What will Quinn want to do next?,hear the story next,write a new story next,narrate the story next,0
1680,1242,1242,1242,1242,Tracy met Taylor's parents because they were seriously dating.,What does Tracy need to do before this?,marry tracy,comfortable,get drunk,1
1681,1764,1764,1764,1764,Alex enjoyed Sydney's tears too much after punching them in the stomach.,How would you describe Alex?,pleasant,a bully,great,1
1682,3538,3538,3538,3538,Alex helped Ash in every way so that Ash could graduate from high school.,What will Ash want to do next?,wanted to help Ash because they are friends with Ash's mom,had a hard time in school and wanted to help,pay Alex back,2
1683,677,677,677,677,remy was a normal man and so he dated them for 3 years.,Why did Remy do this?,pretend he was not gay,have women in his life,make love to women,1
1684,4448,4448,4448,4448,Austin sold his shares on the market when the company went bankrupt.,What does Austin need to do before this?,open his stock portfolio,buy more shares,minimize losses,0
1685,926,926,926,926,Robin gave their friend a decent haircut and they enjoyed it a lot.,What will Robin want to do next?,keep cutting hair,get more haircuts from Robin,retire from their work,0
1686,674,674,674,674,Austin picked up some rocks from outside and threw them around the yard.,What will Austin want to do next?,go outside,buy a goat,ride a horse,0
1687,2024,2024,2024,2024,Bailey put Cameron to sleep when she got tired at night.,How would Cameron feel as a result?,a good person,likes to help others,thankful,2
1688,2338,2338,2338,2338,"Quinn had money to pay his rent for his apartment. Instead of paying the rent, Quinn spent the money quickly on a new car stereo system.",How would you describe Quinn?,loyal,stupid,"being irresponsible, because he uses his rent money to buy a car stereo",2
1689,2855,2855,2855,2855,Jesse invited Skylar to come to the party since they were new in town.,Why did Jesse do this?,taunt Skylar's shyness,make new friends,welcome Skylar to the town,2
1690,3821,3821,3821,3821,Taylor drove down the street to get home.,How would Taylor feel afterwards?,driving carefully home,likes to work hard,happy to be home,2
1691,4565,4565,4565,4565,Sasha has a huge test tomorrow and spent the whole day and night studying in their room.,How would you describe Sasha?,get sleep,relax,Determined to be prepared,2
1692,4696,4696,4696,4696,Remy knew everything about the subject after researching it thoroughly.,What does Remy need to do before this?,go to school before this,memorize more,research before this,2
1693,3671,3671,3671,3671,Robin brought the paperwork to trial in a new leather Gucci bag.,How would you describe Robin?,a person that needs assistance paying her bills,a person that cares about fashion,at court because she has to file bankruptcy,1
1694,1823,1823,1823,1823,Bailey pointed Riley in the right direction when Riley was lost.,Why did Bailey do this?,get Riley lost,ignore Riley,be kind,2
1695,2901,2901,2901,2901,"Bailey gathered their nerve to play but unfortunately, Bailey lost the game.",How would Bailey feel afterwards?,lucky,upset,dedicated and ambitious,1
1696,4611,4611,4611,4611,"Robin often felt emotions from book so deeply, so after the passing of her cat Robin found solace in words.",How would you describe Robin?,calm,an emotional girl,a ditzy girl,1
1697,1091,1091,1091,1091,quinn found the time to help robin even though they had a lot going on themselves.,How would Robin feel as a result?,unhappy about the sacrifice,annoyed with quinn,thankful for the sacrifice,2
1698,3574,3574,3574,3574,Taylor was driving down the street and got hit by a big car.,What will Taylor want to do next?,bored,get to school,happy,1
1699,3395,3395,3395,3395,Remy closed the door and walked to the fridge area in his home.,How would Remy feel afterwards?,hungry,bored,lame,0
1700,3402,3402,3402,3402,Riley stopped teasing Lee for awhile because he was looking pissed.,What will Lee want to do next?,get back at Riley,leave lee,ignore Riley,0
1701,2729,2729,2729,2729,Jan stood face to face with her aggressor and was ready to fight.,What does Jan need to do before this?,be scared,be brave,not know how to fight,1
1702,4522,4522,4522,4522,Alex wanted to see a movie so he stopped and got a ticket on the way home.,How would you describe Alex?,Someone who talks about movies,Someone prepared to see a movie,calm,1
1703,1189,1189,1189,1189,"For Jordan's birthday present, Ash painted Jordan a picture of their favorite beach.",What will Jordan want to do next?,thank Ash for their gift,their favorite beach,drive down to the beach the next day,0
1704,4103,4103,4103,4103,"Jesse ran Alex's fingers down their arm, and they both got chills from the physical contact.",Why did Jesse do this?,try and suppress Alex,see what it felt like when they touched,see what it felt like when they talked,1
1705,4681,4681,4681,4681,Tracy was leaving the theater when she ran into an old friend.,What will Tracy want to do next?,run them over,talk,tracy was observant,1
1706,3441,3441,3441,3441,Alex got food on the way home after skipping lunch and was starving.,How would you describe Alex?,lazy,a hard worker,happy,1
1707,3703,3703,3703,3703,Jan got Jesse's parents to help out with the fall festival.,What will happen to Jan?,a success,demand perfection from Jesse's parents,pay Jesse's parents for their time,2
1708,4450,4450,4450,4450,Alex took Kendall's favorite photo of their parents to the local printing shop.,What will Alex want to do next?,give it to Kendall,not get it printed onto canvas,not give it to Kendall,0
1709,4308,4308,4308,4308,Lee grabbed a ladder. He knew he had a lot of work to do today at home.,Why did Lee do this?,work on the house,lay it on the ground,just take a look at it,0
1710,3661,3661,3661,3661,Bailey took swimming lessons so now Bailey gained an important skill to survive in water.,What does Bailey need to do before it?,needed to enroll the class,learn to swim,be a good swimmer,0
1711,3056,3056,3056,3056,Kendall quit the team after they decided they want to try acting.,What will Others want to do next?,start practicing dance every night,For Kendall to succeed at what they try,sign up for dance lessons,1
1712,4540,4540,4540,4540,Ash finally found some peace for Alex after helping him solve the problem.,What will Alex want to do next?,thank Ash,sell it,buy it,0
1713,3018,3018,3018,3018,Riley began another story about a cowboy riding a horse in the desert.,What will Others want to do next?,smart,bored,she liked writing,2
1714,1794,1794,1794,1794,Lee was at the grocery store with their mom and their mom said they could get a snack.,How would Lee feel afterwards?,Glad for their mom's advice,Good to get a snack,a child,1
1715,797,797,797,797,"Wanting to set the record straight over everything, Tracy asked Lee to meet them.",How would you describe Tracy?,somewhat of a mediator,does not care about disputes,indifferent to the plight of others,0
1716,3711,3711,3711,3711,Skylar decided to drive to their vacation location and drove the car.,What does Skylar need to do before this?,cancel their vacation,fill up the gas tank,decide where to go,1
1717,743,743,743,743,Skylar followed her everywhere until she ended up snapping and telling Skylar to leave her alone.,How would Skylar feel afterwards?,upset that she had upset her,glad that it was over,happy to be alone,0
1718,310,310,310,310,Remy put Jan's toy away because they were done playing.,Why did Remy do this?,put away toys,do nothing,be bored,0
1719,4066,4066,4066,4066,Jesse thanked bailey's family for supporting them in the election that year.,How would Bailey feel as a result?,good,Like their support didn't go unnoticed,Like they could be appreciated,2
1720,4072,4072,4072,4072,Riley would show for class tomorrow for his report.,How would you describe Riley?,always at school,never on time for anything,nice,0
1721,1777,1777,1777,1777,Remy always wanted to ride on a horse but was scared to get on one. Remy mustered up enough courage and rode their horse.,Why did Remy do this?,get better at riding horses,continue to ride their horse,wanted to be brave,2
1722,3839,3839,3839,3839,Casey met Sasha after the show so they could get Sasha home since Sasha was drunk.,What will Casey want to do next?,did this because Sasha was drunk,call a cab for Sasha,make Sasha drive them home,1
1723,1668,1668,1668,1668,"Tracy asked Lee to give them a break, so they can do something fun over the weekend.",What will Tracy want to do next?,go to the movies with them,stay home all weekend,play cards in her bedroom,0
1724,3543,3543,3543,3543,Austin was making a movie and played the role of Jordan during filming.,What does Austin need to do before this?,film their scenes,finish the movie,entertain others,0
1725,4378,4378,4378,4378,Cameron hit their brother. They did this whenever they could.,How would you describe Cameron?,a bully,very mean,quite angry,0
1726,1837,1837,1837,1837,"Sasha struggled to get their sweater on since their hair was just done, so Riley pulled the wool over Sasha's head.",What will Sasha want to do next?,adjust the sweater so it sits correctly,offer to help,donate the sweater to charity,0
1727,621,621,621,621,Robin had broken glass stuck in his leg so he rushed to the emergency room.,What will Robin want to do next?,needed to fall down,needed to break glass,Cry,2
1728,4766,4766,4766,4766,Kendall drove fast after noticing that the police were close behind.,Why did Kendall do this?,go faster,challenge the police to a high speed chase,avoid facing legal consequences for a crime,2
1729,1094,1094,1094,1094,Skylar went into the dark forest and felt very scared for herself and her dog.,How would Others feel as a result?,worried,not involved in the background,We know nothing about Sydney,0
1730,2155,2155,2155,2155,Austin ran the comb through Bailey's hair while he was cutting it.,What will happen to Bailey's hair?,It will be greasy,comb the knots out of Bailey's hair,It will be cut,2
1731,4650,4650,4650,4650,Sasha had to represent herself in court. Sasha pled their case.,Why did Sasha do this?,Wait for the jury to return a verdict,thought she could do a better job,Listen to the judges instructions,1
1732,3785,3785,3785,3785,Robin is a prosecutor for the state of Massachusetts.,How would you describe Robin?,excited,criminal,serious,2
1733,3855,3855,3855,3855,Sydney checked their fridge to see if there were any eggs inside of it.,How would Sydney feel afterwards?,bored,hungry,tired,1
1734,471,471,471,471,Quinn bought a burger on his lunch break.,Why did Quinn do this?,did this to be full,find a burger location,did this for a joke,0
1735,2882,2882,2882,2882,Robin has been working for years to get a degree in nursing.,What does Robin need to do before this?,needed to cheat on exams,needed to work hard,help people as a nurse,1
1736,945,945,945,945,Sasha gathered the families and brought them out of a crisis.,What will the families want to do next?,Thank Sasha,has a great deal of compassion,wanted to protect the families,0
1737,1322,1322,1322,1322,"Tracy had never been to the shore. Finally, Tracy got to see the ocean when she was on vacation.",How would Tracy feel afterwards?,like it's no big deal,like she accomplished something,like seeing the ocean,1
1738,928,928,928,928,Remy really loved the gift his son got him for Father's Day. It was what he always wanted.,How would his son feel as a result?,ready to get a gift for themselves,ready to go to bed,excited,2
1739,3235,3235,3235,3235,Alex was working on the motor in the garage for his car. Alex didn't know much about it so he required help on the part.,How would you describe Alex?,unhelpful,resourceful,selfish,1
1740,582,582,582,582,Tracy played football with their friends and lost both games.,How would Tracy feel afterwards?,discouraged,happy,glad,0
1741,680,680,680,680,Skylar was in a bear attack and was hurt badly afterwards.,How would you describe Skylar?,scared,unsafe,someone who needs help,2
1742,1994,1994,1994,1994,"Jordan always practices the game and in the finals, he ran the bases smoothly.",What does Jordan need to do before this?,fit and healthy for the game,win the game,make sure he fits his dress shoes for the game,0
1743,1515,1515,1515,1515,The product was damaged so Alex issued a refund for the amount.,How would this make the customer feel?,angry with the manufacturer,disappointed at having to make a return,they could trust Alex,2
1744,798,798,798,798,Tracy wanted to be seen as a good student at school.,How would Tracy feel afterwards?,approval from others,studious,disdain from others,0
1745,190,190,190,190,Jordan took care of what she needed to.,What will Jordan want to do next?,watch tv,check it twice,a hard worker,1
1746,2981,2981,2981,2981,Lee was feeling very tired.  He yawned and laid in his bed ready to fall asleep.,What does Lee need to do before this?,should eat dinner,go to sleep in his bed,put on his pajamas,2
1747,573,573,573,573,"A criminal was in the house, Kai went for the juglar using his knife.",Why did Kai do this?,be kind and thoughtful,protect his home,be nice,1
1748,1610,1610,1610,1610,"Forgetting their phone in the car, Casey asked Jesse to tell them the time.",What will Jesse want to do next?,be mean,walk away,look at their watch,2
1749,2394,2394,2394,2394,Aubrey took kindly to the stranger because the stranger helped Aubrey with directions.,How would Aubrey feel afterwards?,amicable,isolated,reclusive,0
1750,2078,2078,2078,2078,Ash sent their daughter to the store to buy fruit.,Why did Ash do this?,was too tired to go themself,thought their daughter was lazy,wanted to compliment the cereal,0
1751,236,236,236,236,Jesse stopped at a restaurant and sat down to order some breakfast.,What will Jesse want to do next?,look at the menu,clean the restaurant,order some dinner,0
1752,775,775,775,775,Jesse found some cash and put it into their bank account that they had just opened up.,How would Jesse feel afterwards?,very angry,very bored,very rich,2
1753,1311,1311,1311,1311,"When Quinn was sick, Lee raised Quinn's head to help them drink their medicine.",What does Lee need to do before this?,sleep with Quinn,wake Quinn up,drink the medicine,1
1754,3176,3176,3176,3176,Kai fixed the problem immediately to be a good employee.,What will Others want to do next?,Emulate her,Distrust in Kai,tell their boss,0
1755,343,343,343,343,Cameron told Ash's son that he was his father.,What will happen to Ash?,give the son to Cameron and leave forever,be wroth with Cameron for not getting permission,forgotten by her son now that he has a father,2
1756,2798,2798,2798,2798,according to the article Taylor put the phrase another way.,What will Taylor want to do next?,be clear,get his point across better,help alot,1
1757,3200,3200,3200,3200,Riley left the school by the back door after her class.,What does Riley need to do before this?,run away,skip class,hide from a bully,2
1758,279,279,279,279,Jordan used Carson's array because he lost his earlier this month and forgot to get another.,What will Jordan want to do next?,throw it away,destroy it,buy another one,2
1759,2446,2446,2446,2446,Jordan took some time with his homework to make sure that he would pass.,What does Jordan need to do before this?,needed to get motivated,earn a passing grade,turn in good work,0
1760,1354,1354,1354,1354,Taylor when to visit Alex and he in turn walked Taylor back.,What will Taylor want to do next?,be displeased with the friend,try to visit again,reject another invite,1
1761,3143,3143,3143,3143,Riley called Jesse today to tell the bad news.,How would Jesse feel as a result?,Happy,upset,Jubilant,1
1762,2255,2255,2255,2255,Addison and Tracy decided to donate their work to a charity for dogs.,How would you describe Addison?,proud that she was able to help the charity,As someone that has a pet dog,As charitable,2
1763,3737,3737,3737,3737,Sasha had to ask Carson's friend about a terrible situation which made her scared.,How would Sasha feel afterwards?,nervous,thrilled,happy,0
1764,1985,1985,1985,1985,Carson is away on vacation and Kendall offered to care for his dog until he returns.,Why did Kendall do this?,bring gift for Kendall,wanted to let the dog run away,wanted to let the dog run around,2
1765,3347,3347,3347,3347,Riley imposed their choice on others and they had to follow every order Riley said.,How would Riley feel afterwards?,lazy,likes to be in charge,strong,2
1766,4224,4224,4224,4224,Robin decided to go for a long walk but brought Carson along.,How would Robin feel afterwards?,content with having Carson as a partner,in need of a change of mind,disappointed with Carson,0
1767,2366,2366,2366,2366,Robin would help whoever is in trouble or in need in their neighborhood.,How would you describe Robin?,nurturing,used to be an admiral,has kind and warm personality,2
1768,1325,1325,1325,1325,Jordan found toys in the basement and brought them downstairs to give to the children.,What does Jordan need to do before this?,make the kids put the toys away,put them in the attic,yell at the kids,0
1769,4953,4953,4953,4953,Jan went to the store to buy some vegetables for the dinner they were making.,How would Jan feel afterwards?,Like they could of gotten supplies,like the meal will be good,a grocery shopper,1
1770,1459,1459,1459,1459,"Cameron had no money but was really hungry, so he persuaded the cook to give him a sandwich for free.",How would Others feel as a result?,That Cameron took advantage of the cook,That the cook hated Cameron,That Cameron paid for the sandwich,0
1771,685,685,685,685,Ash had no car.  Carson agreed to take Ash to school.,What will happen to Ash?,"get to school, but will have to pay Ash",thank Carson for the ride,get picked up for school and make it on time,2
1772,2993,2993,2993,2993,Remy let Casey die. Remy is evil through and through.,What will Casey want to do next?,meet Casey,pray for damnation,pray for salvation,2
1773,3063,3063,3063,3063,Kai was given the gift they wanted from their parents.,What do Kai's parents need to do before this?,Buy the gift,say thank you,Guess what Kai wants,0
1774,2963,2963,2963,2963,Sasha painted with a broad brush while standing in front of the scene of a beach.,Why did Sasha do this?,find a place on the beach,stay on the beach as long a possible,create a certain type of art,2
