,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
605,444,444,444,444,Aubrey got Bailey's tree more water after they saw it needed it.,What will happen to Bailey?,need to get their tree healthy,need their tree watered,Their tree will stay healthy,2
606,62,62,62,62,QUiin looked for hours and in the end finally found the item.,How would you describe Quinn?,lucky,Relieved he really needs the money,easily deterred,0
607,4029,4029,4029,4029,Kendall felt bad when she lied to her dad.,How would you describe Kendall?,kind,bad that she lied,guilty about not telling the truth,2
608,2779,2779,2779,2779,Kai walked away from school at the end of a long day.,How would Kai feel afterwards?,was happy that school had ended for the day,was happy to be heading home after a long day,relieved afterwards,1
609,4208,4208,4208,4208,Taylor ran faster in the race and kept trying to do their best.,What does Taylor need to do before this?,enter another competition,take a rest,want to go faster,0
610,637,637,637,637,Aubrey shaded Kai's eyes from the sun's bright blast yesterday at Yellowstone National Park.,Why did Aubrey do this?,be knowledgeable,shaded Kai's eyes because Kai because she didn't want Kai to see Ted riding a tiger at the park,shaded Kai's eyes because Kai forgot her sunglasses and had left them in her room at home,2
611,2283,2283,2283,2283,"After looking in every library and through multiple sites, Addison found the movie.",How did finding the movie make her feel?,panicked,was happy,felt annoyed,1
612,1624,1624,1624,1624,Riley decided to sleep in even though she had to go to work.,What does Riley need to do before this?,wanted to catch up on sleep,disliked her job,had a late night,2
613,2266,2266,2266,2266,Jan cannot pay the rent because she lost her job but Lee made her move out anyway.,How would you describe Lee's attitude?,as depressed,forgiving,strictly unkind,2
614,4646,4646,4646,4646,"Riley ignored all of the warnings about the tsunami from their family, so Riley was washed away.",How would their family feel as a result?,devestated by Riley's death,angry towards Riley,excited about Riley's death,0
615,1407,1407,1407,1407,Kendall went to the store to get some items so they could fix the sink.,What will Others want to do next?,find a girlfriend,pick the right items,fix the sink,2
616,480,480,480,480,Bailey anticipated every possible problem because she could not control her worrying.,How would Bailey feel afterwards?,paranoid,nervous,carefree,1
617,2012,2012,2012,2012,Jesse got some news from the police downtown. Jesse's family was in the kitchen and called them into the room.,What does Jesse need to do beforehand?,share the news,talk to the police,talk to the friends,1
618,4374,4374,4374,4374,Sydney stayed the course even though they weren't sure if they could pass the class.,Why did Sydney do this?,take a nap,study very hard,graduate school,2
619,3175,3175,3175,3175,Addison got up early and drove to Tracys.  After Tracy put their suitcase into the car Addison took Tracy to the airport.,What will happen to Tracy?,not go on holiday,go on holiday,say goodbye to Tracy,1
620,4656,4656,4656,4656,Skylar lost Kai's power when she abused it to try and get things she wanted for free.,What will Kai want to do next?,wishes she never had the power to start with,wishes to have the power back,try to win Kai's favor,1
621,4558,4558,4558,4558,Robin is a good parent.  He is supportive of his kids.,How would you describe Robin?,Responsible parent,Pushy parent,love and affection,0
622,492,492,492,492,Taylor agreed to go with Jan on a walk to provide some much needed company since Jan was feeling down.,What will Taylor want to do on their walk?,say nice things,listen quietly as Jan talks,go walking,1
623,3323,3323,3323,3323,"Sasha struggled to get their sweater on since their hair was just done, so Riley pulled the wool over Sasha's head.",What will Sasha want to do next?,thank Riley for the assistance,get rid of the sweater,grab the sweater,0
624,3973,3973,3973,3973,Kendall impressed upon Remy to be truthful because it was the right thing to do.,Why did Kendall do this?,obey the law,teach Remy a lesson,be nicer,1
625,285,285,285,285,Carson couldn't bring all their things when they moved so Skylar packed up their things for them.,What does Skylar need to do beforehand?,get some more money,be asked by Carson,take them from Skylar,1
626,595,595,595,595,Sydney could not find her keys and she made a big deal about it.,What does Sydney need to do before this?,lose her keys,help Sydney,listen to Sydney,0
627,1629,1629,1629,1629,Casey was stubborn and obeyed way more woman than men.,What will happen to Others?,become best friends with Casey,learn nothing new,not talk to Casey,2
628,1591,1591,1591,1591,Casey had a job digging graves in the cemetery. Casey dug a deep hole at the cemetery one afternoon.,How would Casey feel afterwards?,hard at work,lazy,worried,0
629,3856,3856,3856,3856,Addison was a lawyer and helped Quinn get credit for the work Quinn put in with Kai for their trademark.,What does Addison need to do before this?,secure it,research Quinn's issue,submit the work,1
630,452,452,452,452,Riley gave everybody access to the school classroom.,How would Others feel as a result?,leader-like,upset about it,glad Riley was there,2
631,4989,4989,4989,4989,"Tracy gave their son a puppy for their birthday, along with a dog bowl and food.",How would you describe Tracy?,a thoughtful daughter,a generous parent,quite loved,1
632,4963,4963,4963,4963,Carson asked my mom if we could get married.,What does Carson need to do before this?,buy a ring,attend the wedding,ignore me,0
633,3406,3406,3406,3406,Sasha took Addison's belongings out of her room because they were not longer friends.,Why did Sasha do this?,not see her friend again,not have her belongings around,get rid of memories of Addison,2
634,1303,1303,1303,1303,Skylar attended school for the first time in years after deciding to switch careers.,What will Skylar want to do next?,study,make a good choice,start a new life,0
635,1831,1831,1831,1831,"Even though they both worked on the class project together, and did equal work, Casey never gave Cameron credit.",What will Casey want to do next?,start a fight with their friend,make things right with their friend,grow callous,1
636,1223,1223,1223,1223,Cameron broke my leg by accident and I was in a lot of deep and physical pain.,What will Others want to do next?,pay my bills,get medical care,Others will expect to be fine,0
637,1016,1016,1016,1016,Robin was out cycling but was hit by a car and was injured badly.,How would you describe Robin?,in crisis,not in crisis,scared,0
638,3191,3191,3191,3191,Quinn told terrible jokes at the first comedy show so they were booed off of the stage.,What will happen to Quinn?,request a refund for what they paid to see the comedy show,get a new job,never go to see Quinn's comedy shows again,1
639,751,751,751,751,Ash couldn't stand her boyfriend anymore. He is too obsessive about her and Ash cannot breath.,How would you describe Ash?,a person who wants freedom,happy and relieved,a person who has asthma,0
640,4206,4206,4206,4206,"After putting out a number of gift requests, Carson got her wish.",What will Others want to do next?,Others will be excited to see Carson's reaction,come up with requests,leave Carson alone,0
641,953,953,953,953,Lee kept asking Casey a lot of questions and was starting to get annoyed.,What will Casey want to do next?,get information from casey,walk away from Lee,kept answers from casey,1
642,2122,2122,2122,2122,Jordan left her father's side after finding out he was a liar and a cheat.,How would Others feel as a result?,very happy,very guilty,sad inside,2
643,2483,2483,2483,2483,"Cameron was sick at school, and could barely stand up on their own, so Aubrey took Cameron home to rest.",How would you describe Aubrey?,dependable,a person who thinks of others,a person who prioritizes their own interests,1
644,2927,2927,2927,2927,"After Sasha accused Austin about stolen his notebook, she found it, so Sasha owned Austin an apology.",How would you describe Sasha?,As someone who doesn´t know where her things are,embarrassed,ashamed,1
645,525,525,525,525,Jan ran out of fruit for her smoothie every morning. Jan went to the store to buy some fruit.,What does Jan need to do before this?,purchase the fruit at the store,needed to run out of fruit,look for the fruit aisle in the store,1
646,2008,2008,2008,2008,Robin was playing a video game instead of studying for the big test.,How would you describe Robin?,unconcerned about his grades,an excellent scholar,motivated to succeed,0
647,2656,2656,2656,2656,Jordan gave Taylor the right utensil in order to eat the soup.,What will Jordan want to do next?,get another spoon,get a knife,eat the food,0
648,1258,1258,1258,1258,Jesse is throwing a surprise party for Jan. Jesse makes a list of everything they need to do to prepare for the party.,What will Jesse want to do next?,over,invite guests and buy party supplies,discuss the party with Jan and others,1
649,2846,2846,2846,2846,Cameron got the dog away from them since the dog kept barking at their guest.,What will Cameron want to do next?,help their guest,please their guest,place the dog in the backyard,2
650,4560,4560,4560,4560,"Because they were worried about their car breaking down on the long drive to their new job, Kendall erred on the side of caution and looked into other options instead.",What will Kendall want to do next?,be cautious,quit their job,look for a good price on a rental car,2
651,2102,2102,2102,2102,Bailey made Sydney food when Sydney was too sick to make some themselves.,What will Bailey want to do next?,Tell Sydney she has to pay,Eat the food themselves,Sit with Sydney,2
652,165,165,165,165,Jordan found yoga will help. She was glad to learn that fact.,What will Jordan want to do next?,proceed with her plans,quit using yoga,keep working at yoga,2
653,4719,4719,4719,4719,A book got passed to the worker to determine how long it was. Carson assisted the worker in determining the length of it.,What will Others want to do next?,thank Carson,find out how long the book was,show sadness,1
654,3322,3322,3322,3322,Skylar was mad at Jan and felt like killing them that day.,What does Skylar need to do before this?,was mad at Jan,get mad,kill Jan,1
655,1021,1021,1021,1021,Cameron would make fun of Austin often because he was a mean person.,How would Austin feel as a result?,angry at others for some reason,happy,upset,2
656,3392,3392,3392,3392,Ash sent their friend to the store to pick up snacks because Ash broke their leg recently.,Why did Ash do this?,are sedentary,Others will help him,Others will care for him,0
657,2622,2622,2622,2622,Riley really liked the french fries but she really needs a sauce to dip them in.,What does Riley need to do before this?,go get some dipping sauce for the fries,ask for ketchup,eat the fries dry,1
658,2768,2768,2768,2768,Sasha sat at Bailey's computer so they could do their homework.,How would Sasha feel afterwards?,Good they go their homework done,lpful,Glad Bailey has a computer,0
659,4471,4471,4471,4471,Sydney was popping popcorn over the fireplace and Jordan wanted to see. Jordan got a little too close and Sydney turned his face away from the fire.,What does Sydney need to do before this?,move Jordan away,be watching popcorn,be watching Jordan,2
660,967,967,967,967,Jordan ran in circles while shouting and waving their arms.,How would you describe Jordan?,shouting and waving their arms,an attention seeker,ran in circles while shouting,1
661,1076,1076,1076,1076,Skylar and Alex were about to break up. They were meeting for the last time.,What will Skylar want to do next?,stay in touch,needed to think about options,needed to think over what to talk,1
662,3735,3735,3735,3735,Riley paid Carsons expenses so he could enjoy life more.,What will Riley want to do next?,Buy drinks to celebrate,Ignore Carson,get the money from the bank,0
663,3259,3259,3259,3259,Riley wanted a car but couldn't afford one. Riley was in a parking lot and stole a car.,What will Riley want to do after?,get rid of it,smash the car up,wanted a car but couldn't afford one,0
664,1214,1214,1214,1214,Riley stood around while Sydney talked to everyone but Riley at camp.,How would Riley feel afterwards?,happy,neglected,hopeful,1
665,211,211,211,211,Bailey asked where Jesse was going but did not get a response.,How would Bailey feel afterwards?,was caring,was curiolus,ignored afterwards,2
666,2289,2289,2289,2289,Sydney shooed the bobcat away fast from her backyard to make sure her dog was safe.,What will Sydney want to do next?,shoot the bobcat,see the bobcat,take the dog inside,2
667,3297,3297,3297,3297,Cameron went with the flow and offered his friend a drink at the party.,What will Cameron want to do next?,drink with their friend,fall to the floor,fit in with everyone at the party,0
668,3675,3675,3675,3675,Cameron was a good student and got good grades at school.,What does Cameron need to do before this?,be like cameron,make better grades,study,2
669,3843,3843,3843,3843,"Addison wasn't paying attention and knocked her coffee over, accidentally spilling it.",How would you describe Addison?,Not paying attention to her surroundings,misplaced her coffee too close to her,went to grab her coffee too quickly,0
670,652,652,652,652,Robin didn't want Lee to know that they had touched their things.,Why did Robin do this?,wanted to piss Lee off,wanted to be sneaky,leave the room,1
671,805,805,805,805,Bailey put the luggage in their car to get ready to leave for the airport.,Why did Bailey do this?,board a plane for a celebratory vacation in Hawaii,drive them to the airport,show them her passport,0
672,4625,4625,4625,4625,Taylor read online articles. Taylor liked to read often.,Why did Taylor do this?,be educated,liked to read often,be ignorant,0
673,2871,2871,2871,2871,The lights dimmed in the theater and Addison leaned towards Kai.,How would Addison feel afterwards?,friendly,liked Kai,nervous,0
674,820,820,820,820,Remy was in a wrestling match against Robin. Remy gave Robin the feeling of fear.,What will Remy want to do next?,be intimidating,hold on to Robin,be scary,0
675,2276,2276,2276,2276,Ash popped cookies in the oven to enjoy later that day for a bit.,What will Ash want to do next?,bake,make cookies,skilled,0
676,2917,2917,2917,2917,Taylor told Ash's mom about the bad grades she had gotten.,What will Taylor want to do next?,get her grades,Lie instead,be responsible,2
677,2329,2329,2329,2329,Lee left their bike in the garage because it was going to rain.,What will happen to Others?,have a dry bike,safe,get rained on,2
678,2664,2664,2664,2664,Alex had never met famous people until last night when a famous movie star walked into the bar.,How would Alex feel afterwards?,awestruck,gracious,wonderful,0
679,1380,1380,1380,1380,"Kai wanted to be sure that his plan wouldn't fail, so he made an effort to take every precaution.",How would Kai feel afterwards?,smart,carful,At ease,1
680,3587,3587,3587,3587,Remy told her friend that she wanted to go to the fair alone.,What will Others want to do next?,go to the fair,go alone,buy a toaster,0
681,4004,4004,4004,4004,"Jesse was thinking there was something wrong with Casey, so she took her to the doctor to get her looked at.",How would you describe Jesse?,feeling sad,happy Casey saw a doctor,okay,1
682,318,318,318,318,Quinn game new clients after her rival got arrested.,How would you describe Quinn?,A delighted lawyer,competitive,smart,1
683,1975,1975,1975,1975,"Casey gave Austin an indication of the ETA, but ended up being two hours later than that.",How would Casey feel afterwards?,guilty for giving the wrong name,frustrated at being bad with estimations,felt very annoyed at Casey,1
684,3767,3767,3767,3767,Sasha advised Carson to not go surfing today as the sea was too rough but Carson ignored Sasha'a advice and went anyway and ended up having a minor accident.,How would Carson feel afterwards?,smart for ignoring good advice,like an idiot,like a genius,1
685,687,687,687,687,"Jordan tied up all the loose ends at the butcher shop, so Jordan headed to the payphone.",What will Jordan want to do next?,post about it on social media,call the police,insert a quarter,2
686,3263,3263,3263,3263,"After feeling unwell for several says, Robin took a pregnancy test and realized she was pregnant. Robin eagerly went to tell her friend Austin the good news.",What will Robin want to do soon?,call her parents with the news,help Robin plan for the baby,Buy diapers and baby clothes,0
687,149,149,149,149,Tracy was asked if they understood the work and told the teacher at school no.,What will Tracy want to do next?,be polite,learn about the work,answer the teacher,1
688,3670,3670,3670,3670,Casey crunches numbers for the taxes and screws it up.,How would Casey feel afterwards?,be satisfied,be sad,useless,2
689,3225,3225,3225,3225,Lee knows Kai has a big secret. Several friends ask Lee to tell Kai's secret but Lee keeps their lips sealed.,How would you describe Lee?,investigate the secret,discover the secret,an honorable person,2
690,3673,3673,3673,3673,cameron was reviewing pictures of taylor and noticed a detail so he turned taylor's face upside down.,Why did Cameron do this?,suspected of committing,have something to talk to taylor about,alleviate boredom,1
691,2605,2605,2605,2605,"Jordan gave their sibling something for Christmas, but told them not to open it until New Years.",What will Jordan want to do next?,make sure it isn't wrapped early,see their sibling's reaction when they trash it,make sure it isn't opened early,2
692,2603,2603,2603,2603,Cameron strained every avenue to try and assist their friend.,Why did Cameron do this?,wanted to earn a favor for themselves,did not care what anyone thought,wanted to help their friend,2
693,1184,1184,1184,1184,Carson learned how to fly a helicopter and decided to give it a go.,What will Carson want to do next?,learn how,go to school,fly it,2
694,1264,1264,1264,1264,Lee made the arrest for Sydney because they were busy working on another case.,What will happen to Sydney?,work on their case,ask for the best officer they can for their work,were busy working,0
695,481,481,481,481,Ash accidentally left Bailey's phone behind when they exited the bus.,How would you describe Ash?,a careless person,like they owe Bailey something,a conscious person,0
696,1647,1647,1647,1647,Sydney mapped out the course for the trip on the map and satisfied manned's plan.,What will Sydney want to do next?,find a map,polished up the car lights,packed their bags,2
697,3537,3537,3537,3537,Addison checked Skylar's car for her phone after she realized she hadn't seen it since they got home from work.,What does Addison need to do before this?,have finished eating before this,have lost her phone before this,check for her phone at work,1
698,2625,2625,2625,2625,Riley pulled over to safety. It was raining hard and was slippery.,What will happen to Riley?,pull over safely,wait out the storm,never pull over,1
699,3686,3686,3686,3686,Sasha worked in Casey's office for ten years and is indispensable.,What will Casey want to do next?,ask Sasha to return,resign as well,ask for a promotion,0
700,625,625,625,625,Carson paid Skylar's expenses moving forward so that Skylar would not have to go into her pocket.,How would Carson feel afterwards?,like a benefactor,like a scrooge,thankful,0
701,1803,1803,1803,1803,Quinn heard talk about the new girl in the building. Quinn made a lot of assumptions when they saw them.,How would you describe Quinn as a person?,would be embarrassed,a helpful person,a uninformed person,2
702,620,620,620,620,Riley rescued Jan before she had an accident.,What will Jan want to do next?,a bad person,help Jan get home safely,thank Riley,2
703,3277,3277,3277,3277,Riley plotted and turned Sasha against the same team in order to create chaos.,What will Riley want to do next?,stay out of the way,demolish the other team,attack the other team,0
704,2470,2470,2470,2470,Jordan spent a night in jail after something horrible and regretting it.,What will Jordan want to do next?,say nothing,cry quietly,break the law,1
705,2646,2646,2646,2646,Addison looked a little bit sad today. So Alex made Addison laugh.,What does Alex need to do before this?,stay in a good mood,perform funny dance move in front of Addison,be reminded of a funny joke by Addison,1
706,4545,4545,4545,4545,Quinn saw Skylar soon and they both talked about the weather that day.,How would Skylar feel as a result?,worried wondering whether it will rain,loved,indifferent,0
707,755,755,755,755,Austin did not let anyone come to the party cause he was very depressed.,What will Others want to do next?,visit a psychologist,enjoy the party,not go,2
708,117,117,117,117,Ash elicited Jesse's response when she did not know the answer to the question.,How would Ash feel afterwards?,not prideful,ignored afterwards,helpful afterwards,0
709,2206,2206,2206,2206,Kai was tired of being overweight and unhealthy so he decided to start eating better.,How would you describe Kai?,happy to be overweight,much healthier,worried about his health,2
710,3498,3498,3498,3498,Tracy stopped at the mall yesterday and saw Kai standing there by the entrnace.,What will Tracy want to do next?,need to great Kai,need to smile at Kai,left the mall before entering,0
711,4256,4256,4256,4256,Lee hired a painter to help Carson paint his house last summer.,How would Carson feel as a result?,indebted,helpful,angry,0
712,3352,3352,3352,3352,Bailey wanted their thoughts to be know so they expressed their ideas.,How would Others feel as a result?,glad,Good that Bailey had thoughts on the subject,happy,1
713,707,707,707,707,Riley understood why Sasha was mad and wanted to make it up to her.,How would Sasha feel as a result?,would be mad at Riley,like a hopeful friend,apologize,1
714,4425,4425,4425,4425,Alex lived in Cameron's house before getting kicked out for mail fraud.,What will Cameron want to do next?,commit fraud,give Cameron a slice of cake,find someone else to live with,2
715,3285,3285,3285,3285,"Ash hadn't seen their grandmother in a long time, so they made a trip to their house to see them.",How might Ash feel when visiting their grandmother?,happy to see their grandmother,tired after their trip,nervous to visit their grandmother,0
716,2830,2830,2830,2830,Lee saw that Riley was cold so he offered her a blanket.,What will happen to Lee?,happy,be told to leave,be scolded,0
717,960,960,960,960,Austin kicked the tires that fell off his car.,How would Austin feel afterwards?,angry,tired of his tires falling off his car,upset that tires fell off his car,2
718,3112,3112,3112,3112,Carson got bit by a dog at the dog festival.,How would you describe Carson?,loved by animals,upset with the dog,Unlucky,2
719,1681,1681,1681,1681,"Kai was trying to chop the wood with an ax, so Kai stood the wood on its own.",What will Kai want to do next?,So Kai can chop it,steady himsef,take a break,1
720,691,691,691,691,Alex wanted to get to the water fountain first. Alex pushed Quinn away.,What will happen to Quinn?,be mean,get there first,hurt,2
721,2226,2226,2226,2226,Jordan made decent money and decided to donate to a charity.,What will Jordan want to do next?,have a good job,donate money next,hoard money next,1
722,2374,2374,2374,2374,Alex turned blue when he had inhaled the food he was chewing.,How would Others feel as a result?,Panicked at not being able to breathe,Scared of dying,like rushing over to help,2
723,1847,1847,1847,1847,Remy gave candy to their friends when they were at their house.,What will Remy want to do next?,have fun,ask about their friends,Hard to understand,0
724,860,860,860,860,Quinn took dessert away from Jesse because they were suppose to be eating healthy food together.,What will happen to Quinn?,ask for dessert afterwards,eat something healthy,get controlling,1
725,1866,1866,1866,1866,Sydney was annoyed by a fly buzzing around. They shooed it away swiftly.,What will Sydney want to do next?,watch the fly,kill the fly,continue their work,2
726,2127,2127,2127,2127,Carson sent his brother to fight and regretted it immediately.,What will Carson want to do next?,stop him next,laugh next,stop Carson's brother,0
727,1210,1210,1210,1210,Sasha made decisions for Remy until Remy got fed up with how controlling Sasha was being.,How would Sasha feel afterwards?,offended by Remy,proud of Remy,insecure,0
728,4454,4454,4454,4454,Austin went back to Carson after he went into the kitchen.,What does Austin need to do before this?,of eaten in the kitchen,talk to Austin,of been around Carson,2
729,3513,3513,3513,3513,Jan was ashamed of what Robin had done and could not believe Robin would do that.,What will Jan want to do next?,stop talking to Robin,robin who has beleived his work,jan who has ashamed but not beleive to robin,0
730,3800,3800,3800,3800,Robin noticed homeless people standing on the sidewalk so Robin gave them money.,How would Robin feel afterwards?,angry with herself,ashamed of herself,proud of herself,2
731,4851,4851,4851,4851,Remy got the job after searching for a long time.,How would Remy feel afterwards?,angry,annoyed,great,2
732,3181,3181,3181,3181,Jordan came home and blew off steam by hitting a punching bag.,Why did Jordan do this?,decompress after having a bad date,decompress after having a hard day at work,relax at home,1
733,883,883,883,883,Lee met the man of their dreams and they went on their first date.,What will happen to Lee?,think of a date,have a good date,loved,1
734,4795,4795,4795,4795,Addison got Quinn in a trademark trap and stole his invention from him.,What will Addison want to do next?,get revenge on Quinn,congratulate Quinn,sell the product,2
735,1646,1646,1646,1646,Quinn spent a lot of time with the Kai family with which they were staying in America.,What will Quinn want to do next?,clean up after the Kai family,learn from Quinn,give a gift to the Kai family,2
736,4010,4010,4010,4010,Bailey loves to eat pumpkin pie and it is finally in season. Bailey drives to the store and buys several pumpkins.,What will Bailey want to do next?,carve the pumpkins & bake pie,buy apples and cherries for pie,get into her car,0
737,4435,4435,4435,4435,Taylor missed the bus and ended up having to walk home from school yesterday.,How would Taylor feel afterwards?,full of energy,worn out,fully awake,1
738,3276,3276,3276,3276,Quinn made pasta at home by herself for her 30th birthday party.,Why did Quinn do this?,impress everyone,eat pasta,go to the store,1
739,326,326,326,326,Addison decided to call the manager until Skylar's office because Skylar wanted to talk about a promotion and a raise.,What will Skylar want to do one the manager arrives?,talk about the manager's promotion,talk about Addison's raise,discuss a promotion,2
740,4388,4388,4388,4388,Remy set Lee up on a blind date. The person couldn't see anything past their ego.,How would Lee feel as a result?,they were sad,they were joyful,they were spending their time well,0
741,174,174,174,174,Casey went back years and now she can't remember.,What will Casey want to do next?,be happy,be forgetful,be sad,2
742,175,175,175,175,Riley forced Jan's entrance when the door wouldn't open for her.,What will Riley want to do next?,check the door for locks,need to apologize to Jan,run at the door,0
743,3547,3547,3547,3547,Skylar changed Addison's place and cleaned it and it looked much better than it did before.,What will Skylar want to do next?,clean next,be paid next,Make a mess,1
744,3469,3469,3469,3469,casey was about to strip so she started taking her shirt off.,How would you describe Casey?,as promiscuous,as normal,very brave,0
745,4100,4100,4100,4100,Sydney flunked the latest math test and felt like a failure.,What will Sydney want to do next?,not study,study longer hours,ignore class,1
746,949,949,949,949,Addison was trying to see if Tracy was sick. Addison took Tracy's temperature.,Why did Addison do this?,check on Taylor,rest and get better,go see a doctor,0
747,1499,1499,1499,1499,Carson sent in someone else's photos for his submission because he wasn't ready.,What will Carson want to do next?,Instead of sending his photos he sent another person's,he needed to submit his photos,lie,2
748,4746,4746,4746,4746,Jesse committed himself to Sydney's care and was not sorry about it.,What will Jesse want to do next?,care for Sydney,ignore Sydney,leave Sydney,0
749,2247,2247,2247,2247,The backdoor slammed open and Kendall held Robin close as cause they were afraid.,What will happen to Kendall?,lock the door,hide with Kendall,protect Robin until the intruders are gone,1
750,4915,4915,4915,4915,Bailey was not careful while using the new glue gun she ordered for her crafts class. Bailey burnt their fingers.,How would you describe Bailey?,not careful with things,upset afterwards,very attentive in class,0
751,4800,4800,4800,4800,Sydney became the same as Jan in the end after they both got a promotion.,What will Jan want to do next?,apply for a promotion,Do well at their job,Get a promotion,1
752,37,37,37,37,It was late and night and Bailey was asleep in bed alone.,How would Bailey feel afterwards?,excited about it,nervous and scared,likes to be alone,1
753,2354,2354,2354,2354,Skylar has been bogged with work and wishes she could take a vacation.,How would Skylar feel afterwards?,stressed and tired,ready to work overtime,that it might be time to change jobs,0
754,4446,4446,4446,4446,ash kept calling casey's phone and finally got a hold of him.,What will Casey want to do next?,ask ash questions,pull up Casey's number on her phone,look up Casey's phone number,0
755,3463,3463,3463,3463,"Even though her mother said not to, Bailey got the cat.",What will Bailey want to do next?,make sure the cat has food to eat,throw the cat back on the street,give the cat up for adoption,0
756,1538,1538,1538,1538,Kai took Jesse to the doctor's office after Jesse got dizzy and fell down at dinner.,What does Kai need to do before this?,push Jesse down onto the floor,get Jesse into a towel,get Jesse into a car,2
757,3810,3810,3810,3810,Cara didnt have a car. Austin loaned his to her.,What will Austin want to do next?,get the car back,borrow the car from Cara,be nice,0
758,2983,2983,2983,2983,Skylar needed a new phone after she dropped her old one in the toilet.,How would Skylar feel afterwards?,inconvenienced,klumsy,empty,1
759,4911,4911,4911,4911,Ash caught Jesse stealing and gave her the eye.,What will happen to Ash?,reprimand Jesse,return what they stole,apologize for stealing,0
760,11,11,11,11,Sasha's mom passed out in the middle of the party. Aubrey took Sasha's mom to the hospital.,What will Aubrey want to do next?,help Aubrey go back home,keep on partying without the mom,going on with the mom,2
761,270,270,270,270,"Riley needed milk from the store, but didn't want to go so they sent Jordan's son.",How would you describe Riley?,irritated,Needy,Ambitious,1
762,3837,3837,3837,3837,"Casey's daughter Skylar is ""growing like a weed."" Since she has grown so quickly nothing fits Skylar anymore. Casey says they will need to get Skylar new things.",What will Casey and Skylar buy?,buy clothes and new shoes in a larger size,buy Skylar clothing in the same size,buy Skylar clothing in a smaller size,0
763,4969,4969,4969,4969,Addison worked hard all day and slept well that night.,Why did Addison do this?,wake up early,sleep after work,make breakfast,1
764,1255,1255,1255,1255,Aubrey found some dirt and Addison's house because she is a neat freak and annoying.,How would you describe Aubrey?,anxious,OCD on Little things,unhappy,1
765,257,257,257,257,Aubrey couldn't find their shirt so Aubrey went into Ash's room to look for it.,What will Aubrey want to do next?,Change pants,Go to Ash's closet,look for the shirt,2
766,2309,2309,2309,2309,"Bailey chased Carson around the house, giggling along the way.",How would you describe Bailey?,giddy,playful,moral,1
767,1390,1390,1390,1390,"Sasha told Quinn the place where they should to meet up to eat, but Quinn never show up.",What will happen to Quinn?,send angry texts to Quinn,plan to meet another day,eat lunch together,1
768,3384,3384,3384,3384,Austin made Sydney choose between the party or a night of studying.,How would you describe Austin?,annoyed,no non-sense,fun,1
769,971,971,971,971,Jordan narrowed Carson's eyes because they were doing something very suspicious.,Why did Jordan do this?,get Carson's attention,be suspicious,talk to Carson,0
770,3027,3027,3027,3027,Aubrey gave it all at the cheer leading tryout but didn't make the team.,What will Aubrey want to do next?,argue with the coach,wear the cheer leader outfit,practice harder and try again,2
771,2096,2096,2096,2096,Skylar took their dog to a park and he played with other dogs.,How would Skylar feel afterwards?,frustrated,happy,angry,1
772,1433,1433,1433,1433,Cameron packed Ash's lunch. He always helped her prepare for school.,What does Cameron need to do before this?,Take a shower,Get a garbage bag,Get a paper sack,2
773,990,990,990,990,alex left money behind for addison but addison lost it and couldn't pay their bills.,What will happen to Addison?,be unsatisfied with Addison,be broke,be angry,1
774,2055,2055,2055,2055,Carson's wife got home from the grocery store. Carson got food from their wife.,What does Carson need to do before this?,eat it all,know their wife,put it away,2
775,3643,3643,3643,3643,Robin had left due to feeling left out but Riley never intended that and asked Robin to return.,How would Robin feel as a result?,like things have been resolved,resentful towards Riley,scared,0
776,2861,2861,2861,2861,Casey felt like talking to somebody about some personal problems.,Why did Casey do this?,go to a therapist,vent about things,keep things to themself,1
777,4821,4821,4821,4821,"Lee found out that Skylar had not been honest, so Lee turned Skylar's affections away.",What does Lee need to do before this?,beg for a second chance,call their parents,talk with others,2
778,2937,2937,2937,2937,Jan said no in a way that made it very clear what she meant.,What does Jan need to do before this?,want to be around people,be obtuse and act like they still don't understand,not want to do something,2
779,2034,2034,2034,2034,Jordan was driving to the lake but forgot something. They turned the car around.,What will happen to JIll?,ride in the car,have to cancel the lake trip,have to listen to everyone complain,0
780,167,167,167,167,Kendall closed the door with a slam after Sydney left.  It had been a bad fight.,What will happen to Kendall?,have snot come out of their nose while crying,get rewarded by a neighbor for making noise,receive nasty messages from Kendall,0
781,1244,1244,1244,1244,Sydney left Austin's room to get them snacks and something to drink.,What does Sydney need to do before this?,be generous,ask Austin for some snacks,be in Austin's room,2
782,497,497,497,497,Jordan turned the car to the right to avoid the person on the bike.,What does Jordan need to do before this?,avoid them,be driving the car,he was careful,1
783,4447,4447,4447,4447,Skylar had resented Alex for a long time. Skylar told Alex how they felt.,What will happen to Alex?,this way,not want to be around Skylar,relieved,1
784,4620,4620,4620,4620,Addison was busy all day and didn't have time to eat. She found some leftovers in the fridge. Addison ate the tacos that were left.,Why did Addison do that?,wanted to be full,wanted to be empty,clean out the refrigerator,0
785,1894,1894,1894,1894,"Sasha got great grades and continued to be a brilliant, A student.",Why did Sasha do this?,get into the advanced classes,be a good student,avoid focusing on school,0
786,3293,3293,3293,3293,Casey was at a party and did not know anyone.  They were self conscious because they thought others were staring at them.,How would Casey feel afterwards?,like they did not belong,lonely,nervous,0
