,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
939,36242,36242,"For Easter, Jilly uncle gave her a baby chick.",She lived a happy life for almost ten years!,The chick was very cute.,The chick was very disgusting.,0
555,110000,110000,Donald was driving in his truck with a new bag of potato chips.,The bag opened suddenly and potato chips flew everywhere!,Donald slammed on the breaks and his groceries went flying.,Donald slowly hit the brakes and his groceries went flying.,0
8,157425,157425,Matt's family had decided to move to the Dust Bowl.,"He both kept his old friends, and made many new ones.",Matt made a social media account.,Matt made a social media account but was banned.,0
2431,43519,43519,Anita had a feeling her flight to Hawaii wasn't going to be good.,Anita almost used the bathroom on herself during the flight.,The plane was pummeled by turbulence.,The flight was smooth and nice. perfect to be comfortable.,0
539,94515,94515,Will bought cat food for his cat.,And he couldn't stop eating it too.,Will decided to try some for himself.,Will only gave the food to his cat.,0
2685,103135,103135,Marge begged her husband Bill for a backyard pool.,Marge felt a pang of regret about putting in the pool right then.,Bill reluctantly had the pool installed.,Bill happily had the pool installed.,0
1628,54304,54304,Lindsay had a day off and wanted to go to the park.,"When leaving, Lindsay reached down to pet the duck, who bit her.",Lindsay wanted to pet a duck before leaving.,Lindsay wanted to ignore a duck before leaving.,0
2918,16564,16564,I have breakfast every morning at 8:30.,I read the paper online and listened to classical music.,Then I take a shower to start my day.,Then I take a shower to end my day.,0
2489,24472,24472,Melvin did not have electricity where he lived.,The darkness overcame him.,Melvin turned on the house lights.,Melvin refused to leave the house.,1
1427,101285,101285,I sat on a bee in the locker room.,I left my friend behind in the locker room.,I had to go to the nurse.,I had to go to the car.,0
3038,100941,100941,My rehab therapist gave me an elastic band.,"The next day, the professor had a hard time keeping up with my workout.",It helped me a lot very quickly.,It helped the professor a lot very quickly.,0
188,579,579,Jay has been looking for this duffle coat for a while.,He buys it anyway,Jay sees one in the store he likes but is not sure if he will find his old one.,Jay sees one in the store he likes but is not sure if he will find his old one hat.,0
3832,134630,134630,Benji was taking a math exam.,Benji was given a grade of zero on the exam.,Benji did not answer any problems.,Benji did not answer any problems on the English test.,0
3076,22983,22983,Johnny was supposed to be going home after vacation.,At the end of the day he caught his flight home.,"Johnny did not know if he would make the flight, and it was eventually canceled.",Johnny didn't know if he would make flight.,1
1978,87321,87321,Fred turned 16 and wanted a driver's license.,Fred's brother ended the lessons that day.,Fred's brother decided to help him learn.,Fred's brother decided to punch him.,0
3168,134003,134003,Granny always loved to bake.,"Granny delivered them to the kids, who enjoyed every bite of them.",Granny made the kids cookies.,Granny made the kids smoothies.,0
3046,20357,20357,Jonas wanted to be a monster for Halloween.,Jonas was thrilled with his handmade costume!,Jonas decided to make his own costume.,Jonas decided he couldnt  make his own costume.,0
4598,68400,68400,Charles graduated college and rented an apartment.,He drove past that house and it now has nothing to do with his family.,His parent sold their house and moved to Florida.,His parents then sold him their house and moved to Florida.,0
3025,68391,68391,Charles graduated college and rented an apartment.,He drove past that house and it now has nothing to do with his family.,Charles parents moved out of their house.,Charles parents painted their house.,0
3026,140187,140187,My mom begged me to buy food for the family.,She brought Chinese food.,So we went to a local Chinese store.,so i bought them a phone.,0
4615,168417,168417,Carl was at a buffet.,Carl wished he wasn't so curious.,Carl got sick after trying a new food.,Carl gor sick after trying a new brand.,0
2461,51234,51234,Ashley was watching a movie with her friend.,It had been as good as the reviews suggested.,Ashley picked out the movie.,Ashley picked out the knife.,0
4453,10916,10916,Alison's parents had long talked about going up in a hot air balloon.,They said it was one of the best experiences they've ever shared.,Alison's parents finally got to go in a hot air balloon.,Alisons parents never got to go in a hot air balloon.,0
1484,35193,35193,Tom wanted to go to a New York Giants game.,He enjoyed watching the game anyway.,But Tome watched it at home on his big screen tv.,Tom didn't watch any games on tv.,0
639,107655,107655,Billy's friends thought that he was a scaredy cat.,Billy felt brave.,Billy tried something dangerous.,Billy avoided something dangerous.,0
1588,12981,12981,Lucy was driving down the street when she got a flat tire.,She is very thankful for the technology we have access to today.,She pulled out her phone and called for help.,She pulled out her dead phone and couldn't call for help.,0
2413,163804,163804,The lady was inspired by a senior citizen she saw run a marathon.,She felt amazing when she crossed the finish line of her first race.,The lady decided she would train to run a marathon herself.,The lady decided to let the other person continue running marathons.,0
3563,121906,121906,The mouse spotted crumbs on the kitchen floor.,He ate the crumbs and ran back to his hole before the cat woke up.,The mouse monitored the cat and ran to the snack.,The mouse monitored the cat ran to the trap.,0
83,80911,80911,A girl named Jamie was hungry.,So she didn't eat.,But Jamie had no money for food.,Jamie had a lot money for food.,0
1304,147448,147448,Pete wanted to join the school marching band.,Pete went home to practice for the kazoo tryout.,Pete already played the yoga.,Pete already played the kazoo.,1
369,83543,83543,Amazing Zane was giving a magic show at a theater in the city.,Zane kept him prisoner until the show was over.,Zane locked a man in a cage.,zane retired in two years.,0
4490,137218,137218,My pilot Rudy and I were caught in a storm.,We made it through just fine and Rudy later praised my navigation.,We worked hard as a team to make our way through the rough conditions.,We crashed due to the rough conditions.,0
1503,118676,118676,I was preparing food for an Easter potluck event.,They told me to make it again next year.,Everyone loved the casserole I made.,Everyone hated the dessert I made.,0
2907,145120,145120,It was raining yet warm,They turned around and went home instead.,Everything was wet at the non-park.,Everything was wet at the playground.,1
3488,104868,104868,"Erin was bored on a weekend, so he called his friend.",Erin went back to school on Monday feeling satisfied with his weekend.,Erin's friend had plans for the weekend and invited him to tag along and he did.,Erin's friend had nothing to do on the weekend and invited him to do nothing too.,0
4707,162526,162526,Kelsey knew she wouldn't like the dinner that was being cooked.,Kelsey tried it and actually begged for a second helping of it.,She was a picky eater.,She loved to eat.,0
442,99728,99728,Sam bought a scarf for herself that was bright yellow.,The friend backed down and Sam got all the compliments.,Sam's friend tried to take credit for the scarf.,Sam tried to take credit for the scarf.,0
1280,79944,79944,Chelsea was talking to the manager.,Chelsea took out her rage on the woman and stabbed her 27 times.,Chelsea was very angry.,Chelsea was calm and collected.,0
1727,129532,129532,Rosie's teacher's birthday was coming up in 5 days.,Rosie's teacher loved the gift.,Rosie bought her teacher a new pen.,Rosie refused to buy her teacher a pen.,0
3889,20917,20917,Ray wanted to use his old air conditioner.,But he knew that it would save him money in the long run.,Ray gave it to his elderly mother.,Ray's elderly mother gave it to him.,0
2788,17791,17791,Mary and her family were flying home from vacation in a small plane.,When the plane landed safely everyone clapped and cheered happily.,The plane had some trouble.,The plane had no trouble.,0
183,37652,37652,Chad and his coworker were on the elevator to work.,Chad could not believe that he was stuck on an elevator.,Chad got stuck inside of the elevator.,Chad got stuck outside of the elevator.,0
2384,20590,20590,When I was seven I was accused of stealing my father's glasses.,He never apologized for blaming me which makes me mad to this day.,He found them on the ground where he had dropped them.,He found them in the closet where I had hidden them.,0
2101,46962,46962,Gina sat in the plastic chair.,She wished she were wearing pants instead.,Gina fell and cut her leg.,Gina fell and felt fine.,0
3307,5429,5429,Tom decided to buy a motorcycle.,He began to love the bike very much.,"As long as the weather permits, Tom rides his motorcycle everywhere.","As long as the weather permits, Tom never rides his motorcycle everywhere.",0
3652,150209,150209,Gertrude was liked by no one at school.,She punched Gertrude right in the nose!,gertrude picked on a girl with glasses everyday.,Gertrude was kind to a girl with glasses everyday.,0
613,8738,8738,Ike walked down the street and passed a thrift store.,Ike pulled out $50 and the store owner changed his mind.,"Ike wanted something, but the owner wouldn't sell it.","The seller wanted something, but Ike wouldn't sell it.",0
330,91480,91480,Tim like pasta a lot.,Tim decided to never eat noodles again.,Tim ate some pasta but the pasta was bad and gave him a bad stomach.,Tim ate some pasta and the pasta was good and gave him a full stomach.,0
383,125854,125854,Mark hung up a racy poster of a lingerie model in his room.,"The model was taped on the refrigerator, but only from the neck down.",Mark's roommate wanted the poster and would steal it.,Mark's roommate wanted the poster and would tear it.,0
3126,49898,49898,Lauren has just moved into a new home.,She is happy to be decorating her new home.,Lauren began decorating her home.,Lauren began moving her home.,0
2226,146214,146214,Sam went on vacation to the beach.,He moved within the year.,Sam vowed to move to the beach.,Sam prefers the mountain climates cool air.,0
1726,122927,122927,The jackpot was set at 10 billion dollars.,The winnings were split between all the workers.,A group of 10 workers purchased the winning ticket.,A group of 10 workers purchased a losing ticket.,0
1693,44625,44625,Ida took the ice cream out of her freezer.,"Dismayed, Ida threw the carton into the trash.",Ida forgot about the ice cream and it melted.,There was fresh delicious ice cream in the carton.,0
1495,45056,45056,I interviewed for a government job.,Needless to say I did not get the job.,I showed up late for the interview.,I answered all the questions well and felt great leaving the interview.,0
776,25345,25345,Tim Hines was single for most of his life.,Last week the paper said that Tim Hines died of a heart attack.,Tim Hines was also overweight.,Tim Hines was also at his goal weight.,0
4059,46612,46612,Jim was having a bad day.,Jim went to bed early and hoped tomorrow was going to be better.,Jim felt down and depressed and was tired.,Jim felt good and happy and was energetic.,0
4915,108059,108059,"Reba worried that she was going to be a killer, like her father.",Reba was just like her dad.,Reba made effort to exceed his atrocities.,Reba made no effort to better herself or her situation.,1
4066,24193,24193,I installed a fire pit in my backyard.,I had to call 911 and the firefighters scolded me.,I lit it up for the first time and my tree caught on fire.,I lit myself on fire.,0
2954,131662,131662,Neil had just arrived in Iran.,He was happy to be in Iran.,The plane touched down in Iran and Jesse was excited to begin sightseeing.,The plane touched down in Hong Kong and Jesse was excited to begin sightseeing.,0
13,93293,93293,"Rahul is happy to have a job in New York City, but he wants a friend.",Rahul feels so happy that he has met a friend.,Rahul got a new friend.,Raul lost his only friend.,0
1001,38014,38014,Danny was waiting for his friends to get home from school.,"His friends had come to the house, but he slept through their knocks.",Danny fell asleep waiting for his friends.,Danny watched television while waiting for his friends.,0
3571,95059,95059,Sarah lived alone.,The dog made Sarah happy.,it was kind of lonely so she decided to get a dog.,It was kind of lonely so she decided to get a cat.,0
2253,137239,137239,Vickie and her family were worried about all of the rainy.,She was at ease since moving to the hills.,Vickie decided to move out of the flood zone.,Vickie decided not to move out of the flood zone.,0
686,164102,164102,Bob got into a car accident and was worried it might be his fault.,Bob passed his exams and became a licensed lawyer to help many people.,Bob got lucky and it wasn't his fault.,Bob realized that it wasn't his fault.,0
3052,94366,94366,Today was more windy than usual.,I took advantage of the sale and spent my afternoon flying a kite.,I remember that I had a kite at home.,I remember that I had a kite at foreign.,0
4714,34263,34263,Tara was watching a TV show on the internet.,She watched her favorite TV show the entire afternoon.,It was great and very addicting.,It was terrible and she turned it off.,0
4006,6753,6753,"Last night there were three homicides in the city of Dallas, Texas.",Police think that all three murders were committed by the same person.,The police did an investigation.,The librarian did an investigation.,0
952,51039,51039,The kids watched as the snow fell outside.,They couldn't wait to spend the day playing the snow.,Their mom told them that school was cancelled.,Their mom told them to get ready for school.,0
1448,104346,104346,My brother was taking a hike in the woods yesterday.,My brother ran from the house and out of the woods.,My brother found an abandoned house filled with mice.,My brother found a beautiful castle filled with gold.,0
781,19349,19349,Ed had been at his job for a year.,"He took his week off and stayed home, just relaxing!",Ed's boss told him to schedule his week vacation.,Ed's boss told him that he's fired.,0
3676,12444,12444,Lily tried to bake a cake for her son.,She served them with candles.,She made cupcakes instead.,The cake burned and couldn't be used.,0
2423,32003,32003,Miguel woke up not feeling well.,By the end of the night he felt much better!,Miguel gave his mother some juice and soup.,Miguel's mother gave him some juice and soup.,1
2665,127258,127258,Brook was moving to a new school and was very worried.,Ken and Brook were best friends from that day on.,Ken offered Brook to sit next to him in class and lunch.,Ken told Brook to sit away from him in class and lunch.,0
4461,50071,50071,It had been raining for days.,They lost the house and most of their belongings.,Unfortunately they lived in a flood zone.,"Finally, the sun came out.",0
4094,147782,147782,carol loved to go fishing with her grandfather,Carol loved swimming ever since that day,Carol's grandfather pushed her in the water.,Carol's grandfather kept her close so she wouldn't fall in the water.,0
3549,108590,108590,My son fell asleep for his afternoon nap.,I closed the door and my son woke up.,There were loud noises outside.,There were quiet noises outside.,0
473,32770,32770,Every summer the Smiths take a trip up to the cape cod beaches.,They couldn't wait to go back next year.,The Smiths had a great vacation.,The smiths had a terrible vacation.,0
1459,152057,152057,It was Sunday.,And he played games on it while at church.,His parents bought him a new phone game.,He bought his parents a new phone game.,0
1125,93972,93972,Heather has a job at a local beauty salon.,"Because of his bad breath, she refused to cut his hair.",A man with bad breath wanted a hair cut.,A man with minty fresh breath wanted a hair cut.,0
86,153478,153478,July started a savings account when she turned eight.,She hopes to maintain her money until she is eighteen.,July saved her money and never spent it.,July saved her money and spent it all.,0
110,128840,128840,James was out visiting his friends.,They had a great time enjoying each other's company.,James and his friends had a party.,James and his friends had a fight.,0
3115,129617,129617,"A farmer woke up one morning, and found his pigs had gone missing.","It turned out, the pigs had been left in the stables by mistake!","His son, who normally let them out, had fallen asleep.","His son, who normally let them out put them in the house.",0
454,110748,110748,I went to buy groceries at the store.,The person behind me in line paid for my groceries!,At the check-out I realized I'd forgotten my wallet.,At the check-out I realized I had a cash-filled wallet.,0
1670,168644,168644,"When one is a celebrity, everything he does is considered sexy.",The photo received thousands of likes and comments.,A certain celebrity posted a selfie online.,A certain regular-joe posted a selfie online.,0
969,129620,129620,"A farmer woke up one morning, and found his pigs had gone missing.","It turned out, the pigs had been left in the stables by mistake!",The farmer found the dogs in the stable.,The farmer found the pigs in the stable.,1
1136,59230,59230,"Sherry adored her husband Henry, and they'd been married for Years.",Henry had always been tone deaf.,Sherry met Henry when she visited the school for the tone deaf.,Sherry met Henry when she visited the school for the musical elite.,0
3355,115844,115844,"Since almost drowning in the ocean, Nancy was no longer able to swim.","With lessons, she soon was able to enjoy swimming again.",Nancy enrolled to take swimming classes to become a stronger swimmer.,Nancy non-subscribed to take swimming classes to become a stronger swimmer.,0
4820,114534,114534,Jenny wanted to find the perfect birthday gift for her mother.,Her mother said it was the best gift she ever received.,Jenny thought long and hard about what her mother would want.,it was hot in there.,0
1096,50062,50062,It had been raining for days.,They lost the house and most of their belongings.,The house flooded but could be repaired.,The house flooded beyond repair.,1
3050,23592,23592,Anna missed seeing hummingbirds all the time.,Anna was so happy to see the little red-chested birds again.,One day Anna saw a bird near her house.,Every night Anna sees a bird far from home.,0
3960,132092,132092,My husband always does the dishes and cleans the kitchen.,"I feel really guilty, but lucky.",I get to sit and relax while my husband does these chores.,I get to do all my chores.,0
1328,13541,13541,He went to the hospital with an upper respiratory infection.,He passed away two days later.,He was very weak from the illness.,Despite being sick the illness did not weaken him.,0
3411,111264,111264,Everyone took turns hitting the Pinata.,She ripped it in half and poured the candy on the ground.,One girl was getting frustrated.,One girl was too weak.,0
69,133840,133840,The other night I had trouble falling asleep.,That was my first all nighter since I was a teenager.,I stayed up and watched movies.,I stayed up and watched slow boring movies.,0
1239,64853,64853,I wanted to make scrambled eggs for breakfast.,I ate cereal instead.,I didn't want to turn on the stove.,I wanted to turn on the stove.,0
2556,39043,39043,Harry was hungry.,"Then, he ate it.",Harry ordered a pizza.,Harry forgot to order a pizza.,0
1023,137237,137237,Vickie and her family were worried about all of the rainy.,She was at ease since moving to the hills.,Months later they decided to move to lower ground.,Months later they decide to move to higher ground.,1
4085,4877,4877,Ana had just had a baby girl.,Ana loved the earrings.,Ana decided to pursue a career in pregnancy counseling.,Ana decided to pursue a criminal in the mall.,0
177,46773,46773,Dan lost his job suddenly.,His girlfriend moved in with him.,"Dan asked his girlfriend to move in, sharing living costs.",Dan was homeless.,0
1661,101335,101335,Cynthia used to be a deeply religious person.,Ultimately she decided to let it all go to focus on her own happiness.,Cynthia decided she didn't want to go to church anymore.,Cynthia decided she didn't want to only go to church once a week.,0
3128,82800,82800,Charlie was into rapping.,Randy ended up winning,Charlie and his friend Randy did a rap battle.,Randy's friend charlie did a rap battle.,0
2142,5276,5276,I was very nervous to start my job as a CNA.,I made friends quickly and I found myself loving my new job.,I started my first day on the new job.,I quit my first day on the job.,0
102,89380,89380,John had to shine six pair of boots.,John vowed never to disappoint his supervisor again.,john was never late.,John had to make up for being late to a team meeting.,1
3978,35632,35632,Tyler went to a baseball game.,Tyler was elated!,Tyler didn't really like baseball.,Tyler's team won the game.,1
1208,80829,80829,Judy and Bill were preparing to have dinner with their parents.,Judy and Bill were highly unprepared.,Judy and Bill forgot to bring money.,Judy and Bill brought lots of money.,0
4449,10197,10197,Tim lost his glasses.,He put his glasses down from his forehead and felt stupid.,"Tim looked everywhere and when he asked his mom, she pointed to his head.","Tim looked everywhere and when he asked his mom, she pointed to his token.",0
3788,31089,31089,Gina and her friends weren't able to go to the library at school.,But they had no other choice.,They didn't want to ride the bus to the public library.,hey didn't want to fly the plane to the public library.,0
1233,110337,110337,I had to escort my grandmother out of the eye doctor.,I immediately ran after her to redirect her.,My grandmother could not see after her visit.,I could not see my grandmother after her visit.,0
3775,63988,63988,Selena was a music artist with a lot of fans.,Selena made sure the person was arrested.,Selena's fan tried shooting her.,Selena's fan tried helping her.,0
4688,9882,9882,Alexandra was invited to a party.,The cookies were well-received!,Alexandra decided to make cookies to take to the party.,Alexandra decided to make nachos to take to the party.,0
58,134525,134525,My niece recently got a promotion.,She took the promotion but is looking elsewhere.,It didn't pay any extra though.,It paid extra.,0
1565,72431,72431,Robbie was looking for help shoveling her car out of the snow.,Cameron came by and helped Robbie shovel.,Cameron was needing to borrow the jeep from Robbie.,cameron was needing to borrow some sugar from robbie.,0
3744,729,729,Annie and her family went on a road trip.,"Soon, they arrived at the Grand Canyon.",Annie fell asleep in the car.,Annie and her family's car broke down.,0
3814,108047,108047,"Reba worried that she was going to be a killer, like her father.",Reba thought she was doing the right thing.,Reba went to a psychologist.,Reba went and bought a gun.,0
3062,118678,118678,I was preparing food for an Easter potluck event.,They told me to make it again next year.,Everyone hated what I brought.,Everyone loved what I brought.,1
4629,137216,137216,My pilot Rudy and I were caught in a storm.,We made it through just fine and Rudy later praised my navigation.,Rudy decided to fly through the storm himself since I'd never flown in one before.,Rudy decided to have me fly through the storm since i'd never flown in one before.,1
1094,77905,77905,I drove to the gym today.,I walked into the weightlifting room.,I decided I wanted to lift weights today.,The gym was closed.,0
3965,147447,147447,Pete wanted to join the school marching band.,Pete went home to practice for the kazoo tryout.,Pete already played the kazoo.,Pete already played the banjo.,0
3613,19187,19187,I was constipated.,I developed diarrhea.,I ate a high fiber meal.,I ate a low fiber meal.,0
2399,155448,155448,Cade loved watching TV all the time.,He finished school- and began work as a television critic!,Cade wanted to do something with television.,Cade wanted to do something basketball.,0
2587,12972,12972,Lucy was driving down the street when she got a flat tire.,She is very thankful for the technology we have access to today.,Lucy called AAA and they didn't answer the phone to help her out.,Lucy called AAA and they came to help her out.,1
1926,123517,123517,There was a horrible snowstorm outside.,Tina jumped for joy.,Tina learned school was cancelled due to the snow.,Tina didn't know school was cancelled due to the snow.,0
202,53790,53790,Robert wanted to do something special for his dad's 80th birthday.,His dad was overwhelmed recalling all the forgotten memories.,Robert used old pictures to make a collage.,Robert used irrelevant pictures to make a collage.,0
168,115946,115946,George just graduated college.,He went to the interview and got the job.,George applied for many jobs in his sky.,George applied for many jobs in his field.,1
294,160730,160730,Kate was at work.,She got in trouble but made it to the restroom in time.,Kate rushed to the bathroom during a presentation.,Kate rushed to the movie theater during a presentation.,0
3098,168422,168422,Carl was at a buffet.,Carl wished he wasn't so curious.,Carl was curious and tried a new dish at the drive in.,Carl was curious and tried a new dish.,1
3507,148235,148235,Victor wanted to buy an XBox 1.,"One month later, he bought an XBox 1 with his own money.",So Victor started saving his allowance and babysitting money.,So Victor never started saving his allowance and babysitting money.,0
38,144624,144624,Frank was on a long trip in the car.,Frank realized that he must have left it in a restaurant.,After leaving a restaurant Frank could not find his iPod.,After leaving a restaurant Frank turned on his iPod.,0
4367,115552,115552,Laura dreaded having to take piano lessons.,"Luckily, Laura didn't have to go since her teacher was sick this week.",She received a call from her teacher.,Her teacher told her she was feeling fine for the lesson.,0
710,115564,115564,Laura dreaded having to take piano lessons.,"Luckily, Laura didn't have to go since her teacher was sick this week.",So Laura worried all morning.,So Laura worried little all morning.,0
486,68398,68398,Charles graduated college and rented an apartment.,He drove past that house and it now has nothing to do with his family.,His child sold their house and moved to Florida.,His parent sold their house and moved to Florida.,1
2439,66564,66564,One summer my sister and I set up a lemonade stand.,He bought lemonade and made us feel welcome in the neighborhood.,Our new neighbor came over to our stand.,Our new neighbor came over to our stand and yelled.,0
3005,134002,134002,Granny always loved to bake.,"Granny delivered them to the kids, who enjoyed every bite of them.",Granny couldn't make the kids cookies.,Granny made the kids cookies.,1
3490,126676,126676,Amy didn't have time to leave the store she worked at for lunch.,Amy loved it so much she ate it the next day as well.,Amy found a fruit salad in the store deli.,Amy found a fruit fly in the store deli.,0
1783,22980,22980,Johnny was supposed to be going home after vacation.,At the end of the day he caught his flight home.,Johnny decided to stay til the evening.,Johnny decided to leave early.,0
2178,134625,134625,Benji was taking a math exam.,Benji was given a grade of zero on the exam.,Benji answered many problems.,Benji did not answer any problems.,1
1037,137318,137318,Jessie's sister-in-law was pregnant.,Jessie rushed to the hospital to comfort her brother and his wife.,Jessie's sister-in-law was taken to the hospital for delivery.,Jessie's sister-in-law was taken to the hospital for swim practice.,0
3754,24468,24468,Melvin did not have electricity where he lived.,The darkness overcame him.,"At night, Melvin could not see anything in his bedroom.","At night, Melvin could see everything in his bedroom.",0
2724,16558,16558,I have breakfast every morning at 8:30.,I read the paper online and listened to classical music.,I read while I eat dinner after work.,I read while I eat breakfast before work.,1
89,71630,71630,It was Wednesday and Wade was out with his friends.,She said he didn't post her as his woman crush Wednesday on Instagram.,Wade’s friend stole his phone and posted on his Instagram.,Wade’s enemy stole his phone and posted on his Instagram.,0
2119,148809,148809,Sam never went out at night.,The beautiful stars made him fall in love with the night forever.,He decided to change that and go for a walk.,He decided to change that and went to sleep.,0
289,156309,156309,Our daughter's friends in California have conceived.,The couple put the sonogram on their Christmas card.,The couple wants to share this news with their friends.,The couple wants to hide this news from their friends.,0
1543,130495,130495,Brian tried out for the hockey team this year.,He eventually made the team.,Brian took private lessons to improve his skills.,Brian gave up on lessons and never improved his skills.,0
4761,96724,96724,Joe was walking to school.,He saw someone carrying the cat.,Joe saw someone picking up a dog from a basket.,Joe saw someone picking up a cat from a basket.,1
3107,134747,134747,My late grandpa had a dog named boy.,He literally led me to a neighbor's bar-BQ!,My grandpa's dog barked at me and I followed him.,My grandpa's dog barked at me but I ignored him.,0
3745,1756,1756,Last week the guys and I decided to watch sports.,Overall everyone enjoyed the day.,The clarinet we watched was tied.,The game we watched was tied.,1
2622,145554,145554,There was a family with a leaky shower.,The family had no more leaks.,The father fixed the shower.,The father fixed their lunch.,0
31,61614,61614,Tim got a new skateboard.,Finally after a month he was a great skateboarder.,Tim practiced every day.,Tim ignored it every day.,0
1290,12870,12870,Yu Darvish is a pitcher for the Texas Rangers.,Ranger fans are looking forward to his return.,Without Yu Darvish the Rangers haven't won a game.,With Yu Darvish the Rangers lost every game.,0
1722,124285,124285,Billy had watched his mother make popcorn dozens of times.,The pot overflowed and there was popcorn everywhere.,Billy filled the pot up to the brim.,Billy barely filled the pot up.,0
3284,106594,106594,The boy liked to daydream about her.,Suddenly she came right up to him and said hello.,The boy hasn't seen her at school at all.,The boy saw her at school everyday.,1
2454,28557,28557,Jodie was obsessed with Tom.,He changed his number and moved away.,Jodie called Tom everyday and sat outside his house waiting for him.,Tom called Jodie everyday and sat outside Jodie's house waiting for Jodie.,0
3060,76077,76077,On December 29th I went to the New England Aquarium.,I was tired but happy that day.,I had a fight with a friend that I haven't seen in a long time.,I saw a friend that I haven't seen in a long time.,1
2387,19604,19604,My daughter and son in law are Boston College graduates.,BC asked if it could post the photo on Instagram.,They took some selfies of themselves on campus.,They took some selfies of themselves at McDonalds.,0
3226,56101,56101,Gina needed to go to the library downtown.,"Gina grabbed her backpack, and headed to the library.",Gina filled her backpack with books to return.,Gina filled her backpack with rocks.,0
478,131650,131650,My 98 year old friend Joe is lonely.,Joe sounded sad.,Joe talked about how everyone he knew had passed away.,joe never talked about his family.,0
4748,47615,47615,A boy was playing with his toys in his room.,"After he quieted, his father able to fall back to sleep.",Suddenly a huge thunderstorm came through the area and the boy became terrified and woke his father.,Suddenly a huge thunderstorm came through the area and the boy became too terrified to wake his father.,0
410,96609,96609,Cam went to the beach to relax.,He squinted hard but didn't see anything.,Cam didnt take sunglasses and the sun was very bright that day. He had laid in the sun for hours.,Cam took his sunglasses and the sun was very bright that day. He had laid in the sun for hours.,0
2063,51060,51060,Daniel heard he was a sucker for love.,She took his gift but told him she liked a different guy.,He bought a girl some flowers.,He bought a girl some flowers and he did not give the flowers to the girl.,0
2397,121395,121395,One team was up by a lot of points in a bowling match.,He picked up the spare and the team was still quite ahead.,The team had put a lot of effort.,The team had put up a lot of boxes.,0
3240,39661,39661,Mary was unhappy with her messy home.,"Now that it's clean, Mary is much more comfortable.",Mary decided to finally clean her place.,Mary decided to plan on when to clean her place.,0
2739,157525,157525,Sean rode a bike to work.,Sean saw that his bike had been stolen by a masked man.,Sean looked for locked bike at office bike rack.,Sean locked his bike at the office bike rack.,0
4549,63437,63437,I went outside to water my plants one day.,I freaked out and ran back inside.,There was a bear in the backyard.,The weather was perfect and no one was outside in the yard.,0
2808,115871,115871,Sam needed a new keyboard for his computer.,Sam was happy when Mark bought him the new keyboard.,Sam ordered a new keyboard from his fried Mark.,Sam asked his friend Mark to lend him his keyboard instead.,0
4063,2126,2126,Joe lived a lonely life.,He was much happier now that he some companions in his life.,Joe bought a few pets.,Joe bought a goldfish.,0
3763,99051,99051,Gabby didn't have much money.,Before she finished she decided it was a waste of time.,Gabby was going to have a rummage sale.,Gabby was going to have a party.,0
2522,62961,62961,I bought a bike in 1999.,I had to buy another bike and a better lock.,Someone kept my bike safe.,Someone stole my bike.,1
4770,15945,15945,Jill was very nervous when she left her 3 year old at preschool.,When she picked him he was laughing and full of stories!,Jill imagined how unhappy her toddler would be.,Her toddler imagined how unhappy Jill would be.,0
574,15944,15944,Jill was very nervous when she left her 3 year old at preschool.,When she picked him he was laughing and full of stories!,Her son't teacher Rachel calmed his nerves and was kind.,Her son's teacher Rachel frayed his nerves ans was cruel.,0
3178,1268,1268,Ryan hiked to school in the snow.,Ryan played in the snow all night.,Ryan loved snow days.,Ryan loved sunny days.,0
4791,44020,44020,Ria made a birthday cake for her boyfriend.,"They ate the messed up cake happily, and it was delicious!",Ria accidentally dropped the cake.,Her boyfriend accidentally dropped the cake.,0
1779,40557,40557,Mrs Johnson told Daniel to come straight home from school.,But the owner called his mom to let her know.,A dog got lost and Daniel helped.,A dog got lost and Daniel laughed.,0
3086,118691,118691,Chad played his flute in the talent show.,He decided he was okay with second place after all!,Chad only won second place.,Chad won first place prize.,0
2708,31209,31209,Mary had no retirement savings.,She was on track to retire!,She began putting a generous portion of her income away.,She began putting a generous portion of her jelly beans away.,0
2609,136781,136781,My mom planned to have a Barbecue on Christmas Eve.,She bought all of her supplies for the dinner.,She invited the whole family.,She invited the incomplete family.,0
2861,544,544,The man in the red car was driving fast.,They had a huge accident.,The man misjudged the turn and lost control.,The man misjudged the turn and found control.,0
1246,131382,131382,Mary went to the store to buy turkey for dinner.,Mary went home and enjoyed the turkey she bought for dinner.,Mary discovered that the turkey was on sale.,Mary discovered the turkey was too expensive.,0
4394,95837,95837,Anna missed her parents very often.,The piano was passed on to their children eventually as well.,"Anna's parents loved their children, and played the piano for them every night. They left everything they owned to the children. The piano was most important of these things.",Anna's parents loved their children and played the piano for them every night.  The left everything they owned to children.  The piano was the first sold of these things.,0
920,17263,17263,It was the end of February and it had been snowing hard.,It was declared cars were able to park on the odd side of the street.,"There was so much snow, people couldn't park like usual.",Both sides of the street were covered in snow and there was no where to park.,0
2743,48584,48584,Sheila was on a hike with her friends.,Someone helped her go to the hospital.,Sheila fell and broke her ankle.,Sheila fell and healed her ankle.,0
1732,52998,52998,We went out for lunch today.,I enjoyed my lunch at a fancy restaurant.,We choose a nice restaurant.,We chose a fast a fast food restaurant.,0
