,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
4221,30633,30633,It was autumn.,Todd put them out in the trash.,I pulled out the fall decorations from storage.,I raked the dead leaves.,1
1376,123810,123810,Last night I got woken up by a call.,The friend was very grateful for the help.,My friend did not want a ride so I did not pick him up.,My friend asked me to come pic him up.,1
2746,70017,70017,Billy was walking in the grass barefoot.,His mother finally pulled it out with tweezers.,Billy stepped on a piece of glass. He tried to pull it out with his fingers and it came right out.,Billy stepped on a piece of glass. He tried to pull it out with his fingers but it wouldnt come out.,1
1994,14382,14382,Mary was interested in dining at a new restaurant in town.,Mary was disappointed and left a bad review.,"Marey went to the restaurant and when she got the food, it was delicious.","Mary went to the restaurant and when she got the food, it was cold.",1
259,77611,77611,Alex realized she locked her keys in her car.,She locksmith charged her $100 to get into her car.,Alex called a cop to unlock the door.,Alex called a locksmith to unlock the door.,1
3805,82535,82535,I poured some chemical into a beaker.,I thankfully came out without any injuries.,The beaker caught on fire.,the beaker was nice.,0
343,129462,129462,Kelly hated math class and struggled to learn the concepts.,She dropped out of college.,Kelly was ashamed but asked for help for her teacher.,Kelly was ashamed and did not ask for help.,1
864,124339,124339,Gina had worn a pair of kitten earrings to school,She had twisted it until the back came off and had gotten lost.,Gina got into a fight with another girl.,gina got into a game with another girl.,0
1995,119314,119314,Susan was excited to plan her first egg hunt in the South.,Susan saw that all the candy inside had melted in the sun.,Susan found lots of plastic eggs with candy inside.,Susan found no plastic eggs with candy inside.,0
4859,50312,50312,Larry took his dog to the dog park.,Larry found out his dog hated cats.,"Larry's dog was calm when meeting other dogs, but when Larry's dog met cats, things got violent.","Larry's dog was calm when meeting other dogs, but when Larry's dog met rabbits, things got violent.",0
1161,144226,144226,Jesse leans against the plain wooden foot board of her bed.,"She finishes with a lonely sigh, pining for her recently dead mom.",She hung the worn quilts lying there.,Jesse folded the worn quilts lying there.,1
4572,32198,32198,There was a computer manufacturer called Asus.,But Asus was able to win and buy out the other company.,Asus had one true competitor so Asus closed.,Asus had only one true competitor.,1
924,101983,101983,Bill starts working at WalMart.,He successfully sues WalMart and wins millions in a class action suit.,Bill almost gets hurt at work due to unsafe practices.,Bill gets hurt at work due to unsafe practices.,1
3161,8430,8430,Charles paid his rent and was now penniless.,"On his way, he found ten dollars on the grass.",Charles needed to go to work.,Charles did not go to work.,0
4757,33028,33028,Lena was driving home from the mall.,She had to call her boyfriend to come pick her up.,her car ran out of gas.,Her car ran out of brake fluid.,0
1526,78567,78567,Hal was an administrative assistant to a local attorney.,Hal can't even get work at the local fast food chains now.,Hal was never fired from his job.,Hal was fired from his job.,1
3114,143197,143197,Dan was still in shock after watching the movie Deadpool.,Dan curled into a ball and weep in the corner.,Dan found himself feeling excited by the film's artistry.,Dan found himself feeling overwhelmed by the film's artistry.,1
2937,43695,43695,Sally entered a contest online and won some gift cards.,She found a cool item and then happily bought it.,The store was full of things that she was interested in and wanted.,There wasn't anything in the store she was interested in.,0
4924,95185,95185,Friday night is movie night at our house.,We all fall asleep on the couch before the end of the movie.,Tonight's movie was super captivating.,Tonight's movie was super long.,1
482,116571,116571,John was excited to vote.,John was embarrassed.,He tripped on his way out of the voting booth.,John giggled on his way out of the voting booth.,0
3193,31060,31060,Tony grew up in Italy.,His skill is know around the country as well as his delicious pizza.,Tony was real bad at making pizza's.,Tony was good at making pizza's.,1
2401,130658,130658,Lisa wanted a chemical treatment.,Her hair turned out good though.,She went to the closed salon.,She went to the local salon.,1
3739,75237,75237,One day I went for a walk,It was the car that sped past me earlier,A car went fastly passing.,A car went fastly enduring.,0
60,48695,48695,Tracy never believed in marriage.,Tracy's apprehensions about marriage were confirmed.,All of her relationships were failures.,All of Tracy's relationships were big successes.,0
4178,18264,18264,Ally was constantly getting bullied by girls in her class.,So Ally decided to get the courage to stand up to the bullies herself.,Ally wanted to find a way to change that.,Ally left school and moved away.,0
2621,101094,101094,Apart of physical education class was a dance segment.,All I could do was stand still in total embarrassment!,I watched someone fall flat on their face trying to dance.,i fell flat on my face trying to dance.,1
373,83021,83021,"Regrettably, our kitty passed away two weeks ago.",We miss her so much.,We were glad to see our kitty go.,We were very attached to our kitty.,1
4397,10583,10583,Ed had an extra class slot in his senior schedule.,Ed was so glad he had chosen chemistry!,Ed decided to take pottery class.,Ed decided to take Chemistry.,1
2600,56847,56847,I had a slow car.,My car was able to beat many other racers at the local club.,My slow bike beat many other racers at the local club.,My slow car beat many other racers at the local club.,1
883,73382,73382,Jan breaks up yet another loser.,Jan and Even spend the rest of their lives together.,"Even found Jan, a great guy.","Jan found Even, a great guy.",1
195,34454,34454,Rosie was at the grocery store.,The girl thanked her dozens of times and then hurried away.,"While Rosie was there, a girl helped Rosie carry her groceries out.","While Rosie was there, she helped a girl carry her groceries out.",1
113,35990,35990,Sam wanted to learn how to read.,"After months of studying, Sam became a great reader!",Sam couldn't save all summer for books to read.,Sam saved all summer for books to read.,1
3737,31800,31800,I am going to make a special supper.,"After cooking for 5 hours, my special meal will be ready.",The supper is for my brothers birthday.,I decided to take my brother out for dinner.,0
67,56509,56509,Bill was at his desk working when his phone rang.,"As the door clicked shut, he realized he did not have his own keys.",Bill needed something from the supply closet.,Bill wanted to spy something from the boss' supply closet.,0
4644,152022,152022,Jesus spent the day polishing the furniture.,They said his furniture looked nice.,Jesus did not invite his friends over.,Jesus invited his friends over.,1
4282,117512,117512,When my son asked for a dog I said no.,I allowed him to keep the New dog.,My son found a squirrel.,My son found a dog.,1
506,45836,45836,Bob and Jane really enjoyed their last vacation at Cabo San Lucas.,Bob and Jane now take frequent trips to their vacation home in Cabo.,Bob and Jane decided to sell a home there.,Bob and Jane decided to buy a home there.,1
2590,2520,2520,I planned to bake a cake for dessert.,"Once the cake cooled down, I frosted it.",It was my mom's birthday.,It was my mom's funeral.,0
2038,119473,119473,Beverly had a pretty dress that shone like a diamond.,"Water burst from the hydrant, soaking Beverly and her pretty dress.",There was an earthquake.,There was no earthquake.,0
2326,109048,109048,My daughter went to the mall.,She pushed the trigger and pierced her ears in a few seconds.,She reluctant got her ears pierced.,She reluctant got her ears tested.,0
459,141424,141424,Jay needed to call home.,After that Jay was able to call home when he wanted.,Jay decided to ask a friend to lend their phone.,Jay decided he needed to buy a cellphone.,1
2641,105895,105895,Joe wanted to vote.,They unfortunately sent him home because he was not registered.,Joe went to the voting hall.,Joe went to the diner.,0
434,136307,136307,Lulu was excited to try the new candy store in town.,Lulu planted fruit and vegetable trees on her property.,Lulu decided she was eating too much candy and wanted to keep eating.,Lulu decided she was eating too much candy and getting fat.,1
2581,143104,143104,Ben lost his job.,But then he did find a job.,Ben looked for another job.,Ben found a new job that was better.,0
1592,42968,42968,Jane stepped atop the stool and tried to mount the tall horse.,This is how Jane's first and last horse riding lesson ended.,Jane held on tight and loved it.,Jane wasn't holding on tight enough and fell off.,1
4724,139472,139472,Beau started kindergarten a few months ago.,And read it to him mom.,Beau learned to read a book.,Beau learned to eat a cookie.,0
4697,147746,147746,Becky and her friend Lisa planned on going to the theater.,Finally a nice couple helped them to the destination.,They didn't know how to get there.,They didn't know how to get absent.,0
1864,110595,110595,Karen moved to a new city.,When she landed the job she knew all the work was worth it.,It took her weeks of interviewing and packing just to not get the job.,It took her weeks of interviewing and packing to get the job.,1
2646,61509,61509,I once had a dog named Bob.,I found bob playing with the neighbors dog.,I couldn't find Bob.,I couldn't find my keys.,0
3785,45509,45509,Years ago I was accused of running a red light.,The judge threw my ticket out.,I proved to the judge that it was for fun.,I proved to the judge that it was an emergency.,1
3906,117066,117066,The friends went to New Orleans.,It was a memory to last a lifetime.,They did nothing they could enjoy doing.,They did everything they could imagine doing.,1
707,152340,152340,"Every day at camp, the campers would go for a hike in the woods.",The campers enjoyed hearing the echo at the lake.,The campers found a lake to swim in.,The campers never found the lake they were looking for.,0
2815,24882,24882,Millie was determined to make cupcakes.,Now she buys her cupcakes every time.,Millie's cupcakes neglected disgusting.,Millie's cupcakes tasted disgusting.,1
3402,145589,145589,The teenage girls were exploring the streets of New York City.,The furniture cost hundreds of dollars so they did not buy anything.,The girls looked at furniture.,The girls looked at baseball cards.,0
2185,134051,134051,Jake and his grandfather were spending the day together.,They had a wonderful day together bonding over the train set.,He couldn't get the set put together.,His grandfather brought over his collectable train set.,1
4171,3614,3614,Amy was heating her food in a microwave at work.,Amy spilled her food on the floor and burned herself on her hand.,The food was shorting and got the microwave too hot.,The microwave was shorting out and got the food too hot.,1
2897,166404,166404,A little girl wanted to eat cookies.,"But when she turned around, an angry mother was glaring at her!",A little girl went to eat dinner.,A little girl went to eat cookies before dinner.,1
1719,57822,57822,Susan woke up early.,Susan left feeling very angry.,Susan woke up 3 hours before her alarm.,Susan woke up 3 hours after her alarm.,0
3708,143110,143110,Ben lost his job.,But then he did find a job.,"Ben went to multiple interviews, looking for his dream job.","Ben went to multiple alleys,  looking for his old boss.",0
2883,51717,51717,"Lamar wanted to be famous, and becoming famous was easy.","Lamar saw his old friend and said, got seventy-five dollars on you?",Lamar had major successes from the start.,Lamar had some minor success's but failed ultimately.,1
4857,167164,167164,Anna saw a lot of birds in her backyard.,Soon many colorful birds were coming to eat!,Anna loved the birds.,Anna hated the birds.,0
835,19677,19677,The hayride was in October.,It was the perfect start to the fall season.,It was not too hot or too cold.,It was way too hot and way too cold.,0
526,45657,45657,Gina was at her grandma's house.,She had to wait for a room to open up so she could change.,Some new clothes wanted to change into Gina.,Gina was wanting to change into some new clothes.,1
3258,150401,150401,Wendy was happy to hear of the annual turtle race at her summer camp.,Wendy was so excited to write of his victory to her mother and father.,Wendy's turtle David won the race.,Wendy's turtle david won the race a lot.,0
4652,95329,95329,Mother told Ben not to sit on top of the chair.,"Embarrassed, Ben apologized to his mother.",Ben climbed down from the chair.,ben climbed to the tree.,0
4017,12630,12630,I went to the cell phone store where the line was outrageous.,I ended up getting helped and an extra credit on my bill!,I waited a long time and the customer service didn't care.,I waited a long time and the customer service noticed.,1
3633,2621,2621,Samuel was dribbling the basketball towards the hoop.,"In addition, they diagnosed him with a head concussion.","He fell and hit his head, getting a bad scrape.",Samuel almost fell but caught his balance.,0
3813,99736,99736,Ben was very excited about christmas.,He found the gifts.,He was so apathetic he went peaking for them.,He was so excited he went peaking for them.,1
1564,106020,106020,Hattie lived by herself in her house.,Hattie moved into the new place but was very upset about it.,"Hattie was our elderly neighbor, who her children thought could no longer live by herself after falling down her stairs.",Hattie's children got her a dog so she wasn't by herself.,0
4478,89695,89695,Jack had saved up enough money to buy a new video game.,Jack played his new video game all afternoon!,Jack went straight home after buying the bike.,Jack went straight home after buying the video game.,1
757,94211,94211,Will said he was going to be the best actor of all time.,"That led to an acting career, and now he is the best actor ever.",He went to nursing school to hone his skills.,He went to acting school to hone his skills.,1
269,28713,28713,I told the worker what items I wanted on my sub.,"Thankfully, the store gave me a refund.",The worker messed up every ingredient.,I got exactly what I wanted.,0
2527,2498,2498,Desiree went to California to see her grandparents over the summer.,She went into business with her grandpa selling hair jewels.,Desiree's grandfather was unable to teach her how to make jewelry.,"Desiree's , grandfather taught her how to make jewelry.",1
4713,83792,83792,Jane didn't drink but she wanted to fit in.,She asked the bartender to make what Jane was drinking.,Jane then had a drink meeting down with a friend.,Jane then had a drink meeting up with a friend.,1
1470,99174,99174,John was a football player.,"However, John became a much better football player.",John thought he would never get better through practice.,John never got better through practice.,0
4790,158326,158326,Andrea and Kylie were in class.,Andrea was mortified.,Kylie broke her whole in class.,Kylie broke her leg in class.,1
2417,37264,37264,The principal tried to make wearing school uniforms a requirement.,They were yelling at the principal to reconsider her decision.,The principal threw out the idea of uniforms.,the principal informed the students of the uniform policy.,1
1644,125150,125150,Susie's school lacked a cheer leading team.,They made Susie captain of the brand new cheer squad!,They made a cheer team.,They made an art team.,0
4074,45799,45799,"Today, I decided to put up a Christmas tree.",The entire tree fell over promptly and made a huge mess and I cried.,"I tried to do it by myself, and rushed to do it.",I took my time putting up the decorations.,0
3541,38638,38638,Sarah loved horses a lot.,"After watching videos, Sarah rode her horses.",Sarah wanted to learn how to ride a horse.,Sarah got thrown off and wanted to try again.,0
3079,70721,70721,My friend and I decided to start a band and perform for our families.,We stopped playing in a band together.,My friend got pregnant and got sent away.,My friend got pregnant but could still play.,0
1790,119994,119994,Gina needed a second job.,After 2 weeks she hadn't heard back from any of them,Gina applied for a great scholarship.,Gina applied for a great job.,1
1856,125683,125683,Beth's grandfather was in the hospital.,The cashier put the book in a bag and gave Beth a big smile.,Beth decided to go purchase a book about faith to give to her grandfather.,Beth decided to go purchase a book about faith to give to her doctor.,0
1991,40275,40275,Raven was a nurse.,She decides to use mturks.,Raven was forgeting for extra income for when she's off work.,Raven was looking for extra income for when she's off work.,1
4077,95193,95193,My neighbor used to decorate his house for Christmas.,"He stopped decorating his house, after that.",His home was beautiful.,His home was vandalized.,1
213,120883,120883,Tim was very tired.,Tim was surprised how tired he had been.,Tim laid down and took a 3 minute nap.,Tim laid down and took a 3 hour nap.,1
3709,71316,71316,John was outright terrible at basketball.,John threw the ball up for the winning shot and air-balled badly.,John made the winning shot in the next game.,John made the winning shot.,1
3335,150537,150537,Ali got a job as a cleaning lady.,"She finished the job, but quit as soon as it was done.",The boss was very lenient.,The boss was very mean.,1
4365,127651,127651,Courbin was about to turn two.,"Afterwards, they went home completely exhausted.",COURBIN'S PARENTS DID NOT THROW HIM A BIRTHDAY PARTY.,Courbin's parents threw him a birthday party.,1
4966,119763,119763,Angel had a bad day at work and did not want to cook.,He surprised Angel with her favorite meal with dessert included!,Angel told her boyfriend about her stylist.,Angel told her boyfriend about her day.,1
3913,161508,161508,Ned saw a stray dog.,Ned wished he had not tried to pet the stray dog.,The stray was nice and pet Ned.,The stray was scared and bit Ned.,1
3234,1020,1020,Amy wanted to compete in the beauty pageant.,"At the end, Amy found that she'd won third place!",Amy worked hard in the talent competition.,Amy worked soft in the talent competition.,0
2960,108328,108328,Lance got into a car accident with his Land Rover.,"However, Lance decided that he would keep the Land Rover.",The Land Rover didn't sustain damage in the accident.,The Land Rover only sustained slight damage in the accident.,1
2126,33766,33766,Carly was waiting for Sam to call her.,Carly ordered take-out over the phone.,he was really not hungry.,Carly got really hungry.,1
651,10809,10809,"Anthony receives a lot of spam, and he wondered who else did?",That summer Anthony flew to Johannesburg to meet his new friend.,The spam was an invitation from a stranger.,The postcard was an invitation from a stranger.,0
2494,29747,29747,Arnold was scared of boxes.,Arnold never got near a box ever again.,His mom jumped out of a box and kissed him.,A cat jumped out of a box and scratched him.,1
2258,7531,7531,Gina had thrown a book at a boy in her class.,Gina was sent to see the principal.,The boy told on Gina.,The boy did not tell on Gina.,0
374,130970,130970,Riley and Tina started getting into a fight.,Riley didn't want to speak to Tina after that,Tina spit in Riley's face.,Tina didn't spit in Riley's face.,0
1951,90285,90285,We have a neighbor that is extremely annoying in many ways.,"The man cussed out my husband, challenging him to a fist fight.",The neighbors spread a rumor about my husband.,My husband spread a rumor about the neighbors.,1
1228,88701,88701,The teams were playing for the championship.,The Rebels were the champs.,The Rebels were very unprepared and lost.,The rebels stuck to their game plan and won.,1
3826,155407,155407,Dan bought a ticket to a dance in Estonia.,Dan started going to performances every chance he got.,Dan had a horrible time at the dance.,Dan had a great time at the dance.,1
4022,54997,54997,The teacher handed the exams to his classmates.,"However, she caught a stroke and was hospitalized immediately.",A girl in class was very calm.,A girl in class was under a lot stress.,1
848,37946,37946,Jimmy got a new computer for Christmas.,Now Jimmy has to share a computer with his sister.,Jimmy's sister's computer was perfect.,Jimmy's sister's computer broke.,1
1190,110517,110517,Martha was the new art director at the local high school.,Martha won an award from her town for being best teacher of the year.,Martha was a very good teacher.,Martha was a very bad teacher.,0
2888,101311,101311,Bob was a homosexual.,His parents accepted him for who he is and continued to love him.,Bob was scared to tell his parents.,Bob was excited to tell his friends.,0
4377,99560,99560,Rachel wanted to go skydiving.,She then jumped out of the airplane!,She finally decided to get in the plane.,She finally decided to get in the train.,0
4626,13048,13048,"I had a chipped tooth, so went to the dentist.","Finally, I contact the University, and they will do the work.",Repair is expensive so the doctor suggests the dental college.,Repair is cheap so the doctor suggests he'll do it.,0
4208,164242,164242,Martha loved teaching history.,Martha explained there was just a lot more screaming for them.,Martha was teaching younger kids than she was used to.,Martha was teaching younger kids who didn't talk.,0
243,154767,154767,I went to Hawaii in high school.,Hawaii was not a good place to travel to.,"I thought Hawaii was too hot, and I didn't like the food.",I thought Hawaii was too cold and I loved the food.,0
1695,154779,154779,Aaron landed an arrow dead center on a target.,He got a good night's sleep and came back out the next day.,Aaron was eliminated in the first round of the tournament.,Aaron won the first round of the tournament.,1
1463,30814,30814,Eric handed out the tests to his eighth grade class.,Eric reluctantly gave the student no points.,Eric warned them that they were not going to like the results.They said they would do extra credit.,Eric warned them that they were going to like the results. They said they would do extra credit.,0
3439,95092,95092,James lived in a remote area of northern Minnesota.,Early in the morning he finally killed one.,James heard a coyote every night when he went to bed.,James never heard a cayote at night when he went to bed.,0
2601,41739,41739,Jake wanted to make a YouTube account.,Jake hope no one would view his skits.,Jake quickly took some videos without putting much thought into them.,Jake took some videos he knew everyone would love.,0
4484,35398,35398,We live in a basement unit in a condo.,Luckily we never saw the rat.,We were told my the other tenant there are rats.,We were told my the other tenant there are roaches.,0
1105,126003,126003,My husband was in a bad accident in college.,He still tried to make it to his gig!,My husband practices his swimming every day.,My husband practices his stand up jokes every day.,1
1082,140092,140092,Jane decided to do a cleanse.,On day 4 she quit her cleanse 3 days early.,Jane noticed her stomach wasn't feeling very well.,Jane noticed her stomach was digesting much better.,0
1121,91969,91969,Kerry wanted to get a new puppy.,Kerry got a new puppy!,Kerry murdered her parents and got caught.,Kerry begged her parents.,1
2023,124873,124873,Marsha was having a Halloween party at her house.,Marsha felt badly and ended up inviting her.,Marsha's friend Ann wanted to know why she is invited.,Marsha's friend Ann wanted to know why she wasn't invited.,1
371,7362,7362,Lily's elderly aunt always wore a flowered bonnet on Easter.,Happy tears welled in old eyes as Lily's aunt accepted the hat.,Lily made a special bonnet this year with real flowers.,lily made her a card.,0
3693,142892,142892,Andrea was in the kitchen.,Andrea helped him up and gave him a hug until he felt better.,Andrea's son fell down in front of her.,Andrea's son stood and watched her the whole time.,0
2340,131978,131978,Ken bought a new suit.,Ken was upset and went home.,Ken wore the suit to a party and spilled a drink all over it.,Ken narrowly caught his drink before it spilt.,0
2051,148134,148134,I like a cool apartment.,Now we argue over our preferences.,I asked my friend to move in with me.,I moved in by myself.,0
4943,142442,142442,Jane had been trying to get pregnant for around two years now.,Jane looked relieved while her husband looked sheepish.,Jane was successful in getting a job.,She find was successful in getting pregnant.,1
2796,65529,65529,Janie was often mistreated by a family member.,Janie got a gun and put a bullet in her relatives toe.,She confronted the family member one day.,She confronted the family member one day about the back taxes.,0
2835,68883,68883,John was the only boy in his dance class.,John liked being the only boy in his dance class.,John got to dance with all the girls.,John did not want to dance with all the girls.,0
3356,116525,116525,Eddie put a container of milk on the counter.,She was licking up the milk that had spilled everywhere.,Eddy knocked the cat off of the counter.,Eddy's cat knocked the container off of the counter.,1
3158,88005,88005,Lary was taught by his father how to make delicious lasagna.,Now he owns multiple restaurants all using his family recipe!,Lary used his recipe to open a restaurant.,Larry used his recipe to open a dumpster.,0
4042,78773,78773,Every year the Jackson family goes to Niagara falls in the winter.,The Jackson's can not wait to see what the colors will be this year.,The Jackson's loved summer.,The Jackson's loved fall.,1
637,81014,81014,Briana was at the park with her sister.,She used the coins to buy ice cream.,The gave spare change to others.,They asked people if they had any spare change while they were there.,1
2613,54133,54133,Abe was a great golfer.,He ended up taking second place!,Abe entered an amateur's tournament at his favorite course.,Abe entered a professional tournament at his favorite course.,0
3941,58380,58380,Sal and Betty were on a boat in a swamp.,"Sal refused and paddled forward, and they were never seen again.",Sal  wanted to turn around and go home.,Betty wanted to turn around and go home.,1
1301,73865,73865,Dan was going to be in trouble if his parent saw his report card.,Dan ran all the way home hoping to get there before his parents.,Dan could not intervene to stop the pizza delivery.,Dan decided to intervene and stop the mail delivery.,1
4160,169285,169285,Erin loved to sleep with candles.,Both Erin and the cat got out safely.,Erin's draperies caught fire from a candle flame.,"Erin's cat caught fire from a candle flame."".",0
4451,147729,147729,Anthony got asked to leave his house.,Eventually he was able to afford his own place to live.,Anthony had to get a job.,Anthony had to get a cat.,0
3548,28859,28859,Ronnie just went through a tough breakup.,He felt more at ease.,Ronnie didn't have a talk with a friend.,Ronnie had a good talk with a friend.,1
2866,51540,51540,John wanted to live closer to nature.,John once again longed for the country .,john decided to move.,John decided to move to the city.,0
2381,65842,65842,Tyler and Jeff went to ride their bikes in the park.,The each filled two big bags with trash.,Tyler and Jeff founds the park filled with trash.,Tyler and Jeff enjoyed seeing the park filled with trash.,0
3976,69660,69660,Susie was addicted to coffee.,Susie felt healthier after moderating her dosage of caffeine.,Susie was feeling bad so she drank even more coffee.,Susie was feeling bad so she switched to decaf coffee.,1
1866,48365,48365,Roxanne thought she was brilliant and charming.,Her behavior made her unpopular.,Roxanne bragged about it to everyone.,Roxanne told no one about it.,0
301,141900,141900,Anna rented out a warehouse for a big party.,The party went great.,All of Anna's friends came to the party.,Only two of Anna's friends came to the party.,0
4960,13597,13597,My cousins were getting ready to go to the club.,The ticket vendor allowed us to get in without any hesitation.,We were asked to show ID and we did.,We were asked to show fake ID and we did.,0
4969,112666,112666,My family was constructing a chair.,My uncle took it spot and reorganized it.,"Somehow, we managed to put the chair together backwards.","Somehow, we managed to put the chair together right.",0
3675,148143,148143,I like a cool apartment.,Now we argue over our preferences.,My roommates likes a hot apartment.,I can't sleep in a warm place.,0
4763,43992,43992,Maggie had applied to MIT.,She opened it up and found out she was rejected.,Maggie got her acceptance letter to MIT in the mail.,Maggie got her acceptance letter to Harvard in the mail.,0
4119,147642,147642,Jones exercised every night.,He was laying in a puddle of his own blood.,He cut himself on accident.,He killed himself in front of everyone.,0
2369,13007,13007,Sean was walking through the park.,He got a warning for littering in the park.,Sean threw his trash in the grass in backyard.,Sean threw his trash in the grass in the park.,1
1865,126752,126752,Tim wanted to build a bird house on his day off.,Tim hung it outside for the birds to use.,Tim found some old wood and built a bird house.,Tim burned the wood for the house.,0
1572,74689,74689,Isabel had always wanted her own clubhouse.,Isabel remembered his loving effort for the rest of her life.,So her uncle built her a treehouse.,So her mom built her a treehouse.,0
1174,29554,29554,Jane was excited for the July 4th holiday.,Jane and her family had a great time at her July 4th BBQ.,Jane was throwing a BBQ for a select few.,Jane was throwing a BBQ for everyone.,1
4518,8633,8633,Jack was a lonely little boy.,Jack finally got a dog of his own and wasn't lonely anymore.,Jack really wanted a dolphin.,Jack really wanted a dog.,1
3481,124998,124998,Yesterday I didn't feel like cooking.,I ate my food and then I was full.,I ordered pizza to be delivered.,I ordered cat to be delivered.,0
3163,147662,147662,Julius Erving was a legendary basketball player.,The Sixers won the championship in 1984 and Dr J was the reason why.,Julius Caesar was known as Dr J.,Julius Erving was known as Dr J.,1
1590,76410,76410,Farmer Bill called out the the cows in the field.,Bill was proud of his work.,The cows all ran to Farmer Bill because he trained them to do that.,The cows all ran away from Farmer Bill because they were afraid.,0
1409,76215,76215,May had burned her leg with a curling Iron.,She spent the whole day hiding the burn from her mom.,mary was the worst.,Mary was ashamed of it.,1
3855,55804,55804,Joe was installing ceramic tiles in a house.,And the project went over time.,Joe was almost finished but was told he had to tear out the tile in the house.,Joe was almost finished but was told he had to finish both kitchens in the house.,1
3058,33874,33874,Matthew really wanted to have a play-date with Will.,Matthew spent the rest of the day moping.,Will said no to Matthew.,Will said he would play with Matthew.,0
1558,34452,34452,Rosie was at the grocery store.,The girl thanked her dozens of times and then hurried away.,She found a girls wallet and kept it.,She found a girls wallet and gave it back.,1
745,33134,33134,Judy didn't like her hair.,Judy gets a new hairdo with the help of the generous man.,Judy asked a barber if there was anything he could do.,Judy did not tell anyone and thought there was nothing she could do.,0
2154,45801,45801,Zachary had been working on an album for almost a year.,By the end of the day he had a ton of likes.,He notifieded his followers on instagram.,He rejected his followers on instagram.,0
337,30916,30916,Ness was on a trip to see her namesake lake in Scotland.,Ness had a great trip but saw nothing supernatural!,She had heard stories about the lake all her life.,she did not know anything about the lake all her life.,0
3681,22231,22231,Jim found out his girlfriend was pregnant,It was a boy,Jim went to the doctor to find out the baby's gender.,Jim went to the doctor to find out if the baby was his.,0
4725,84531,84531,Ivy was flying in a small sightseeing plane.,"When the plane suddenly corrected, Ivy felt a wave of relief.",The bus started diving towards the ground unexpectedly.,The plane started diving towards the ground unexpectedly.,1
1033,18433,18433,Tom had enough of Tammy stalking him.,He went down to the court and took out a restraining order on her.,Tom decided to step back and relax.,Tom decided something had to be done.,1
3533,5652,5652,Billy went to the fair with his family.,"After Billy won, he immediately chose the bear.",Billy played a carnival game.,Billy played a deadly game.,0
4013,157975,157975,A man greeted me in school.,He pointed to where he needed to go and I showed him some direction.,I was the school safety officer.,I was a new student at the school.,0
2728,16523,16523,Dacie wanted to be a cheerleader at her school.,She did her best cheer and made the team.,Dacie practiced for cheerleader tryouts.,Cheerleaders practiced for Dacie tryouts.,0
2543,168577,168577,Jonathan was a goody two shoes in school song.,He got in trouble with the principal.,"Although he was seen to be a ""goody two shoes"" he often disobeyed the rules when he thought no one was looking.","He was seen to be a ""goody two shoes,"" he never disobeyed the rules when he thought no one was looking.",0
1387,151179,151179,Sam loved to sail his boat.,"When he came back up, his sail had been torn to shreds!",Sam went to go to the bathroom.,Same went overboard.,0
4973,139786,139786,Sebastian was an expert fly fisherman.,Sebastian vowed never to bring along his nephew fishing again.,Sebastian's nephew got snagged by a cop when they were fishing.,Sebastian's nephew got snagged by a hook when they were fishing.,1
1048,36101,36101,Anna and her mother went to go to the pound to pick out a puppy.,Anna and her mother went home with her new best friend!,Anna found a great dog.,Anna found a great guitar.,0
103,162881,162881,Hurricane Harry was set to land some time tomorrow.,Fred took his family and drove to a safer part of the region.,Fred was excited and decided to stay.,Fred was nervous and wanted to leave.,1
144,153869,153869,Bill's pet dog was always by his side.,The dog ended up catching a burglar in Bill's house.,Bills dog was smart.,Bill's dog was dumb though.,0
187,41406,41406,Earl bought a lamp at a yard sale but it didn't have a shade.,The end result pleased Earl greatly.,He ended up finding a great shade at another yard sale.,Earl ended up needing a shade from any yard sale.,0
2446,137521,137521,Barry is very tall.,Barry will never sleep in a normal bed again.,Barry had cramped legs.,Barry had short legs.,0
3327,38239,38239,Nina went to the beach to swim one day.,Nina had to go home without getting to swim.,"When Nina arrived, they realized that they had been swimming in their bathing suit.","When Nina arrived, she realized that she had forgotten her bathing suit.",1
4069,105978,105978,Sampson was his school's star wrestler.,"While Sampson struggled to breathe, Suzy Lee smiled in victory.",Sampson was fighting against Suzy Lee and winning.,Sampson was fighting against Suzy Lee and struggling.,1
2133,146474,146474,Jenny was crying when she came home from school today.,Jamie ran to the school and retrieved her textbook.,Jenny forgot a phone at school.,Jenny forgot a textbook at school.,1
3305,109793,109793,The teacher took her students on a field trip.,Their parents were mad.,She taught them so much.,They did not get home on time.,1
3802,77861,77861,Bri came home and couldn't find her bracelet.,Bri wasn't so mad at him because at least he told the truth.,Bri's boyfriend confessed that he pawed it to pay the rent.,bri stayed at work.,0
1122,61875,61875,Melinda wanted to go see a scary movie.,Melinda wished that she had brought someone.,Melinda went with her friends.,Melinda went by herself.,1
635,13981,13981,Jason was on his way to a football game.,The man confirmed and the two set up a meet to exchange the wallet.,he found a wallet and contacted the owner.,Jason found a wallet and pocketed it.,0
1837,65881,65881,The next day was the collection day for recycling.,Jim brought his empty bucket back into his house for next week.,Jim does weekly recycling.,Jim refused to do weekly recycling.,0
2968,73465,73465,"Mike drove to Miami to see a friend, but he didn't check the weather.",He never travels now without checking the weather first.,The weather was very dangerous and he was afraid.,The weather was very dangerous in Seattle and he was afraid.,0
