,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
2793,10052,10052,Tyler was taking a walk on the beach.,"Until it started to hail, then it really hurt Tyler, so he ran home.",Tyler was having a terrible time.,Tyler was having a splendid time.,1
3860,77358,77358,James loved to play his clarinet outside.,"He took it to a repair shop, where a man fixed it for a lot of money.","One day while playing in the park, James dropped his clarinet into the lake.","One day while playing in the park, James nearly dropped his clarinet into the lake.",0
2695,52946,52946,Rick saw a sign for a talent show at his school.,Rick and his friends took third place for their act.,Rick and his friends did a magic act.,Rick and his enemies did a magic act.,0
2968,73465,73465,"Mike drove to Miami to see a friend, but he didn't check the weather.",He never travels now without checking the weather first.,The weather was very dangerous and he was afraid.,The weather was very dangerous in Seattle and he was afraid.,0
1259,73464,73464,"Mike drove to Miami to see a friend, but he didn't check the weather.",He never travels now without checking the weather first.,The weather was very dangerous and he was afraid.,The weather was very calm and he wasnt afraid.,0
1839,119547,119547,Freda notices that the grass on her lawn has gotten too long.,Freda is very proud that the grass on her lawn is short now.,Frieda mowed the lawn and finished the yard work.,Frieda didn't mow the lawn and abandoned the yard work.,0
465,130518,130518,Ila asked some friends to play soccer with her.,Ila and her friends had a fantastic time playing soccer together!,They all said yes.,They all said they had something doing.,0
3675,148143,148143,I like a cool apartment.,Now we argue over our preferences.,My roommates likes a hot apartment.,I can't sleep in a warm place.,0
2051,148134,148134,I like a cool apartment.,Now we argue over our preferences.,I asked my friend to move in with me.,I moved in by myself.,0
4244,32401,32401,I once entered a music contest at school.,I left with a prize of $100 and a sense of accomplishment.,I played my heart out and didn't miss a single note!.,"I played my best, but didn't hit all the notes.",0
4784,165163,165163,Han was drinking coffee at his computer desk.,Han decided to buy a liquid proof keyboard.,Han spilled the milk.,Han spilled the coffee.,1
139,109834,109834,Amaya wanted a high school yearbook.,"Amaya was so happy, she nearly cried.",Amaya got her yearbook.,Amaya got a math book.,0
943,75324,75324,Tabitha wanted a cat.,And Tabitha bought a cat the next day.,Tabitha decided that she was ready to have a stuffed animal to practice.,Tabitha decided that she was ready to have a pet.,1
2459,4975,4975,Henry bent down to pick up a piece of paper on the floor.,Hannah aggressively laughed.,Henry pulled up his pants.,Henry's pants fell down.,1
513,15296,15296,"My daughter, who works for NYU's business school, told me about mTurk.",Now I do mTurk all day.,I ended up making some good money.,I ended up making my bed.,0
1796,158807,158807,Ellie was at dancing as hard as she could at a new club.,Ellie continued to dance.,The DJ played some of her favorite songs.,"The DJ played some of 
 her most disliked songs.",0
62,45191,45191,I heard a thud and tires screeching.,The police soon arrived.,I was scared a dog ran over me.,I was scared I run over a dog.,1
4723,40168,40168,John completed his taxes online.,When he fixed it he determined he was going to get money back!,John realized he made an error.,John realized he made them perfectly.,0
74,153032,153032,Bill started on his daily run around the block.,"Safe at home once more, bill noted that was his best timed run.",Half way through the run large dogs began chasing him.,Half way through the run large dogs began accompanying him.,0
3922,85277,85277,Dan hit his golf ball and watched it go.,Dan snuck a ball on the green and made his putt from 10 feet.,The ball toured a small amount of the field.,The ball toured much of the field.,1
1822,66180,66180,I met my lover at a park yesterday.,We went to our respective cars and left.,I never kissed her and had to stay.,I kissed her but had to go.,1
259,77611,77611,Alex realized she locked her keys in her car.,She locksmith charged her $100 to get into her car.,Alex called a cop to unlock the door.,Alex called a locksmith to unlock the door.,1
4358,96132,96132,Quentin rode on his Hyundai motorcycle to the motocross show.,"Then he rode off, knowing he was the envy of everyone there.",He polished it and showed off how cool it looked.,Quentin crashed it and showed off how wrecked it looked.,0
3784,108531,108531,Ford needed a new cell phone.,He drove home and set it up.,Ford went to buy a new cell block.,Ford went to buy a new cell phone.,1
4691,39065,39065,My hamster was acting very strange this morning.,He ate it up quickly.,I figured my hamster might be hungry so I put out his favorite food.,I figured my hamster might be full so I kept his favorite food.,0
2970,122787,122787,Eerin broke her arm.,After weeks of waiting Stephan finally signed her cast.,Stephen broke his arm badly and could not go to school for weeks.,Eeri broke her arm badly and could not go to school for weeks.,1
3401,308,308,Maya needed to lose weight.,"In a month, each had lost ten pounds!",Maya started a daily exercise routine.,Maya put her dog on a diet.,0
1382,311,311,Maya needed to lose weight.,"In a month, each had lost ten pounds!",Maya joined a weight loss group for support.,Maya wasn't motivated to get healthy.,0
2937,43695,43695,Sally entered a contest online and won some gift cards.,She found a cool item and then happily bought it.,The store was full of things that she was interested in and wanted.,There wasn't anything in the store she was interested in.,0
405,43688,43688,Sally entered a contest online and won some gift cards.,She found a cool item and then happily bought it.,Sally was always looking for great deals.,Sally was always looking for great articles online.,0
312,137471,137471,Anna was hiking in the woods one day.,Anna realized she shouldn't have drunk the untreated water.,Anna drank river water and got sick.,Anna avoided river water and got dehydrated.,0
1548,9209,9209,It was time for Myah's bath.,Myah got in her bath and played for an hour.,Myah went to grab his harmonica.,Myah went to grab his toaster.,0
923,34060,34060,Jason was excited that today was pool day.,"In a daze, he complained loudly all the way home.",When Jason was swimming start rainning.,When Jason was swimming it stopped raining.,0
4485,8071,8071,Bob needed to study for an exam.,He was able to stay awake and study!,"To stay awake late, he drank 2 energy drinks.",To stay awake late he ate a bag of dark chocolate and didn't drink anything.,0
3136,8061,8061,Bob needed to study for an exam.,He was able to stay awake and study!,Bob drank some coffee to get energy.,Bob drank some sleeping potion to get energy.,0
113,35990,35990,Sam wanted to learn how to read.,"After months of studying, Sam became a great reader!",Sam couldn't save all summer for books to read.,Sam saved all summer for books to read.,1
3898,125547,125547,Rocky woke up on Saturday determined to go fishing.,Rocky came home with a fish and couldn't taste the difference.,"Rocky was sure that if he caught a disease, it would be better than a snake bite.","Rocky was sure that if he caught a fish, it would taste better than store bought.",1
3081,52155,52155,Beth wanted to play the role of Juliet in her school play.,When her name was read as Juliet Beth let out a shout of joy.,Beth auditioned for the leading part.,Beth auditioned for a bit role.,0
3156,163059,163059,I always hunt for the best deals.,"I have no car to drive to make the deal, so it has to be close.","I find some deals that are close to my house, and other deals that are further away.","I find all the deals that are close to my house, and no deals that are further away.",0
1616,158901,158901,Every Halloween Gus works at the haunted house.,This year will be no exception.,Gus always has fun working there.,The haunted house makes fun of Gus' face every day.,0
98,35780,35780,Ben was a smoker.,His house caught on fire!,He dropped a book.,He dropped a cigarette.,1
3338,62243,62243,Chris was hungry,Chris bought many delicious foods at the grocery store.,Chris stopped at the grocery store on his way home and bought nothing.,Chris stopped at the grocery store on his way home.,1
4715,107078,107078,Sue wanted to make fried chicken.,"Lo and behold, it turned out great!",Sue read recipes online.,Sue read recipes from a cookbook.,0
2075,107081,107081,Sue wanted to make fried chicken.,"Lo and behold, it turned out great!",Sue tried a new recipe.,Sue tried the same old recipe.,0
3209,84836,84836,Bob decided to buy his first pet.,Bob went with a hamster.,Bob went to the pet store.,Bob went to the grocery store.,0
4853,88069,88069,"A girl was fascinated by rain, even though she lived in the desert.","The girl knew she made the right decision, she had never been happier.",The girl moved to Seattle.,The girl moved to Antarctica.,0
4349,24543,24543,Alison had entered her painting into a contest.,"Unfortunately, she only got third place.",Alison tried really hard.,Alison tried really hard to get disqualified.,0
3994,24539,24539,Alison had entered her painting into a contest.,"Unfortunately, she only got third place.",Alison saw there were many other excellent entries.,Alison saw there were many other excellent homemade jam entries.,0
2280,76429,76429,Anna bought a large snake as a pet.,Anna's snake didn't end up eating that day after all.,Anna put three mice in the spider's cage.,Anna put three mice in the snakes cage.,1
3378,126634,126634,Brad and his dad decided they would make giant ice cubes.,The ice cubes were too big for their glasses.,They put the water in larger containers to freeze.,They put the anti-tears in larger containers to freeze.,0
2233,97482,97482,My daughter watches television shows that are educational.,"Because of this show, her vocabulary has increased substantially.",She watches sesame street and loves the letter of the day.,She refuses to watch sesame street not even the letter of the day persuades her.,0
841,59825,59825,The bear lumbered along the forest path.,He had found a beehive and was stealing the honey.,The bear was looking for honey to eat.,The bear was looking for a place to sleep.,0
4171,3614,3614,Amy was heating her food in a microwave at work.,Amy spilled her food on the floor and burned herself on her hand.,The food was shorting and got the microwave too hot.,The microwave was shorting out and got the food too hot.,1
1032,3611,3611,Amy was heating her food in a microwave at work.,Amy spilled her food on the floor and burned herself on her hand.,Amy picked up the plate while it was cold.,Amy picked up the plate while it was hot.,1
4132,28901,28901,Bethany loved her yo-yo.,She got to be better than her older brother!,Bethany never practiced.,Bethany practiced all the time.,1
2542,86746,86746,Gina had to go to the store to buy bottled water.,To her dismay they were all out of her water.,Gina got there just before they closed.,Gina got there just after they closed.,0
3821,98680,98680,Andrea was at the lake.,"Luckily, everyone looked away while she fixed it.",Andrea's bikini fit perfectly.,andrea's bikini almost fell off.,1
4506,128306,128306,Tom had a new coworker at work.,Tom was confused as to what he had done to the guy.,Tom's new coworker did not like him.,toms new friend liek him.,0
2554,8892,8892,Matt was an avid golfer.,Matt scoffed and laughed at the same time at his friend's behavior.,Matt's friend tried golfing and got mad he couldn't putt.,Matt's enemy tried golfing and got mad he couldn't putt.,0
2028,52769,52769,Mark wants to be a scientist.,Mark has a great job as a scientist now.,Mark studied biology in school.,Mark flunked biology in school.,0
3929,29278,29278,Biff wanted to watch a western movie.,He enjoyed watching the western.,Biff returned a movie from Netflix.,He picked a movie from Netflix.,1
506,45836,45836,Bob and Jane really enjoyed their last vacation at Cabo San Lucas.,Bob and Jane now take frequent trips to their vacation home in Cabo.,Bob and Jane decided to sell a home there.,Bob and Jane decided to buy a home there.,1
3502,155154,155154,Bob was trying to get into shape.,Bob's wife told him that she loved him just the way he was.,Bob was miserable on his new diet.,Bob was miserable on his common diet.,0
2616,128934,128934,Jade had the football and was running with it.,The coach punished her since she wasn't allowed to injure anyone.,Jade was pushed to the ground purposely.,Jade pushed someone to tje ground purposely.,1
4956,123051,123051,Bob has been overeating his entire life.,Bob gets his addiction under control and loses 100 pounds.,He started feeling self conscious about his weight.,He started feeling pleased about his height.,0
5,8611,8611,There was a young woman at my cafe who was ill.,"She soiled her pants, and everyone was sick from the stench.",The young woman started to feel sick after eating.,The young woman ate a little and felt fine.,0
2678,15787,15787,I've always wanted to be able to dunk a basketball.,Now I can dunk a basketball easily every time!,but I was too short. Then I grew several inches and could reach the rim much better.,but I was too tall. Then I grew several inches and couldn't reach the rim.,0
29,3834,3834,"Drew was studying all morning, therefore he forgot to eat anything.","Then the teacher woke him up, he asked him for his test.",Drew fell asleep because he was so hungry.,Drew almost fell asleep because he was so hungry.,0
2897,166404,166404,A little girl wanted to eat cookies.,"But when she turned around, an angry mother was glaring at her!",A little girl went to eat dinner.,A little girl went to eat cookies before dinner.,1
1061,131394,131394,My husband and I remodeled our bathroom.,The new bathroom looks amazing!,My husband and I expanded the bathroom for more room and put in a Jacuzzi tub.,My husband and I expanded the kitchen for more room and put in a bar.,0
1935,56647,56647,Core broke her parents glass antique vase.,Core's parents hurt their feet on the glass.,Core parents avoided stepping on broken antique glass vase.,Core parents stepped on broken antique glass vase.,1
1081,140410,140410,Don was a recent college grad.,Don got the job.,"He traveled and stayed homeless, as was his dream.",He got an interview for his dream job.,1
837,82376,82376,Jay had been hearing a new song on the radio he really enjoyed.,They immediately knew what the song was and identified it.,Jay sang it for his parents.,Jay sang it for his girlfriend.,0
3089,167244,167244,Jerome was working in the stable.,"Jerome searched all day, but never found it.",Jerome found his glasses.,Jerome lost his glasses.,1
463,94739,94739,My granddaughter's day care is celebrating Chinese New Year.,My two year old granddaughter refused to try it on!,The daycare instructor gave my grandson a dress to wear.,the daycare instructor gave my granddaughter a dress to wear.,1
3233,147070,147070,A man read a newspaper one morning.,The entire run was misprinted.,He noticed no mistakes.,He noticed a lot of mistakes.,1
629,95822,95822,Anna had an old VCR.,Anna could watch movies in her VCR now!,Anna found old VHS movies.,Ann didn't have any old VHS movies.,0
1771,93832,93832,Sam had practiced weaving wool all his life.,Sam soon sold out his supply and was a rich man!,He cultivated the finest sheeps and made lovely wool.,He cultivated the worst sheep and made terrible wool.,0
1846,672,672,The little sister found out she was having a baby brother.,The little sister was given a cookie for her behavior.,She helped her mother decorate the new babies room.,She refused to help her mother decorate the baby's room.,0
3718,15601,15601,Mary went skiing this winter with some old skis.,Mary ended up breaking her arm.,"The latch on one of Mary's old skis broke, and her foot slipped from the ski bit she missed a tree.",The latch on one of Mary's old skis broke and her foot slipped from the ski and she hit a tree.,1
4013,157975,157975,A man greeted me in school.,He pointed to where he needed to go and I showed him some direction.,I was the school safety officer.,I was a new student at the school.,0
4168,69417,69417,Harry like to play with fire.,Harry is in a lot of trouble.,Harry burnt down a match.,Harry burnt down a barn.,1
3816,79320,79320,Eli was eager to be a comedian.,His sister groaned and walked away.,Eli'sister tried a few jokes out on Eli.,Eli tried a few jokes out on his sister.,1
3344,5745,5745,Tammy couldn't figure out why her apartment smelled bad.,Apparently her cats didn't like the new litter.,The dogs were urinating all over the house.,The cats were urinating all over the house.,1
3169,167283,167283,Rufus no longer wants to live in a small apartment.,"Now that he has more space, he finally feels better.",He moves to a larger space.,Rufus moves to a smaller space.,0
1823,22057,22057,The girl went to an English school.,It was because of her accent.,The girl was picked on.,The girl forgot her lunch.,0
1012,141811,141811,Samantha was driving to class.,She was the first person to arrive.,Samantha left late and had a lot of traffic to deal with.,She left early and did not have to deal with traffic.,1
3492,119347,119347,Sai normally hated picture days at school.,Sal felt great.,The photographer made a joke to make Sal smile and the picture turned out well.,The photographers made a bad joke to make Sal smile and the picture turned out bad.,0
1407,33883,33883,A little girl loved to play soccer.,They lost at nationals but were very proud of their accomplishment.,The little girl's team did well.,The little girl's team didn't make nationals.,0
3002,51627,51627,Mike was hiking.,They both ran away.,Mike and his friend decided to quit their jobs and survive in the wild.,Mike and his friend ran into a bear.,1
4609,56206,56206,I am a online bookseller.,I look at Craigslist often now.,I always need new places to purchase rare books.,I always need new places to purchase new books.,0
1675,7027,7027,Sandra went to the mall to buy her mother something for Christmas.,Sandra bought her mother two scented candles for Christmas.,Sandra's mother loves scented candles but never treats herself.,Sandra's mother loves scented candles but always treats herself.,0
4144,112102,112102,Sam noticed that animals keep getting into his garden.,Sam has not seen any animals in his garden since then.,Sam put down some poison.,Sam put down some vegetables.,0
2472,112096,112096,Sam noticed that animals keep getting into his garden.,Sam has not seen any animals in his garden since then.,He placed wire fencing around the garden.,He removed wire fencing around the garden.,0
1153,145391,145391,Richard was a pet lover.,"Eventually , the dog recovered and Richard adopted him.",Richard refused to adopt a sick dog.,Richard fell in love with a sick dog.,1
1440,124795,124795,I decided to add a new fountain pen to my collection.,I bought the pen.,I went to the pet store.,I went to a pen store.,1
197,51848,51848,Cory was camping with his friends.,Cory wished he had built the fire farther away.,The fire kept blowing smoke into the tent.,The smoke kept blowing fire into the tent.,0
714,153290,153290,Sasha spotted a spider.,It fell on the floor.,Sasha watched the spider escape.,Sasha hit the spider.,1
553,153291,153291,Sasha spotted a spider.,It fell on the floor.,She non-pied a spider.,She spotted a spider.,1
2967,15873,15873,Dani was a nurse in the ICU.,Dani got to know her father much better.,"On Saturday, her own mother was admitted as one of her patients.","On Saturday, her own father was admitted as one of her patients.",1
4436,137046,137046,In 1982 we rode from Oakland to Boston by train.,The next time we went cross country we flew.,It took a long time to get there.,It took no time at all to get there.,0
2701,2553,2553,Neil was visiting Limerick in Ireland.,The River Shannon was beautiful.,She decided to explore the countryside.,He found a polluted river.,0
1624,45342,45342,Nancy was taking a karate class.,Nancy realized that she was not so tough.,Nancy did the moves well.,Nancy hurt herself doing simple moves.,1
533,108310,108310,Luis' personal trainer always made him stretch before every workout.,"Both thighs strained, now he understands the importance of stretching.",Luis' didn't exercise anymore.,Luis' didn't stretch one time.,1
1950,87036,87036,"Dave had a crush on Lisa, and went to the school dance with her.","Lisa gave him a kiss, and Dave decided dancing wasn't that bad.",He liked her but hated dancing.,Lisa did not like Dave.,0
1172,77554,77554,Beth was suspended from school for fighting.,Beth sat in the room for 2 days bored.,Beth's children grounded her to her room.,Beth's parents grounded her to her room.,1
3590,118453,118453,Tim grew up working on cars.,His experience landed him the job.,Tim applied to a car mechanic job.,Tim anti-related to a car mechanic job.,0
2537,118460,118460,Tim grew up working on cars.,His experience landed him the job.,Tim felt comfortable interviewing for the mechanics position.,Tim felt uncomfortable interviewing for the mechanics position.,0
40,74412,74412,Jason decides to raise bees for their honey.,Jason will look forward to the honey being made.,Jason held a fire sale.,Jason held a fundraiser.,1
2112,45813,45813,Stanley wondered if he would ever get out of prison.,Stanley will now spend the rest of his life in prison.,Stanley never lost hope and started getting in fights.,Stanley lost hope and started getting in fights.,1
2136,33986,33986,Bev was startled by a spider on her monitor.,Bev vigorously scrubbed her screen until it was clean.,Bev smashed the spider with her slipper.,Bev picked it up on her slipper and moved it.,0
1151,4389,4389,I really liked my friend.,"Indeed, I asked her out and she said no.",But she doesn't seem to like me as much.,But she doesn't seem to like pizza.,0
1562,66032,66032,Jen was very excited for Christmas.,Poor Jen had to stay home all alone on Christmas.,Jen's car broke down.,Jen's car went a record.,0
1291,66025,66025,Jen was very excited for Christmas.,Poor Jen had to stay home all alone on Christmas.,Jen ended up getting sick.,Jen ended up getting a lot.,0
813,153518,153518,Tess heard some sound coming from the kitchen.,"Tess ran out of the kitchen, dropping the broom along the way.",Tess found a huge broom after grabbing a rat.,Tess found a huge rat after grabbing a broom.,1
2381,65842,65842,Tyler and Jeff went to ride their bikes in the park.,The each filled two big bags with trash.,Tyler and Jeff founds the park filled with trash.,Tyler and Jeff enjoyed seeing the park filled with trash.,0
2851,126119,126119,Katie needed to cross the street by herself.,She crossed the street successfully and was full of pride.,She remembered the rules to always cross at the crosswalk and look both ways before crossing.,She remembered the rules to always cross at the crosswalk and look both ways after crossing.,0
4352,49611,49611,A large storm was coming into Jim's hometown.,"The next time a storm came, Jim didn't bother boarding up.",Jim decided to board up his entire home but the storm did not hit him directly.,Jim decided not to board up his entire home and the storm hit him directly.,0
233,29813,29813,Jack was a great tap dancer.,Jack danced his heart out and won the talent show.,Jack ended up injured and unable to dance any longer.,Jack signed on for the talent show.,1
3534,148222,148222,Pam was on a cruise ship.,But then she saw a group of dolphins leap out of the ocean.,"Pam was having a bad time, but then stepped outdoors.",Pam was extremely depressed but was dragged outside.,0
2964,116376,116376,Charlie had a car that he worked on often.,"Charlie's car ended up dying on him, leaving him in last place.","Charlie knew the car was old, and put alot of effort into selling it.","Charlie new the car was old, he put alot of work into it.",1
2483,30513,30513,Audrey volunteered at an animal sanctuary.,Now they live together at her house happily!,Audrey adopted two cats there.,Audrey adopted bugs.,0
3706,77242,77242,I got to see my favorite band in concert last January.,I'll definitely go back and see them again if they return to my city.,I really enjoyed watching my favorite band.,I was disappointed in their performance.,0
859,24412,24412,Baylee was playing with her brother one afternoon.,Baylee walked over and shoved the ladybud in her brother's mouth.,Baylee found a dolphin.,Baylee found a lady bug.,1
603,24414,24414,Baylee was playing with her brother one afternoon.,Baylee walked over and shoved the ladybud in her brother's mouth.,Baylee grabbed a shoe.,Baylee grabbed a ladybug.,1
4801,107685,107685,The deer in the field show up every year.,There weren't as many this time.,This year hunting season was longer.,This year hunting season was cancelled.,0
2653,25557,25557,Julia was baking cookies.,"Unfortunately, the cookies didn't rise properly and weren't as yummy.",Julia didn't follow the directions.,Julia followed the directions exactly.,0
2802,6271,6271,Becky's closet was very messy.,Finally she felt better.,Becky cleaned up her closet.,Becky cleaned up her kitchen.,0
856,32105,32105,Sam was pouring things down the drain.,Sam never wasted food again.,The drain got clogged from wasted food.,The drain got clogged from wasted foxes.,0
4983,112628,112628,Sam walked along the beach to collect beach glass.,He ran to where he thought it was and dug in the sand to no avail.,I found a bunch and tried to call for him but my voice didn't carry very well.,I yelled and he heard me tell him where they are at.,0
3984,57864,57864,I decided I needed to finish a Sunday crossword.,I read a fascinating article.,I got distracted and started reading other things.,I got distracted and started watching TV.,0
4612,14537,14537,My cat was meowing and acting weird.,I sat down and the cat behaved normally again.,My cat wanted my supper.,My cat wanted my attention.,1
4600,73970,73970,Haley and James were on a walk.,They ate it all in an hour.,They had brought a big bag of trail mix for the walk.,They had forgotten to bring a big bag of trail mix for the walk.,0
3433,73965,73965,Haley and James were on a walk.,They ate it all in an hour.,Haley and James got hungry after their walk and bought a pie.,Haley and James were not hungry when they bought an apple pie.,0
1034,43487,43487,"In a tie basketball game, Nate knew he needed to win it.",Nate won the game for his team and celebrated with beer.,His team offered incentive to Nate with sex afterwards.,His team offered incentive to Nate with beer afterwards.,1
3282,81187,81187,Ben has never visited the East Coast.,Ben has requested a transfer to work in Boston.,Ben decided he wanted to move to a new place.,Ben was hesitant he wanted to move to a new place.,0
2109,147323,147323,Colin wanted eggs for breakfast.,Colin enjoyed his breakfast when he got home.,Colin bought eggs at the market.,Colin couldn't find eggs at the market.,0
1162,84141,84141,Kathy desired to be a Physical Therapist since she was in high school.,"Now, Kathy is a Physical Therapist and teaches kids how to walk again.",Kelly went to college for her Masters in Phyiscal Therapy.,Kelly went to college for her Masters in Phyiscal Science.,0
1138,84134,84134,Kathy desired to be a Physical Therapist since she was in high school.,"Now, Kathy is a Physical Therapist and teaches kids how to walk again.",Kathy went to college to be a physical therapist.,Kathy went to college to be a child therapist.,0
3011,38576,38576,Jay was Iranian and proud of his heritage.,Now she is his wife and helps him practice Farsi every day!,Jay met a man named Joe.,Jay met a women named Lawanda.,1
1769,17236,17236,Our friends built a cabin from spare wood.,Now my friends are very sad and have to start rebuilding.,Our friend's house burned to the ground.,Our friend's cabin burned to the ground.,1
4808,113033,113033,Ned saw an old man being pushed around.,The old man thanked Ned for his heroism!,Ned pushed the old man too.,Ned intervened and stopped the bullying.,1
4445,76194,76194,Fred failed his math class in middle school.,Fred studied very hard and passed the second time around.,Fred wanted to play with his friends instead of studying math.,Fred wanted to play with his friends instead of studying art.,0
2583,38521,38521,Bob just made oatmeal.,He had to heat up his oatmeal again.,Bob let it sit and it got cold.,Bob let the eggs sit and it got cold.,0
4265,5843,5843,"I made a music playlist for my friend, who was depressed.",It cheered her up to know I had thought of her when I made it.,She loved the music.,She hated the music.,0
1519,88105,88105,Russ is the boss at his company and has ten employees under him.,Russ fired him on the spot and it made everyone else work harder.,Russ found an employee stealing money.,Russ found an employee working hard.,0
2513,21385,21385,Sally just got a brand new car.,Her brand new car looked amazing with its new chrome rims.,Sally bought new shoes.,Sally bought new rims.,1
1284,13174,13174,I went to the lake to go fishing.,I reeled in a big fish.,I was happy when I felt a bite.,I was mad when I didn't feel a bite.,0
721,17896,17896,Fred made a bet with Sam over who could lose more weight in a month.,Fred cancelled the bet at the end of the month.,Fred did not lose weight.,Fred did lose much weight.,0
2144,56081,56081,The dentist was working with a patient.,The dentist loses his job.,the dentist thought she was asleep and fondled her.,the dentist thought she was asleep and assisted her.,0
4090,106403,106403,A plumber was fixing pipes in an old and historical house.,His dream was to see the sewers of Paris.,The pipes looked European and it reminded him of New York.,The pipes looked European and it reminded him of Paris.,1
1419,91698,91698,Stuart enjoys keeping mice in his basement.,They find the mice to be cute and cuddly.,Stuarts other animals enjoy watching them.,Stuarts other animals enjoy chasing and eating them.,0
2888,101311,101311,Bob was a homosexual.,His parents accepted him for who he is and continued to love him.,Bob was scared to tell his parents.,Bob was excited to tell his friends.,0
2959,137676,137676,Early every morning the hummingbirds visit my porch.,It ate the territorial hummingbird easily.,My baby got out and caught a hummingbird.,My cat got out and caught a hummingbird.,1
4944,81488,81488,Last night I was chatting with Chandler on instant messenger.,I went home that night with a full belly and heart.,Chandler invited me to dinner and he asked me out.,Chandler discouraged me to dinner and he asked me out.,0
1906,54205,54205,Joe brought home a can to collect for UNICEF.,His teacher looked please when he turned it in.,"Joe, went around the neighborhood and collected donations.","Joe, went around the neighborhood but failed to collect donations.",0
3867,5011,5011,Pete married when he was very young.,Now he sees his daughter twice a year.,Pete got divorced quickly.,pete was married for a long time.,0
791,130142,130142,I once got a job as a taste tester.,I ended up getting fired because i was unqualified for this work.,I did not perform well.,I did not perform incomplete.,0
546,8652,8652,Gina was heading to the store.,In the backseat was Gina's brother Ryan.,gina came alone.,Gina brought her brother with her.,1
4128,95073,95073,Kent had made his own kites since he was a small child.,His kite stand was selling out day after day!,Kent starting selling kites.,Kent started burning kites.,0
2330,138909,138909,Jane was practicing her number for the school's talent show.,At the show Jane received a standing ovation when she sang a new song.,She decided to sing for the talent show.,She decided to dance for the talent show.,0
187,41406,41406,Earl bought a lamp at a yard sale but it didn't have a shade.,The end result pleased Earl greatly.,He ended up finding a great shade at another yard sale.,Earl ended up needing a shade from any yard sale.,0
4457,140565,140565,John joined a fraternity on his college campus.,There the members had John recite a pledge to the fraternity.,John was nervous but eager to belong.,John was nervous and eager to go.,0
1083,3265,3265,Bob wanted to build a mill at his house.,Bob quit his job and became a miller like he had always dreamed!,His job was everything to him.,However his job got in the way of that.,1
3631,108374,108374,One of my favorite games as a kid was Animal Crossing.,I will never forget that game.,so i bought the game to play with my friends.,I bought the game and returned it.,0
88,108382,108382,One of my favorite games as a kid was Animal Crossing.,I will never forget that game.,so i bought the game to play with my friends.,I tweaked the game as a kid.,0
734,156856,156856,Billy was walking home from school.,"Billy ankle is healing fine, now.","On the way home, Billy sprained his ankle.","On the way home, Billy sprained his elbow.",0
1805,134236,134236,"Perry won a raffle to take a half court shot worth $10,000.",Perry was excited that she made the shot.,Perry dribbled the ball and shot.,"Perry dribbled the ball, shot, and missed.",0
2115,81034,81034,John needed to earn some extra money fast.,He did so well he kept his business going all summer.,John decided to mow some lawns for extra money.,John decided to sell some lawn mowers for extra money.,0
4758,135890,135890,Larry had a leg injury.,"Finally, Larry healed and was released.",Larry went to the hospital and had a painful operation.,Larry never went to the hospital but had a painful reflection.,0
3536,165343,165343,Erica was excited to graduate high school.,She graduated valedictorian of her class.,Erica worked hard all through school and made good grades.,Erica stopped caring through school to make good grades.,0
462,111109,111109,Ron wanted to learn how to sing.,And she complimented his voice.,Ron took singing lessons.,Ron took guitar lessons.,0
1202,41441,41441,Kay and her mom were driving home from the Mall.,"The cyclone destroyed many buildings, but Kay and her mom were safe.","Up ahead, Kay and her mom saw a cyclone.","Up ahead, Kay and her mom say a deer.",0
4594,109753,109753,Roger was 80 years old.,They all had a blast.,Roger's family threw him a party.,Roger's family forgot to throw him a party.,0
4475,109745,109745,Roger was 80 years old.,They all had a blast.,People took roger out to party.,People took roger out to chore.,0
3486,119391,119391,Melissa and Derek had tried for children for years.,Melissa and Derek finally had the family they always longed for.,Melissa finally went to a fertility clinic.,Melissa finally went to the zoo.,0
1595,55343,55343,Craig went to the bar every week to play darts.,But after that game he got hustled for money.,Craig thought he would win against his opponent.,Craig thought he wouldn't win against his opponent.,0
1505,105532,105532,I bought some new sheets for my bed this weekend.,Now they look just like my old sheets.,I spilled a bunch of food and ink when I was studying.,I spilled a bunch of paper and pencils when I was studying.,0
3250,59685,59685,Benjamin have the ball in his hands with 4 seconds left.,"The judges announced the winners, which were us.",We were close to the ending.,We were far from the ending.,0
3735,38662,38662,Finley was my puppy.,Finley had peed right there by the door.,I smelled a strange smell.,i smelled a good scent.,0
691,167085,167085,Terry was an avid motorcycle rider.,Terry promptly bought new tires for his motorcycle.,Terry blew a tire.,Terry blew his nose.,0
1035,46126,46126,Jim came into the house with a large pizza.,Jim yelled at his brother for asking.,Jim's brother asked what kind of pizza her got.,Jim's brother asked how Jim paid for pizza with no job.,1
42,142882,142882,Ricardo bought a new flat screen tv.,Now he has a tv but can't watch anything on it.,Ricardo paid the cable bill.,Ricardo forgot to pay the cable bill.,1
4307,123556,123556,I work at a transit authority.,"I did not hang my certificate up, as the class was terrible.",I had to take a mandatory class to get a certificate.,I didn't take the mandatory class to get a certificate.,0
1905,125627,125627,The door knocked loudly.,His sister told him it was just the wind and laughed out loud.,He flung open the door in welcome.,He jumped up and hid because he was scared.,1
