,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
941,43379,43379,The Baylor Bears basketball team played Yale on Thursday.,Baylor kept it close but in the end they lost the game.,Yale was a heavy favorite.,Yale forfitted.,0
4515,112676,112676,It was Anne's fifth birthday.,She left the store with a beautiful balloon and a great big smile.,Anne went to the store with her parents.,Anne went to the store with her children.,0
673,43220,43220,Kelly and Ethan had been together awhile now.,Kelly kissed him and said yes.,Ethan asked Kelly to marry him.,Ethan asked Kelly to break up with him.,0
4588,125207,125207,There was a pizza store in a small town.,He ended up failing and close his doors a year later.,More than enough people would eat at the pizza store.,Not enough people would eat at the pizza store.,1
1472,107590,107590,Joan had always wanted to participate in a chess tournament.,Joan is so happy with her results at the chess tournament.,"For the first time, Joan's school started a tournament.","For the first time, Joan's school refused to hold a tournament.",0
2878,146910,146910,Pat usually got good grades in school.,She managed her time better and brought her grades back up.,When Pat started dating she explained to her boyfriend that studies came first.,Pat started dating and saw that her grades were failing.,1
3359,2335,2335,Wendy was about to turn 30.,"When she got there, a surprise party awaited.",she went home after work.,She went to the bathroom after work.,0
3677,84628,84628,I was a good but curious kid growing up.,I was barred from the store because the security guard busted me.,"One time, I wanted to see if I could get away with stealing some candy. I was successful.","One time, I wanted to see if I could get away with stealing some candy.",1
1179,123075,123075,Neil was visiting the city of Luxor.,Neil was not interested in Egyptian history.,Neil went on tour and had a simply amazingly fun time.,Neil went on a tour and it was extremely boring.,1
1827,82546,82546,Pablo was made fun of at school.,Pablo's performance made him popular and no one bothered him again.,Pablo sang in front of the whole school.,The whole school sang in front of Pablo.,0
3353,129710,129710,At the beach I saw three seagulls.,"Eventually, the two seagulls killed the third one and flew away.",The seagulls randomly began to sing.,The seagulls randomly began to fight.,1
4458,47285,47285,Jana wanted to wrestle.,"To her delight, she made the team!",Jana tried out for the school team.,Jana missed try outs for the school team.,0
2023,124873,124873,Marsha was having a Halloween party at her house.,Marsha felt badly and ended up inviting her.,Marsha's friend Ann wanted to know why she is invited.,Marsha's friend Ann wanted to know why she wasn't invited.,1
785,122549,122549,Sarah went to lunch with an old friend today.,Sarah hopes she and her friend can get together again soon.,The two friends talked for years.,The two friends talked for hours.,1
3809,161423,161423,Nate bragged to his friends about his athleticism.,"However, he ended up falling on his head.",Nate told everyone he would be the highest jumper.,Nate told everyone he would be the non-preeminent jumper.,0
2208,39106,39106,Patricia loved rescuing strays dogs.,It made her happy to create these friendships.,Patricia decided to volunteer in a pet shelter.,Patricia decided to volunteer in a prison.,0
1038,97922,97922,Every night I heard the same person practice their violin.,"I reassured them, and they played a private concert just for me!",The person got insecure and asked if they were doing okay.,The person got secure and asked if they were doing great.,0
1124,47849,47849,Jim lost his girlfriend to his neighbor.,Jim's ex girlfriend still stayed with the neighbor.,jim tried to get her back.,Jim tried to pinch her butt.,0
2939,63540,63540,Timmy was competing in the 3 point competition at his school.,Timmy went to the driving range the day of competition.,Timmy was really excited because he knew he would win.,He decided the competition wasn't worth it and wanted to do something he didn't have to compete in.,1
4947,162215,162215,Maria wanted to learn to paint.,"She vowed to practice even more, every single day.",She never had any spare time to paint.,Maria took a class to learn the basics of painting.,1
4208,164242,164242,Martha loved teaching history.,Martha explained there was just a lot more screaming for them.,Martha was teaching younger kids than she was used to.,Martha was teaching younger kids who didn't talk.,0
3467,93706,93706,Sandra saw a girl on her campus asking for donations.,Sandra recorded it and showed it to school authorities.,Sandra found out it wasn't what it seemed.,Sandra found out and gladly donated.,0
3108,39011,39011,Joe always planted a garden.,Joe then shared his crops with his neighbors.,Joe has a community garden.,Joe has a private garden.,0
2681,113146,113146,Chuck was startled when he felt his stomach rumble.,He had just worked past dinner as well.,Chuck had been so busy working he forgot to eat.,Chuck had been so busy working he ate too much.,0
1993,160722,160722,The car dealership was having a contest.,I got a call 2 days later and won a car!,I entered the car dealership.,I entered the contest.,1
3087,86757,86757,Jessica wanted to buy a puppy.,She brought it home and named him Hank.,Jessica went neglecting at a shelter.,Jessica went looking at a shelter.,1
4211,122919,122919,Ally was nervous about her first dance class.,She loved it so much she wants to come back every day!,Ally loved her class.,Ally really disliked her class.,0
415,11017,11017,Ian badly had to go to the bathroom.,Ian quickly walked away in embarrassment.,Ian left puddle on floor.,Ian made it in time.,0
700,104514,104514,Jake was upset at his girlfriend.,Jake asked to break up.,Jake told his girlfriend they needed to talk about their love.,Jake told his girlfriend they needed to talk.,1
2700,153896,153896,Kevin went to the cleaners to pick up his suit.,"Upon inspection, Kevin realized that he got the wrong suit twice.",Kevin took a prom dress for the meeting.,Kevin grabbed a suit in a rush to get ready.,1
4698,87479,87479,Nick children had a messy room.,Now their rooms are clean.,Nick told them not to bother cleaning their rooms.,Nick told them to clean their room.,1
1002,131791,131791,Lebron got a new coach last season.,Lebron has a new coach.,The coach was pleased because Lebron practiced daily.,The coach quit because Lebron didn't practice.,1
829,111876,111876,I walked on campus.,She took me out to dinner since I was hungry.,I was looking for my dad.,I was looking for my sister.,1
319,167955,167955,"At 12 Year's old, Drew decided to be a criminal.",His mother was very angry.,Drew got in trouble with the police.,Drew made friends with the police.,0
2450,165512,165512,Alice admired the bobblehead Maria kept on her desk.,Alice screamed that she was being accused of theft.,Maria never lost her bobblehead.,"Maria lost the bobblehead, and began accusing everyone of theft.",1
2960,108328,108328,Lance got into a car accident with his Land Rover.,"However, Lance decided that he would keep the Land Rover.",The Land Rover didn't sustain damage in the accident.,The Land Rover only sustained slight damage in the accident.,1
795,92441,92441,Josh practiced playing soccer with his team for an hour every day.,He knew his hard work paid off.,Josh and his team lost the big game.,Josh and his team won the big game.,1
1230,107888,107888,Fred goes to a candy store.,Hill wallet is empty now.,Fred bought candies for half of his money.,Fred bought candies for all of his money.,1
1415,66588,66588,James was in the Army.,James was sad to leave his family but was proud to serve his country.,James was not shipped overseas.,James was shipped overseas.,1
1829,15217,15217,Dave head up a bank teller at gunpoint and demanded all the money.,The note said he hoped to see him at the next reunion.,It was terrorizing for the teller.,It was a prank for the teller.,1
4474,40850,40850,Gina closed the door to the principal's office.,She didn't want to go outside in the cold anyway.,Gina didn't mind being yelled at by the principal.,Gina didn't mind being sung to by the principal.,0
2071,93910,93910,Sam loved his old belt.,Sam went on a diet.,Sam tried it on and it fit.,He tried it on and it didn't fit.,1
805,66375,66375,Sally got offered a credit card.,Sally is now in debt.,She spent the entire money frkm that.,She paid off the entire balance from that.,0
1716,4550,4550,Herald went to the river to go swimming one day.,Herald pulled himself out of the water and thanked God.,Herald got caught in an undertow.,Herald got caught in the rain.,0
3412,42674,42674,Michael loved dragon ball Z.,He ended up selling them for money.,Michael had all of the DVDs but needed to pay rent.,Michael's friend had all of the DVDs but needed to pay rent.,0
1630,153317,153317,Mark wanted to find someplace new to move to.,Mark enjoyed his new life as a Florida resident.,Mark hated living in Florida.,Mark researched living in Florida.,1
338,98918,98918,Alan's brother ask if he could move in with Alan and his wife.,Now Alan's brother has his own space and so does Alan.,Alan and his wife said he could stay in their room.,They built a guest house out back.,1
3110,157318,157318,Cay really wanted to be an author.,They were going to pay him to publish his story!,Cay honed his skills but wasn't able to submit a story to a magazine.,He honed his skills and submitted a story to a magazine.,1
4968,101429,101429,Jamal is wrapping up his police officer training.,Jamal becomes a police officer.,Jamal graduates from the culinary academy.,Jamal graduates the police academy.,1
4859,50312,50312,Larry took his dog to the dog park.,Larry found out his dog hated cats.,"Larry's dog was calm when meeting other dogs, but when Larry's dog met cats, things got violent.","Larry's dog was calm when meeting other dogs, but when Larry's dog met rabbits, things got violent.",0
694,60145,60145,Mitt was going bungee jumping.,Mitt adored the rush of bungee jumping!,Mitt signed up for a frog jumping club.,Mitt signed up for a bungee jumping club.,1
4155,15206,15206,Chad is going to be attending his friend's wedding tomorrow.,"While Chad is nervous, he was excited to surprise his friend.",Chad saw his friend recently.,Chad has not seen his friend in years.,1
4023,164945,164945,"My family has always loved camping, me not so much.",I decided never to go camping again.,It rained during our camping trip.,It was sunny during our camping trip.,0
3665,93444,93444,I went to a doctor's appointment last week.,Luckily when I got there it had been set aside and I retrieved it.,I left my wallet at home.,I left my wallet behind.,1
2129,39559,39559,Ashley bought a bottle of rum.,Ashley died of alcohol poisoning.,She took a sip on a dare.,She gulped the entire thing at once on a dare.,1
2703,4351,4351,"When I was a boy, I rode my bike down a local hill.",I badly scraped up my body and went home to treat the injuries.,Halfway down I lost control and slide on my side.,Halfway up I lost control and slide on my side.,0
638,5195,5195,Sal liked magic.,The people watching him congratulated him.,Sal decided to put on a magic show.,Sal decided he was too shy to put on a magic show.,0
4882,158208,158208,Gina had taken 30 minutes to calm down after a bad morning.,Gina's mood soured when she realized he would be in her class.,a person she despised sat next to her.,A person she loved sat next to her.,0
3486,119391,119391,Melissa and Derek had tried for children for years.,Melissa and Derek finally had the family they always longed for.,Melissa finally went to a fertility clinic.,Melissa finally went to the zoo.,0
4724,139472,139472,Beau started kindergarten a few months ago.,And read it to him mom.,Beau learned to read a book.,Beau learned to eat a cookie.,0
4296,116206,116206,It was Maria's first day on the police force after maternity leave.,The paramedics told Maria that she had saved the baby,Maria's first emergency was delivering a baby in a taxi.,Maria's first emergency was a baby getting run over and killed by a taxi.,0
253,13723,13723,Bob had a math test in the morning and was really nervous.,Bob felt very good about this math test and was proud.,Bob found the test hard but he was well prepared.,Bob found the test hard but he forgot to study.,0
2650,73668,73668,Samuel decides on Subway for lunch.,Samuel files a complaint about the worker.,a subway employee was very rude to samuel.,A subway employee was very nice to samuel.,0
1172,77554,77554,Beth was suspended from school for fighting.,Beth sat in the room for 2 days bored.,Beth's children grounded her to her room.,Beth's parents grounded her to her room.,1
1330,14243,14243,Zoey was taunted by her friends for having a strange name.,Zoey was happy that everyone liked her name now.,Zooey's high school friends thought her name is stupid.,Zoey's high school friends thought her name is unique.,1
798,45355,45355,Robin wanted to go to sleep.,She was in bed 9 hours and only slept 3 of them.,Robing drank 4 Red Bulls while she watched TV before bed.,Robin drank no Red Bulls while she watched TV before bed.,0
2639,63236,63236,Terri needed a new pair of speakers.,Terri went home to install her new speakers.,Terri went to the store and brought her first pair of speakers for her car.,Terri went to the store and didn't find any speakers to purchase.,0
948,136112,136112,June was excited about her birthday party.,June was not happy.,June gave them all the gifts they wanted.,June got all but one gift she really wanted.,1
1936,146676,146676,Eric was an ultimate gamer.,He didn't mind because he loved beating them in every single one.,One day Eric realized there was more to life and became a Monk.,His friends wanted to start playing games with Eric.,1
4434,168316,168316,Jane passed a small park-like zoo she remembered visiting as a child.,Jane wished she had never stopped the car.,She was surprised upon getting out of her hotel.,She was almost mugged upon parking her vehicle.,1
2455,84987,84987,My mother was cleaning the stove.,Her hand had a burn on the side of it.,My mother didn't realize the stove was off and didnt burn her hand.,My mother didn't realize the stove was on and burned her hand.,1
1609,145724,145724,Janet's friend Mary had a birthday coming up.,Mary went into the house full of people and was pleasantly surprised.,Mary planned a surprise birthday party for Janet.,Janet planned a surprise birthday party for Mary.,1
524,24503,24503,Johnny was putting fresh seed into the birdcage.,"As soon as he did, the bird landed on his hand!",Johnny killed the bird in the birdcage.,johnny slowly poured the seed into the birdcage.,1
4140,147669,147669,I will be moving to Atlanta soon.,I'm very excited to go!,I got rejected by University of Georgia in Atlanta.,I was accepted into university of Georgia in Atlanta.,1
786,61119,61119,I was in the park one day.,"They all scooped up the pieces, and ate them.",I brought coins for the birds.,I brought snacks for the birds.,1
3792,62670,62670,"Stephen's wife, Xiao, went into labor today around noon.",Twenty six family members were thrilled to hear it was a healthy boy!,Stephens daughter was born by 3.,Stephens baby was born by 3.,1
4930,79519,79519,Adam loves spaceships.,Adam was in awe that he got to witness a live spaceship launch.,Adam's father took him to view a shuttle launch.,Adam's father took him to view a fatal shuttle launch.,0
2385,148979,148979,Luna didn't have exact change for the bus.,Luna decided to walk to school instead.,The bus drive didn't let Luna on the bus.,the bus driver let luna on the bus.,0
2555,32130,32130,Lucy placed a pan of food into the oven.,Lucy realized the meal was burned.,She forgot to set a timer until she smelled smoke.,She remember to set a timer before she smelled smoke.,0
2468,119325,119325,Jane went shopping one day for some sandals.,"The ambulance came and took the clerk away, and Jane left.",Jane shot the clerk when she got mad.,The clerk shot Jane when they got mad.,0
4843,109906,109906,Anita thought Pastor Troy was crooked.,Anita asked the congregation was anyone else offended by the pastor?,Anita hated to dig deeper.,Anita wanted to dig deeper.,1
4965,70982,70982,The guys all went on a trip.,Afterwards they found out the drink was being pulled from stores.,They bought bottled iced teas on the way.,They did not drink any tea on the way.,0
4331,85742,85742,Before 911 I went to beautiful Black and White wedding.,I tried to pour the fish in the bowl but it went down the drain.,The wedding had a beautiful modern setup.,the wedding had a beautiful aquarium setup.,1
714,153290,153290,Sasha spotted a spider.,It fell on the floor.,Sasha watched the spider escape.,Sasha hit the spider.,1
3950,63031,63031,Yvonne had always been overweight.,Yvonne felt defeated.,Yvonne tried a new diet and lost weight.,Yvonne tried a new diet but didn't lose weight.,1
3464,88032,88032,I was walking around the grass one day.,I moved away and he climbed down and walked away.,I ran into a tree.,I ran into a kitten.,1
2032,114535,114535,Jenny was having a bad day.,Jenny got fired from her job the next day.,Jenny didn't go home that day.,Jenny didn't go to work that day.,1
4824,91233,91233,Melanie wanted to grow fruit for her family.,Melanie had grown hundreds of grapes for her family!,Melanie planted the seeds from grapes she ate.,Melanie lived in an apartment with no yard.,0
2126,33766,33766,Carly was waiting for Sam to call her.,Carly ordered take-out over the phone.,he was really not hungry.,Carly got really hungry.,1
3123,51892,51892,It was late afternoon and I was driving home.,"It seized my tires, but luckily I called my husband and he saved me!",I ran over some papers.,I ran over some nails.,1
441,168485,168485,May was asked to babysit the neighbor's new baby.,She finally fell asleep 20 minutes before the parents returned.,The baby was well-behaved and fell asleep.,The baby was fussy and did not want to sleep.,1
4591,138995,138995,Abby loved school because she loved to read.,Abby now loves magazines more than books.,Abby liked to do her personal make up during class.,Abby liked to do her personal reading during class.,1
1809,28599,28599,Jim never owned a boat before.,Jim lost his boat to the bottom of the lake.,He took it house despite the weather.,He stayed home despite the weather.,0
4485,8071,8071,Bob needed to study for an exam.,He was able to stay awake and study!,"To stay awake late, he drank 2 energy drinks.",To stay awake late he ate a bag of dark chocolate and didn't drink anything.,0
827,79132,79132,Sally wanted to audition for the school play.,Sally got the lead role.,Sally did a great job in her audition.,Sally only imagined she did a great job in her audition.,0
3979,51138,51138,Larry has had a sore throat for weeks.,Larry is happy he has done something about his sore throat.,Larry decided to watch the football game.,Larry went to the store to get some medicine for his throat.,1
4522,150101,150101,Erica was the new zoo keeper for the penguins.,She left the buckets of fish near the penguins.,It was time for Erica to feed the penguins.,It was time for Erica to clean the area.,0
1977,4570,4570,My English teacher assigns way too much homework.,Tonight I have to read all three books for class.,My English teacher thinks we can write a lot.,My English teacher thinks we are speed readers.,1
4299,66704,66704,I woke up one morning and got dressed.,I was greeted and given a brown box.,There was a knock on the door.,There was a bee on the door.,0
4534,117004,117004,Ben played basketball with his friends.,Ben Sherman back was still turned so he was confused.,Nothing happened behind Ben's back.,Something happened behind Ben's back.,1
3851,131922,131922,Megan had had a job interview.,They offered Megan a great job with a high salary!,Megan had a fun conversation with the employer.,Megan had a terrible conversation with the employer.,0
3068,103265,103265,Anna was trying to board her plane.,She had forgotten to remove her metal tongue rings!,The metal detector stayed quiet.,The metal detector went off.,1
3347,27357,27357,Sara was excited that she was going to have a baby sister.,Sara was disappointed that the baby looked odd and smelled bad.,Sara had never been around a newborn giraffe before.,Sara had never been around a newborn baby before.,1
1337,154818,154818,Fred had been answering questions for the last hour.,"Undaunted, Fred went on to answer questions for another hour.",The audience had more questions.,The audience had no more questions.,0
3821,98680,98680,Andrea was at the lake.,"Luckily, everyone looked away while she fixed it.",Andrea's bikini fit perfectly.,andrea's bikini almost fell off.,1
2712,12466,12466,John got an email.,John was disappointed.,John was fired from his job.,John was promoted at his job.,0
2756,150668,150668,Cara was tired of the clutter which had piled up in her garage.,Cara sold lots of items.,Cara decided to have a garage sale.,Cara moved the stuff to the attic.,0
3280,121218,121218,My youngest nephew came to stay with us for a weekend.,I was elated to see his parents come and pick him up.,My nephew is very annoying.,My nephew is very fun.,0
1164,139618,139618,Four girls lived in a house together.,The three girls won't be living with the other roommate again.,one of the girls bailed on the rent.,one of the girls paid all of the rent.,0
1646,47808,47808,There was a mess on the sidewalk.,It was Gina's job to clean up.,"It was Jennifer's job to paint the mural, only paint!.","It was Gina's job to paint the mural, only paint!.",0
2323,97017,97017,Fred was on the farm milking the cows.,Fred went back home to his farm to sleep for another day.,Fred was wired when he was done.,Fred was tired when he was done.,1
2723,17480,17480,Ana was working on an experiment.,Ana tried to remember the story but couldn't.,Ana removed her brain and watered it daily.,She needed to remember details from her childhood.,1
2388,40204,40204,I was walking home from school.,He threatened the guy to go away or else he would get hurt.,A man standing next to us ran across the street.,A man approached us from across the street.,1
3288,55864,55864,My wife and I moved to our new house two summers ago.,When I looked outside there were loudly croaking frogs everywhere!,The area was very wet and swampy.,The area was very dry and arid.,0
1870,109367,109367,Lucy got her nails professionally done.,Lucy went back and had it re done.,Lucy smudged a nail opening her car door.,Lucy waited at the nail salon until her nails dried completely.,0
1390,73029,73029,Jane was walking downstairs.,She immediately sat on the ground.,Jane slipped on the bottom step.,Jane avoiding slipping on the bottom step.,0
3499,108682,108682,Susie was feeling lonely in class.,Susie went home feeling even lonelier than before.,Susie started to smile.,Susie started to tear up.,1
418,168241,168241,The brakes on my car started pulsating.,I replaced both bolts and repaired the brakes.,I was worried they would give out.,I was confident they would work.,0
4592,103728,103728,Sam was struggling to pay his bills.,Sam had to find a third job.,Sam had enough money even while working one job.,Sam still didn't have enough money even while working two jobs.,1
494,4712,4712,We went whale watching on a stormy day in August.,Then the skies cleared as we made it to the channel and it was calm.,It started storming and the water got rough.,It started storming and the pavement got choppy.,0
2034,120321,120321,Seth saw the garbage can in his kitchen was full.,Garbage went everywhere!,He went to pull the bag out of the can but it ripped.,He went to pull the bag out of the can and threw it in the bin.,0
3235,126099,126099,The new upstairs neighbors have kids.,They showed up to investigate today.,There was a lot of noises upstairs.,There was no noises upstairs.,0
232,86813,86813,Today I bought a flower for my wife.,The flower smelled wonderful and I was happy with my wife.,It was a great looking frog.,It was a great looking flower.,1
3104,4044,4044,Mary let her cat out one night after constant meowing.,Two hours later the cat was back with a big rat to lay at Mary's feet.,The cat left the property.,the cat stayed on the property.,0
1879,65813,65813,Bob the beekeeper went out to collect honey.,Bob got stung but at least he had lots of honey.,Bob did wear his protective gear.,Bob did not wear his protective gear.,1
2486,48193,48193,Amy's job started very early in the morning.,She hit two guardrails before she woke.,Amy fell asleep while driving to the job.,Amy fell asleep before driving to the job.,0
2158,52919,52919,Every couple of years a new game console comes out.,He camped out in front of the store in order to get it on release day.,The launch games for this console were not yet ready.,The launch games for this console were great.,1
3680,121431,121431,Bill was preparing for the SAT test.,Bill thanked his tutor for the help.,Bill hired a tutor and got got a high enough score to get into college.,Bill hired a massage therapist and got got a high enough score to get into college.,0
2261,59997,59997,Morgan loved playing her guitar.,She loves it much more than her old one.,Morgan got an old guitar.,Morgan got a new guitar.,1
4152,130095,130095,Ned stayed up late to study for his chemistry test.,Ned overslept and missed his test.,"Ned's plan quickly backfired, however.","Ned's plan was a quick success, however.",0
3078,167220,167220,Martha's clothes were piling up and she had to do the laundry.,She stopped the machine and cleaned up the mess.,Martha took the time to do them.,She took them to the cleaners.,0
4321,96739,96739,Frank was a well respected businessman and neighbor.,Frank eventually went to prison for his crimes.,Without the knowledge of neighbours he was donating to charity.,Without the knowledge of neighbours he was smuggling.,1
1938,46059,46059,The shot clock ran out of time.,"As a result, he received a technical foul.",The player fell down on the ground.,The player fell into another player.,1
3891,92799,92799,Trevor went ding dong ditching with his friends.,"It went right through the window, Trevor is doing yard work to fix it.",He wouldn't throw anything.,He then threw a rock.,1
4291,102046,102046,Allie loved babysitting and playing with children.,Now Allie gets paid to play with children every day!,Allie went to school for parent care.,Allie went to school for child care.,1
1742,131190,131190,Rita plays tennis.,Rita can now serve without faults.,Rita practices her serve rarely.,Rita practiced her serve every day.,1
4777,72608,72608,It's hard to find a mechanic you can trust.,"Ken told Charles to pick up his car but he couldn't, so he lost it.",Charles' cat was towed by a man named  Ken.,Charles' car was towed by a man named Ken.,1
425,72587,72587,Heather got her own cell phone.,Heather didn't know how to block her number.,Heather's friend called her a hundred times for no reason.,Heather called her friend a hundred times for no reason.,0
4988,36090,36090,Aliza had a long lost ex-boyfriend she was bound to find.,He fell in love with Aliza and they were married.,Aliza met him again while shopping and they talked and reconnected. They got along well and started going out again.,Aliza met him again while shopping and they talked and separated. They got along bad and started going out again.,0
1379,131016,131016,"In middle school, I wanted to look different and stand out.",I am always embarrassed by my striking appearance.,I shaved my eyebrows which never grew back.,I shaved my eyebrows but they quickly grew back.,0
1416,160384,160384,Lakyn and her her boyfriend had been discussing engagement.,She was so happy when he proposed and the ring was perfect.,Lakyn's boyfriend went shopping for an engagement ring.,Lakyn's boyfriend went shopping for a necklace.,0
4568,95087,95087,James lived in a remote area of northern Minnesota.,Early in the morning he finally killed one.,He went hunting for deer several times.,He didn't go hunting for deer several times.,0
1193,74401,74401,A bank teller told me to rob the bank where she worked.,We split the money equally.,I ended up getting $500.,I refused to do it.,0
1050,10383,10383,Jon was a criminal.,Jon was sentenced to prison for life.,Jon got caught saving someone.,Jon got caught murdering someone.,1
3030,103051,103051,Antonela had a baby brother named Loki.,Now Loki loves Antonela as much as Antonela loves Loki.,Antonela loved Loki the minute he was born and babied him.,Antonela loathed Loki from the minute he was born.,0
3658,16250,16250,Barbecue is famous at Dave's house.,Everyone ended up getting sick.,Dave cooked and everyone loved it.,Dave cooked expired meat.,1
725,123269,123269,Lily was about to go on the red carpet.,It therefore made lily late.,Lily did no quick touch up before she went on.,Lily done a quick touch up before she went on.,1
335,96358,96358,Jack needed to go shopping.,Now he keeps an umbrella in his car.,But it was very nice outside.,But it was very cloudy outside.,1
3582,53316,53316,Nancy was driving to her job.,The engine shut down and she remained in the middle of the road.,Nancy's car had been acting very strange earlier that day.,Nancy's car cleared inspection yesterday.,0
2547,10817,10817,My nephew had a basketball game this morning.,I am looking forward to the next game.,My nephew had a bad game and his team lost.,My nephew had a good game and his team won.,1
2456,24086,24086,Emerson was being sexually harassed at work.,Emerson quit the intolerable job.,Emerson complained to the janitor but the harassment continued.,Emerson complained to HR but the harassment continued.,1
504,163546,163546,Ian rock climbed every week.,But might have received too much confidence for the next cliff.,Ian became very confident and tried climbing a hard cliff.,Ian became very confident and tried climbing a hard wall.,0
3273,22421,22421,Patrick was wandering through the forest.,"His best friend popped out, laughing.",Patrick's best friend gave him a massive scare.,Patrick's worst friend gave him a massive scare.,0
4380,9012,9012,Austin went to the theaters to unwind.,He fell asleep in the theater,Austin could barely keep his eyes open.,Austin could barely keep his ears open.,0
2702,121062,121062,Amy was buying new athletic shoes.,Amy left the store upset with the deception.,Amy looked at the shoe and discovered they were in perfect condition.,"Amy, looked at the shoe and discovered they were worn.",1
4223,5642,5642,Bob needed a new pair of socks.,Bob returned everything the next day.,Bob bought the wrong size socks.,Bob bought the socks he liked.,0
2835,68883,68883,John was the only boy in his dance class.,John liked being the only boy in his dance class.,John got to dance with all the girls.,John did not want to dance with all the girls.,0
2832,31518,31518,James was playing flag football with his friends.,James had to sit out the rest of the game with a sore hand.,James did not wear gear.,James wore proper safety gear.,0
3753,96575,96575,The whole family gathered together.,Everyone excitedly complied and knew dinner would be served soon.,The mother asked everyone to get seated.,The mother asked everyone to get their guns.,0
189,108818,108818,My friend at work is a lonely man.,She accused him of stalking and stopped talking to her.,He liked the girl and they became close friends.,He liked a girl but was too nervous to talk to her.,1
1964,167642,167642,Johnny never thought he would be in an avalanche.,Johnny and his friends outran the rocks using their motorcycles.,"While riding with some friends in the mountains, johnny heard a loud scream and looked up to see a eagle coming down.","While riding with some friends in the mountains, they heard a loud noise and looked up to see rocks coming down.",1
4744,95321,95321,"Drew was a good kid, wanted to go in the navy.",Drew was a week away from turning 18.,Drew was planning on joining the army.,Drew was planning on joining the navy.,1
133,74192,74192,I filled up the bird feeder in the yard.,Then back to it's nest with it's mouth full of food.,The bird came to store all of the food.,The bird came eat all of the food.,1
1817,96156,96156,Steve watched the sun come up on the horizon.,Steve and Sandra ran terrified into the jungle.,Steve and Sandra heard a loud speaker behind them.,Steve and Sandra heard a loud purr behind them.,1
3461,77868,77868,I was feeling lonely.,"Alas, my wife found out and divorced me.",I decided to party with my wife.,I decided to find a girlfriend.,1
2209,30628,30628,Cal picked up his briefcase and it fell open.,Cal looked closely and saw his briefcase had a broken latch.,Cal carefully latched his briefcase.,Cal slammed his briefcase closed.,1
712,104233,104233,Riley had always heard that Argentina had delicious food and wine.,"Despite his sickness, Riley considered this the trip of his life.",He ate weird food.,Riley ate great food.,0
4573,41124,41124,One day Rick was at daycare,Rick began to cry when he realized daddy wasn't coming.,Rick's dad picked him up on time.,Rick's dad was taking too long to pick him up.,1
1679,85768,85768,Pamela and Sue live next-door to Robert.,Unfortunately it was Robert's mother that went through the door first.,Pamela and Robert were on the couch making out. Sue got through the door first to warn Pamela and Robert.,Pamela and Robert were on the couch making out. Sue tried to get through the door first to warn Pamela and Robert.,1
456,19710,19710,Stephanie had been preparing for her piano recital for months.,She skipped that portion and successfully finished the song.,She wasn't have any trouble with parts of the song.,She was having trouble with parts of the song.,1
2212,149836,149836,Jeff is moving to Detroit to fix the economy.,"Jeff kept focused, and promised to higher minimum wage by next year.",Jeff ran for mayor and was defeated.,"Jeff ran for mayor, and won.",1
1718,81479,81479,A man named his dog after a racial slur.,The told the man he was not welcome there anymore.,The man wouldn't change the name.,The man changed the name.,0
54,42737,42737,Franny had been waking up all night.,"To thank him, she cleaned the whole house.",Franny's husband rubbed her back until she fell asleep.,Franny's rubbed her back until she cleaned the house.,0
2485,52816,52816,Gina had been watching videos on TV for five hours.,Gina decided it was time for a change after seeing one video 4 times.,She stumbled upon a boring video while watching youtube.,She stumbled upon an interesting video while watching youtube.,1
1633,161095,161095,Mary went to the park.,Mary was upset that her dress was ruined.,A boy rode a bike through a muddle but missed splashing Mary.,A boy rode a bike through a mud puddle and splashed her.,1
3040,46121,46121,Amy always followed a local band on social media.,Amy got autographs from the band members before leaving the concert.,She went to their concert downtown one day.,She went to their funeral.,0
4314,137508,137508,Gustav had to mail a package at the post office.,Gustav got his package out at the last second.,Gustav was called into work.,Gustav's post office was closed.,0
1808,117453,117453,Mary and Olivia went on a long hike in the woods.,"Now, Mary and Olivia are more prepared when they go on hikes.",They had to go to work because they got their shoes too wet.,They had to go home because they got their shoes too wet.,1
3079,70721,70721,My friend and I decided to start a band and perform for our families.,We stopped playing in a band together.,My friend got pregnant and got sent away.,My friend got pregnant but could still play.,0
4445,76194,76194,Fred failed his math class in middle school.,Fred studied very hard and passed the second time around.,Fred wanted to play with his friends instead of studying math.,Fred wanted to play with his friends instead of studying art.,0
1236,130409,130409,Brad was getting ready for the fishing contest.,Brad's line tangled on the first cast.,Brad got too excited and wasn't paying attention.,Brad got too sad and wasn't paying attention.,0
3629,86874,86874,Penelope's family announced that they were having a new baby!,"Just before Easter, Penelope got her wish -- a sister named Sadie.",Penelope wanted a little sister.,Penelope had always enjoyed being an only child.,0
4924,95185,95185,Friday night is movie night at our house.,We all fall asleep on the couch before the end of the movie.,Tonight's movie was super captivating.,Tonight's movie was super long.,1
626,79538,79538,Johnny was on his local Little League team.,Johnny felt he let his parents down.,Johnny struck out when he was up to bat.,He was MVP of the team.,0
2913,102836,102836,Barry thought he was good at football.,Barry went to school to be a teacher instead.,Barry was able to go pro.,Barry wanted to go pro.,1
3820,78450,78450,Helen wanted to go to space.,Helen looked forward to her first mission.,She applied to NASA to be an astronaut.,Helen did not want to go to space.,0
