,Unnamed: 0,annotator_labels,captionID,gold_label,pairID,sentence1,sentence1_binary_parse,sentence1_parse,sentence2,sentence2_binary_parse,sentence2_parse
360,360,['neutral'],4687695415.jpg#0,neutral,4687695415.jpg#0r1n,Three men standing on grass by the water looking at something on a table.,( ( ( Three men ) ( ( standing ( on grass ) ) ( by ( ( the water ) ( ( looking ( at something ) ) ( on ( a table ) ) ) ) ) ) ) . ),(ROOT (NP (NP (CD Three) (NNS men)) (VP (VBG standing) (PP (IN on) (NP (NN grass))) (PP (IN by) (NP (NP (DT the) (NN water)) (VP (VBG looking) (PP (IN at) (NP (NN something))) (PP (IN on) (NP (DT a) (NN table))))))) (. .))),The three men are by the lake.,( ( The ( three men ) ) ( ( are ( by ( the lake ) ) ) . ) ),(ROOT (S (NP (DT The) (CD three) (NNS men)) (VP (VBP are) (PP (IN by) (NP (DT the) (NN lake)))) (. .)))
1368,1368,['entailment'],2282260240.jpg#0,entailment,2282260240.jpg#0r1e,A young girl dancing in her socks on a wooden floor strewn with pink balloons.,( ( ( A ( young girl ) ) ( ( dancing ( in ( her socks ) ) ) ( on ( a ( wooden floor ) ) ) ) ) ( ( strewn ( with ( pink balloons ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ young) (NN girl)) (VP (VBG dancing) (PP (IN in) (NP (PRP$ her) (NNS socks))) (PP (IN on) (NP (DT a) (JJ wooden) (NN floor))))) (VP (VBN strewn) (PP (IN with) (NP (JJ pink) (NNS balloons)))) (. .))),A girl is enjoying herself.,( ( A girl ) ( ( is ( enjoying herself ) ) . ) ),(ROOT (S (NP (DT A) (NN girl)) (VP (VBZ is) (VP (VBG enjoying) (NP (PRP herself)))) (. .)))
802,802,['contradiction'],5684720360.jpg#2,contradiction,5684720360.jpg#2r1c,A blond woman with two children is checking out at a Walmart register.,( ( ( A ( blond woman ) ) ( with ( two children ) ) ) ( ( is ( ( checking out ) ( at ( a ( Walmart register ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ blond) (NN woman)) (PP (IN with) (NP (CD two) (NNS children)))) (VP (VBZ is) (VP (VBG checking) (PRT (RP out)) (PP (IN at) (NP (DT a) (NNP Walmart) (NN register))))) (. .))),Food makes people hungry,( Food ( makes ( people hungry ) ) ),(ROOT (S (NP (NNP Food)) (VP (VBZ makes) (S (NP (NNS people)) (ADJP (JJ hungry))))))
621,621,['neutral'],2892843393.jpg#3,neutral,2892843393.jpg#3r1n,a woman with a straw hat working on a strange machine with coconuts at her side.,( ( ( ( a woman ) ( with ( a ( straw hat ) ) ) ) ( ( working ( on ( a ( strange machine ) ) ) ) ( with ( coconuts ( at ( her side ) ) ) ) ) ) . ),(ROOT (NP (NP (NP (DT a) (NN woman)) (PP (IN with) (NP (DT a) (NN straw) (NN hat)))) (VP (VBG working) (PP (IN on) (NP (DT a) (JJ strange) (NN machine))) (PP (IN with) (NP (NP (NNS coconuts)) (PP (IN at) (NP (PRP$ her) (NN side)))))) (. .))),A woman is using a machine to make coconut milk.,( ( A woman ) ( ( is ( using ( a ( machine ( to ( make ( coconut milk ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG using) (NP (DT a) (NN machine) (S (VP (TO to) (VP (VB make) (NP (JJ coconut) (NN milk)))))))) (. .)))
613,613,['neutral'],897621891.jpg#1,neutral,897621891.jpg#1r1n,A little boy swimming underwater with a toy in his hand.,( ( ( A ( little boy ) ) ( ( swimming underwater ) ( with ( ( a toy ) ( in ( his hand ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (JJ little) (NN boy)) (VP (VBG swimming) (ADVP (RB underwater)) (PP (IN with) (NP (NP (DT a) (NN toy)) (PP (IN in) (NP (PRP$ his) (NN hand)))))) (. .))),A little boy is holding a pool ring.,( ( A ( little boy ) ) ( ( is ( holding ( a ( pool ring ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ little) (NN boy)) (VP (VBZ is) (VP (VBG holding) (NP (DT a) (NN pool) (NN ring)))) (. .)))
3510,3510,['contradiction'],2766325714.jpg#3,contradiction,2766325714.jpg#3r1c,Two girls hold up their younger sister.,( ( Two girls ) ( ( ( hold up ) ( their ( younger sister ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS girls)) (VP (VBP hold) (PRT (RP up)) (NP (PRP$ their) (JJR younger) (NN sister))) (. .))),Two girls hold up their younger sister as a sacrifice to the Gods.,( ( Two girls ) ( ( ( ( hold up ) ( ( their ( younger sister ) ) ( as ( a sacrifice ) ) ) ) ( to ( the Gods ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS girls)) (VP (VBP hold) (PRT (RP up)) (NP (NP (PRP$ their) (JJR younger) (NN sister)) (PP (IN as) (NP (DT a) (NN sacrifice)))) (PP (TO to) (NP (DT the) (NNS Gods)))) (. .)))
4699,4699,['entailment'],115684808.jpg#0,entailment,115684808.jpg#0r5e,Three people are standing in the snow preparing an ice fishing boat.,( ( Three people ) ( ( are ( standing ( in ( ( the snow ) ( preparing ( an ( ice ( fishing boat ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (CD Three) (NNS people)) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (DT the) (NN snow)) (VP (VBG preparing) (NP (DT an) (NN ice) (NN fishing) (NN boat))))))) (. .))),"Out in the snow, a small group of fishermen get an ice fishing boat ready for use.","( ( Out ( in ( the snow ) ) ) ( , ( ( ( a ( small group ) ) ( of fishermen ) ) ( ( get ( ( an ( ice ( fishing boat ) ) ) ( ready ( for use ) ) ) ) . ) ) ) )","(ROOT (S (PP (IN Out) (PP (IN in) (NP (DT the) (NN snow)))) (, ,) (NP (NP (DT a) (JJ small) (NN group)) (PP (IN of) (NP (NNS fishermen)))) (VP (VBP get) (S (NP (DT an) (NN ice) (NN fishing) (NN boat)) (ADJP (JJ ready) (PP (IN for) (NP (NN use)))))) (. .)))"
4918,4918,"['neutral', 'contradiction', 'neutral', 'contradiction', 'neutral']",575737626.jpg#0,neutral,575737626.jpg#0r1n,Small blond child with a bright red shirt smiles while sitting inside a Lexmark box.,( ( ( Small ( blond child ) ) ( with ( a ( bright ( red shirt ) ) ) ) ) ( ( smiles ( while ( sitting ( inside ( a ( Lexmark box ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (JJ Small) (JJ blond) (NN child)) (PP (IN with) (NP (DT a) (JJ bright) (JJ red) (NN shirt)))) (VP (VBZ smiles) (SBAR (IN while) (S (VP (VBG sitting) (PP (IN inside) (NP (DT a) (NNP Lexmark) (NN box))))))) (. .))),Small sad child with a bright red shirt smiles while sitting inside a Lexmark box.,( ( ( Small ( sad child ) ) ( with ( a ( bright ( red shirt ) ) ) ) ) ( ( smiles ( while ( sitting ( inside ( a ( Lexmark box ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (JJ Small) (JJ sad) (NN child)) (PP (IN with) (NP (DT a) (JJ bright) (JJ red) (NN shirt)))) (VP (VBZ smiles) (SBAR (IN while) (S (VP (VBG sitting) (PP (IN inside) (NP (DT a) (NNP Lexmark) (NN box))))))) (. .)))
1441,1441,['contradiction'],71007788.jpg#4,contradiction,71007788.jpg#4r1c,A pirate is chasing a princess down the sidewalk.,( ( A pirate ) ( ( is ( ( chasing ( a princess ) ) ( down ( the sidewalk ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN pirate)) (VP (VBZ is) (VP (VBG chasing) (NP (DT a) (NNS princess)) (PP (IN down) (NP (DT the) (NN sidewalk))))) (. .))),Pirate doing the hokey pokey,( Pirate ( doing ( the ( hokey pokey ) ) ) ),(ROOT (NP (S (NP (NNP Pirate)) (VP (VBG doing) (NP (DT the) (JJ hokey) (NN pokey))))))
3586,3586,['entailment'],10082348.jpg#0,entailment,10082348.jpg#0r4e,A man with a baseball cap and black jacket stands in a bathroom while holding a coffee mug.,( ( ( A man ) ( with ( ( ( a ( baseball cap ) ) and ) ( black jacket ) ) ) ) ( ( ( stands ( in ( a bathroom ) ) ) ( while ( holding ( a ( coffee mug ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN with) (NP (NP (DT a) (NN baseball) (NN cap)) (CC and) (NP (JJ black) (NN jacket))))) (VP (VBZ stands) (PP (IN in) (NP (DT a) (NN bathroom))) (SBAR (IN while) (S (VP (VBG holding) (NP (DT a) (NN coffee) (NN mug)))))) (. .))),A man is wearing a hat on his head.,( ( A man ) ( ( is ( wearing ( ( a hat ) ( on ( his head ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG wearing) (NP (NP (DT a) (NN hat)) (PP (IN on) (NP (PRP$ his) (NN head)))))) (. .)))
3661,3661,['contradiction'],4676087367.jpg#1,contradiction,4676087367.jpg#1r1c,"A man in a t-shirt, glasses and a National Bohemian Beer cap is looking to his right and smiling.","( ( ( A man ) ( in ( ( ( ( ( a t-shirt ) , ) glasses ) and ) ( a ( National ( Bohemian ( Beer cap ) ) ) ) ) ) ) ( ( is ( ( ( looking ( to ( his right ) ) ) and ) smiling ) ) . ) )","(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (NP (DT a) (NN t-shirt)) (, ,) (NP (NNS glasses)) (CC and) (NP (DT a) (NNP National) (NNP Bohemian) (NNP Beer) (NN cap))))) (VP (VBZ is) (VP (VP (VBG looking) (PP (TO to) (NP (PRP$ his) (NN right)))) (CC and) (VP (VBG smiling)))) (. .)))",a man is happily wearing his beer cap outside,( ( a man ) ( ( is happily ) ( ( wearing ( his ( beer cap ) ) ) outside ) ) ),(ROOT (S (NP (DT a) (NN man)) (VP (VBZ is) (ADVP (RB happily)) (VP (VBG wearing) (NP (PRP$ his) (NN beer) (NN cap)) (ADVP (RB outside))))))
3321,3321,['contradiction'],5914327.jpg#0,contradiction,5914327.jpg#0r4c,Two guys in blue shirts are standing on top of a construction surface doing construction work.,( ( ( Two guys ) ( in ( blue shirts ) ) ) ( ( are ( ( standing ( on ( top ( of ( a ( construction surface ) ) ) ) ) ) ( doing ( construction work ) ) ) ) . ) ),(ROOT (S (NP (NP (CD Two) (NNS guys)) (PP (IN in) (NP (JJ blue) (NNS shirts)))) (VP (VBP are) (VP (VBG standing) (PP (IN on) (NP (NP (NN top)) (PP (IN of) (NP (DT a) (NN construction) (NN surface))))) (S (VP (VBG doing) (NP (NN construction) (NN work)))))) (. .))),These two men are security guards,( ( These ( two men ) ) ( are ( security guards ) ) ),(ROOT (S (NP (DT These) (CD two) (NNS men)) (VP (VBP are) (NP (NN security) (NNS guards)))))
2986,2986,['contradiction'],4234824441.jpg#3,contradiction,4234824441.jpg#3r1c,Seven people walking across a bridge.,( ( ( Seven people ) ( walking ( across ( a bridge ) ) ) ) . ),(ROOT (NP (NP (CD Seven) (NNS people)) (VP (VBG walking) (PP (IN across) (NP (DT a) (NN bridge)))) (. .))),There is one person on a bridge,( There ( is ( ( one person ) ( on ( a bridge ) ) ) ) ),(ROOT (S (NP (EX There)) (VP (VBZ is) (NP (NP (CD one) (NN person)) (PP (IN on) (NP (DT a) (NN bridge)))))))
1329,1329,['entailment'],4678920190.jpg#1,entailment,4678920190.jpg#1r5e,"A crowded street, in an Asian country, where the buildings are dominated by the Seiko building.","( ( A ( crowded street ) ) ( , ( ( in ( an ( Asian country ) ) ) ( , ( ( where ( ( the buildings ) ( are ( dominated ( by ( the ( Seiko building ) ) ) ) ) ) ) . ) ) ) ) )","(ROOT (FRAG (NP (DT A) (JJ crowded) (NN street)) (, ,) (PP (IN in) (NP (DT an) (JJ Asian) (NN country))) (, ,) (SBAR (WHADVP (WRB where)) (S (NP (DT the) (NNS buildings)) (VP (VBP are) (VP (VBN dominated) (PP (IN by) (NP (DT the) (NNP Seiko) (NN building))))))) (. .)))",The Seiko building is large.,( ( The ( Seiko building ) ) ( ( is large ) . ) ),(ROOT (S (NP (DT The) (NNP Seiko) (NN building)) (VP (VBZ is) (ADJP (JJ large))) (. .)))
1143,1143,['entailment'],169490297.jpg#0,entailment,169490297.jpg#0r2e,"A boy in a blue, yellow, and orange shirt holding his arms out from his sides.","( ( ( A boy ) ( in ( ( a ( ( blue ( , ( yellow ( , ( and orange ) ) ) ) ) shirt ) ) ( ( ( holding ( his arms ) ) out ) ( from ( his sides ) ) ) ) ) ) . )","(ROOT (NP (NP (DT A) (NN boy)) (PP (IN in) (NP (NP (DT a) (ADJP (JJ blue) (, ,) (JJ yellow) (, ,) (CC and) (JJ orange)) (NN shirt)) (VP (VBG holding) (NP (PRP$ his) (NNS arms)) (PRT (RP out)) (PP (IN from) (NP (PRP$ his) (NNS sides)))))) (. .)))",He is wearing a multicolored shirt,( He ( is ( wearing ( a ( multicolored shirt ) ) ) ) ),(ROOT (S (NP (PRP He)) (VP (VBZ is) (VP (VBG wearing) (NP (DT a) (JJ multicolored) (NN shirt))))))
2701,2701,['entailment'],3645134768.jpg#4,entailment,3645134768.jpg#4r1e,Three men and one woman in a band on a stage.,( ( ( ( Three men ) and ) ( ( one woman ) ( in ( ( a band ) ( on ( a stage ) ) ) ) ) ) . ),(ROOT (NP (NP (CD Three) (NNS men)) (CC and) (NP (NP (CD one) (NN woman)) (PP (IN in) (NP (NP (DT a) (NN band)) (PP (IN on) (NP (DT a) (NN stage)))))) (. .))),The band members were singing.,( ( The ( band members ) ) ( ( were singing ) . ) ),(ROOT (S (NP (DT The) (NN band) (NNS members)) (VP (VBD were) (VP (VBG singing))) (. .)))
860,860,['neutral'],4448895750.jpg#3,neutral,4448895750.jpg#3r1n,The silhouette of three people in front of a wall.,( ( ( ( The silhouette ) ( of ( ( three people ) ( in front ) ) ) ) ( of ( a wall ) ) ) . ),(ROOT (NP (NP (DT The) (NN silhouette)) (PP (IN of) (NP (NP (CD three) (NNS people)) (PP (IN in) (NP (NN front))))) (PP (IN of) (NP (DT a) (NN wall))) (. .))),The wall is painted.,( ( The wall ) ( ( is painted ) . ) ),(ROOT (S (NP (DT The) (NN wall)) (VP (VBZ is) (VP (VBN painted))) (. .)))
368,368,['entailment'],2832076014.jpg#1,entailment,2832076014.jpg#1r1e,A Land Rover makes its way through a deep pond.,( ( A ( Land Rover ) ) ( ( ( makes ( its way ) ) ( through ( a ( deep pond ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NNP Land) (NNP Rover)) (VP (VBZ makes) (NP (PRP$ its) (NN way)) (PP (IN through) (NP (DT a) (JJ deep) (NN pond)))) (. .))),A car drives through the water.,( ( A car ) ( ( drives ( through ( the water ) ) ) . ) ),(ROOT (S (NP (DT A) (NN car)) (VP (VBZ drives) (PP (IN through) (NP (DT the) (NN water)))) (. .)))
1660,1660,['neutral'],3338217927.jpg#3,neutral,3338217927.jpg#3r1n,A dog jumps to catch a toy in the snow.,( ( A dog ) ( ( jumps ( to ( catch ( ( a toy ) ( in ( the snow ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN dog)) (VP (VBZ jumps) (S (VP (TO to) (VP (VB catch) (NP (NP (DT a) (NN toy)) (PP (IN in) (NP (DT the) (NN snow)))))))) (. .))),A dog jumps to catch a ball in the snow.,( ( A dog ) ( ( jumps ( to ( catch ( ( a ball ) ( in ( the snow ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN dog)) (VP (VBZ jumps) (S (VP (TO to) (VP (VB catch) (NP (NP (DT a) (NN ball)) (PP (IN in) (NP (DT the) (NN snow)))))))) (. .)))
2442,2442,['neutral'],3467282545.jpg#2,neutral,3467282545.jpg#2r1n,Three men sit together while one looks at a book.,( ( Three men ) ( ( ( sit together ) ( while ( one ( looks ( at ( a book ) ) ) ) ) ) . ) ),(ROOT (S (NP (CD Three) (NNS men)) (VP (VBP sit) (ADVP (RB together)) (SBAR (IN while) (S (NP (PRP one)) (VP (VBZ looks) (PP (IN at) (NP (DT a) (NN book))))))) (. .))),Three men are reading the bible.,( ( Three men ) ( ( are ( reading ( the bible ) ) ) . ) ),(ROOT (S (NP (CD Three) (NNS men)) (VP (VBP are) (VP (VBG reading) (NP (DT the) (NN bible)))) (. .)))
3764,3764,['neutral'],124390903.jpg#4,neutral,124390903.jpg#4r4n,a fat lady feeding her young daughter.,( ( ( a ( fat lady ) ) ( feeding ( her ( young daughter ) ) ) ) . ),(ROOT (NP (NP (DT a) (JJ fat) (NN lady)) (VP (VBG feeding) (NP (PRP$ her) (JJ young) (NN daughter))) (. .))),The lady is holding out a spoon to her child.,( ( The lady ) ( ( is ( ( ( holding out ) ( a spoon ) ) ( to ( her child ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN lady)) (VP (VBZ is) (VP (VBG holding) (PRT (RP out)) (NP (DT a) (NN spoon)) (PP (TO to) (NP (PRP$ her) (NN child))))) (. .)))
3932,3932,['neutral'],1487016591.jpg#1,neutral,1487016591.jpg#1r4n,Band playing in front of a small crowd outside.,( ( Band ( ( playing ( in ( front ( of ( a ( small crowd ) ) ) ) ) ) outside ) ) . ),(ROOT (NP (NP (NNP Band)) (VP (VBG playing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (JJ small) (NN crowd))))) (ADVP (RB outside))) (. .))),The band is playing in a gazebo.,( ( The band ) ( ( is ( playing ( in ( a gazebo ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN band)) (VP (VBZ is) (VP (VBG playing) (PP (IN in) (NP (DT a) (NN gazebo))))) (. .)))
2231,2231,['neutral'],3615239961.jpg#4,neutral,3615239961.jpg#4r1n,"A man sits on a deck, taking a break from fishing.","( ( A man ) ( ( ( ( sits ( on ( a deck ) ) ) , ) ( ( taking ( a break ) ) ( from fishing ) ) ) . ) )","(ROOT (S (NP (DT A) (NN man)) (VP (VBZ sits) (PP (IN on) (NP (DT a) (NN deck))) (, ,) (S (VP (VBG taking) (NP (DT a) (NN break)) (PP (IN from) (NP (NN fishing)))))) (. .)))",A man sits on a deck with his fishing pole nearby.,( ( A man ) ( ( ( sits ( on ( ( a deck ) ( with ( his ( fishing pole ) ) ) ) ) ) nearby ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ sits) (PP (IN on) (NP (NP (DT a) (NN deck)) (PP (IN with) (NP (PRP$ his) (NN fishing) (NN pole))))) (ADVP (RB nearby))) (. .)))
190,190,['neutral'],1148238960.jpg#3,neutral,1148238960.jpg#3r2n,People waiting at a light on bikes.,( ( People ( waiting ( at ( ( a light ) ( on bikes ) ) ) ) ) . ),(ROOT (NP (NP (NNS People)) (VP (VBG waiting) (PP (IN at) (NP (NP (DT a) (NN light)) (PP (IN on) (NP (NNS bikes)))))) (. .))),People biking through the city.,( People ( ( biking ( through ( the city ) ) ) . ) ),(ROOT (S (NP (NNS People)) (VP (VBD biking) (PP (IN through) (NP (DT the) (NN city)))) (. .)))
1905,1905,['neutral'],1145810912.jpg#2,neutral,1145810912.jpg#2r3n,Child in red and blue shirt painting a log.,( ( ( Child ( in ( ( ( red and ) blue ) shirt ) ) ) ( painting ( a log ) ) ) . ),(ROOT (NP (NP (NP (NN Child)) (PP (IN in) (NP (ADJP (JJ red) (CC and) (JJ blue)) (NN shirt)))) (VP (VBG painting) (NP (DT a) (NN log))) (. .))),The boy is painting,( ( The boy ) ( is painting ) ),(ROOT (S (NP (DT The) (NN boy)) (VP (VBZ is) (VP (VBG painting)))))
2512,2512,['neutral'],2060472076.jpg#3,neutral,2060472076.jpg#3r1n,Man stacking wooden crates on top of each other.,( ( Man ( ( stacking ( wooden crates ) ) ( on ( top ( of ( each other ) ) ) ) ) ) . ),(ROOT (NP (NP (NNP Man)) (VP (VBG stacking) (NP (JJ wooden) (NNS crates)) (PP (IN on) (NP (NP (NN top)) (PP (IN of) (NP (DT each) (JJ other)))))) (. .))),A man is using a machine to stack crates.,( ( A man ) ( ( is ( using ( a ( machine ( to ( stack crates ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG using) (NP (DT a) (NN machine) (S (VP (TO to) (VP (VB stack) (NP (NNS crates)))))))) (. .)))
3504,3504,['neutral'],2254913901.jpg#3,neutral,2254913901.jpg#3r1n,A woman window shops outside of a Louis Vuitton store.,( ( ( A woman ) ( ( window shops ) ( outside ( of ( a ( Louis ( Vuitton store ) ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN woman)) (NP (NP (NN window) (NNS shops)) (PP (JJ outside) (IN of) (NP (DT a) (NNP Louis) (NNP Vuitton) (NN store)))) (. .))),The woman is wearing high heel shoes while window shopping.,( ( The woman ) ( ( is ( ( wearing ( high ( heel shoes ) ) ) ( while ( window shopping ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN woman)) (VP (VBZ is) (VP (VBG wearing) (NP (JJ high) (NN heel) (NNS shoes)) (PP (IN while) (NP (NN window) (NN shopping))))) (. .)))
3123,3123,['neutral'],3776091206.jpg#0,neutral,3776091206.jpg#0r5n,"A man wearing cutoff shorts, a tank top, and green sneakers sitting in a garden with a beer.","( ( ( A man ) ( wearing ( ( ( ( ( ( cutoff shorts ) , ) ( a ( tank top ) ) ) , ) and ) ( ( green sneakers ) ( sitting ( in ( ( a garden ) ( with ( a beer ) ) ) ) ) ) ) ) ) . )","(ROOT (NP (NP (DT A) (NN man)) (VP (VBG wearing) (NP (NP (NN cutoff) (NNS shorts)) (, ,) (NP (DT a) (NN tank) (NN top)) (, ,) (CC and) (NP (NP (JJ green) (NNS sneakers)) (VP (VBG sitting) (PP (IN in) (NP (NP (DT a) (NN garden)) (PP (IN with) (NP (DT a) (NN beer))))))))) (. .)))",A drunk man is drinking in a garden,( ( A ( drunk man ) ) ( is ( drinking ( in ( a garden ) ) ) ) ),(ROOT (S (NP (DT A) (JJ drunk) (NN man)) (VP (VBZ is) (VP (VBG drinking) (PP (IN in) (NP (DT a) (NN garden)))))))
3420,3420,['neutral'],3332467180.jpg#1,neutral,3332467180.jpg#1r1n,A man in a white restaraunt shirt smokes next to a dumpster.,( ( ( A man ) ( in ( a ( white ( restaraunt shirt ) ) ) ) ) ( ( ( smokes next ) ( to ( a dumpster ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (DT a) (JJ white) (NN restaraunt) (NN shirt)))) (VP (VBZ smokes) (ADVP (JJ next)) (PP (TO to) (NP (DT a) (NN dumpster)))) (. .))),A waiter is smoking outside the restaurant.,( ( A waiter ) ( ( is ( smoking ( outside ( the restaurant ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN waiter)) (VP (VBZ is) (VP (VBG smoking) (PP (IN outside) (NP (DT the) (NN restaurant))))) (. .)))
2953,2953,['neutral'],3427852996.jpg#4,neutral,3427852996.jpg#4r1n,A biker pops a wheelie along side the colorful wall.,( ( A biker ) ( ( pops ( ( a wheelie ) ( along ( side ( the ( colorful wall ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN biker)) (VP (VBZ pops) (NP (NP (DT a) (NN wheelie)) (PP (IN along) (NP (RB side) (DT the) (JJ colorful) (NN wall))))) (. .))),A biker does a trick with other bikers.,( ( A biker ) ( ( does ( ( a trick ) ( with ( other bikers ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN biker)) (VP (VBZ does) (NP (NP (DT a) (NN trick)) (PP (IN with) (NP (JJ other) (NNS bikers))))) (. .)))
2931,2931,['neutral'],6921499991.jpg#3,neutral,6921499991.jpg#3r1n,A woman is drawing at a table with a blue permanent marker.,( ( A woman ) ( ( is ( drawing ( at ( ( a table ) ( with ( a ( blue ( permanent marker ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG drawing) (PP (IN at) (NP (NP (DT a) (NN table)) (PP (IN with) (NP (DT a) (JJ blue) (JJ permanent) (NN marker))))))) (. .))),A woman is drawing a dinosaur at a table with a blue permanent marker.,( ( A woman ) ( ( is ( ( drawing ( a dinosaur ) ) ( at ( ( a table ) ( with ( a ( blue ( permanent marker ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG drawing) (NP (DT a) (NN dinosaur)) (PP (IN at) (NP (NP (DT a) (NN table)) (PP (IN with) (NP (DT a) (JJ blue) (JJ permanent) (NN marker))))))) (. .)))
3111,3111,['contradiction'],4954753241.jpg#1,contradiction,4954753241.jpg#1r1c,A couple is walking up the stairs to a bridge in a downtown part of a city.,( ( A couple ) ( ( is ( ( ( walking up ) ( the stairs ) ) ( to ( ( a bridge ) ( in ( ( a ( downtown part ) ) ( of ( a city ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN couple)) (VP (VBZ is) (VP (VBG walking) (PRT (RP up)) (NP (DT the) (NNS stairs)) (PP (TO to) (NP (NP (DT a) (NN bridge)) (PP (IN in) (NP (NP (DT a) (JJ downtown) (NN part)) (PP (IN of) (NP (DT a) (NN city))))))))) (. .))),A child climbs steps by themselves next to a bridge.,( ( A child ) ( ( ( ( climbs steps ) ( by themselves ) ) ( next ( to ( a bridge ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN child)) (VP (VBZ climbs) (NP (NNS steps)) (PP (IN by) (NP (PRP themselves))) (ADVP (JJ next) (PP (TO to) (NP (DT a) (NN bridge))))) (. .)))
1606,1606,['contradiction'],2941668295.jpg#4,contradiction,2941668295.jpg#4r1c,Men in uniform work together.,( ( Men ( in uniform ) ) ( ( work together ) . ) ),(ROOT (S (NP (NP (NNS Men)) (PP (IN in) (NP (NN uniform)))) (VP (VBP work) (ADVP (RB together))) (. .))),Men in beach clothes work by themselves at the park.,( ( Men ( in ( beach clothes ) ) ) ( ( ( work ( by themselves ) ) ( at ( the park ) ) ) . ) ),(ROOT (S (NP (NP (NNS Men)) (PP (IN in) (NP (NN beach) (NNS clothes)))) (VP (VBP work) (PP (IN by) (NP (PRP themselves))) (PP (IN at) (NP (DT the) (NN park)))) (. .)))
1961,1961,['entailment'],2781967479.jpg#1,entailment,2781967479.jpg#1r1e,A view of a marketplace full of people in an asian country.,( ( ( ( A view ) ( of ( a marketplace ) ) ) ( full ( of ( people ( in ( an ( asian country ) ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN view)) (PP (IN of) (NP (DT a) (NN marketplace))) (PP (JJ full) (IN of) (NP (NP (NNS people)) (PP (IN in) (NP (DT an) (NN asian) (NN country))))) (. .))),A view of a crowed place in an asian country.,( ( ( ( A view ) ( of ( a ( crowed place ) ) ) ) ( in ( an ( asian country ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN view)) (PP (IN of) (NP (DT a) (JJ crowed) (NN place))) (PP (IN in) (NP (DT an) (NN asian) (NN country))) (. .)))
957,957,['neutral'],19245206.jpg#4,neutral,19245206.jpg#4r1n,A man holds a clipboard and a pen as a woman looks at them.,( ( A man ) ( ( ( holds ( ( ( a clipboard ) and ) ( a pen ) ) ) ( as ( ( a woman ) ( looks ( at them ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ holds) (NP (NP (DT a) (NN clipboard)) (CC and) (NP (DT a) (NN pen))) (SBAR (IN as) (S (NP (DT a) (NN woman)) (VP (VBZ looks) (PP (IN at) (NP (PRP them))))))) (. .))),The man is working,( ( The man ) ( is working ) ),(ROOT (S (NP (DT The) (NN man)) (VP (VBZ is) (VP (VBG working)))))
