,Unnamed: 0,Unnamed: 0.1,annotator_labels,captionID,gold_label,pairID,sentence1,sentence1_binary_parse,sentence1_parse,sentence2,sentence2_binary_parse,sentence2_parse
240,3022,3022,['contradiction'],4681944456.jpg#1,contradiction,4681944456.jpg#1r1c,A little girl with a knit hat laying on a pillow propping her head up with her hands.,( ( ( ( A ( little girl ) ) ( with ( a ( knit hat ) ) ) ) ( ( laying ( on ( a pillow ) ) ) ( ( ( propping ( her head ) ) up ) ( with ( her hands ) ) ) ) ) . ),(ROOT (NP (NP (NP (DT A) (JJ little) (NN girl)) (PP (IN with) (NP (DT a) (JJ knit) (NN hat)))) (VP (VBG laying) (PP (IN on) (NP (DT a) (NN pillow))) (S (VP (VBG propping) (NP (PRP$ her) (NN head)) (PRT (RP up)) (PP (IN with) (NP (PRP$ her) (NNS hands)))))) (. .))),A boy is playing with his friends,( ( A boy ) ( is ( playing ( with ( his friends ) ) ) ) ),(ROOT (S (NP (DT A) (NN boy)) (VP (VBZ is) (VP (VBG playing) (PP (IN with) (NP (PRP$ his) (NNS friends)))))))
241,3671,3671,['entailment'],127449574.jpg#2,entailment,127449574.jpg#2r1e,A group of people are at an aquarium to view marine life.,( ( ( A group ) ( of people ) ) ( ( are ( at ( an ( aquarium ( to ( view ( marine life ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS people)))) (VP (VBP are) (PP (IN at) (NP (DT an) (NN aquarium) (S (VP (TO to) (VP (VB view) (NP (JJ marine) (NN life)))))))) (. .))),A group are viewing all the different types of fish at the aquarium.,( ( A group ) ( ( are ( ( viewing ( ( all ( the ( different types ) ) ) ( of fish ) ) ) ( at ( the aquarium ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN group)) (VP (VBP are) (VP (VBG viewing) (NP (NP (PDT all) (DT the) (JJ different) (NNS types)) (PP (IN of) (NP (NN fish)))) (PP (IN at) (NP (DT the) (NN aquarium))))) (. .)))
242,472,472,"['entailment', 'entailment', 'neutral', 'neutral', 'neutral']",2946464027.jpg#2,neutral,2946464027.jpg#2r1e,a man in red stands with his child at the beach.,( ( ( a man ) ( in red ) ) ( ( ( stands ( with ( his child ) ) ) ( at ( the beach ) ) ) . ) ),(ROOT (S (NP (NP (DT a) (NN man)) (PP (IN in) (NP (NN red)))) (VP (VBZ stands) (PP (IN with) (NP (PRP$ his) (NN child))) (PP (IN at) (NP (DT the) (NN beach)))) (. .))),A man wearing red standing with his child at a beach overlooking the ocean.,( ( ( A man ) ( ( wearing ( ( red standing ) ( with ( his child ) ) ) ) ( at ( ( a beach ) ( overlooking ( the ocean ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN man)) (VP (VBG wearing) (NP (NP (JJ red) (NN standing)) (PP (IN with) (NP (PRP$ his) (NN child)))) (PP (IN at) (NP (NP (DT a) (NN beach)) (VP (VBG overlooking) (NP (DT the) (NN ocean)))))) (. .)))
243,2878,2878,['entailment'],543363241.jpg#0,entailment,543363241.jpg#0r1e,A bearded man wears a red bandanna and a leather jacket over a teeshirt with an American flag on it.,( ( A ( bearded man ) ) ( ( ( wears ( ( ( a ( red bandanna ) ) and ) ( a ( leather jacket ) ) ) ) ( over ( ( a teeshirt ) ( with ( ( an ( American flag ) ) ( on it ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ bearded) (NN man)) (VP (VBZ wears) (NP (NP (DT a) (JJ red) (NN bandanna)) (CC and) (NP (DT a) (NN leather) (NN jacket))) (PP (IN over) (NP (NP (DT a) (NN teeshirt)) (PP (IN with) (NP (NP (DT an) (JJ American) (NN flag)) (PP (IN on) (NP (PRP it)))))))) (. .))),A bearded man is wearing an America-themed shirt.,( ( A ( bearded man ) ) ( ( is ( wearing ( an ( America-themed shirt ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ bearded) (NN man)) (VP (VBZ is) (VP (VBG wearing) (NP (DT an) (JJ America-themed) (NN shirt)))) (. .)))
244,4378,4378,['contradiction'],4928783075.jpg#3,contradiction,4928783075.jpg#3r1c,A boy is in a field with a toy airplane in the air in front of him.,( ( A boy ) ( ( is ( in ( ( a field ) ( with ( ( a ( toy airplane ) ) ( in ( ( the air ) ( in ( front ( of him ) ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN boy)) (VP (VBZ is) (PP (IN in) (NP (NP (DT a) (NN field)) (PP (IN with) (NP (NP (DT a) (NN toy) (NN airplane)) (PP (IN in) (NP (NP (DT the) (NN air)) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (PRP him)))))))))))) (. .))),A boy is at a sports event.,( ( A boy ) ( ( is ( at ( a ( sports event ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN boy)) (VP (VBZ is) (PP (IN at) (NP (DT a) (NNS sports) (NN event)))) (. .)))
245,2835,2835,['neutral'],2562347802.jpg#4,neutral,2562347802.jpg#4r2n,Two dogs playing outside.,( ( ( Two dogs ) ( playing outside ) ) . ),(ROOT (NP (NP (CD Two) (NNS dogs)) (VP (VBG playing) (ADVP (RB outside))) (. .))),A couple of mutts are chasing a squirrel.,( ( ( A couple ) ( of mutts ) ) ( ( are ( chasing ( a squirrel ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN couple)) (PP (IN of) (NP (NNS mutts)))) (VP (VBP are) (VP (VBG chasing) (NP (DT a) (NN squirrel)))) (. .)))
246,3988,3988,['neutral'],3649802021.jpg#1,neutral,3649802021.jpg#1r1n,"The white dog is standing on its hind legs, looking over a ledge.","( ( The ( white dog ) ) ( ( is ( ( ( standing ( on ( its ( hind legs ) ) ) ) , ) ( looking ( over ( a ledge ) ) ) ) ) . ) )","(ROOT (S (NP (DT The) (JJ white) (NN dog)) (VP (VBZ is) (VP (VBG standing) (PP (IN on) (NP (PRP$ its) (JJ hind) (NNS legs))) (, ,) (S (VP (VBG looking) (PP (IN over) (NP (DT a) (NN ledge))))))) (. .)))",A white dog is staring over a ledge at a cat.,( ( A ( white dog ) ) ( ( is ( staring ( over ( ( a ledge ) ( at ( a cat ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ white) (NN dog)) (VP (VBZ is) (VP (VBG staring) (PP (IN over) (NP (NP (DT a) (NN ledge)) (PP (IN at) (NP (DT a) (NN cat))))))) (. .)))
247,4792,4792,['entailment'],2710698257.jpg#0,entailment,2710698257.jpg#0r1e,A man sands with his arms out on a rocky ledge in front of the ocean.,( ( A man ) ( ( ( sands ( with ( his arms ) ) ) ( out ( on ( ( a ( rocky ledge ) ) ( in ( front ( of ( the ocean ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBD sands) (PP (IN with) (NP (PRP$ his) (NNS arms))) (PP (RB out) (IN on) (NP (NP (DT a) (JJ rocky) (NN ledge)) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT the) (NN ocean)))))))) (. .))),"A man stands on a stony cliff overlooking the ocaen, arms outstretched.","( ( ( A man ) ( stands ( on ( ( a ( stony cliff ) ) ( overlooking ( the ocaen ) ) ) ) ) ) ( , ( arms ( outstretched . ) ) ) )","(ROOT (S (S (NP (DT A) (NN man)) (VP (VBZ stands) (PP (IN on) (NP (NP (DT a) (JJ stony) (NN cliff)) (VP (VBG overlooking) (NP (DT the) (NN ocaen))))))) (, ,) (NP (NNS arms)) (VP (VBD outstretched)) (. .)))"
248,3537,3537,['contradiction'],2766325714.jpg#4,contradiction,2766325714.jpg#4r4c,Two girls lift a third girl.,( ( Two girls ) ( ( lift ( a ( third girl ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS girls)) (VP (VBP lift) (NP (DT a) (JJ third) (NN girl))) (. .))),A wooden door has a hole in it.,( ( A ( wooden door ) ) ( ( has ( ( a hole ) ( in it ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ wooden) (NN door)) (VP (VBZ has) (NP (NP (DT a) (NN hole)) (PP (IN in) (NP (PRP it))))) (. .)))
249,3023,3023,['neutral'],4681944456.jpg#1,neutral,4681944456.jpg#1r1n,A little girl with a knit hat laying on a pillow propping her head up with her hands.,( ( ( ( A ( little girl ) ) ( with ( a ( knit hat ) ) ) ) ( ( laying ( on ( a pillow ) ) ) ( ( ( propping ( her head ) ) up ) ( with ( her hands ) ) ) ) ) . ),(ROOT (NP (NP (NP (DT A) (JJ little) (NN girl)) (PP (IN with) (NP (DT a) (JJ knit) (NN hat)))) (VP (VBG laying) (PP (IN on) (NP (DT a) (NN pillow))) (S (VP (VBG propping) (NP (PRP$ her) (NN head)) (PRT (RP up)) (PP (IN with) (NP (PRP$ her) (NNS hands)))))) (. .))),A girl is trying to take a nap.,( ( A girl ) ( ( is ( trying ( to ( take ( a nap ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN girl)) (VP (VBZ is) (VP (VBG trying) (S (VP (TO to) (VP (VB take) (NP (DT a) (NN nap))))))) (. .)))
250,1571,1571,['entailment'],213836461.jpg#4,entailment,213836461.jpg#4r1e,The cowboy waves to the rodeo crowd.,( ( ( The ( cowboy waves ) ) ( to ( the rodeo ) ) ) ( crowd . ) ),(ROOT (S (NP (NP (DT The) (NN cowboy) (NNS waves)) (PP (TO to) (NP (DT the) (NN rodeo)))) (VP (VBP crowd)) (. .))),The cowboy waved to the crowd.,( ( The cowboy ) ( ( waved ( to ( the crowd ) ) ) . ) ),(ROOT (S (NP (DT The) (NN cowboy)) (VP (VBD waved) (PP (TO to) (NP (DT the) (NN crowd)))) (. .)))
251,1319,1319,['neutral'],3616927733.jpg#0,neutral,3616927733.jpg#0r1n,A man is painting a portrait of an outside scene that includes a street sign with a bicycle chained to it.,( ( A man ) ( ( is ( painting ( ( a portrait ) ( of ( ( an ( outside scene ) ) ( that ( ( includes ( ( a ( street sign ) ) ( with ( a ( bicycle chained ) ) ) ) ) ( to it ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG painting) (NP (NP (DT a) (NN portrait)) (PP (IN of) (NP (NP (DT an) (JJ outside) (NN scene)) (SBAR (WHNP (WDT that)) (S (VP (VBZ includes) (NP (NP (DT a) (NN street) (NN sign)) (PP (IN with) (NP (DT a) (NN bicycle) (NN chained)))) (PP (TO to) (NP (PRP it))))))))))) (. .))),A man is painting a landscape of a city.,( ( A man ) ( ( is ( painting ( ( a landscape ) ( of ( a city ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG painting) (NP (NP (DT a) (NN landscape)) (PP (IN of) (NP (DT a) (NN city)))))) (. .)))
252,2784,2784,['neutral'],4973604926.jpg#1,neutral,4973604926.jpg#1r1n,"Two people stand in front of a building with graffiti that reads ""Boss Life"".",( ( Two people ) ( ( ( stand ( in ( front ( of ( a building ) ) ) ) ) ( with ( graffiti ( that ( reads ( `` ( ( Boss Life ) '' ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS people)) (VP (VBP stand) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN building))))) (PP (IN with) (NP (NP (NNS graffiti)) (SBAR (WHNP (WDT that)) (S (VP (VBZ reads) (S (`` ``) (NP (NNP Boss) (NNP Life)) ('' '')))))))) (. .))),The building was vandalized by a gang.,( ( The building ) ( ( was ( vandalized ( by ( a gang ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN building)) (VP (VBD was) (VP (VBN vandalized) (PP (IN by) (NP (DT a) (NN gang))))) (. .)))
253,498,498,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction']",4934873039.jpg#4,contradiction,4934873039.jpg#4r1c,Tourists waiting at a train stop.,( ( Tourists ( waiting ( at ( a ( train stop ) ) ) ) ) . ),(ROOT (NP (NP (NNS Tourists)) (VP (VBG waiting) (PP (IN at) (NP (DT a) (NN train) (NN stop)))) (. .))),Tourist walking around an art museum.,( ( Tourist ( walking ( around ( an ( art museum ) ) ) ) ) . ),(ROOT (NP (NP (NNP Tourist)) (VP (VBG walking) (PP (IN around) (NP (DT an) (NN art) (NN museum)))) (. .)))
254,3339,3339,['neutral'],6317524663.jpg#1,neutral,6317524663.jpg#1r2n,"Adolescent white man with black hair, black pants, and a white and black polka-dotted shirt holding and singing into a microphone.","( ( ( Adolescent ( white man ) ) ( with ( ( ( ( ( ( ( black hair ) , ) ( black pants ) ) , ) and ) ( a ( ( ( white and ) black ) ( polka-dotted shirt ) ) ) ) ( ( ( holding and ) singing ) ( into ( a microphone ) ) ) ) ) ) . )","(ROOT (S (VP (VB Adolescent) (NP (JJ white) (NN man)) (PP (IN with) (S (NP (NP (NP (JJ black) (NN hair)) (, ,) (NP (JJ black) (NNS pants)) (, ,)) (CC and) (NP (DT a) (ADJP (JJ white) (CC and) (JJ black)) (JJ polka-dotted) (NN shirt))) (VP (VBG holding) (CC and) (VBG singing) (PP (IN into) (NP (DT a) (NN microphone))))))) (. .)))",A man is performing at a cafe,( ( A man ) ( is ( performing ( at ( a cafe ) ) ) ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG performing) (PP (IN at) (NP (DT a) (NN cafe)))))))
255,3883,3883,['contradiction'],2289096282.jpg#4,contradiction,2289096282.jpg#4r1c,a boy is riding a buggy down a woodland path.,( ( a boy ) ( ( is ( ( riding ( a buggy ) ) ( down ( a ( woodland path ) ) ) ) ) . ) ),(ROOT (S (NP (DT a) (NN boy)) (VP (VBZ is) (VP (VBG riding) (NP (DT a) (NN buggy)) (PP (IN down) (NP (DT a) (JJ woodland) (NN path))))) (. .))),The boy is playing in the snow.,( ( The boy ) ( ( is ( playing ( in ( the snow ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN boy)) (VP (VBZ is) (VP (VBG playing) (PP (IN in) (NP (DT the) (NN snow))))) (. .)))
256,27,27,['neutral'],4705552913.jpg#3,neutral,4705552913.jpg#3r1n,"Two women, holding food carryout containers, hug.","( ( ( ( ( Two women ) , ) ( holding ( food ( carryout containers ) ) ) ) , ) ( hug . ) )","(ROOT (S (NP (NP (CD Two) (NNS women)) (, ,) (NP (VBG holding) (NN food) (NN carryout) (NNS containers)) (, ,)) (VP (VBD hug)) (. .)))","The two sisters saw each other across the crowded diner and shared a hug, both clutching their doggie bags.","( ( The ( two sisters ) ) ( ( ( ( ( saw ( each other ) ) ( across ( the ( crowded diner ) ) ) ) and ) ( shared ( ( ( a hug ) , ) ( both ( clutching ( their ( doggie bags ) ) ) ) ) ) ) . ) )","(ROOT (S (NP (DT The) (CD two) (NNS sisters)) (VP (VP (VBD saw) (NP (DT each) (JJ other)) (PP (IN across) (NP (DT the) (JJ crowded) (NN diner)))) (CC and) (VP (VBD shared) (NP (NP (DT a) (NN hug)) (, ,) (SBAR (WHNP (DT both)) (S (VP (VBG clutching) (NP (PRP$ their) (JJ doggie) (NNS bags)))))))) (. .)))"
257,1071,1071,['contradiction'],4671126676.jpg#1,contradiction,4671126676.jpg#1r1c,A young woman frolicking on the lawn in front of the us capitol building.,( ( ( A ( young woman ) ) ( frolicking ( on ( ( the lawn ) ( in ( front ( of ( the ( ( us capitol ) building ) ) ) ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (JJ young) (NN woman)) (VP (VBG frolicking) (PP (IN on) (NP (NP (DT the) (NN lawn)) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT the) (ADJP (NP (PRP us)) (JJ capitol)) (NN building)))))))) (. .))),A young woman having a picnic on the lawn in front of the capitol building.,( ( ( A ( young woman ) ) ( having ( ( a picnic ) ( on ( ( the lawn ) ( in ( front ( of ( the ( capitol building ) ) ) ) ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (JJ young) (NN woman)) (VP (VBG having) (NP (NP (DT a) (NN picnic)) (PP (IN on) (NP (NP (DT the) (NN lawn)) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT the) (NNP capitol) (NN building))))))))) (. .)))
258,1012,1012,['entailment'],3207676216.jpg#3,entailment,3207676216.jpg#3r1e,A man is running behind a dogsled being pulled by four dogs.,( ( A man ) ( ( is ( running ( behind ( ( a dogsled ) ( being ( pulled ( by ( four dogs ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG running) (PP (IN behind) (NP (NP (DT a) (NN dogsled)) (VP (VBG being) (VP (VBN pulled) (PP (IN by) (NP (CD four) (NNS dogs))))))))) (. .))),A man is running  behind a sled.,( ( A man ) ( ( is ( running ( behind ( a sled ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG running) (PP (IN behind) (NP (DT a) (NN sled))))) (. .)))
259,1385,1385,['entailment'],6526219567.jpg#0,entailment,6526219567.jpg#0r1e,"Two people standing in front of a large statue of a woman, other statues and busts visible in the background.","( ( ( ( ( Two people ) ( standing ( in ( front ( of ( ( a ( large statue ) ) ( of ( a woman ) ) ) ) ) ) ) ) , ) ( ( other ( ( statues and ) busts ) ) ( visible ( in ( the background ) ) ) ) ) . )","(ROOT (S (S (NP (CD Two) (NNS people)) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (NP (DT a) (JJ large) (NN statue)) (PP (IN of) (NP (DT a) (NN woman))))))))) (, ,) (S (NP (JJ other) (NNS statues) (CC and) (NNS busts)) (ADJP (JJ visible) (PP (IN in) (NP (DT the) (NN background))))) (. .)))","Two people standing standing near a large statue, with other states nearby.","( ( ( Two people ) ( ( standing ( ( ( standing ( near ( a ( large statue ) ) ) ) , ) ( with ( other states ) ) ) ) nearby ) ) . )","(ROOT (NP (NP (CD Two) (NNS people)) (VP (VBG standing) (S (VP (VBG standing) (PP (IN near) (NP (DT a) (JJ large) (NN statue))) (, ,) (PP (IN with) (NP (JJ other) (NNS states))))) (ADVP (RB nearby))) (. .)))"
260,2367,2367,['neutral'],3197997864.jpg#4,neutral,3197997864.jpg#4r1n,Young boy jogging through the forest.,( ( Young boy ) ( ( jogging ( through ( the forest ) ) ) . ) ),(ROOT (S (NP (NNP Young) (NN boy)) (VP (VBD jogging) (PP (IN through) (NP (DT the) (NN forest)))) (. .))),Little Timmy was chased by goblins through the forest,( ( Little Timmy ) ( was ( ( chased ( by goblins ) ) ( through ( the forest ) ) ) ) ),(ROOT (S (NP (NNP Little) (NNP Timmy)) (VP (VBD was) (VP (VBN chased) (PP (IN by) (NP (NNS goblins))) (PP (IN through) (NP (DT the) (NN forest)))))))
261,3935,3935,['contradiction'],1487016591.jpg#1,contradiction,1487016591.jpg#1r2c,Band playing in front of a small crowd outside.,( ( Band ( ( playing ( in ( front ( of ( a ( small crowd ) ) ) ) ) ) outside ) ) . ),(ROOT (NP (NP (NNP Band)) (VP (VBG playing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (JJ small) (NN crowd))))) (ADVP (RB outside))) (. .))),A large crowd gathers for a speech in a town hall.,( ( A ( large crowd ) ) ( ( gathers ( for ( ( a speech ) ( in ( a ( town hall ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ large) (NN crowd)) (VP (VBZ gathers) (PP (IN for) (NP (NP (DT a) (NN speech)) (PP (IN in) (NP (DT a) (NN town) (NN hall)))))) (. .)))
262,3794,3794,['entailment'],3655745504.jpg#2,entailment,3655745504.jpg#2r1e,A man playing his saxophone in a public area.,( ( ( A man ) ( ( playing ( his saxophone ) ) ( in ( a ( public area ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN man)) (VP (VBG playing) (NP (PRP$ his) (NN saxophone)) (PP (IN in) (NP (DT a) (JJ public) (NN area)))) (. .))),A man is playing a song on his instrument.,( ( A man ) ( ( is ( playing ( ( a song ) ( on ( his instrument ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG playing) (NP (NP (DT a) (NN song)) (PP (IN on) (NP (PRP$ his) (NN instrument)))))) (. .)))
263,4630,4630,['neutral'],4671295213.jpg#2,neutral,4671295213.jpg#2r1n,People are seen in the distance in front of a large colorful monument.,( People ( ( are ( seen ( in ( ( the distance ) ( in ( front ( of ( a ( large ( colorful monument ) ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NNS People)) (VP (VBP are) (VP (VBN seen) (PP (IN in) (NP (NP (DT the) (NN distance)) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (JJ large) (JJ colorful) (NN monument))))))))) (. .))),people are taking pictures,( people ( are ( taking pictures ) ) ),(ROOT (S (NP (NNS people)) (VP (VBP are) (VP (VBG taking) (NP (NNS pictures))))))
264,4009,4009,['neutral'],3223224391.jpg#1,neutral,3223224391.jpg#1r1n,A gray terrier runs in a snow-covered field.,( ( A ( gray terrier ) ) ( ( runs ( in ( a ( snow-covered field ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ gray) (NN terrier)) (VP (VBZ runs) (PP (IN in) (NP (DT a) (JJ snow-covered) (NN field)))) (. .))),A gray dog chasing a squirrel outdoors.,( ( ( A ( gray dog ) ) ( ( chasing ( a squirrel ) ) outdoors ) ) . ),(ROOT (NP (NP (DT A) (JJ gray) (NN dog)) (VP (VBG chasing) (NP (DT a) (NN squirrel)) (ADVP (RB outdoors))) (. .)))
265,812,812,['contradiction'],3362086744.jpg#1,contradiction,3362086744.jpg#1r1c,A baseball player is about to throw a baseball.,( ( A ( baseball player ) ) ( ( is ( about ( to ( throw ( a baseball ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN baseball) (NN player)) (VP (VBZ is) (VP (IN about) (S (VP (TO to) (VP (VB throw) (NP (DT a) (NN baseball))))))) (. .))),A baseball is broken,( ( A baseball ) ( is broken ) ),(ROOT (S (NP (DT A) (NN baseball)) (VP (VBZ is) (VP (VBN broken)))))
266,436,436,['neutral'],471667964.jpg#0,neutral,471667964.jpg#0r1n,"A man in a gold foils skirt, sitting at a computer desk, looks at the camera with his hands raised to his face.","( ( ( A man ) ( in ( a ( gold ( foils skirt ) ) ) ) ) ( , ( ( sitting ( at ( a ( computer desk ) ) ) ) ( , ( ( looks ( at ( ( the camera ) ( with ( ( his hands ) ( raised ( to ( his face ) ) ) ) ) ) ) ) . ) ) ) ) )","(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (DT a) (JJ gold) (NNS foils) (NN skirt)))) (, ,) (S (VP (VBG sitting) (PP (IN at) (NP (DT a) (NN computer) (NN desk))))) (, ,) (VP (VBZ looks) (PP (IN at) (NP (NP (DT the) (NN camera)) (PP (IN with) (NP (NP (PRP$ his) (NNS hands)) (VP (VBN raised) (PP (TO to) (NP (PRP$ his) (NN face))))))))) (. .)))",he is covering up his face,( he ( is ( ( covering up ) ( his face ) ) ) ),(ROOT (S (NP (PRP he)) (VP (VBZ is) (VP (VBG covering) (PRT (RP up)) (NP (PRP$ his) (NN face))))))
267,3299,3299,['neutral'],2341902084.jpg#1,neutral,2341902084.jpg#1r1n,A young man and an older man sit on a plaid loveseat.,( ( ( ( A ( young man ) ) and ) ( an ( older man ) ) ) ( ( sit ( on ( a ( plaid loveseat ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ young) (NN man)) (CC and) (NP (DT an) (JJR older) (NN man))) (VP (VBP sit) (PP (IN on) (NP (DT a) (JJ plaid) (NN loveseat)))) (. .))),A grandfather sits and watches his favorite tv show whithhis grandson.,( ( A grandfather ) ( ( ( ( sits and ) watches ) ( his ( favorite ( tv ( show ( whithhis grandson ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN grandfather)) (VP (VBZ sits) (CC and) (VBZ watches) (NP (PRP$ his) (JJ favorite) (NN tv) (NN show) (NNS whithhis) (NN grandson))) (. .)))
268,4110,4110,['contradiction'],4849079591.jpg#4,contradiction,4849079591.jpg#4r1c,Tattooed man getting a tattoo.,( ( ( Tattooed man ) ( getting ( a tattoo ) ) ) . ),(ROOT (NP (NP (JJ Tattooed) (NN man)) (VP (VBG getting) (NP (DT a) (NN tattoo))) (. .))),A tattooed man is getting his tattoos erased.,( ( A ( tattooed man ) ) ( ( is ( getting ( ( his tattoos ) erased ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ tattooed) (NN man)) (VP (VBZ is) (VP (VBG getting) (NP (NP (PRP$ his) (NNS tattoos)) (VP (VBN erased))))) (. .)))
269,3199,3199,['neutral'],245815603.jpg#3,neutral,245815603.jpg#3r1n,three young african children in a poor part of africa one riding a bike.,( ( ( ( three ( young ( african children ) ) ) ( in ( ( a ( poor part ) ) ( of ( africa one ) ) ) ) ) ( riding ( a bike ) ) ) . ),(ROOT (NP (NP (NP (CD three) (JJ young) (NN african) (NNS children)) (PP (IN in) (NP (NP (DT a) (JJ poor) (NN part)) (PP (IN of) (NP (NN africa) (CD one)))))) (VP (VBG riding) (NP (DT a) (NN bike))) (. .))),Three children are taking turns riding a bike.,( ( Three children ) ( ( are ( ( taking turns ) ( riding ( a bike ) ) ) ) . ) ),(ROOT (S (NP (CD Three) (NNS children)) (VP (VBP are) (VP (VBG taking) (NP (NNS turns)) (S (VP (VBG riding) (NP (DT a) (NN bike)))))) (. .)))
270,2905,2905,['contradiction'],329363857.jpg#2,contradiction,329363857.jpg#2r1c,Two people are outside walking through the snow.,( ( Two people ) ( ( ( are outside ) ( walking ( through ( the snow ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS people)) (VP (VBP are) (ADVP (RB outside)) (VP (VBG walking) (PP (IN through) (NP (DT the) (NN snow))))) (. .))),The people are inside.,( ( The people ) ( ( are inside ) . ) ),(ROOT (S (NP (DT The) (NNS people)) (VP (VBP are) (ADVP (RB inside))) (. .)))
271,176,176,['entailment'],1148238960.jpg#2,entailment,1148238960.jpg#2r5e,Bicyclists waiting at an intersection.,( ( Bicyclists ( waiting ( at ( an intersection ) ) ) ) . ),(ROOT (NP (NP (NNPS Bicyclists)) (VP (VBG waiting) (PP (IN at) (NP (DT an) (NN intersection)))) (. .))),Bicyclists waiting their turn to cross.,( ( Bicyclists ( ( waiting ( their turn ) ) ( to cross ) ) ) . ),(ROOT (NP (NP (NNPS Bicyclists)) (VP (VBG waiting) (NP (PRP$ their) (NN turn)) (S (VP (TO to) (VP (VB cross))))) (. .)))
272,529,529,['contradiction'],6431072589.jpg#2,contradiction,6431072589.jpg#2r1c,A mountain biker jumping a slope outdoors in a forest area.,( ( ( A ( mountain biker ) ) ( ( ( jumping ( a slope ) ) outdoors ) ( in ( a ( forest area ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN mountain) (NN biker)) (VP (VBG jumping) (NP (DT a) (NN slope)) (ADVP (RB outdoors)) (PP (IN in) (NP (DT a) (NN forest) (NN area)))) (. .))),He's indoors,( He ( 's indoors ) ),(ROOT (S (NP (PRP He)) (VP (VBZ 's) (ADVP (RB indoors)))))
273,3458,3458,"['entailment', 'entailment', 'entailment', 'entailment', 'entailment']",2487069642.jpg#4,entailment,2487069642.jpg#4r1e,Woman on airplane models a flotation device.,( ( Woman ( on ( ( airplane models ) ( a ( flotation device ) ) ) ) ) . ),(ROOT (NP (NP (NNP Woman)) (PP (IN on) (NP (NP (NN airplane) (NNS models)) (NP (DT a) (NN flotation) (NN device)))) (. .))),The woman is inside an airplane.,( ( The woman ) ( ( is ( inside ( an airplane ) ) ) . ) ),(ROOT (S (NP (DT The) (NN woman)) (VP (VBZ is) (PP (IN inside) (NP (DT an) (NN airplane)))) (. .)))
