,Unnamed: 0,annotator_labels,captionID,gold_label,pairID,sentence1,sentence1_binary_parse,sentence1_parse,sentence2,sentence2_binary_parse,sentence2_parse
1033,1033,['contradiction'],3352135319.jpg#4,contradiction,3352135319.jpg#4r1c,A cowboy Roping a calf in a rodeo.,( ( ( A cowboy ) ( Roping ( ( a calf ) ( in ( a rodeo ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN cowboy)) (VP (VBG Roping) (NP (NP (DT a) (NN calf)) (PP (IN in) (NP (DT a) (NN rodeo))))) (. .))),A man is working in an office on a laptop.,( ( A man ) ( ( is ( working ( in ( ( an office ) ( on ( a laptop ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG working) (PP (IN in) (NP (NP (DT an) (NN office)) (PP (IN on) (NP (DT a) (NN laptop))))))) (. .)))
2049,2049,['contradiction'],2714699748.jpg#0,contradiction,2714699748.jpg#0r1c,Two dogs are playing together on white carpet near a couch.,( ( Two dogs ) ( ( are ( ( playing together ) ( on ( ( white carpet ) ( near ( a couch ) ) ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS dogs)) (VP (VBP are) (VP (VBG playing) (ADVP (RB together)) (PP (IN on) (NP (NP (JJ white) (NN carpet)) (PP (IN near) (NP (DT a) (NN couch))))))) (. .))),Three dogs are sleeping in the grass.,( ( Three dogs ) ( ( are ( sleeping ( in ( the grass ) ) ) ) . ) ),(ROOT (S (NP (CD Three) (NNS dogs)) (VP (VBP are) (VP (VBG sleeping) (PP (IN in) (NP (DT the) (NN grass))))) (. .)))
2524,2524,['contradiction'],267593659.jpg#1,contradiction,267593659.jpg#1r5c,Two men in baseball hats and bright yellow shirts work behind a fence.,( ( ( Two men ) ( in ( ( ( baseball hats ) and ) ( bright ( yellow shirts ) ) ) ) ) ( ( work ( behind ( a fence ) ) ) . ) ),(ROOT (S (NP (NP (CD Two) (NNS men)) (PP (IN in) (NP (NP (NN baseball) (NNS hats)) (CC and) (NP (JJ bright) (JJ yellow) (NNS shirts))))) (VP (VBP work) (PP (IN behind) (NP (DT a) (NN fence)))) (. .))),Two men are inside a boat.,( ( Two men ) ( ( are ( inside ( a boat ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS men)) (VP (VBP are) (PP (IN inside) (NP (DT a) (NN boat)))) (. .)))
2084,2084,['contradiction'],1873655403.jpg#1,contradiction,1873655403.jpg#1r4c,"Three male construction workers are examining something in a field, two of them are holding shovels.","( ( ( Three ( male ( construction workers ) ) ) ( are ( ( examining something ) ( in ( a field ) ) ) ) ) ( , ( ( two ( of them ) ) ( ( are ( holding shovels ) ) . ) ) ) )","(ROOT (S (S (NP (CD Three) (JJ male) (NN construction) (NNS workers)) (VP (VBP are) (VP (VBG examining) (NP (NN something)) (PP (IN in) (NP (DT a) (NN field)))))) (, ,) (NP (NP (CD two)) (PP (IN of) (NP (PRP them)))) (VP (VBP are) (VP (VBG holding) (NP (NNS shovels)))) (. .)))",The workers are in the parking lot,( ( The workers ) ( are ( in ( the ( parking lot ) ) ) ) ),(ROOT (S (NP (DT The) (NNS workers)) (VP (VBP are) (PP (IN in) (NP (DT the) (NN parking) (NN lot))))))
26,26,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral']",4705552913.jpg#0,neutral,4705552913.jpg#0r1n,Two women who just had lunch hugging and saying goodbye.,( ( ( Two women ) ( who ( just ( had ( lunch ( ( ( hugging and ) saying ) goodbye ) ) ) ) ) ) . ),(ROOT (NP (NP (CD Two) (NNS women)) (SBAR (WHNP (WP who)) (S (ADVP (RB just)) (VP (VBD had) (NP (NP (NN lunch)) (VP (VBG hugging) (CC and) (VBG saying) (NP (UH goodbye))))))) (. .))),"The friends have just met for the first time in 20 years, and have had a great time catching up.","( ( The friends ) ( ( ( ( ( ( have just ) ( met ( for ( ( the ( first time ) ) ( in ( 20 years ) ) ) ) ) ) , ) and ) ( have ( had ( ( a ( great time ) ) ( catching up ) ) ) ) ) . ) )","(ROOT (S (NP (DT The) (NNS friends)) (VP (VP (VBP have) (ADVP (RB just)) (VP (VBN met) (PP (IN for) (NP (NP (DT the) (JJ first) (NN time)) (PP (IN in) (NP (CD 20) (NNS years))))))) (, ,) (CC and) (VP (VBP have) (VP (VBN had) (NP (NP (DT a) (JJ great) (NN time)) (VP (VBG catching) (PRT (RP up))))))) (. .)))"
2777,2777,['contradiction'],4973604926.jpg#2,contradiction,4973604926.jpg#2r1c,A man and a woman are standing in front of a building with some graffiti on it.,( ( ( ( A man ) and ) ( a woman ) ) ( ( are ( ( standing ( in ( front ( of ( a building ) ) ) ) ) ( with ( ( some graffiti ) ( on it ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (CC and) (NP (DT a) (NN woman))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN building))))) (PP (IN with) (NP (NP (DT some) (NN graffiti)) (PP (IN on) (NP (PRP it))))))) (. .))),A single man is alone in a boat on the ocean.,( ( A ( single man ) ) ( ( ( is alone ) ( in ( ( a boat ) ( on ( the ocean ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ single) (NN man)) (VP (VBZ is) (ADVP (RB alone)) (PP (IN in) (NP (NP (DT a) (NN boat)) (PP (IN on) (NP (DT the) (NN ocean)))))) (. .)))
3377,3377,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction']",2273105617.jpg#2,contradiction,2273105617.jpg#2r1c,An old lady standing on a porch looking off in the distance,( ( An ( old ( lady standing ) ) ) ( on ( ( a porch ) ( ( looking off ) ( in ( the distance ) ) ) ) ) ),(ROOT (NP (NP (DT An) (JJ old) (NN lady) (NN standing)) (PP (IN on) (NP (NP (DT a) (NN porch)) (VP (VBG looking) (PRT (RP off)) (PP (IN in) (NP (DT the) (NN distance)))))))),A woman is sitting in her rocking chair knitting a hat.,( ( A woman ) ( ( is ( ( sitting ( in ( her ( rocking chair ) ) ) ) ( knitting ( a hat ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG sitting) (PP (IN in) (NP (PRP$ her) (NN rocking) (NN chair))) (S (VP (VBG knitting) (NP (DT a) (NN hat)))))) (. .)))
3313,3313,['entailment'],5914327.jpg#3,entailment,5914327.jpg#3r1e,A man performing dangerous construction work.,( ( ( A man ) ( performing ( dangerous ( construction work ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN man)) (VP (VBG performing) (NP (JJ dangerous) (NN construction) (NN work))) (. .))),A person is working.,( ( A person ) ( ( is working ) . ) ),(ROOT (S (NP (DT A) (NN person)) (VP (VBZ is) (VP (VBG working))) (. .)))
4264,4264,['contradiction'],5823013198.jpg#0,contradiction,5823013198.jpg#0r1c,Two young children dressed in winter clothes ride their toy sleds down a small hill.,( ( ( Two ( young children ) ) ( dressed ( in ( winter clothes ) ) ) ) ( ( ( ride ( their ( toy sleds ) ) ) ( down ( a ( small hill ) ) ) ) . ) ),(ROOT (S (NP (NP (CD Two) (JJ young) (NNS children)) (VP (VBN dressed) (PP (IN in) (NP (NN winter) (NNS clothes))))) (VP (VBP ride) (NP (PRP$ their) (NN toy) (NNS sleds)) (PP (IN down) (NP (DT a) (JJ small) (NN hill)))) (. .))),The children are in a swimming pool playing with a beach ball.,( ( The children ) ( ( are ( in ( ( a ( swimming pool ) ) ( playing ( with ( a ( beach ball ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NNS children)) (VP (VBP are) (PP (IN in) (NP (NP (DT a) (VBG swimming) (NN pool)) (VP (VBG playing) (PP (IN with) (NP (DT a) (NN beach) (NN ball))))))) (. .)))
10,10,['contradiction'],4804607632.jpg#0,contradiction,4804607632.jpg#0r1c,An older man sits with his orange juice at a small table in a coffee shop while employees in bright colored shirts smile in the background.,( ( An ( older man ) ) ( ( ( sits ( with ( ( his ( orange juice ) ) ( at ( ( a ( small table ) ) ( in ( a ( coffee shop ) ) ) ) ) ) ) ) ( while ( ( employees ( in ( bright ( colored shirts ) ) ) ) ( smile ( in ( the background ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT An) (JJR older) (NN man)) (VP (VBZ sits) (PP (IN with) (NP (NP (PRP$ his) (JJ orange) (NN juice)) (PP (IN at) (NP (NP (DT a) (JJ small) (NN table)) (PP (IN in) (NP (DT a) (NN coffee) (NN shop))))))) (SBAR (IN while) (S (NP (NP (NNS employees)) (PP (IN in) (NP (JJ bright) (JJ colored) (NNS shirts)))) (VP (VBP smile) (PP (IN in) (NP (DT the) (NN background))))))) (. .))),A boy flips a burger.,( ( A boy ) ( ( flips ( a burger ) ) . ) ),(ROOT (S (NP (DT A) (NN boy)) (VP (VBZ flips) (NP (DT a) (NN burger))) (. .)))
2376,2376,['contradiction'],6474564205.jpg#3,contradiction,6474564205.jpg#3r1c,Men standing at the edge of a basketball court talking to each other.,( ( Men ( ( standing ( at ( ( the edge ) ( of ( a ( basketball court ) ) ) ) ) ) ( talking ( to ( each other ) ) ) ) ) . ),(ROOT (NP (NP (NNS Men)) (VP (VBG standing) (PP (IN at) (NP (NP (DT the) (NN edge)) (PP (IN of) (NP (DT a) (NN basketball) (NN court))))) (S (VP (VBG talking) (PP (TO to) (NP (DT each) (JJ other)))))) (. .))),the men are sitting in a restaurant.,( ( the men ) ( ( are ( sitting ( in ( a restaurant ) ) ) ) . ) ),(ROOT (S (NP (DT the) (NNS men)) (VP (VBP are) (VP (VBG sitting) (PP (IN in) (NP (DT a) (NN restaurant))))) (. .)))
1725,1725,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction']",4980003913.jpg#0,contradiction,4980003913.jpg#0r1c,Soccer players warm up by kicking the soccer ball around while the crowd waits.,( ( Soccer players ) ( ( ( warm up ) ( by ( ( ( kicking ( the ( soccer ball ) ) ) around ) ( while ( ( the crowd ) waits ) ) ) ) ) . ) ),(ROOT (S (NP (NNP Soccer) (NNS players)) (VP (VB warm) (PRT (RP up)) (PP (IN by) (S (VP (VBG kicking) (NP (DT the) (NN soccer) (NN ball)) (ADVP (RB around)) (SBAR (IN while) (S (NP (DT the) (NN crowd)) (VP (VBZ waits)))))))) (. .))),The players were on a bus which broke down on the highway,( ( The players ) ( were ( on ( ( a bus ) ( which ( ( broke down ) ( on ( the highway ) ) ) ) ) ) ) ),(ROOT (S (NP (DT The) (NNS players)) (VP (VBD were) (PP (IN on) (NP (NP (DT a) (NN bus)) (SBAR (WHNP (WDT which)) (S (VP (VBD broke) (PRT (RP down)) (PP (IN on) (NP (DT the) (NN highway)))))))))))
3238,3238,['contradiction'],613900608.jpg#4,contradiction,613900608.jpg#4r1c,Female street entertainer with horns doing a curtsey.,( ( Female street ) ( ( entertainer ( with ( horns ( doing ( a curtsey ) ) ) ) ) . ) ),(ROOT (S (NP (JJ Female) (NN street)) (VP (VBP entertainer) (PP (IN with) (NP (NP (NNS horns)) (VP (VBG doing) (NP (DT a) (NN curtsey)))))) (. .))),The woman is inside taking a bath.,( ( The woman ) ( ( ( is inside ) ( taking ( a bath ) ) ) . ) ),(ROOT (S (NP (DT The) (NN woman)) (VP (VBZ is) (ADVP (RB inside)) (VP (VBG taking) (NP (DT a) (NN bath)))) (. .)))
510,510,['contradiction'],5728470160.jpg#3,contradiction,5728470160.jpg#3r1c,Indian lady and a guy in a blue suit dancing in the sunlight.,( ( ( ( ( Indian lady ) and ) ( ( a guy ) ( in ( a ( blue suit ) ) ) ) ) ( dancing ( in ( the sunlight ) ) ) ) . ),(ROOT (NP (NP (NP (JJ Indian) (NN lady)) (CC and) (NP (NP (DT a) (NN guy)) (PP (IN in) (NP (DT a) (JJ blue) (NN suit))))) (VP (VBG dancing) (PP (IN in) (NP (DT the) (NN sunlight)))) (. .))),A woman eats a pickle.,( ( A woman ) ( ( eats ( a pickle ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ eats) (NP (DT a) (NN pickle))) (. .)))
4207,4207,['contradiction'],288351324.jpg#2,contradiction,288351324.jpg#2r1c,Two women stand in the foreground making foolish faces in front of a diverse crowd of young people.,( ( Two women ) ( ( stand ( in ( ( the foreground ) ( ( making ( foolish faces ) ) ( in ( front ( of ( ( a ( diverse crowd ) ) ( of ( young people ) ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS women)) (VP (VBP stand) (PP (IN in) (NP (NP (DT the) (NN foreground)) (VP (VBG making) (NP (JJ foolish) (NNS faces)) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (NP (DT a) (JJ diverse) (NN crowd)) (PP (IN of) (NP (JJ young) (NNS people))))))))))) (. .))),Two men are playing football.,( ( Two men ) ( ( are ( playing football ) ) . ) ),(ROOT (S (NP (CD Two) (NNS men)) (VP (VBP are) (VP (VBG playing) (NP (NN football)))) (. .)))
22,22,['contradiction'],4850814517.jpg#1,contradiction,4850814517.jpg#1r1c,"A man with blond-hair, and a brown shirt drinking out of a public water fountain.","( ( ( ( ( ( A man ) ( with blond-hair ) ) , ) and ) ( ( a ( brown shirt ) ) ( ( drinking out ) ( of ( a ( public ( water fountain ) ) ) ) ) ) ) . )","(ROOT (NP (NP (DT A) (NN man)) (PP (IN with) (NP (NN blond-hair))) (, ,) (CC and) (NP (NP (DT a) (JJ brown) (NN shirt)) (VP (VBG drinking) (PRT (RP out)) (PP (IN of) (NP (DT a) (JJ public) (NN water) (NN fountain))))) (. .)))",A blond man wearing a brown shirt is reading a book on a bench in the park,( ( ( A ( blond man ) ) ( wearing ( a ( brown shirt ) ) ) ) ( is ( ( reading ( a book ) ) ( on ( ( a bench ) ( in ( the park ) ) ) ) ) ) ),(ROOT (S (NP (NP (DT A) (JJ blond) (NN man)) (VP (VBG wearing) (NP (DT a) (JJ brown) (NN shirt)))) (VP (VBZ is) (VP (VBG reading) (NP (DT a) (NN book)) (PP (IN on) (NP (NP (DT a) (NN bench)) (PP (IN in) (NP (DT the) (NN park)))))))))
1744,1744,['contradiction'],24815360.jpg#4,contradiction,24815360.jpg#4r1c,A man is standing up holding a green bowling ball with his right hand.,( ( A man ) ( ( is ( ( standing up ) ( ( holding ( a ( green ( bowling ball ) ) ) ) ( with ( his ( right hand ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG standing) (PRT (RP up)) (S (VP (VBG holding) (NP (DT a) (JJ green) (NN bowling) (NN ball)) (PP (IN with) (NP (PRP$ his) (JJ right) (NN hand))))))) (. .))),A man is riding a horse on the beach.,( ( A man ) ( ( is ( riding ( ( a horse ) ( on ( the beach ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG riding) (NP (NP (DT a) (NN horse)) (PP (IN on) (NP (DT the) (NN beach)))))) (. .)))
1367,1367,['contradiction'],6630195863.jpg#3,contradiction,6630195863.jpg#3r1c,A young man is performing a jump on a skateboard while another young man photographs his stunt.,( ( A ( young man ) ) ( ( is ( ( performing ( ( a jump ) ( on ( a skateboard ) ) ) ) ( while ( ( another ( young man ) ) ( photographs ( his stunt ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ young) (NN man)) (VP (VBZ is) (VP (VBG performing) (NP (NP (DT a) (NN jump)) (PP (IN on) (NP (DT a) (NN skateboard)))) (SBAR (IN while) (S (NP (DT another) (JJ young) (NN man)) (VP (VBZ photographs) (NP (PRP$ his) (NN stunt))))))) (. .))),Two boys are riding bikes down the street.,( ( Two boys ) ( ( are ( ( riding bikes ) ( down ( the street ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS boys)) (VP (VBP are) (VP (VBG riding) (NP (NNS bikes)) (PP (IN down) (NP (DT the) (NN street))))) (. .)))
2862,2862,['contradiction'],2966901532.jpg#0,contradiction,2966901532.jpg#0r1c,A man wearing swim goggles is doing the crawl in a lane in a swimming pool.,( ( ( A man ) wearing ) ( ( swim ( goggles ( is ( ( doing ( the crawl ) ) ( in ( ( a lane ) ( in ( a ( swimming pool ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (VP (VBG wearing))) (VP (VBP swim) (SBAR (S (NP (NNS goggles)) (VP (VBZ is) (VP (VBG doing) (NP (DT the) (NN crawl)) (PP (IN in) (NP (NP (DT a) (NN lane)) (PP (IN in) (NP (DT a) (VBG swimming) (NN pool)))))))))) (. .))),Nobody is in a pool.,( Nobody ( ( is ( in ( a pool ) ) ) . ) ),(ROOT (S (NP (NN Nobody)) (VP (VBZ is) (PP (IN in) (NP (DT a) (NN pool)))) (. .)))
4724,4724,['contradiction'],3724718895.jpg#0,contradiction,3724718895.jpg#0r1c,A small brown and white dog is playing with the sprinkler in the grass.,( ( A ( small ( ( ( brown and ) white ) dog ) ) ) ( ( is ( playing ( with ( ( the sprinkler ) ( in ( the grass ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ small) (ADJP (JJ brown) (CC and) (JJ white)) (NN dog)) (VP (VBZ is) (VP (VBG playing) (PP (IN with) (NP (NP (DT the) (NN sprinkler)) (PP (IN in) (NP (DT the) (NN grass))))))) (. .))),Two dogs are sleeping.,( ( Two dogs ) ( ( are sleeping ) . ) ),(ROOT (S (NP (CD Two) (NNS dogs)) (VP (VBP are) (VP (VBG sleeping))) (. .)))
3491,3491,['contradiction'],1384292980.jpg#0,contradiction,1384292980.jpg#0r1c,Two young women walk past a door in a white wall.,( ( Two ( young women ) ) ( ( walk ( past ( ( a door ) ( in ( a ( white wall ) ) ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (JJ young) (NNS women)) (VP (VBP walk) (PP (IN past) (NP (NP (DT a) (NN door)) (PP (IN in) (NP (DT a) (JJ white) (NN wall)))))) (. .))),Friends are sleeping in the street,( Friends ( are ( sleeping ( in ( the street ) ) ) ) ),(ROOT (S (NP (NNS Friends)) (VP (VBP are) (VP (VBG sleeping) (PP (IN in) (NP (DT the) (NN street)))))))
3462,3462,['entailment'],1384292980.jpg#2,entailment,1384292980.jpg#2r1e,Two asian females go walking.,( ( Two ( asian females ) ) ( ( go walking ) . ) ),(ROOT (S (NP (CD Two) (JJ asian) (NNS females)) (VP (VBP go) (S (VP (VBG walking)))) (. .))),Two people are walking.,( ( Two people ) ( ( are walking ) . ) ),(ROOT (S (NP (CD Two) (NNS people)) (VP (VBP are) (VP (VBG walking))) (. .)))
774,774,['contradiction'],4770171876.jpg#1,contradiction,4770171876.jpg#1r1c,White small child wearing a brown and gray striped hoodie plays at park.,( ( ( White ( small child ) ) ( wearing ( a ( ( ( brown and ) gray ) ( striped hoodie ) ) ) ) ) ( ( plays ( at park ) ) . ) ),(ROOT (S (NP (NP (NNP White) (JJ small) (NN child)) (VP (VBG wearing) (NP (DT a) (ADJP (JJ brown) (CC and) (JJ gray)) (JJ striped) (NN hoodie)))) (VP (VBZ plays) (PP (IN at) (NP (NN park)))) (. .))),A small child is playing video games in his bedroom.,( ( A ( small child ) ) ( ( is ( ( playing ( video games ) ) ( in ( his bedroom ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ small) (NN child)) (VP (VBZ is) (VP (VBG playing) (NP (JJ video) (NNS games)) (PP (IN in) (NP (PRP$ his) (NN bedroom))))) (. .)))
467,467,['contradiction'],3572548523.jpg#0,contradiction,3572548523.jpg#0r1c,"a couple are holding hands behind their backs while walking down a street, and the man has his arm around her shoulder.","( ( ( ( ( ( a couple ) ( are ( ( holding ( hands ( behind ( their backs ) ) ) ) ( while ( ( walking down ) ( a street ) ) ) ) ) ) , ) and ) ( ( the man ) ( ( has ( his arm ) ) ( around ( her shoulder ) ) ) ) ) . )","(ROOT (S (S (NP (DT a) (NN couple)) (VP (VBP are) (VP (VBG holding) (NP (NP (NNS hands)) (PP (IN behind) (NP (PRP$ their) (NNS backs)))) (PP (IN while) (S (VP (VBG walking) (PRT (RP down)) (NP (DT a) (NN street)))))))) (, ,) (CC and) (S (NP (DT the) (NN man)) (VP (VBZ has) (NP (PRP$ his) (NN arm)) (PP (IN around) (NP (PRP$ her) (NN shoulder))))) (. .)))",bear in zoo,( bear ( in zoo ) ),(ROOT (S (VP (VB bear) (PP (IN in) (NP (NN zoo))))))
76,76,['contradiction'],190083339.jpg#0,contradiction,190083339.jpg#0r1c,"Two adults, one female in white, with shades and one male, gray clothes, walking across a street, away from a eatery with a blurred image of a dark colored red shirted person in the foreground.","( ( ( ( ( ( ( ( ( ( Two adults ) , ) one ) ( female ( in white ) ) ) , ) ( with ( ( shades and ) ( one ( male ( , ( gray clothes ) ) ) ) ) ) ) , ) ( ( ( ( walking ( across ( a street ) ) ) , ) away ) ( from ( ( a eatery ) ( with ( ( a ( blurred image ) ) ( of ( a ( dark ( colored ( red ( shirted person ) ) ) ) ) ) ) ) ) ) ) ) ( in ( the foreground ) ) ) . )","(ROOT (NP (NP (NP (CD Two) (NNS adults)) (, ,) (NP (CD one))) (ADJP (JJ female) (PP (IN in) (ADJP (JJ white)))) (, ,) (PP (IN with) (NP (NP (NNS shades)) (CC and) (NP (CD one) (JJ male) (, ,) (JJ gray) (NNS clothes)))) (, ,) (VP (VBG walking) (PP (IN across) (NP (DT a) (NN street))) (, ,) (ADVP (RB away)) (PP (IN from) (NP (NP (DT a) (NN eatery)) (PP (IN with) (NP (NP (DT a) (JJ blurred) (NN image)) (PP (IN of) (NP (DT a) (JJ dark) (JJ colored) (JJ red) (VBN shirted) (NN person)))))))) (PP (IN in) (NP (DT the) (NN foreground))) (. .)))",Two adults swimming in water,( ( Two adults ) ( swimming ( in water ) ) ),(ROOT (NP (NP (CD Two) (NNS adults)) (NP (NP (NN swimming)) (PP (IN in) (NP (NN water))))))
2358,2358,['contradiction'],3197997864.jpg#2,contradiction,3197997864.jpg#2r1c,A young boy in a blue shirt is walking on a trail through the woods.,( ( ( A ( young boy ) ) ( in ( a ( blue shirt ) ) ) ) ( ( is ( ( walking ( on ( a trail ) ) ) ( through ( the woods ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ young) (NN boy)) (PP (IN in) (NP (DT a) (JJ blue) (NN shirt)))) (VP (VBZ is) (VP (VBG walking) (PP (IN on) (NP (DT a) (NN trail))) (PP (IN through) (NP (DT the) (NNS woods))))) (. .))),The boy is sitting inside his tent.,( ( The boy ) ( ( is ( sitting ( inside ( his tent ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN boy)) (VP (VBZ is) (VP (VBG sitting) (PP (IN inside) (NP (PRP$ his) (NN tent))))) (. .)))
3649,3649,"['contradiction', 'neutral', 'contradiction', 'neutral', 'contradiction']",2976684095.jpg#0,contradiction,2976684095.jpg#0r1c,A kid does a tumbling move over a leaf-covered lawn near sundown.,( ( A kid ) ( ( does ( ( a ( tumbling move ) ) ( over ( ( a ( leaf-covered lawn ) ) ( near sundown ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN kid)) (VP (VBZ does) (NP (NP (DT a) (VBG tumbling) (NN move)) (PP (IN over) (NP (NP (DT a) (JJ leaf-covered) (NN lawn)) (PP (IN near) (NP (NN sundown))))))) (. .))),a young woman does a tumbling move,( ( a ( young woman ) ) ( does ( a ( tumbling move ) ) ) ),(ROOT (S (NP (DT a) (JJ young) (NN woman)) (VP (VBZ does) (NP (DT a) (VBG tumbling) (NN move)))))
2502,2502,['contradiction'],2060472076.jpg#0,contradiction,2060472076.jpg#0r1c,An older man in jeans and a sweater is lifting down a box from the top of a pile.,( ( ( An ( older man ) ) ( in ( ( jeans and ) ( a sweater ) ) ) ) ( ( is ( ( ( lifting down ) ( a box ) ) ( from ( ( the top ) ( of ( a pile ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT An) (JJR older) (NN man)) (PP (IN in) (NP (NP (NNS jeans)) (CC and) (NP (DT a) (NN sweater))))) (VP (VBZ is) (VP (VBG lifting) (PRT (RP down)) (NP (DT a) (NN box)) (PP (IN from) (NP (NP (DT the) (NN top)) (PP (IN of) (NP (DT a) (NN pile))))))) (. .))),The man is eating dinner.,( ( The man ) ( ( is ( eating dinner ) ) . ) ),(ROOT (S (NP (DT The) (NN man)) (VP (VBZ is) (VP (VBG eating) (NP (NN dinner)))) (. .)))
3341,3341,['contradiction'],6317524663.jpg#1,contradiction,6317524663.jpg#1r5c,"Adolescent white man with black hair, black pants, and a white and black polka-dotted shirt holding and singing into a microphone.","( ( ( Adolescent ( white man ) ) ( with ( ( ( ( ( ( ( black hair ) , ) ( black pants ) ) , ) and ) ( a ( ( ( white and ) black ) ( polka-dotted shirt ) ) ) ) ( ( ( holding and ) singing ) ( into ( a microphone ) ) ) ) ) ) . )","(ROOT (S (VP (VB Adolescent) (NP (JJ white) (NN man)) (PP (IN with) (S (NP (NP (NP (JJ black) (NN hair)) (, ,) (NP (JJ black) (NNS pants)) (, ,)) (CC and) (NP (DT a) (ADJP (JJ white) (CC and) (JJ black)) (JJ polka-dotted) (NN shirt))) (VP (VBG holding) (CC and) (VBG singing) (PP (IN into) (NP (DT a) (NN microphone))))))) (. .)))",The man is naked in the shower by himself.,( ( The man ) ( ( ( is ( naked ( in ( the shower ) ) ) ) ( by himself ) ) . ) ),(ROOT (S (NP (DT The) (NN man)) (VP (VBZ is) (ADJP (JJ naked) (PP (IN in) (NP (DT the) (NN shower)))) (PP (IN by) (NP (PRP himself)))) (. .)))
884,884,['entailment'],2430037096.jpg#1,entailment,2430037096.jpg#1r1e,Several people are dancing together in sync.,( ( Several people ) ( ( are ( ( dancing together ) ( in sync ) ) ) . ) ),(ROOT (S (NP (JJ Several) (NNS people)) (VP (VBP are) (VP (VBG dancing) (ADVP (RB together)) (PP (IN in) (NP (NN sync))))) (. .))),people are dancing.,( people ( ( are dancing ) . ) ),(ROOT (S (NP (NNS people)) (VP (VBP are) (VP (VBG dancing))) (. .)))
2444,2444,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction']",3467282545.jpg#2,contradiction,3467282545.jpg#2r1c,Three men sit together while one looks at a book.,( ( Three men ) ( ( ( sit together ) ( while ( one ( looks ( at ( a book ) ) ) ) ) ) . ) ),(ROOT (S (NP (CD Three) (NNS men)) (VP (VBP sit) (ADVP (RB together)) (SBAR (IN while) (S (NP (PRP one)) (VP (VBZ looks) (PP (IN at) (NP (DT a) (NN book))))))) (. .))),Women are reading a book.,( Women ( ( are ( reading ( a book ) ) ) . ) ),(ROOT (S (NP (NNP Women)) (VP (VBP are) (VP (VBG reading) (NP (DT a) (NN book)))) (. .)))
2578,2578,['contradiction'],252802010.jpg#2,contradiction,252802010.jpg#2r2c,Two small dogs run across the green grass.,( ( Two ( small dogs ) ) ( ( run ( across ( the ( green grass ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (JJ small) (NNS dogs)) (VP (VBP run) (PP (IN across) (NP (DT the) (JJ green) (NN grass)))) (. .))),The dogs fall asleep near the cats.,( ( The dogs ) ( ( ( fall asleep ) ( near ( the cats ) ) ) . ) ),(ROOT (S (NP (DT The) (NNS dogs)) (VP (VBP fall) (ADJP (RB asleep)) (PP (IN near) (NP (DT the) (NNS cats)))) (. .)))
