,Unnamed: 0,Unnamed: 0.1,annotator_labels,captionID,gold_label,pairID,sentence1,sentence1_binary_parse,sentence1_parse,sentence2,sentence2_binary_parse,sentence2_parse
2197,1819,1819,['neutral'],4467634558.jpg#0,neutral,4467634558.jpg#0r4n,"Three young children consisting of two girls and a boy who is holding an apple with a bite out of it, are posing on a scenic mountain view background.","( ( ( Three ( young children ) ) ( consisting ( of ( ( ( two girls ) and ) ( ( a boy ) ( who ( is ( ( holding ( an apple ) ) ( with ( ( a bite ) ( out ( of it ) ) ) ) ) ) ) ) ) ) ) ) ( , ( ( are ( posing ( on ( a ( scenic ( mountain ( view background ) ) ) ) ) ) ) . ) ) )","(ROOT (S (NP (NP (CD Three) (JJ young) (NNS children)) (VP (VBG consisting) (PP (IN of) (NP (NP (CD two) (NNS girls)) (CC and) (NP (NP (DT a) (NN boy)) (SBAR (WHNP (WP who)) (S (VP (VBZ is) (VP (VBG holding) (NP (DT an) (NN apple)) (PP (IN with) (NP (NP (DT a) (NN bite)) (PP (RB out) (IN of) (NP (PRP it)))))))))))))) (, ,) (VP (VBP are) (VP (VBG posing) (PP (IN on) (NP (DT a) (JJ scenic) (NN mountain) (NN view) (NN background))))) (. .)))",Sisters and brother are posing for a shoot,( ( ( Sisters and ) brother ) ( are ( posing ( for ( a shoot ) ) ) ) ),(ROOT (S (NP (NNS Sisters) (CC and) (NN brother)) (VP (VBP are) (VP (VBG posing) (PP (IN for) (NP (DT a) (NN shoot)))))))
2198,3808,3808,['neutral'],4751332425.jpg#3,neutral,4751332425.jpg#3r1n,A woman talks on her cellphone while standing near a brick wall.,( ( A woman ) ( ( talks ( on ( ( her ( cellphone while ) ) ( standing ( near ( a ( brick wall ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ talks) (PP (IN on) (NP (NP (PRP$ her) (JJ cellphone) (NN while)) (VP (VBG standing) (PP (IN near) (NP (DT a) (NN brick) (NN wall))))))) (. .))),A woman is talking to her lawyer on her cellphone.,( ( A woman ) ( ( is ( ( talking ( to ( her lawyer ) ) ) ( on ( her cellphone ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG talking) (PP (TO to) (NP (PRP$ her) (NN lawyer))) (PP (IN on) (NP (PRP$ her) (NN cellphone))))) (. .)))
2199,698,698,['entailment'],290764786.jpg#4,entailment,290764786.jpg#4r1e,A man resting on a street.,( ( ( A man ) ( resting ( on ( a street ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN man)) (VP (VBG resting) (PP (IN on) (NP (DT a) (NN street)))) (. .))),A man resting on a street.,( ( ( A man ) ( resting ( on ( a street ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN man)) (VP (VBG resting) (PP (IN on) (NP (DT a) (NN street)))) (. .)))
2200,1543,1543,['entailment'],3375014075.jpg#2,entailment,3375014075.jpg#2r1e,A woman in a black and orange jacket throws a stick for a brown and black dog to fetch.,( ( ( A woman ) ( in ( a ( ( ( black and ) orange ) jacket ) ) ) ) ( ( ( throws ( ( a stick ) ( for ( a ( ( ( brown and ) black ) dog ) ) ) ) ) ( to fetch ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN woman)) (PP (IN in) (NP (DT a) (ADJP (JJ black) (CC and) (JJ orange)) (NN jacket)))) (VP (VBZ throws) (NP (NP (DT a) (NN stick)) (PP (IN for) (NP (DT a) (ADJP (JJ brown) (CC and) (JJ black)) (NN dog)))) (S (VP (TO to) (VP (VB fetch))))) (. .))),A woman is interacting with a dog.,( ( A woman ) ( ( is ( interacting ( with ( a dog ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG interacting) (PP (IN with) (NP (DT a) (NN dog))))) (. .)))
2201,727,727,['neutral'],4688194296.jpg#0,neutral,4688194296.jpg#0r1n,People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,( ( ( ( People ( in ( orange vests ) ) ) and ) ( ( blue pants ) ( with ( ( a ( yellow stripe ) ) ( at ( the bottom ) ) ) ) ) ) ( ( await ( ( the beginning ) ( of ( a race ) ) ) ) . ) ),(ROOT (S (NP (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (CC and) (NP (NP (JJ blue) (NNS pants)) (PP (IN with) (NP (NP (DT a) (JJ yellow) (NN stripe)) (PP (IN at) (NP (DT the) (NN bottom))))))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race))))) (. .))),the runners waited to start the olympic race,( ( the runners ) ( waited ( to ( start ( the ( olympic race ) ) ) ) ) ),(ROOT (S (NP (DT the) (NNS runners)) (VP (VBD waited) (S (VP (TO to) (VP (VB start) (NP (DT the) (JJ olympic) (NN race))))))))
2202,2562,2562,['entailment'],367248403.jpg#0,entailment,367248403.jpg#0r1e,Two friends await their demise as a man with a giant snowball held above his head waits for the perfect time to strike,( ( Two friends ) ( ( await ( their demise ) ) ( as ( ( ( a man ) ( with ( ( a ( giant snowball ) ) ( held ( above ( his head ) ) ) ) ) ) ( ( waits ( for ( the ( perfect time ) ) ) ) ( to strike ) ) ) ) ) ),(ROOT (S (NP (CD Two) (NNS friends)) (VP (VBP await) (NP (PRP$ their) (NN demise)) (SBAR (IN as) (S (NP (NP (DT a) (NN man)) (PP (IN with) (NP (NP (DT a) (JJ giant) (NN snowball)) (VP (VBN held) (PP (IN above) (NP (PRP$ his) (NN head))))))) (VP (VBZ waits) (PP (IN for) (NP (DT the) (JJ perfect) (NN time))) (S (VP (TO to) (VP (VB strike)))))))))),Humans waiting,( Humans waiting ),(ROOT (NP (JJ Humans) (NN waiting)))
2203,2681,2681,['neutral'],7778073672.jpg#0,neutral,7778073672.jpg#0r3n,"Two woman playing a frisbee game, the frisbee in the air about to be caught by one of the women.","( ( ( Two woman ) ( playing ( ( ( a ( frisbee game ) ) , ) ( ( the frisbee ) ( in ( ( the air ) ( about ( to ( be ( caught ( by ( one ( of ( the women ) ) ) ) ) ) ) ) ) ) ) ) ) ) . )","(ROOT (NP (NP (CD Two) (NN woman)) (VP (VBG playing) (NP (NP (DT a) (JJ frisbee) (NN game)) (, ,) (NP (NP (DT the) (NN frisbee)) (PP (IN in) (NP (NP (DT the) (NN air)) (VP (IN about) (S (VP (TO to) (VP (VB be) (VP (VBN caught) (PP (IN by) (NP (NP (CD one)) (PP (IN of) (NP (DT the) (NNS women))))))))))))))) (. .)))",friends playing games,( friends ( playing games ) ),(ROOT (NP (VBN friends) (VBG playing) (NNS games)))
2204,1234,1234,['neutral'],2897990634.jpg#0,neutral,2897990634.jpg#0r1n,A man in shorts and a white garment stands at the base of stairs framed by black railing.,( ( ( A man ) ( in ( ( shorts and ) ( a ( white garment ) ) ) ) ) ( ( stands ( at ( ( the base ) ( of ( stairs ( framed ( by ( black railing ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (NP (NNS shorts)) (CC and) (NP (DT a) (JJ white) (NN garment))))) (VP (VBZ stands) (PP (IN at) (NP (NP (DT the) (NN base)) (PP (IN of) (NP (NP (NNS stairs)) (VP (VBN framed) (PP (IN by) (NP (JJ black) (NN railing))))))))) (. .))),A man in shorts waits for his wife at the bottom of the stairs.,( ( ( A man ) ( in shorts ) ) ( ( ( waits ( for ( his wife ) ) ) ( at ( ( the bottom ) ( of ( the stairs ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (NNS shorts)))) (VP (VBZ waits) (PP (IN for) (NP (PRP$ his) (NN wife))) (PP (IN at) (NP (NP (DT the) (NN bottom)) (PP (IN of) (NP (DT the) (NNS stairs)))))) (. .)))
2205,3771,3771,['neutral'],528726853.jpg#2,neutral,528726853.jpg#2r1n,A woman in a black dress and shades takes a photo.,( ( ( A woman ) ( in ( ( ( a ( black dress ) ) and ) shades ) ) ) ( ( takes ( a photo ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN woman)) (PP (IN in) (NP (NP (DT a) (JJ black) (NN dress)) (CC and) (NP (NNS shades))))) (VP (VBZ takes) (NP (DT a) (NN photo))) (. .))),the women is a model,( ( the women ) ( is ( a model ) ) ),(ROOT (S (NP (DT the) (NNS women)) (VP (VBZ is) (NP (DT a) (NN model)))))
2206,4554,4554,['entailment'],5385069995.jpg#2,entailment,5385069995.jpg#2r1e,A street band consisting of three saxophonists and a clarinetist playing on the street.,( ( ( A ( street band ) ) ( ( consisting ( of ( ( ( three saxophonists ) and ) ( a clarinetist ) ) ) ) ( playing ( on ( the street ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN street) (NN band)) (VP (VBG consisting) (PP (IN of) (NP (NP (CD three) (NNS saxophonists)) (CC and) (NP (DT a) (NN clarinetist)))) (S (VP (VBG playing) (PP (IN on) (NP (DT the) (NN street)))))) (. .))),The street band is playing outside.,( ( The ( street band ) ) ( ( is ( playing outside ) ) . ) ),(ROOT (S (NP (DT The) (NN street) (NN band)) (VP (VBZ is) (VP (VBG playing) (ADVP (RB outside)))) (. .)))
2207,659,659,['neutral'],4923271886.jpg#4,neutral,4923271886.jpg#4r1n,A man is sleeping on the grass.,( ( A man ) ( ( is ( sleeping ( on ( the grass ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG sleeping) (PP (IN on) (NP (DT the) (NN grass))))) (. .))),The man is sleeping on the grass because he is homeless,( ( The man ) ( is ( ( sleeping ( on ( the grass ) ) ) ( because ( he ( is homeless ) ) ) ) ) ),(ROOT (S (NP (DT The) (NN man)) (VP (VBZ is) (VP (VBG sleeping) (PP (IN on) (NP (DT the) (NN grass))) (SBAR (IN because) (S (NP (PRP he)) (VP (VBZ is) (ADJP (JJ homeless)))))))))
2208,1379,1379,['neutral'],3873835329.jpg#0,neutral,3873835329.jpg#0r1n,A fireman protects an area by setting up a boundary while others watch.,( ( A fireman ) ( ( ( ( protects ( an area ) ) ( by ( ( setting up ) ( a boundary ) ) ) ) ( while ( others watch ) ) ) . ) ),(ROOT (S (NP (DT A) (NN fireman)) (VP (VBZ protects) (NP (DT an) (NN area)) (PP (IN by) (S (VP (VBG setting) (PRT (RP up)) (NP (DT a) (NN boundary))))) (SBAR (IN while) (S (NP (NNS others)) (VP (VBP watch))))) (. .))),A fireman is trying to stop the brushfire.,( ( A fireman ) ( ( is ( trying ( to ( stop ( the brushfire ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN fireman)) (VP (VBZ is) (VP (VBG trying) (S (VP (TO to) (VP (VB stop) (NP (DT the) (NN brushfire))))))) (. .)))
2209,3302,3302,['neutral'],2745487323.jpg#0,neutral,2745487323.jpg#0r1n,"A man plays the piano, while a second man plays a guitar and a third man plays the saxophone.","( ( A man ) ( ( ( ( plays ( the piano ) ) , ) ( while ( ( a ( second man ) ) ( plays ( ( ( ( a guitar ) and ) ( a ( third man ) ) ) ( plays ( the saxophone ) ) ) ) ) ) ) . ) )","(ROOT (S (NP (DT A) (NN man)) (VP (VBZ plays) (NP (DT the) (NN piano)) (, ,) (SBAR (IN while) (S (NP (DT a) (JJ second) (NN man)) (VP (VBZ plays) (SBAR (S (NP (NP (DT a) (NN guitar)) (CC and) (NP (DT a) (JJ third) (NN man))) (VP (VBZ plays) (NP (DT the) (NN saxophone))))))))) (. .)))",Three men are performing on stage in front of a crowd of people who are cheering.,( ( Three men ) ( ( are ( ( performing ( on stage ) ) ( in ( front ( of ( ( a crowd ) ( of ( people ( who ( are cheering ) ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (CD Three) (NNS men)) (VP (VBP are) (VP (VBG performing) (PP (IN on) (NP (NN stage))) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (NP (DT a) (NN crowd)) (PP (IN of) (NP (NP (NNS people)) (SBAR (WHNP (WP who)) (S (VP (VBP are) (VP (VBG cheering))))))))))))) (. .)))
2210,671,671,['entailment'],4923271886.jpg#1,entailment,4923271886.jpg#1r1e,Various people hanging around outside of a building.,( ( ( Various people ) ( hanging ( around ( outside ( of ( a building ) ) ) ) ) ) . ),(ROOT (NP (NP (JJ Various) (NNS people)) (VP (VBG hanging) (PP (IN around) (NP (NP (NN outside)) (PP (IN of) (NP (DT a) (NN building)))))) (. .))),There are a group of people are standing outside.,( There ( ( are ( ( a group ) ( of ( people ( are ( standing outside ) ) ) ) ) ) . ) ),(ROOT (S (NP (EX There)) (VP (VBP are) (NP (NP (DT a) (NN group)) (PP (IN of) (NP (NP (NNS people)) (SBAR (S (VP (VBP are) (VP (VBG standing) (ADVP (RB outside)))))))))) (. .)))
2211,3132,3132,['contradiction'],3776091206.jpg#0,contradiction,3776091206.jpg#0r1c,"A man wearing cutoff shorts, a tank top, and green sneakers sitting in a garden with a beer.","( ( ( A man ) ( wearing ( ( ( ( ( ( cutoff shorts ) , ) ( a ( tank top ) ) ) , ) and ) ( ( green sneakers ) ( sitting ( in ( ( a garden ) ( with ( a beer ) ) ) ) ) ) ) ) ) . )","(ROOT (NP (NP (DT A) (NN man)) (VP (VBG wearing) (NP (NP (NN cutoff) (NNS shorts)) (, ,) (NP (DT a) (NN tank) (NN top)) (, ,) (CC and) (NP (NP (JJ green) (NNS sneakers)) (VP (VBG sitting) (PP (IN in) (NP (NP (DT a) (NN garden)) (PP (IN with) (NP (DT a) (NN beer))))))))) (. .)))",a man jumps from earth to the moon,( ( a man ) ( ( jumps ( from earth ) ) ( to ( the moon ) ) ) ),(ROOT (S (NP (DT a) (NN man)) (VP (VBZ jumps) (PP (IN from) (NP (NN earth))) (PP (TO to) (NP (DT the) (NN moon))))))
2212,2295,2295,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral']",2785115802.jpg#4,neutral,2785115802.jpg#4r3n,A dog swims in the water.,( ( A dog ) ( ( swims ( in ( the water ) ) ) . ) ),(ROOT (S (NP (DT A) (NN dog)) (VP (VBZ swims) (PP (IN in) (NP (DT the) (NN water)))) (. .))),A dog is swimming to it's owner.,( ( A dog ) ( ( is ( swimming ( to ( ( it 's ) owner ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN dog)) (VP (VBZ is) (VP (VBG swimming) (PP (TO to) (NP (NP (PRP it) (POS 's)) (NN owner))))) (. .)))
2213,2275,2275,['contradiction'],4501102617.jpg#0,contradiction,4501102617.jpg#0r1c,"Two men, playing a soprano saxophone and guitar play music on a street corner while a listener checks her phone.","( ( Two men ) ( , ( ( ( ( playing ( a ( soprano ( saxophone ( and ( guitar ( play music ) ) ) ) ) ) ) ( on ( a ( street corner ) ) ) ) ( while ( ( a listener ) ( checks ( her phone ) ) ) ) ) . ) ) )","(ROOT (FRAG (NP (CD Two) (NNS men)) (, ,) (S (VP (VBG playing) (NP (DT a) (NN soprano) (NN saxophone) (CC and) (NN guitar) (NN play) (NN music)) (PP (IN on) (NP (DT a) (NN street) (NN corner))) (SBAR (IN while) (S (NP (DT a) (NN listener)) (VP (VBZ checks) (NP (PRP$ her) (NN phone))))))) (. .)))",the musicians were playing in a large stadium,( ( the musicians ) ( were ( playing ( in ( a ( large stadium ) ) ) ) ) ),(ROOT (S (NP (DT the) (NNS musicians)) (VP (VBD were) (VP (VBG playing) (PP (IN in) (NP (DT a) (JJ large) (NN stadium)))))))
2214,1727,1727,['neutral'],4980003913.jpg#0,neutral,4980003913.jpg#0r1n,Soccer players warm up by kicking the soccer ball around while the crowd waits.,( ( Soccer players ) ( ( ( warm up ) ( by ( ( ( kicking ( the ( soccer ball ) ) ) around ) ( while ( ( the crowd ) waits ) ) ) ) ) . ) ),(ROOT (S (NP (NNP Soccer) (NNS players)) (VP (VB warm) (PRT (RP up)) (PP (IN by) (S (VP (VBG kicking) (NP (DT the) (NN soccer) (NN ball)) (ADVP (RB around)) (SBAR (IN while) (S (NP (DT the) (NN crowd)) (VP (VBZ waits)))))))) (. .))),The crowd watched the players warm up and shouted encouragement,( ( The crowd ) ( ( ( watched ( ( the players ) ( warm up ) ) ) and ) ( shouted encouragement ) ) ),(ROOT (S (NP (DT The) (NN crowd)) (VP (VP (VBD watched) (S (NP (DT the) (NNS players)) (VP (VB warm) (PRT (RP up))))) (CC and) (VP (VBD shouted) (NP (NN encouragement))))))
2215,3426,3426,['entailment'],3178442303.jpg#4,entailment,3178442303.jpg#4r1e,A happy toddler is carrying a notebook.,( ( A ( happy toddler ) ) ( ( is ( carrying ( a notebook ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ happy) (NN toddler)) (VP (VBZ is) (VP (VBG carrying) (NP (DT a) (NN notebook)))) (. .))),The toddler is happy.,( ( The toddler ) ( ( is happy ) . ) ),(ROOT (S (NP (DT The) (NN toddler)) (VP (VBZ is) (ADJP (JJ happy))) (. .)))
2216,400,400,['contradiction'],2914800692.jpg#2,contradiction,2914800692.jpg#2r1c,A guy performing a bicycle jump trick for an audience.,( ( ( A guy ) ( performing ( ( a ( bicycle ( jump trick ) ) ) ( for ( an audience ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN guy)) (VP (VBG performing) (NP (NP (DT a) (NN bicycle) (NN jump) (NN trick)) (PP (IN for) (NP (DT an) (NN audience))))) (. .))),tony hawk is performing a skating trick,( ( tony hawk ) ( is ( performing ( a ( skating trick ) ) ) ) ),(ROOT (S (NP (JJ tony) (NN hawk)) (VP (VBZ is) (VP (VBG performing) (NP (DT a) (VBG skating) (NN trick))))))
2217,2948,2948,['contradiction'],3963654975.jpg#1,contradiction,3963654975.jpg#1r1c,"Barefooted, someone appears to be looking in a bathroom mirror.","( Barefooted ( , ( someone ( ( appears ( to ( be ( looking ( in ( a ( bathroom mirror ) ) ) ) ) ) ) . ) ) ) )","(ROOT (S (ADVP (RB Barefooted)) (, ,) (NP (NN someone)) (VP (VBZ appears) (S (VP (TO to) (VP (VB be) (VP (VBG looking) (PP (IN in) (NP (DT a) (NN bathroom) (NN mirror)))))))) (. .)))",A person in shoes is dancing.,( ( ( A person ) ( in shoes ) ) ( ( is dancing ) . ) ),(ROOT (S (NP (NP (DT A) (NN person)) (PP (IN in) (NP (NNS shoes)))) (VP (VBZ is) (VP (VBG dancing))) (. .)))
2218,4636,4636,['neutral'],4671295213.jpg#0,neutral,4671295213.jpg#0r1n,A woman in an orange top is standing next to a large rainbow colored work of art.,( ( ( A woman ) ( in ( an ( orange top ) ) ) ) ( ( is ( standing ( next ( to ( ( a ( large ( rainbow ( colored work ) ) ) ) ( of art ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN woman)) (PP (IN in) (NP (DT an) (JJ orange) (NN top)))) (VP (VBZ is) (VP (VBG standing) (ADVP (JJ next) (PP (TO to) (NP (NP (DT a) (JJ large) (NN rainbow) (VBN colored) (NN work)) (PP (IN of) (NP (NN art)))))))) (. .))),A woman has just completed a work of art and is standing next to it.,( ( A woman ) ( ( ( ( ( has just ) ( completed ( ( a work ) ( of art ) ) ) ) and ) ( is ( ( standing next ) ( to it ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VP (VBZ has) (ADVP (RB just)) (VP (VBN completed) (NP (NP (DT a) (NN work)) (PP (IN of) (NP (NN art)))))) (CC and) (VP (VBZ is) (VP (VBG standing) (ADVP (JJ next)) (PP (TO to) (NP (PRP it)))))) (. .)))
2219,247,247,['entailment'],3490789179.jpg#4,entailment,3490789179.jpg#4r1e,Two people loading brush on a trailer attached to a truck.,( ( ( Two people ) ( ( loading brush ) ( on ( a trailer ) ) ) ) ( ( attached ( to ( a truck ) ) ) . ) ),(ROOT (S (NP (NP (CD Two) (NNS people)) (VP (VBG loading) (NP (NN brush)) (PP (IN on) (NP (DT a) (NN trailer))))) (VP (VBN attached) (PP (TO to) (NP (DT a) (NN truck)))) (. .))),A couple of people are loading brush onto a trailer that is attached to a truck.,( ( ( A couple ) ( of people ) ) ( ( are ( ( loading brush ) ( onto ( ( a trailer ) ( that ( is ( attached ( to ( a truck ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN couple)) (PP (IN of) (NP (NNS people)))) (VP (VBP are) (VP (VBG loading) (NP (NN brush)) (PP (IN onto) (NP (NP (DT a) (NN trailer)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (VP (VBN attached) (PP (TO to) (NP (DT a) (NN truck))))))))))) (. .)))
2220,1215,1215,['entailment'],3678100844.jpg#2,entailment,3678100844.jpg#2r1e,A smiling lady in a green jacket at a public gathering.,( ( ( A ( smiling lady ) ) ( in ( ( a ( green jacket ) ) ( at ( a ( public gathering ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (VBG smiling) (NN lady)) (PP (IN in) (NP (NP (DT a) (JJ green) (NN jacket)) (PP (IN at) (NP (DT a) (JJ public) (NN gathering))))) (. .))),A happy woman smiling,( ( A ( happy woman ) ) smiling ),(ROOT (S (NP (NP (DT A) (JJ happy) (NN woman)) (VP (VBG smiling)))))
2221,350,350,['entailment'],6630195863.jpg#4,entailment,6630195863.jpg#4r1e,A young man doing a trick on a skateboard down the stairs while being photographed.,( ( ( A ( young man ) ) ( ( doing ( a trick ) ) ( on ( ( a ( ( skateboard ( down ( the stairs ) ) ) while ) ) ( being photographed ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (JJ young) (NN man)) (VP (VBG doing) (NP (DT a) (NN trick)) (PP (IN on) (NP (NP (DT a) (ADJP (JJ skateboard) (PP (IN down) (NP (DT the) (NNS stairs)))) (NN while)) (VP (VBG being) (VP (VBN photographed)))))) (. .))),A man being photographed while he does a trick on his skateboard down the stairs.,( ( ( A man ) ( being ( photographed ( while ( he ( ( does ( ( a trick ) ( on ( his skateboard ) ) ) ) ( down ( the stairs ) ) ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN man)) (VP (VBG being) (VP (VBN photographed) (SBAR (IN while) (S (NP (PRP he)) (VP (VBZ does) (NP (NP (DT a) (NN trick)) (PP (IN on) (NP (PRP$ his) (NN skateboard)))) (PP (IN down) (NP (DT the) (NNS stairs)))))))) (. .)))
2222,1150,1150,['neutral'],169490297.jpg#0,neutral,169490297.jpg#0r1n,"A boy in a blue, yellow, and orange shirt holding his arms out from his sides.","( ( ( A boy ) ( in ( ( a ( ( blue ( , ( yellow ( , ( and orange ) ) ) ) ) shirt ) ) ( ( ( holding ( his arms ) ) out ) ( from ( his sides ) ) ) ) ) ) . )","(ROOT (NP (NP (DT A) (NN boy)) (PP (IN in) (NP (NP (DT a) (ADJP (JJ blue) (, ,) (JJ yellow) (, ,) (CC and) (JJ orange)) (NN shirt)) (VP (VBG holding) (NP (PRP$ his) (NNS arms)) (PRT (RP out)) (PP (IN from) (NP (PRP$ his) (NNS sides)))))) (. .)))",The boy is pretending to be an airplane.,( ( The boy ) ( ( is ( pretending ( to ( be ( an airplane ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN boy)) (VP (VBZ is) (VP (VBG pretending) (S (VP (TO to) (VP (VB be) (NP (DT an) (NN airplane))))))) (. .)))
2223,1088,1088,['neutral'],3020218156.jpg#3,neutral,3020218156.jpg#3r1n,Two men are painting a building while a third is walking past on his cellphone.,( ( Two men ) ( ( are ( ( painting ( a building ) ) ( while ( ( a third ) ( is ( ( walking past ) ( on ( his cellphone ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS men)) (VP (VBP are) (VP (VBG painting) (NP (DT a) (NN building)) (SBAR (IN while) (S (NP (DT a) (JJ third)) (VP (VBZ is) (VP (VBG walking) (IN past) (PP (IN on) (NP (PRP$ his) (NN cellphone))))))))) (. .))),A supervisor calls in his report on the painting crew.,( ( A supervisor ) ( ( ( calls ( in ( his report ) ) ) ( on ( the ( painting crew ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN supervisor)) (VP (VBZ calls) (PP (IN in) (NP (PRP$ his) (NN report))) (PP (IN on) (NP (DT the) (NN painting) (NN crew)))) (. .)))
2224,2636,2636,"['neutral', 'neutral', 'neutral', 'neutral', 'contradiction']",264483970.jpg#4,neutral,264483970.jpg#4r1n,A group of cheerleaders are cheering on a field.,( ( ( A group ) ( of cheerleaders ) ) ( ( are ( cheering ( on ( a field ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS cheerleaders)))) (VP (VBP are) (VP (VBG cheering) (PP (IN on) (NP (DT a) (NN field))))) (. .))),A group of cheerleaders practicing during a football game.,( ( ( ( A group ) ( of cheerleaders ) ) ( practicing ( during ( a ( football game ) ) ) ) ) . ),(ROOT (NP (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS cheerleaders)))) (VP (VBG practicing) (PP (IN during) (NP (DT a) (NN football) (NN game)))) (. .)))
2225,1715,1715,['entailment'],111285749.jpg#4,entailment,111285749.jpg#4r4e,A man is putting up a poster in front of a shop.,( ( A man ) ( ( is ( ( putting up ) ( ( a poster ) ( in ( front ( of ( a shop ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG putting) (PRT (RP up)) (NP (NP (DT a) (NN poster)) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN shop)))))))) (. .))),A man is decorating a shop.,( ( A man ) ( ( is ( decorating ( a shop ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG decorating) (NP (DT a) (NN shop)))) (. .)))
2226,1208,1208,['entailment'],4710471707.jpg#0,entailment,4710471707.jpg#0r1e,"A man in a red and black jacket, blue shirt, lots of silver necklaces, and his blue jeans falling down, checks out a woman wearing a black leather jacket, yellow bra, pink fingerless gloves, and sunglasses.","( ( ( ( ( ( ( ( ( ( A man ) ( in ( a ( red ( and ( black jacket ) ) ) ) ) ) , ) ( blue shirt ) ) , ) ( lots ( of ( silver necklaces ) ) ) ) , ) and ) ( ( his ( blue jeans ) ) ( falling down ) ) ) ( , ( ( ( checks out ) ( ( a woman ) ( wearing ( ( ( ( ( ( ( ( a ( black ( leather jacket ) ) ) , ) ( yellow bra ) ) , ) ( pink ( fingerless gloves ) ) ) , ) and ) sunglasses ) ) ) ) . ) ) )","(ROOT (S (NP (NP (NP (DT A) (NN man)) (PP (IN in) (NP (DT a) (JJ red) (CC and) (JJ black) (NN jacket)))) (, ,) (NP (JJ blue) (NN shirt)) (, ,) (NP (NP (NNS lots)) (PP (IN of) (NP (JJ silver) (NNS necklaces)))) (, ,) (CC and) (NP (NP (PRP$ his) (JJ blue) (NNS jeans)) (VP (VBG falling) (PRT (RP down))))) (, ,) (VP (VBZ checks) (PRT (RP out)) (NP (NP (DT a) (NN woman)) (VP (VBG wearing) (NP (NP (DT a) (JJ black) (NN leather) (NN jacket)) (, ,) (NP (JJ yellow) (NN bra)) (, ,) (NP (JJ pink) (NN fingerless) (NNS gloves)) (, ,) (CC and) (NP (NNS sunglasses)))))) (. .)))",A man is wearing many silver necklaces.,( ( A man ) ( ( is ( wearing ( many ( silver necklaces ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG wearing) (NP (JJ many) (NN silver) (NNS necklaces)))) (. .)))
