,Unnamed: 0,label,sent1,sent2,ending0,ending1,ending2,ending3,ending4
1253,1253,0,Where would you put a rubber stamp after using it?,rubber stamp,A. desk,B. art class,C. office,D. table,E. indiana
1842,1842,3,Why is someone getting drunk likely to sleep with someone they usually wouldn't approve of?,getting drunk,A. tired,B. violence,C. falling down,D. lower standards,E. vomiting
4362,4362,3,Where is mountain marmot likely ot live?,marmot,A. north america,B. northern hemisphere,C. tree,D. colorado,E. in wild
1538,1538,4,"When children are in a hurry, what might they do?",children,A. play video games,B. teach parents,C. reach over,D. run,E. rush around
3114,3114,1,What is often an outward expression of happiness?,happiness,A. love,B. laughter,C. spread,D. tears,E. limp
2254,2254,0,What do teachers often do after teaching a lesson?,teachers,A. answering questions,B. pop quiz,C. school children,D. school students,E. teach children
783,783,4,"People always talked childlike to him, even though his disability was physical and didn't affect his what?",disability,A. strength,B. brain,C. potential,D. qualification,E. competence
54,54,2,"Learning languages is difficult.  Even in a full immersion environment you're likely to make mistakes, mistakes will cause misinterpretation, which will be uncomfortable, which will cause what?,",learning language,A. better communication,B. overthinking,C. frustration,D. misunderstandings,E. headaches
4165,4165,0,Where are rosebushes typically found outside of large buildings?,rosebush,A. courtyard,B. landscaping,C. mailbox,D. california,E. botanic garden
3438,3438,1,Why might a person decide to start jogging?,jogging,A. suicide,B. lose weight,C. blisters,D. sweating,E. shortness of breath
2751,2751,1,"The tree wanted to grow more, but in the garden why did the roots stop spreading?",trees,A. affected by weather,B. wall in,C. grow tall,D. burn,E. hatred
2374,2374,3,"If I can feel material, then where am I generally speaking?",material,A. fabric store,B. anything,C. attic,D. physical world,E. science lab
1119,1119,2,If you poke yourself with sharp knitting needle what will you start doing?,knitting,A. have fun,B. relaxation,C. bleeding,D. cooking,E. carpal tunnel syndrome
2642,2642,3,What do a string of words with a proper noun and verb form?,word,A. english,B. dictionary,C. phrase,D. sentence,E. language
1238,1238,4,Where did people used to go so they could watch a movie in their home?,movie,A. show,B. vcr,C. (vcr and plane are in the above answers twice),D. television,E. video store
1768,1768,1,Where can butter be found in small pats?,butter,A. refrigerator,B. restaurant,C. inside a mammoth's handbag,D. pastry,E. fridge
2604,2604,1,What must a crab cross to reach the ocean?,crab,A. lakes,B. shore line,C. shallow waters,D. tidepools,E. atlantic ocean
3977,3977,3,"As the fire raged she frantically looked for a door, what did she want to do?",door,A. theater,B. window,C. opening,D. exit,E. apartment
2898,2898,3,"A cube has a top, bottom, two sides and what else?",side,A. corner,B. in between,C. center,D. front back,E. one side
1938,1938,1,Where would one find a snake on a mountain?,snake,A. louisiana,B. oregon,C. pet store,D. tropical forest,E. blue ridge mountains
3211,3211,0,"The person saw his wife cheating on him, but tries to forget it, what was he doing?",person,A. deceive himself,B. thank god,C. experience pain,D. enjoy life,E. absorb moisture
4623,4623,0,What is a place where every creature lives?,creature,A. world,B. zoo,C. dark place,D. lake,E. woods
1095,1095,3,What is a fun way for children to be learning about science?,learning about science,A. time,B. frustration,C. become educated,D. experiment,E. excitement
2054,2054,4,"It was impossible to find a parking garage, so James took a bus whenever he wanted to go where?",garage,A. neighbor's house,B. car,C. building,D. restaurant,E. downtown
3234,3234,2,"She was there for for just one location and one pair of jeans, but she spent hours looking at everything and anything in the what?",jeans,A. clothing store,B. shopping plaza,C. shopping mall,D. laundromat,E. thrift store
3321,3321,3,"He was staying at a resort near Nevada and California, he left on his boat from the dock in the north and at the opposite end spotted a bald eagle, where was he?",bald eagle,A. central idaho,B. hells canyon,C. canada,D. south lake tahoe,E. park
1562,1562,0,The steel cable could be used to pull the tug if Steve had what?,steel cable,A. winch,B. wrench,C. suspension bridge,D. factory,E. ship
4486,4486,4,Joe got his kid a plush bald Eagle.  Where did he probably get it from?,bald eagle,A. pet shop,B. great outdoors,C. nature reserve,D. canada,E. toy store
3746,3746,3,"Humans tend to be born two ways, these two ways are what?",humans,A. emotional,B. very adaptable,C. left or right handed,D. male or female,E. selfish
4939,4939,3,Where are small city halls usually located?,city hall,A. opera singers,B. detroit,C. court,D. towns,E. downtown area
3390,3390,0,When someone is pretending to cry they are?,cry,A. acting,B. yelling,C. got injured,D. hurt,E. miserable
3617,3617,0,"The poker player was not gaining money on the night, what was he doing instead?",gain,A. loosing,B. broke,C. lost,D. loss,E. waste
2103,2103,0,"He was ready to bike home, he got out his key and began to what?",key,A. turn lock,B. pocket,C. solution to problem,D. pocket,E. open doors
2325,2325,3,What do people do if they do not like each other?,people,A. believe in god,B. sing together,C. go swimming,D. part company,E. commit crimes
3412,3412,3,"The house wasn't connected to anything but rather was randomly plopped down in the woods, what did it need to have visitors?",house,A. city,B. residential area,C. milk man,D. street,E. subdivision
1915,1915,2,"When people eat more food than they need on a daily basis, what tends to happen?",people,A. become angry,B. obesity,C. gain weight,D. agree or disagree,E. pay bills
4448,4448,3,What is a bound stack of papers called?,paper,A. book,B. classroom,C. cabinet,D. notebook,E. suitcase
2802,2802,3,"The planned sky scraper was still years away from completion, but excavation had begun where?",excavation,A. cemetary,B. mountain,C. desert,D. construction site,E. archeological site
2568,2568,4,What happens to airplanes when they hit the ground?,airplanes,A. accelerate,B. carry freight,C. taxi,D. produce bang,E. catch on fire
2518,2518,0,People who make people now have what responsibility?,people,A. raise children,B. speaking english,C. pay bills,D. water plants,E. talk to each other
1991,1991,2,What is a person that is able to create art called?,create art,A. take class,B. thought,C. artist,D. inspired,E. imagine
83,83,4,Where would a person keep a book while it's being read?,book,A. closet,B. library of congress,C. classroom,D. in bed,E. desk
1269,1269,4,What is the opposite of something being liken to something else?,liken,A. discern,B. distinguish,C. metaphor,D. discriminate,E. contrast
4905,4905,2,"The day was over and the teeth filled, the dentist had to put all his metal what away?",metal,A. ore,B. badges,C. instruments,D. junkyard,E. metalworks
2854,2854,4,Where can you commonly find spirits within a house?,spirit,A. human being,B. cemetary,C. haunted house,D. medium,E. liquor cabinet
4911,4911,1,"If you do not have an organ, where would you get it?",organ,A. black market,B. music store,C. system,D. cathedral,E. human body
128,128,0,There weren't potatoes but actually a snake in his what?,snake,A. burlap sack,B. hot country,C. purse,D. pet shops,E. deep grass
2610,2610,1,A battleship can be sunk by an unseen torpedo fired by a what?,battleship,A. patrol boat,B. submarine,C. corvette,D. destroyer,E. frigate
2133,2133,4,Where would you store a violin along with all of your other instruments?,violin,A. string quartet,B. orchestra,C. band room,D. attic,E. music room
2954,2954,0,"Professionals are playing tennis for money, where are they likely?",tennis court,A. wimbledon,B. college campus,C. country club,D. health club,E. outside
3045,3045,1,Two adults do what before one gives birth to a child?,child,A. loving couple,B. act of sex,C. birth,D. parents,E. consent
351,351,2,"An electronics store had things damaged from the rain, where should these things be stored?",electronics store,A. large city,B. strip mall,C. building,D. shopping mall,E. aquarium
3044,3044,4,When you see new people move in next door you might find it what?,see new,A. new friends,B. new experience,C. look around,D. change of surroundings,E. interesting
3084,3084,4,"When picking up drinks, what kind requires you to hold them by the neck?",neck,A. glass,B. shoulder,C. body,D. guillotine,E. bottle
2755,2755,1,"They had to take the motorway and famous turnpike to get to the even MTV-made famous shore, where were they?",motorway,A. race track,B. new jersey,C. usa,D. england,E. city
2186,2186,3,Where would you find a lizard that is owned by someone with high income?,lizard,A. garden,B. south america,C. zoo,D. new hampshire,E. encyclopedia
2561,2561,3,"Sex is easy to get, but the easiest sex to get does what?",sex,A. last hour,B. cloud judgment,C. a concussion,D. cost money,E. sell beer
2067,2067,4,John was waiting for his plane for hours.  His butt hurt from sitting in a hard plastic chair all that time.  But it was still better than sitting on what?,chair,A. office,B. living room,C. bedroom,D. airport,E. floor
3041,3041,0,"When people aren't communicating or talking to each other, what happens?",talking,A. misunderstandings,B. headaches,C. introductions,D. conversation,E. distraction
1299,1299,0,"The fight enemy choice had led him to a grave injury, he was now what?",fight enemy,A. dying,B. victory,C. casualties,D. protect yourself,E. death
4349,4349,3,"They wanted to put on a show about being human beings, which ironically worked because none of them could do what well?",human beings,A. behave well,B. question authority,C. melt,D. act,E. read newspapers
1102,1102,0,Where is the closest sofa located that isn't in your own residence?,sofa,A. neighbor's house,B. person's living room,C. livingroom,D. white house,E. home
4043,4043,4,What would you do to a television after you finish using television?,using television,A. entertainment,B. choosing,C. change channel,D. fall asleep,E. turning off
438,438,3,"The farmer chose plants he could make bird feed from and use of again the next year, he only planted what?",farmer,A. raise corn,B. seed plants,C. grow plants,D. seed crops,E. farm land
3259,3259,0,If I wanted to pay a bill from my house where would I put a letter?,letter,A. mail box,B. envelope,C. document folder,D. post office,E. desk
176,176,4,How can one's views change after learning about science?,learning about science,A. appreciation of nature,B. become educated,C. excitement,D. increased knowledge,E. see things differently
4326,4326,4,"James stove didn't work, so he had to cook where?",stove,A. bathroom,B. tent,C. living room,D. apartment,E. friend's house
4527,4527,0,What does an apple tree need to grow?,apple tree,A. dirt,B. seeds,C. south africa,D. park,E. paradise
424,424,4,"They were competing in basketball, the goal was to what?",competing,A. bounce the ball,B. competition,C. have fun,D. race,E. score points
1354,1354,4,"If something is very hard but you just manage to be able to do it, it can be called what?",hard,A. controvertible,B. interesting,C. easy,D. agreeable,E. bearable
866,866,2,Where would you read a passage but not write it?,passage,A. diary,B. city,C. bible,D. graffiti,E. labyrinth
826,826,0,The window across the street was broken and John felt guilty. He never meant to damage what?,window,A. friend's house,B. curtains,C. space shuttle,D. front door,E. classroom
3930,3930,4,Birds sometimes do what to each other to establish dominance?,birds,A. sky,B. mate,C. hatch,D. forest,E. peck
4538,4538,0,What keeps a cigarette fresh?,cigarette,A. carton,B. light fire,C. burn down forest,D. ashtray,E. hand
417,417,2,What is a lover likely to want to do with their partner?,lover,A. build family together,B. fall in love,C. make love,D. complete,E. distance themselves
138,138,3,Where do you buy tickets at a ticket booth for games/,ticket booth,A. train station,B. cathedral,C. metro station,D. fairgrounds,E. amusement park
3966,3966,1,"She was a human in America who wanted to live well, what was a given for her situation?",human,A. think critically,B. need money,C. say hello,D. think critically,E. drink tea
255,255,1,What common chemical reaction is often used as a heat source?,heat source,A. coal or wood,B. fire,C. lava,D. house,E. solar energy
869,869,3,What do all rooms facing outside have?,rooms,A. square shape,B. different sizes,C. flowers,D. doors and windows,E. high walls
1184,1184,0,Where do people drive on the left on a motorway?,motorway,A. england,B. europe,C. new jersey,D. city,E. a river
3572,3572,2,WHere do you typically buy prescription suntan lotion?,suntan lotion,A. beach bag,B. grocery store,C. pharmacy,D. shop,E. tanning salon
2546,2546,2,Where could she go to find a big cat to see?,cat,A. front door,B. residence,C. zoo,D. restaurant,E. barn
3189,3189,1,What type of person wants to get in shape?,get in shape,A. look attractive,B. overweight,C. sex,D. bowel movements,E. feel good
3368,3368,4,What was the hardest thing for her to do while learning to ski?,ski,A. slip on ice,B. fall down,C. fall over,D. sweat,E. maintain balance
820,820,2,"It had a beach with shallow water, while not the ocean this was a hot spot all the locals enjoyed on the what?",shallow water,A. swimming pool,B. pond,C. lake,D. bathe in,E. childrens pool
955,955,4,"We want to try some new barbecue sauces, where should we buy some?",barbecue,A. detroit,B. australia,C. michigan park,D. cafe,E. retail store
4622,4622,3,Living life is about good and bad experiences and doing what from them?,living life,A. make love,B. get married,C. have children,D. learning,E. repeating
929,929,1,Where may I view sharks in a clear tunnel?,shark,A. south pacific,B. sea world,C. pacific ocean,D. indian ocean,E. gulf of mexico
2704,2704,1,Where would be the closest place you would find a piece of literature you own?,literature,A. under the bed,B. own home,C. books and magazines,D. meeting,E. public library
4531,4531,2,Where do people say god is at all times?,god,A. give peace,B. judge people,C. everywhere,D. anything,E. work miracles
3985,3985,1,Where might a person store pamphlets?,pamphlets,A. health department,B. drawer,C. bookstore,D. library,E. desk
1859,1859,2,Where would you go to learn how to play a french horn?,french horn,A. music store,B. concert hall,C. music class,D. france,E. on top of a mountain
2198,2198,1,When you drive and see someone walking across the street what do we do?,drive,A. reverse,B. stop,C. passenger,D. open the window,E. walking
4032,4032,3,Where is a good place to set an attache case other than a desk?,attache case,A. business meeting,B. hospital,C. lawyer's office,D. chair,E. professional
203,203,3,What has a master of their craft done about that craft?,master,A. drill,B. committed murder most vile,C. bargemaster,D. learn,E. understand
2380,2380,3,"Doctors gave sedative to the patient complaining of pain, what did he say afterwards?",pain,A. enjoyment,B. good sometimes,C. immobilize,D. feels good,E. good feeling
3767,3767,2,"When an army is sent abroad to combat zones, what might they be doing?",army,A. vacation,B. battlefield,C. war,D. military base,E. other countries
272,272,4,Where would someone likely bring an attache case?,attache case,A. overhead compartment,B. chair,C. hospital,D. in shirt,E. business meeting
2720,2720,3,The only place you'd find a marmoset in what gold rush region would be in a zoo?,marmoset,A. in wild,B. your moms house,C. burrow,D. american west,E. national park
4833,4833,0,"John got a raise, but he lost rank.  Overall, it was a good what?",raise,A. demotion,B. push down,C. go off strike,D. lower,E. go off strike
3424,3424,4,What can cause someone to want to go somewhere else because it's so smelly?,go somewhere,A. rose bush,B. go back,C. die,D. arrive there,E. fart
3478,3478,1,What is likely to be the result of instituting civil action?,instituting civil action,A. go to jail,B. restitution,C. illness,D. riot,E. trial
2184,2184,2,"Bill was on a diet, but that didn't matter.  He cared most about his audio quality.  He had to turn up the gain because the high-impedance equipment he used cause what to volume?",gain,A. lost,B. lose weight,C. loss,D. waste,E. reduce
258,258,1,What could contain no more than around 100 people?,people,A. apartment,B. classroom,C. buildings,D. car,E. audience
4119,4119,0,What  is necessary to have when going fishing?,going fishing,A. fishing rod,B. access to water,C. bate,D. three hands,E. tackle
1502,1502,3,What is it called when two people have the same point of view?,two people,A. make love,B. when they hug,C. shake hands,D. agree with each other,E. work together
495,495,2,When someone falls from a mountain it will lead them to?,fall,A. too much,B. act dead,C. die,D. rush,E. explode
4493,4493,4,What would you put a spoon next to before adding food to it?,spoon,A. glass of iced tea kitchen drawer,B. dinner,C. dishwasher,D. bowl of soup,E. serving dish
1468,1468,3,"If you're wet cleaning a floor while doing housework, what do you need?",doing housework,A. fan,B. energy,C. vacuuming,D. mop,E. broom
1423,1423,1,"Everyone crowded around the toilet during a break in the event, where was the toilet?",toilet,A. restaurant,B. stadium,C. space shuttle,D. mall,E. bathroom
1876,1876,1,"I was depressed and my friends threw me a party, why did they do that?",entertain,A. reciprocity,B. make happy,C. make money,D. get drunk,E. embarrassing yourself
956,956,3,Where can you see a mammoth in NYC?,mammoth,A. refrigerator,B. museum exhibit,C. prehistoric times,D. museum of natural history,E. forest
3402,3402,2,You can get off the road and relax on a couch at what roadside location?,couch,A. waiting room,B. neighbor's house,C. rest area,D. apartment,E. exit
1621,1621,0,"Some people hate attending meeting, they're worried it'll bore and they will what?",attending meeting,A. fall asleep,B. being laid off,C. result,D. understanding,E. have fun
2100,2100,0,When you lift a cup to take a drink when your hand is headed back to the table you are doing what with it?,lift,A. putting down,B. put down,C. depress,D. set down,E. steal cutlery
484,484,1,Johnny and bill fought over money.  Johnny wanted it to be over.  What might he choose to do?,money,A. control people,B. settle everything,C. buy food,D. increase power,E. kill bill
1249,1249,0,"They began to copulate, someone used spit to what?",copulate,A. lubricate,B. mark territory,C. kiss,D. procreation,E. release tension
3546,3546,4,"When you are relaxing with friends, what are you doing if you discuss anything?",friends,A. side with,B. hang out,C. go to the movies,D. understand each other,E. talking about
2949,2949,1,The friends gathered around the table to play cards and what?,play cards,A. drink,B. have fun,C. remember,D. bored,E. good at
513,513,0,Many containers full of goods are unloaded where after their long sea journey,container,A. port,B. cargo ship,C. refrigerator,D. food,E. lorry
1575,1575,4,"Washing clothes at the laundromat was time consuming, most people waited and would do what?",washing clothes,A. time,B. singing,C. getting wet,D. socks,E. watch tv
2815,2815,2,What do you need to put in to achieve having fun after a long day?,having fun,A. snuggle,B. kiss,C. effort,D. relaxing,E. activity
556,556,4,Johnny was looking for blowfish in places that weren't near America.  Where would he look?,blowfish,A. fish market,B. hawaiian waters,C. gulf of mexico,D. tropical sea,E. south pacific ocean
3070,3070,0,What eastern U.S. local government has plenty of crab fishing?,crab,A. north carolina,B. chesapeake bay,C. crab pots,D. sandy beach,E. eastern coast
966,966,0,What is someone likely to feel after receiving a gift that is not common?,common,A. special,B. personal,C. offended,D. unique,E. rare
4630,4630,2,What do you call a metal that is not cheap?,cheap,A. expensive,B. dear,C. precious,D. inexpensive,E. spendthrift
2994,2994,3,When competing against a fighter with better training you'll likely get a what?,competing against,A. pride,B. free hat,C. emotions,D. injury,E. one winner
4896,4896,2,Sarah put her food in a trash can beside her desk.  Where might she have been?,trash can,A. bus stop,B. corner,C. office,D. park,E. motel
4126,4126,2,What does every person have that makes them feel?,every person,A. mother and father,B. emotions,C. heart,D. name,E. mouth
3855,3855,1,John didn't have to ride his bike.  He did it for only one reason. What reason is that?,riding bike,A. thirst,B. enjoyment,C. for fun,D. pleasure,E. fatigue
1149,1149,0,Female ants don't have wings and can only get around by doing what?,ants,A. crawl,B. follow one another,C. running,D. circle food,E. fly
2055,2055,4,James raked fallen leaves into a pile. Where might he leave the pile?,fallen leaves,A. forest,B. roof,C. garden,D. tree,E. ground
278,278,2,"The king was to meet an ambassador, where would the meet?",king,A. court,B. dinning room,C. throne room,D. monarchy,E. castle
4893,4893,3,What must a foreign exchange student do to get around in the new country?,student,A. do mathematics,B. read book,C. answer question,D. learn language,E. begin to study
4838,4838,0,Sally made a mistake.  She came home drunk and endeared the wrong house.   What was the relationship between the house and her neighbor?,house,A. belong to,B. burn down,C. winter storm,D. her favorite,E. face street
2811,2811,2,"He was in a rush and forgot his socks, what did he double check before leaving the hotel?",socks,A. bed,B. shoes,C. suitcase,D. his pockets,E. sporting goods store
566,566,4,James looked for a pencil sharpener.  Where might he look first?,pencil sharpener,A. cabinet,B. library,C. nightstand,D. stationery store,E. desk drawer
2517,2517,2,John plays chess with his roommate They make one move each between classes.  Where is his chess set most likely set up?,chess set,A. canada,B. cupboard,C. dorm,D. sitting room,E. drawer
1272,1272,3,Food is usually stored on what in your pantry?,food,A. bottom floor,B. shop,C. kitchen,D. shelf,E. refrigerators
1831,1831,4,"Her dream was to own a house on the countryside, but instead she lived in a cramped apartment in the what?",house,A. street,B. ghetto,C. residential area,D. subdivision,E. city
3131,3131,1,"Luke was a human. Like most humans, he learned from his parents.  He was mortal, but he could preserve himself by doing what?",human,A. ocean,B. write,C. smile,D. die,E. think critically
2393,2393,4,Where could a bee die due to lack of oxygen?,bee,A. field of flowers,B. rose garden,C. bouquet of flowers,D. green house,E. trash can
4698,4698,1,What do we have to do before we are able to begin work?,begin work,A. apply yourself,B. apply for job,C. shower,D. shave,E. concentrate
668,668,1,"They took a break from all the rides to have lunch, while eating hamburger they talked about how they were going to what on the next ride?",eating hamburger,A. heartburn,B. have fun,C. enjoy,D. gas,E. food poisoning
2189,2189,4,How can you distinguish garbage from other things?,garbage,A. folkest,B. container,C. can smell nasty,D. composted,E. smells bad
1164,1164,1,What do you use a clock for?,clock,A. eat food.,B. tell time,C. wind down,D. stop working,E. working correctly
2670,2670,4,"Thinking of the past reminded him of a happy time, he laughed aloud in the middle of the funeral and it was quite what?",happy,A. sadness,B. disenchanted,C. unfortunate,D. funny,E. inappropriate
2424,2424,1,What does living life too hard lead to?,living life,A. over age,B. early death,C. valuable,D. joy,E. happiness
1476,1476,1,Who is likely to use too much salt?,salt,A. shaker,B. fast food restaurant,C. kitchen cupboard,D. people,E. table
4231,4231,1,Where is a traffic artery likely to be clogged?,traffic artery,A. high traffic area,B. major city,C. town,D. traffic lights,E. highway
1565,1565,3,"The team was able to communicate effectively, they knew what each other would what?",communicate,A. send email,B. talk with people,C. ring up the president of bermuda,D. think,E. speak to
1177,1177,3,"A skateboard can have a steep learning curve, but once the basics are mastered you can what?",skateboard,A. relax,B. teenager,C. freedom,D. have fun,E. give up
3788,3788,1,When a young child is sleeping what is something that is common for their age?,sleeping,A. snoring,B. wetting bed,C. sleepwalking,D. talking,E. laughing loud
4984,4984,2,"If a person saw wings on a helmet, where would they be?",wings,A. airport,B. heaven,C. detroit,D. flight school,E. airplane
2573,2573,4,Lizards are able to regrow what if it is cut off?,lizards,A. bones,B. four legs,C. 4 legs,D. backbone,E. tail
4328,4328,1,Animals are unselfconscious and just do what?,animals,A. listen to each other,B. live lives,C. bite,D. fight each other,E. smile
3226,3226,0,Why is someone likely to use an iron when cleaning clothes?,cleaning clothes,A. wrinkles,B. sanitation,C. attractive appearance,D. looks good,E. ruined
403,403,4,How does a flea locomote?,flea,A. attack,B. suck blood,C. stay,D. lay eggs,E. jump
2615,2615,0,"They mocked their friend for being timid, but it kept her out of the trouble they got into by being what?",timid,A. reckless,B. aggressive,C. insane,D. bellicose,E. dauntless
1497,1497,4,"Stopping being married to each other might seem like a negative thing as it is an end, but it can also be a beginning that brings what?",stopping being married to,A. grief,B. confusion,C. relief,D. depression,E. happiness
581,581,0,"John loves animals and he hates animal abuse.  Because of this, john is very careful about the places he goes.  Where might he avoid going?",animal,A. pet store,B. parking lot,C. woodland,D. north america,E. park
4613,4613,1,"Sean was a native English speaker, a fact that he found helpful.  Ludwig didn't speak the language well because he was what?",native,A. introduced,B. foreigner,C. alien,D. immigrant,E. guide foreigners
3529,3529,4,"The park had a refuse and littering problem, so they added another what?",refuse,A. tip,B. park officer,C. incinerator,D. dump,E. wastebasket
1025,1025,1,What meal would you find on your serving dish in the evening?,meal,A. brunch,B. dinner,C. fast food restaurant,D. appear appetizing,E. plate
1186,1186,2,Where might you go to buy silk?,silk,A. expensive clothing,B. garments,C. chinatown,D. downtown,E. nightgown
215,215,1,"If I am a person, I have a unique ability to do what?",person,A. cross street,B. stand upright,C. speak spanish,D. speak chinese,E. further education
2566,2566,0,Where might a runway head?,runway,A. city,B. bowling alley,C. friend's house,D. military base,E. fashion show
646,646,4,Who said ignorance was not an excuse for the crime?,ignorance,A. learn about subject,B. learn new,C. find truth,D. is bliss,E. judge
667,667,3,What could fighting inflation cause if it is not successful?,fighting inflation,A. problems,B. not noticeable,C. deflation,D. economic instability,E. eat cake
1655,1655,4,Washing clothes manually leads to what?,washing clothes,A. water and soap,B. singing,C. watch tv,D. train,E. getting wet
280,280,4,Diving off a cliff for a cartoon character often ends in comedic what?,diving,A. exhilaration,B. dismemberment,C. spinal injuries,D. getting wet,E. splats
1574,1574,0,Waiting for a bus that has already came and went would be an example of bad what?,waiting for,A. timing,B. getting bored,C. patience,D. expenditure of time,E. public transportation
1592,1592,2,"He turned off his phone to avoid every single call, all anybody was going to hear from him today was his what?",call,A. office,B. answering machine,C. voice mail,D. telephonelines,E. message
4084,4084,3,"When people have guests over, what do they often do for their guests?",people,A. talk to each other,B. learn from each other,C. demand justice,D. cook food,E. share food
4808,4808,1,James loved to play violin.  He did it in his spare time because he found it what?,play violin,A. practise,B. relaxing,C. romantic,D. take lessons,E. tune
1451,1451,4,Where could you make a hole with your fist?,hole,A. swiss cheese,B. football ground,C. ground,D. golf course,E. wall
2513,2513,1,"Although the living room was set up for the party, where did people tend to congregate while the mother worked?",room,A. wireroom,B. kitchen,C. ocean,D. hallway,E. outside
4485,4485,4,What device with a lens would you use to take photos?,lens,A. microscope,B. device requires optics,C. telescope,D. spoon,E. camera
4961,4961,3,Hammers are made of metal and what other item?,metal,A. softness,B. plastic,C. stone,D. wooden,E. toolbox
892,892,4,What would be considered a success when attempting procreation?,success,A. celebrate,B. have party,C. hear crowd go mad,D. create success,E. reproduce
2290,2290,2,"They wanted to go on a road trip, they picked each highway to take them on their way across where?",highway,A. atlas,B. countryside,C. united states,D. between to cities,E. repairs
4849,4849,3,"Greg wasn't interested in academics or history, so when he was visiting the museum with his class he was crushed by what feeling?",visiting museum,A. inspiration,B. itchiness,C. enjoyment,D. boredom,E. sore feet
401,401,1,"There was a show on television about a ranger who loved flowers, but the next day it was about a gardener who also loved flowers.  It was a what?",flowers,A. countryside,B. anthology,C. dull read,D. state park,E. surface of earth
2256,2256,0,How do people evaluate what to buy at a shop?,shop,A. compare prices,B. spending of money,C. have fun,D. splurge,E. purchasing
4952,4952,0,"Sammy wanted to preserve the wallpaper, but it was wet and had already begun to do what?",preserve,A. decay,B. ruin,C. throw away,D. destroy,E. waste
1863,1863,1,Steve needed a place to sleep so he asked around and found a place to stay.  Where might he be staying?,stove,A. apartment,B. friend's house,C. tent,D. outside,E. living room
806,806,1,What do you need to run after ball?,run after ball,A. get tired,B. have legs,C. skip,D. not fat,E. look first
816,816,3,What is the opposite of a village?,village,A. rural area,B. africa,C. ohio,D. big city,E. tribe
3083,3083,4,"The champagne was good, it was both sweet and what?",sweet,A. bitter,B. decaying,C. spicy,D. sour,E. dry
1252,1252,2,How do birds have babies?,birds,A. sing songs,B. sleep together,C. lay eggs,D. spread wings,E. reproduce
269,269,2,Where can someone keep a digital file?,file,A. suitcase,B. filing cabinet,C. computer,D. desk drawer,E. cloud
3367,3367,2,"After exiting a ring road and headed to a group of homes, where are you going?",ring road,A. freeway system,B. home,C. town,D. cars,E. european city
934,934,1,Which long saga will we be watching on tonight's program?,program,A. concert,B. opera,C. theater,D. take class,E. television
3228,3228,3,What would you put in a teakettle?,teakettle,A. england,B. tea,C. cupboard,D. water,E. japanese tea room
275,275,0,Jimmy wanted a beer but his wife was an alcoholic on probation.  Where might he go?,alcoholic,A. neighbor's house,B. bridge,C. home,D. homeless shelter,E. prison
1990,1990,1,One way to resolve confusion here is to raise my hand. Where am I?,confusion,A. war,B. class,C. mind,D. school,E. opera
3081,3081,0,You should probably have something healthier than just eat ice cream if you what?,eat ice cream,A. were hungry,B. depressed,C. cool down,D. exercise,E. let melt in mouth
4156,4156,4,A product that has been out of stock but is now restocked is what?,scarce,A. plenty,B. empty,C. abundant,D. plentiful,E. available
4918,4918,2,"John was very annoyed by the infidelity of his sound system.  He had paid a premium for it, so he expected what?",infidelity,A. end marriage,B. loyalty,C. fidelity,D. faithfulness,E. mean shooting
3171,3171,4,You're likely to find broken glass where after a bar closes?,broken glass,A. field,B. parking lot,C. beach,D. bridge,E. street
1936,1936,4,"He had been running for a very long time, he knew it was time to stop because he was what?",running,A. shortness of breath,B. sore feet,C. was cramping,D. leg cramps,E. becoming tired
4721,4721,4,"To avoid tripping while moving through your home, where should you have a light source?",light source,A. street,B. sky,C. flashlight,D. books,E. hallway
2449,2449,0,what is better than a paper clip to hold together paperwork in a hospital desk drawer?,paper clip,A. file folder,B. staple,C. desk drawer,D. plastic holder,E. hospital
1031,1031,2,what might someone feel after hurting someone else?,hurting else,A. empowering,B. luck,C. regret,D. punishment,E. despair
691,691,1,How can you get the attention of a person across the room?,person,A. board ship,B. shout at,C. smile at,D. cross street,E. feel happy
4577,4577,3,Some cars have racing lines on them called?,cars,A. seat belts,B. breaks to help stop,C. designs,D. stripes,E. radios
4364,4364,1,"Giovanni has a wine cellar like many of his compatriots, where is he likely living?",wine cellar,A. house,B. italy,C. mansion,D. fancy restaurant,E. good restaurant
3665,3665,3,During what could you hear a viola along with many other types of instruments?,viola,A. viola case,B. concert,C. orchestra,D. symphony,E. string quartet
761,761,2,What  might john order at an indian resturant on top of the space needle?,indian restaurant,A. large city,B. seattle,C. curry,D. clothing,E. reservation
446,446,0,He was looking for the holiday decorations and found an old box of clothes up where?,old clothes,A. attic,B. trash,C. loft,D. closet,E. box
35,35,3,"Mark's semen was very thick, but after his vasectomy it was also what?",thick,A. blank,B. sparse,C. thin,D. clear,E. free flowing
4742,4742,2,Where would you get prescription mouthwash?,mouthwash,A. optometrist,B. dentist's office,C. drug store,D. bathroom,E. bottle
3554,3554,2,What is someone likely to do to someone accused of killing people they love?,killing people,A. go home,B. sadness,C. retaliation,D. remorse,E. going to jail
3537,3537,0,What is a good place for a potato to mix with other veggies?,potato,A. beef stew,B. restaurants,C. garden,D. steak house,E. cooking pot
1261,1261,1,"I needed to send a piece of mail, where did I go?",mail,A. table,B. post office,C. neighbor's house,D. railway station,E. fridge
