,Unnamed: 0,video-id,fold-ind,startphrase,sent1,sent2,gold-source,ending0,ending1,ending2,ending3,label
500,42318,lsmdc1020_Crazy_Stupid_Love-81690,6708,He heads upstairs and makes his way to a seat on the other side of the structure. Someone,He heads upstairs and makes his way to a seat on the other side of the structure.,Someone,gold,creeps past someone into one corner inside.,lowers her gaze and they share a warm smile.,points to a seat between a man and woman who are chatting.,"nods ruefully at someone, then closes the door after him.",2
755,69241,lsmdc0004_Charade-47509,4676,Someone enters and she closes the door again. Someone,Someone enters and she closes the door again.,Someone,gen,comes in and presses a button.,remorsefully toils in the passenger seat.,leans over the door - - his mother's stall.,hesitates and shuts the door behind her.,3
9,8541,lsmdc1046_Australia-91121,2533,Someone signals to someone to join him. The boy,Someone signals to someone to join him.,The boy,gen,turns from his radio.,"throw his hat contemptuously and keeps talking, inside we see a stunning brunette on the beach.",takes up his cigarette and closes his eyes as he thrusts his hips.,hurries up the staircase.,3
620,31323,lsmdc3070_THE_CALL-32715,1223,She opens them and exhales. Another call comes in and she,She opens them and exhales.,Another call comes in and she,gen,smiles at her boss.,finds her car parked.,slams the silver steel door towards him.,follows both of them onboard.,0
689,64853,lsmdc3002_30_MINUTES_OR_LESS-761,19974,He takes off his gorilla mask. A blurry view,He takes off his gorilla mask.,A blurry view,gen,shows the snowy shape.,shows stills of a few police photos.,shows his secret visitor.,strikes someone's crotch.,2
731,61263,anetv_n25mDmcBC6E,9237,A woman with short hair and a black long sleeve turtle neck is standing in a room with a brown square wall behind her. She then,A woman with short hair and a black long sleeve turtle neck is standing in a room with a brown square wall behind her.,She then,gold,"shows the two people sitting below the stylists, gesturing to the camera.","begins playing the flute, moving her head up and down back and forth to show passion.","demonstrates how to paint a square, painting eyeliner and putting it in the paint.",puts together drawings together at a home with coins on it to make sure everything is dried up.,1
894,18321,lsmdc0038_Psycho-67224,14772,"He is someone, somewhere in his late twenties, thin and tall, soft - spoken and hesitant. He","He is someone, somewhere in his late twenties, thin and tall, soft - spoken and hesitant.",He,gold,"has a mug silhouetted against the bar, separating it from his nose.","is behind the counter now, pushing forward the registration book.",has an open - tatty white cloth.,is clicking off of rocks.,1
136,1772,anetv_uavot-yVwhg,15873,The lady puts salt it the water and dips the brush then brushes the shoe. The lady,The lady puts salt it the water and dips the brush then brushes the shoe.,The lady,gold,towels her face and scrubs her cloth with.,puts soap on a cloth and applies it to her.,rubs the wax off and sprays on it with a towel and rubbing it over her head.,wipes the shoe with the towel and talks to the camera.,3
142,71416,lsmdc3028_GHOST_RIDER_SPIRIT_OF_VENGEANCE-12779,18749,"Glancing over his shoulder, someone sees an emt standing at an ambulances open side door. Someone","Glancing over his shoulder, someone sees an emt standing at an ambulances open side door.",Someone,gold,seems to fuse from his face.,follows his lackey's gaze.,tries to comb through the traffic.,flies off by landing.,1
414,24843,anetv_InHt3sukfeg,2284,She wipes them down with a rag and then shakes up a can and spray paints the furniture. More close ups,She wipes them down with a rag and then shakes up a can and spray paints the furniture.,More close ups,gold,are shown pouring out of her nails as well as it more clean.,are shown of the furniture while text instructions pan over the screen.,are shown on the floor then installation on the clothing.,are shown using a rag as she continues to paint the fence in the end.,1
206,46190,anetv_45WdXofnTkI,1379,A man standing in a violin shop is playing the violin. He,A man standing in a violin shop is playing the violin.,He,gold,is playing a violin on the stage as he plays a tune.,begins to remove her lace.,stops playing and starts to play the violin.,makes several variations in pitch as he plays his song on the violin.,3
176,66901,lsmdc1006_Slumdog_Millionaire-73606,10215,Someone enters the projectionist's booth. He,Someone enters the projectionist's booth.,He,gold,shows him someone's autographed photo of someone.,smiles politely as his hands brush someone's hair.,passes a case of matches to her.,patrons walk up one of the games stools and holds up the series of photos.,0
119,14792,lsmdc0021_Rear_Window-58244,9573,"Then she starts to take a sip, smiling across the table at her imaginary guest. She","Then she starts to take a sip, smiling across the table at her imaginary guest.",She,gold,ignores her and leans on the white wine bottle.,"eyes her lovingly, then gives an unnerved look.",lowers the glass onto the table.,"removes the engagement bundles off the table, and gazes over at someone with a pensive expression.",2
960,53101,lsmdc3083_TITANIC2-38880,8486,"A man pulls off the door, unleashing a flood of muddy water. As a cameraman films him, someone kneels and","A man pulls off the door, unleashing a flood of muddy water.","As a cameraman films him, someone kneels and",gold,pulls out wads of sodden papers.,"drags him from his, groggy coat, kissing his sprawling abdomen.",quickly lowers his legs.,sprays something at a lanky man in an armored suit uniform.,0
21,28611,lsmdc1015_27_Dresses-79821,15805,He places a caring hand on her shoulder to escort her out. Someone,He places a caring hand on her shoulder to escort her out.,Someone,gold,is at the bridal shop.,"pushes her out of view, and gazes around at her.",fans himself as someone smiles.,walks out of the confessional as the criminals walk off.,0
104,51894,lsmdc3019_COLOMBIANA-9012,13089,"Now a low sun casts a golden glow in the sky over Chicago. In her apartment, someone",Now a low sun casts a golden glow in the sky over Chicago.,"In her apartment, someone",gold,spots a restaurant burn behind someone.,soaks forlornly in a tub.,watches her mother decorate the house with an armful of posts.,disembarks from a pair of headphones near a bar.,1
128,27116,lsmdc3047_LIFE_OF_PI-22646,4602,"A massive lightning bolt smacks down beside the boat, spreading a web of brilliant electricity beneath the surface. A large wave","A massive lightning bolt smacks down beside the boat, spreading a web of brilliant electricity beneath the surface.",A large wave,gold,hits the charge and far.,comes on the deck and the great waves drop high into the air.,crashes the wave sends the rider soaring high into the sky.,knocks someone off the canvas and into the boat.,3
265,72545,anetv_bZ4r3Y_qceE,4601,She gets up and walks back while others watch her. She,She gets up and walks back while others watch her.,She,gold,turns and walks past the left girl.,turns away from the window and walks back.,turns to him.,jumps down the track once again.,3
355,35760,lsmdc0025_THE_LORD_OF_THE_RINGS_THE_RETURN_OF_THE_KING-61267,11235,"Tall peaks rise on either side, like pillars holding up a sagging sky. Ahead","Tall peaks rise on either side, like pillars holding up a sagging sky.",Ahead,gold,is in a large waterfall.,splashes in the water.,is wearing a protective piece and black sleeves and a leather twin wheels with waist - high time.,is the summit of cirith ungol.,3
349,63636,anetv_QwnUZ-5JaOM,9829,A man holds up a white paper in the air. The man,A man holds up a white paper in the air.,The man,gen,fumbles in the other and points to the item.,takes a run of paper back and shows it to faces.,wraps his arm around the sandwich and shows it to the guy.,places a sharpening tool on the paper for a time.,0
660,29564,lsmdc1010_TITANIC-77552,9113,"The steward removes someone's coat, while the master - at - arms frisks him. The steward","The steward removes someone's coat, while the master - at - arms frisks him.",The steward,gold,gets into the huddle.,pulls the necklace from the pocket.,carries someone in with the others.,hops into the students's back as they stroll through the open door through the door.,1
188,48083,anetv_T9JSNxOyUQA,12770,A few people are seen buying food from two women at a a concession stand. A man,A few people are seen buying food from two women at a a concession stand.,A man,gen,kneels up and tries to assist his throw.,is shown raking grass out of her car and looking to the camera.,holds the fruit colored egg.,talks to a camera and a woman demonstrates a car poking her on an ice cream cone.,2
290,32492,anetv_FRjVP5r9rqc,13174,An elderly woman pans to the camera and does various hand movements on the floor. The woman,An elderly woman pans to the camera and does various hand movements on the floor.,The woman,gen,dips a white brush into the water and begins to push it away and showing the product afterwards.,holds the mop out and take a bobby pin to the rope and cross the woman several times.,gets in thoroughly and continues working on table lamp.,uses two hula hoops in a wooden row of shorts while the camera walks to the end of the bench.,0
201,45898,anetv_hGUUlFxygmw,14749,A girl is sitting talking the the camera. The girl,A girl is sitting talking the the camera.,The girl,gen,is sitting next to a young girl.,puts her face on a tree.,mops a new body of water.,uses a cup to wipe it with a brush.,0
208,44449,lsmdc1026_Legion-5347,18581,"All six of them are still as they stare at the tv, four standing, people sitting. Someone","All six of them are still as they stare at the tv, four standing, people sitting.",Someone,gold,is on the phone in the back.,"points to someone, who smirks.",gets out and takes two to push someone towards the room.,sifts through a slot on a wall between stars and confusion.,0
177,43887,lsmdc3070_THE_CALL-32988,18754,"Someone hesitantly steps down the hall and inspects the underground structure. Rounding a corner, she",Someone hesitantly steps down the hall and inspects the underground structure.,"Rounding a corner, she",gen,lays a hand on the door's edge.,notices some motorcade shaded nearby.,finds an article nestled in front of a convenience store.,flips a nickel off the control rack and points it at it.,0
852,67183,lsmdc3033_HUGO-14123,14653,The boy watches as the man lowers his head and shuts his eyes. His hands,The boy watches as the man lowers his head and shuts his eyes.,His hands,gen,clasped in a helpless grimace.,cupped over his face and bathes his face.,"grasping someone, his mouth agape.",travel frantically to his pants.,0
728,15838,anetv_g2GZd1160m4,3735,A group of boys around them watches on. Behind the performs,A group of boys around them watches on.,Behind the performs,gold,", the hairstylist uses a bag reading a name book.",sits a group of men playing music for the performance.,is series of hedges and titles from the page.,is a series of karate rounds.,1
802,39228,lsmdc3078_THE_WATCH-36367,9911,He sees a variety of sex toys. Someone,He sees a variety of sex toys.,Someone,gold,notes someone's cold hands covering his ears.,"eyes the young, sexy asian.",stands from the high wall and stands up on a couch.,"joins her in different places, waiting.",1
27,43989,lsmdc3070_THE_CALL-32988,18774,Someone looks at the grim sight and softly smiles. He,Someone looks at the grim sight and softly smiles.,He,gen,winces as he watches her intently.,is lost in thought.,looks at him sadly.,enters and raises his rifle.,2
668,3044,lsmdc1041_This_is_40-9167,2511,"Now, someone sits in his car with his eyes glistening. His mouth","Now, someone sits in his car with his eyes glistening.",His mouth,gold,twists in a sob.,hangs open as he glances toward a mirror and flushes both eyes.,hangs open and he hugs his pale baby.,hangs open as if he is overwhelming his words.,0
143,22884,anetv_wnsy_i-IXpM,2058,He snowboards down the hill away from people trying to shoot him. He,He snowboards down the hill away from people trying to shoot him.,He,gold,watches her closely as she runs upstairs.,mounts their horses over a hill and jumps up.,jumps over several jumps.,continues running past hundreds of soldiers and are in a backyard shooting the javelin.,2
283,7511,anetv_VGvjsCblFY0,3536,"She runs outside and the girl is sitting on the ground using her phone, so they get into an argument. Soon they","She runs outside and the girl is sitting on the ground using her phone, so they get into an argument.",Soon they,gold,go into each other's walk and start leading each other fast.,are engaged in a game of foosball and she goes back into the room.,"are both doing gymnastics together, ending with triumphant jumps into the air.",'re right and she finally finished her jump and claps as she laughs again.,2
993,18213,lsmdc1012_Unbreakable-7185,13799,Her wrists are tied above her head and lashed to the radiator. Her head,Her wrists are tied above her head and lashed to the radiator.,Her head,gold,lolls to her right palm.,slumps weakly and the purse disintegrates.,snaps them from between the doctor's shoulders.,lulls on one side.,3
370,49606,lsmdc0049_Hannah_and_her_sisters-69040,4973,"The film cuts to someone, who is pacing and wringing his hands. He","The film cuts to someone, who is pacing and wringing his hands.",He,gold,gives a wink and heads back to the other's.,leads someone to a bow.,"pauses, turns and heads up a photo aisle.",walks over to someone.,3
838,59051,lsmdc0023_THE_BUTTERFLY_EFFECT-59357,17258,"Finally, someone throws the bomb in the mailbox. Someone","Finally, someone throws the bomb in the mailbox.",Someone,gen,release the cord and hangs nearby.,walks away towards the parked garage.,reaches for the bag as the bus veers crushes its other rear.,rips off dark plastic stretches with railings.,1
395,72100,lsmdc1041_This_is_40-9018,4179,Someone pouts and slides the phone back. People and the girls,Someone pouts and slides the phone back.,People and the girls,gen,stand up to take out someone's tail.,stoop to the lounge.,"follow, and someone washes her hands.",make their way to the hill.,3
754,4238,anetv_8kGiDHAnTqY,14026,She goes down the slide on her belly. She,She goes down the slide on her belly.,She,gold,does a long jump through landmarks.,is holding her rollers in her hands as she sobs.,"pops to see her, showing.",climbs up the side of the playground and goes down the slide again.,3
736,12683,lsmdc1050_Harry_Potter_and_the_deathly_hallows_Disk_One-93665,5850,Someone strokes someone's brow. Someone,Someone strokes someone's brow.,Someone,gen,nods with a chill sigh.,add specimen to the wall.,"turns off the invisibility cloak and studies someone, who stares at him impassively.",faces the cell house up close.,0
938,53619,anetv_sWQ65uwxXbA,4744,A weight lifter is inside a gym. He,A weight lifter is inside a gym.,He,gold,starts playing the guitar.,is doing a gymnastics routine on the mat.,goes for a strike.,does a squat while holding a barbell.,3
394,27847,lsmdc3061_SNOW_FLOWER-29759,4706,Someone comes to a stop. She,Someone comes to a stop.,She,gold,shakes her head then lets go of her.,notices a little girl in a blue tunic sitting nearby.,"battles and someone, tearfully, is being dragged backward.",watches as he walks towards a framed photograph of someone on a couch.,1
794,11438,anetv_FEqLmpNzxdg,15594,A view of under the water is shown. The man,A view of under the water is shown.,The man,gold,plays a bagpipes in the grass.,is getting his hat to the camera.,is kneeling down in the snow reeling a fishing pole.,does water ski down a crowded slope while skiing.,2
496,23041,lsmdc3052_NO_STRINGS_ATTACHED-25443,6108,"They sip red wine, then lean in for a kiss at the same time, and bash heads. Faces on the couch, someone","They sip red wine, then lean in for a kiss at the same time, and bash heads.","Faces on the couch, someone",gold,lays his legs on the railing and unbuttons they arms.,leans close and kisses someone forcefully on the mouth.,peeks out from behind the couch and gets into his father's pajamas.,awakes unto her bright sister in their brown shirt.,1
24,18478,anetv_8cKjwHtCGU0,4034,A man in a red shirt is talking to the camera. He,A man in a red shirt is talking to the camera.,He,gold,picks up a paper and uses it to catch it.,spins the ball in the air trying to make him go.,pours something into a large dog on the table.,begins to hit a ball against a wall in front of him.,3
412,5883,lsmdc1020_Crazy_Stupid_Love-81131,1436,Someone glances over at someone. Someone,Someone glances over at someone.,Someone,gold,hangs her head and looks away.,lies kneeling on the ground behind a pair of dilapidated spikes.,jacks someone's grip someone then lowers the paper to his brow.,looks over his shoulder for someone else.,3
205,65553,anetv_AFs_aK0DY7E,7522,He does a gymnastics routine on the beam. He,He does a gymnastics routine on the beam.,He,gold,lifts his arms and dismounts.,does a hand stand before jumping off onto a mat.,gets on his surfboard and flips for the water.,mounts on the balance beam and trips and does a flip.,1
902,11922,lsmdc3064_SPARKLE_2012-4415,16668,"Later with her arms folded, someone paces in the lobby of an apartment building. Someone comes downstairs, and a cigar smoking building manager","Later with her arms folded, someone paces in the lobby of an apartment building.","Someone comes downstairs, and a cigar smoking building manager",gen,holds up her hand.,moves into the bathroom with a large white print logo that leads with a message left on the side.,goes down in the darkened apartment.,"enters, lost in thought.",3
661,28775,lsmdc3057_ROBIN_HOOD-27950,3617,"Standing beside her, he raises his bow. Someone","Standing beside her, he raises his bow.",Someone,gen,"joins the rest of the two, some of them.","moves closer, handing the baby to someone.",sets down his pants.,lets a relieved smile.,1
272,30632,anetv_BSsXKG9dFHI,6279,An exercise machine is shown and different women are shown using it. A woman,An exercise machine is shown and different women are shown using it.,A woman,gold,takes her shoes and socks off and steps on an electronic scale.,is shown standing next to her gets away from a vacuum and uses various equipment to play.,is seen talking in front of a mirror in an extremely segment while speaking to a camera and uses a toothbrush.,is shown holding a baby and then begins pouring a sink into a bucket.,0
192,42350,lsmdc3074_THE_ROOMMATE-4410,10133,She stabs someone in the back with a utility knife. Someone,She stabs someone in the back with a utility knife.,Someone,gold,"snaps a photo in two security containers, which wraps around her.","slides the stethoscope across it someone rings a bell, then heads back down.",drops to her knees.,"in her back, someone clamps her, then punches the bearded man in the chest.",2
598,12862,lsmdc1024_Identity_Thief-82328,16271,"She pulls her thumb from someone's soup. As the waitress leaves, someone",She pulls her thumb from someone's soup.,"As the waitress leaves, someone",gold,grins as someone march exasperated behind the set.,glances toward someone as he walks away.,takes the bottle and tucks.,takes a large bite of ribs.,3
122,46027,anetv_twrPZghmNtA,2855,A couple of players jump over a fence to celebrate. They,A couple of players jump over a fence to celebrate.,They,gold,continue hitting the ball and back and forth trying to hurt the two.,go for a long jump and make position to the fifth competition.,begin competing as they run around and interviews each other.,are then seen in a game of soccer.,3
694,28311,lsmdc3025_FLIGHT-12087,17802,The crashed South Jet aircraft stands almost completely assembled. Cabinets and shelves,The crashed South Jet aircraft stands almost completely assembled.,Cabinets and shelves,gold,go into the sitting room.,hatch above the flooded floor.,descend straight down pleasantly.,line one side of the building.,3
723,28392,anetv_oQ_gE5_0xyc,18096,We see a few opening screens. We,We see a few opening screens.,We,gen,see a person working on a cloth across the floor.,see a lady with a brush and a baby.,see a title screen and a lady waving.,see a camel sitting in a yard knitting.,2
568,30947,lsmdc3019_COLOMBIANA-8599,13944,"Someone leads his men through a sweep of the station. In the alley, officers",Someone leads his men through a sweep of the station.,"In the alley, officers",gen,kneel on either side of the desk.,escort a british captain forward.,watch the rider on tv.,make their way out over the peasants' quaint woodland.,0
318,69647,lsmdc0013_Halloween-54169,17674,Someone turns and runs upstairs crying. Someone,Someone turns and runs upstairs crying.,Someone,gen,sits on the captain's analysis room.,holds her stomach against someone's neck.,watches her place someone in a large clearing.,rushes down the stairs in his shadows.,3
775,19210,anetv_7rpq2RXAoKE,9910,The child goes back the way they came. They,The child goes back the way they came.,They,gen,continue to mow the area.,roll her face to the wall again.,reach the end of the track and get into the mall.,are playing hopscotch in the driveway.,3
507,29981,lsmdc3077_THE_VOW-35443,18641,Someone's three guy friends join them. Someone,Someone's three guy friends join them.,Someone,gold,serves her pancakes with words spelled in blueberries.,eyes people with openly.,gazes a beer at the shiny bird's perched on its head.,"casino, someone studies someone.",0
856,46556,anetv_U_Pb3Wm_pb4,13813,The man jumps down off of the rope and starts at the beginning to walk across it. The man,The man jumps down off of the rope and starts at the beginning to walk across it.,The man,gold,"runs forward backward and sideways, trying to speak and then return again for the first time.",jumps off again and gets back on the rope and jumps off.,climbs on to the stepper and goes back and forth and jumping down.,continues his way forward and holding his calf that rides to the front rope.,1
261,6594,anetv_RjFoJggnfj4,9204,An indoor arena appears and a Brazil team is competing with a team from Japan in a game of indoor soccer. A penalty kick starts the game and the Brazil teams,An indoor arena appears and a Brazil team is competing with a team from Japan in a game of indoor soccer.,A penalty kick starts the game and the Brazil teams,gen,"follow with the girl on horseback staying, then does the player with the opposing goal.",are scored again in slow motion.,recovers their blue shoes and walk away.,continue to play and he loses the game and goes back to it.,1
920,13812,anetv_TAC-5hXVLPY,11623,A man is standing inside a gym. He,A man is standing inside a gym.,He,gen,is wearing an athletic athletic suit with wavy hair.,demonstrates how to successfully ski down a large concrete heighten hurdle.,is making a pool of exercise moves.,lifts a barbell up to his chest.,3
978,36169,anetv_6czh95dpwAA,16128,"A woman carry a bucket with soapy water. Then, the woman",A woman carry a bucket with soapy water.,"Then, the woman",gold,paint the dishes and spray buckets.,wash a red car doing sexy moves.,lift the mop off its rack.,rinse the jug with water.,1
626,51967,lsmdc3069_THE_BOUNTY_HUNTER-4801,701,She sits up and looks around. She,She sits up and looks around.,She,gen,"hangs up to the window, with her hand up.","gives her more money, then comes out near it and says anything.",picks up a newspaper by a slice licking around another.,stares with expressionless eyes.,3
408,40464,anetv_jkmbAc9BWaE,16457,He throws a rubber tire on the ground. He,He throws a rubber tire on the ground.,He,gen,demonstrates how to jump and high on the horn.,pushes the car up through the wire.,picks it up and speaks on it in the garbage.,points on a cutting machine above an incline of a plant.,2
712,1460,anetv_mgNfayAiTQc,1371,The individual stops spreading the plaster. The individual,The individual stops spreading the plaster.,The individual,gen,uses a tool to wipe plaster over the screen.,throws a rag around the table.,paints the base level with the carpet.,puts the piercing over the clean chest.,0
972,39940,lsmdc0049_Hannah_and_her_sisters-69449,3012,The camera moves back to someone and the even more stricken - looking someone. They,The camera moves back to someone and the even more stricken - looking someone.,They,gen,fight from the truck.,"is slumped in a chair, struggling to remain awake.","peer at the rabble, backlit by the street.",are looking at each other.,3
534,41571,lsmdc3062_SORCERERS_APPRENTICE-30812,12576,"Later, he descends the spiral stairway into the basement, which is now stocked with boxes and printing supplies. Crouching at the wall beneath the stairs, he","Later, he descends the spiral stairway into the basement, which is now stocked with boxes and printing supplies.","Crouching at the wall beneath the stairs, he",gold,pauses and hides back.,drops to the floor.,moves a poster board aside.,pauses at his adjusted mirrors.,2
772,39531,anetv_K0XdsHfUpco,5729,Players carry a huge check. A guy,Players carry a huge check.,A guy,gen,stands on a beach to prepare a soccer ball.,watches the group pass around inside.,stands next to a purple basket.,punches someone behind the shoulder.,3
797,36446,lsmdc0025_THE_LORD_OF_THE_RINGS_THE_RETURN_OF_THE_KING-60837,7733,"The nazgul circle away from the sun rays, swiftly spiralling higher and higher. The nazgul defeated, someone and the rangers","The nazgul circle away from the sun rays, swiftly spiralling higher and higher.","The nazgul defeated, someone and the rangers",gold,peer toward a crate where three police policemen stand in the entrance of the house.,sit lovingly into someone and watches someone collect.,carry straight out of the room.,ride towards the safety of minas tirith.,3
684,3399,lsmdc1009_Spider-Man3-76256,18181,Someone's eyes widened in horror as the desk slides towards her. She,Someone's eyes widened in horror as the desk slides towards her.,She,gen,"drops the file, which pours into her eyes.","gives her an unnerved look, then trades it to look at her father.",reaches forward to touch her.,lowers both hands and darts into the passenger compartment.,3
627,42395,anetv_h7cetqsBVn0,8169,There is a line of camels sitting on the ground in the Outback area of Australia. there,There is a line of camels sitting on the ground in the Outback area of Australia.,there,gold,'s a small group of people posing and doing various activities along a track.,are several spectators watching the event.,are tourists waiting to get onto the camels to enjoy a camel back ride.,'s a man who has a list for the woman and is smiling and giving him a accepts fun.,2
479,2976,lsmdc3068_THE_BIG_YEAR-3282,4140,"The woman gives someone the key. As someone follows the drenched path to the fence, he",The woman gives someone the key.,"As someone follows the drenched path to the fence, he",gold,"sees someone running for someone, who pushes through the small reception window and waits in the way.",answers his cell phone.,pushes a lever to ram the other side.,jumps on her and walks away.,1
945,2752,lsmdc1035_The_Adjustment_Bureau-85496,2286,Someone notices him through a bus window. The stranger,Someone notices him through a bus window.,The stranger,gen,jerks his head off the road and heads toward the house.,"wanders down held behind him a young vase, unseen as he strokes the picture of her sister.",turns and leaves her bag.,enters the shadows stifling a tree.,2
436,52647,anetv_ZDlw4L7oNfs,16169,Two people are chilling out on their skateboards. They,Two people are chilling out on their skateboards.,They,gold,play of as they continue moving across the city.,fix some of the parts and then go skating around.,"jump on a blue tires crashing the hen by taking off, trying to put of the screws.",struggle together and fight.,1
429,50071,anetv_brSp5DB7OLs,1114,She looks back at the camera and seems to be having fun. A young boy,She looks back at the camera and seems to be having fun.,A young boy,gold,jumps in front of the camera and is smiling.,is standing in a court playing bag congas.,is seen standing next to a table in front of a mirror followed by a sponge speaking by one mirror.,sits next to them knitting in the sand.,0
564,49448,anetv_yEn-5y95DI0,6725,A boy makes a hand gesture in front of the camera as he smiles. Again we,A boy makes a hand gesture in front of the camera as he smiles.,Again we,gold,see the closing scene at the end.,see the branches entering the airborne crowd.,are shown the group of girls posing in the photograph.,see everyone in turns and walk away.,2
619,7005,lsmdc1018_Body_Of_Lies-80371,6831,He dials a number on the phone. He,He dials a number on the phone.,He,gen,puts his phone down.,"studies him, trying to put a contact in his eye.","is hanging over a chair, staring at his lap.","looks at the grail, then turns and looks down the steps.",0
911,49519,anetv_PCTqA_ov8RA,4462,"The bald guy tries two skis while being pulled, retreats and switches to a scooter. A long montage of different items","The bald guy tries two skis while being pulled, retreats and switches to a scooter.",A long montage of different items,gen,associated with the captions appear on the screen.,is shown making footage of the women holding a pole at the end.,is shown and the camera fades with a man appearing and is interviewed by a young man using the mirror.,plays while precariously along the net.,0
37,66722,anetv_OAot8XBeLrs,17735,Players pass around the goal and assist a shot. A player,Players pass around the goal and assist a shot.,A player,gold,makes a penalty shot on the goalie.,"picks up a ball, shakes it and passes it to the coach.",serves the scores on his team when another player scores a goal into the goal.,grabs the ball and points to the goal.,0
868,54798,lsmdc1008_Spider-Man2-75388,1904,"He catches her, and they swoop and swing down the street. Bags of money in one pincer, he","He catches her, and they swoop and swing down the street.","Bags of money in one pincer, he",gold,disappears around the corner of the building.,throws his fist down.,finds himself swinging back.,"pins the ball against the grill watches and reads, can't take any clothes, throws the box.",0
184,29203,lsmdc1049_Harry_Potter_and_the_chamber_of_secrets-93206,7954,Someone ignores him and keeps on walking. Someone,Someone ignores him and keeps on walking.,Someone,gold,glimpses someone on her.,"comes in close, slowly pulling up.",sighs and looks around to see the lounge coming up a staircase leading into the empty rundown courtyard.,stops and holds up the lantern.,3
376,63516,lsmdc1017_Bad_Santa-7842,4013,"He takes the club and tries to remove the stole from around the dummy's neck with it, but it won't budge. Eventually he","He takes the club and tries to remove the stole from around the dummy's neck with it, but it won't budge.",Eventually he,gold,"gives up, and using the club like an ax, starts to chop the dummy's legs off.","starts by pushing the smaller rod in front, save it and bucking it.",lets go to the ticket and slips in notes.,"pushes in, bows back, turning onto some unmarked spot.",0
262,37144,lsmdc1033_Sherlock_Holmes_A_Game_of_Shadows-85260,5590,Someone smiles wistfully for a moment. Someone,Someone smiles wistfully for a moment.,Someone,gold,holds out his hands.,sneaks by on her bed.,"glances away then shakes her head, her face grim and his.",tosses down a medical instrument and looks down thoughtfully.,3
469,25612,anetv_8v4NoUJMssI,8120,The man grabs open a beer bottle with the use of a jug. The man,The man grabs open a beer bottle with the use of a jug.,The man,gold,and a relief is being shown.,holds for bottles and drinks on the table.,stops and waves at the camera.,pours the beer into the mug.,3
940,43224,anetv_yAkVtmP7654,16483,One boy stops and moves snow off a car and walks through the deep snow around the car as the man and other boy keep walking. The cameraman,One boy stops and moves snow off a car and walks through the deep snow around the car as the man and other boy keep walking.,The cameraman,gen,continues to show the various scenery and the lady presents some machinery and a brake.,uses a control seat to get their legs out and take pictures of two bikers.,pulls a young boy into the living room and shows us riders ride through to the park.,rides around in front of a bull of the children as they struggle.,0
460,31672,lsmdc3028_GHOST_RIDER_SPIRIT_OF_VENGEANCE-12719,13171,He looks over his shoulder at someone who sits slumped and blindfolded on the floor. We,He looks over his shoulder at someone who sits slumped and blindfolded on the floor.,We,gen,"open on his shoulder, and stands with his steps.","as their friends use towels, they rub their winter robes.",moves in briefly into her bad ear.,"clear the room, mr. someone's face on the hoe and its.",2
683,59081,anetv_4Oug7S32B-4,13177,Two men are talking in a gym holding big freezers on their backs. one of the man,Two men are talking in a gym holding big freezers on their backs.,one of the man,gold,walks off down a corridor.,is jumping down fighting.,presents a man with a curling glass.,open the freezer and take out a drawer.,3
787,45509,anetv_IeMeu-7QihI,13500,A shot of people are shown from several angles and leads into various shots of people riding skis and doing tricks. More close up of water skiers,A shot of people are shown from several angles and leads into various shots of people riding skis and doing tricks.,More close up of water skiers,gold,are shown with people riding on skis while a man pans on a snowboard help.,are shown while the boat trails around the area.,are shown as well while riding in various tubes.,are seen riding a man in the water while more people are floating on canoes.,1
800,32971,anetv_O9phka35v6I,11506,He begins playing an accordion to the camera. He,He begins playing an accordion to the camera.,He,gold,continues to play the accordion while looking off into the distance.,continues playing while moving his hands up and down.,plays several more while looking forward to the camera.,continues playing the instrument while looking to the camera.,1
789,21703,anetv_PzNpPDd-VWE,19088,The pan puts a tap in the coconut and pours it in his mouth as he lays on the ground. The man,The pan puts a tap in the coconut and pours it in his mouth as he lays on the ground.,The man,gen,talks to the camera again.,rubs the cream on the bowl and begins smoking until the ingredients are put on their table.,"rubs the money together, then scoops a crate, bottle incinerates the floor.",continues wiping the glass all over the camera.,0
820,73452,lsmdc3052_NO_STRINGS_ATTACHED-25416,3508,"They drive over a long bridge by the ocean, then along a palm tree - lined road. Under the pale blue sky the ocean","They drive over a long bridge by the ocean, then along a palm tree - lined road.",Under the pale blue sky the ocean,gold,grabs a gun neuralyzer members.,is soaking clouds and burning long casinos.,is the same direction that was previously previously.,has a shimmering silver sheen.,3
682,45448,lsmdc3051_NANNY_MCPHEE_RETURNS-24617,16741,"The candy dish sits by, perfectly intact. Someone","The candy dish sits by, perfectly intact.",Someone,gen,grabs only a gallon jacket.,holds up a phone.,rises to his feet.,makes his fist across the busy street then fountain shed.,2
14,53464,lsmdc3061_SNOW_FLOWER-30014,1586,"Later, she sleeps in someone's bed with her arm draped over her friend. Now at school, they","Later, she sleeps in someone's bed with her arm draped over her friend.","Now at school, they",gold,use organic equipment to fill up parking sandwiches.,"play on, with her arms closed, they watch the red end of the crow's nest curled up in a huge embrace.",arrive in a rooftop plane's parking lot.,cross the hallway with other students.,3
