,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
1889,3957,3957,3957,3957,Tracy is a single mother and was going to a movie theater with her boyfriend. Tracy wouldn't let 3 years old Casey come along.,What does Tracy need to do before this?,find someone who takes care of Casey,go to the movie next time,go to the movie anyway,0
1890,592,592,592,592,Cameron went to the store and bought some items that they needed.,What will happen to Cameron?,will eat the food,rent a car,find items,2
1891,1558,1558,1558,1558,Casey told Jordan that she would like to go out with him on her birthday.,How would Jordan feel as a result?,disturbed and bored,ready to date,angry and sad,1
1892,3943,3943,3943,3943,"Remy made a smoothie using bananas, yogurt, and blueberries.",What will Remy want to do next?,drink their smoothie,Wanted a smoothie,Was hungry,0
1893,4346,4346,4346,4346,Riley enjoyed the party after having a couple drinks from the open bar.,What does Riley need to do before this?,get a cab home,call his therapist on the phone,have two drinks and relax,2
1894,1408,1408,1408,1408,Ash got up and ready then poured a bowl of cereal into his favorite bowl.,Why did Ash do this?,Buy cereal,Buy milk,was hungry,2
1895,1233,1233,1233,1233,Jordan told Tracy to get the keys after they lost it when they went out to see their friend.,How would Tracy feel as a result?,like buying a new car,in charge,helpless,2
1896,1815,1815,1815,1815,"Alex didn't have plans for his 21st birthday, but Sydney made it special for him.",What did Sydney do?,excited about Alex's birthday,ok Alex out drinking,stayed at home,0
1897,3064,3064,3064,3064,"Alex played the game all the time, but they could never beat the final level.",How would Alex feel afterwards?,happy,thrilled,embarrassed,2
1898,542,542,542,542,Carson held it together and got a lot of praise for this act.,What will Carson want to do next?,loved,bored,practice diligently,2
1899,808,808,808,808,Jordan told their friend what Addison had said behind their back.,What will happen to Addison?,remain a loyal friend,get caught,be disliked by Addison,1
1900,1143,1143,1143,1143,Lee went on a ship to try to find land in another area.,What will happen to Others?,get sea sick,go on the ship,swim to another location,1
1901,4962,4962,4962,4962,Quinn brought home dinner after finishing a project at work that night.,What does Quinn need to do before this?,drive straight home,go to a restaurant,stay at work all night,1
1902,439,439,439,439,Kendall worked for their own salvation so she could save others.,How would you describe Kendall?,good because she saved the others,fulfilled with enjoyment about herself,eager,0
1903,2082,2082,2082,2082,Casey served his turn and dropped all of the plates.,How would Casey feel afterwards?,embarassed,excited,careful,0
1904,1973,1973,1973,1973,Riley opened up in the form of writing and reciting her original poetry.,How would you describe Riley?,emotional,relieved,ordinary,0
1905,1949,1949,1949,1949,Cameron got a new puppy for their birthday. Cameron screamed with joy.,What will Cameron want to do next?,bathe the puppy,wash the puppy,play with the dog,2
1906,2838,2838,2838,2838,"In their article, Minnesota gave the reader a thorough analysis of Riley's perspective.",How would you describe Minnesota?,a good friend,a writer who has researched Riley,a smart student,1
1907,2865,2865,2865,2865,Ash met the customer's needs and was able to close the biggest sale of the quarter.,How would the customer feel as a result?,taken care of,proud of himself,very accomplished,0
1908,2475,2475,2475,2475,"Aubrey asked the waitress about the specials, particularly what ingredients they were made with.",What does Aubrey need to do before this?,tell Aubrey what the ingredients are in the specials,tell Aubrey what the specials are,would need to be hungry,2
1909,1476,1476,1476,1476,Jordan worked long and hard all day to get the garden sorted out for spring.,What will Jordan want to do next?,did this to be organized,did this to accomplish a task,relax,2
1910,3213,3213,3213,3213,Carson worked hard to rule the school out of the possible choices to get closed.,Why did Carson do this?,going to be closed,move to a new school,take care of the kids,2
1911,4826,4826,4826,4826,While Skylar was walking home from work they accidently got caught in the fence by their coat and they ripped a hole in the sleeve.,How would Skylar feel afterwards?,pleased,upset,happy,1
1912,4892,4892,4892,4892,Aubrey got her a birthday present and a kiss.,What does Aubrey need to do before this?,keep kissing,Go to the store,open her present,2
1913,4838,4838,4838,4838,Skylar is attending a party at an exclusive club. It's hard to get into and has a very strict dress code.,What does Skylar need to do before this?,did this for fun,get an invitation to the party at the club,show up without the correct attire,1
1914,3388,3388,3388,3388,Carson provided Lee with an explanation after Lee discovered they were lying.,What will happen to Carson?,apologize to Lee,a liar,not trust Carson,0
1915,2387,2387,2387,2387,Kai's girlfriend's birthday is close. Kai wanted to give her a nice piece of jewelry. Kai worked late.,Why did Kai do this?,wrap up the jewelry for their friend,find jewelry using a computer at the office,save enough money for the birthday present,2
1916,146,146,146,146,Taylor changed Cameron's opinion after showing him the news article.,What will Cameron want to do next?,try to change more of Cameron's opinions,do nothing,change his mind,2
1917,3062,3062,3062,3062,Sasha taught robin anything and everything about the ways of life in this world.,What will happen to Robin?,be forever a hero to them,loved,indifferent,1
1918,189,189,189,189,Quinn got ready to go to work after taking a shower and brushing his teeth.,What does Quinn need to do before this?,take a shower,meet up with Quinn,call in sick,0
1919,4258,4258,4258,4258,"Bailey was not able to make it because they were ill, so Remy pled Bailey's case.",What does Remy need to do before this?,Stay home with Bailey,Appear for the case,successful,1
1920,3929,3929,3929,3929,Aubrey suited up for her karate class.,How would Aubrey feel afterwards?,angry,excited,upset,1
1921,1549,1549,1549,1549,Ash smelt so bad after a skunk sprayed her in the backyard.,How would you describe Ash?,embarrassed,happy,excited,0
1922,4032,4032,4032,4032,"After studying all night for a big exam, Jan ended up falling asleep during the test.",What will Jan want to do next?,go back to sleep,hurry and finish the exam,not drink coffee,1
1923,4665,4665,4665,4665,"Robin anxiously awaited their turn to get their flu shot, since they were afraid of needles.",How would Robin feel afterward they got the shot?,angry it was over,weak,glad it was over,2
1924,2822,2822,2822,2822,Carson borrowed a level after losing his but Remy found his actual level.,Why did Remy do this?,steal the level,be kind,thank Remy,1
1925,3203,3203,3203,3203,The others had forgotten the boss' birthday but not Addison.  She remembered and brought a cake.  Addison saved the day.,Addison did this for what reason?,wanted to get a big raise,really wanted him to fire her,ignored,0
1926,3890,3890,3890,3890,"To cure their aching body, Sydney ended the day with a bath.",How would you describe Sydney?,refreshed after a bath,someone who finds a bath as a waste of time,tired,0
1927,3779,3779,3779,3779,Sydney set their alarm and went to bed and stayed in their until morning.,Why did Sydney do this?,go to sleep,buy a boat,buy a camera,0
1928,1897,1897,1897,1897,"Riley had always been so caring and supportive in the past, and now seemed down and depressed, so Addison did something special for Riley.",How would Riley feel as a result?,cared for,A loving friend,careless,0
1929,362,362,362,362,"Ash turned his head a saw a very pretty woman enter the room.  He wanted to get to know her, but she was so beautiful, he felt intimidated.",How would Ash feel afterwards?,like taking a nap,dirty,shy,2
1930,4887,4887,4887,4887,jesse bought groceries with the money they stole from other people in the neighborhood.,What will Others want to do next?,confront jesse,he was hungry,avoid the police,0
1931,3242,3242,3242,3242,Sylar started writing and easily constructed another argument to present.,What does Skylar need to do before this?,go to a party,sit next to her computer,go to bed,1
1932,10,10,10,10,Sydney was a school teacher and made sure their students learned well.,How would you describe Sydney?,As someone that asked for a job,As someone that takes teaching seriously,Like a leader,1
1933,2343,2343,2343,2343,Cameron took her pet to the veterinarian to get a new rabies shot.,What will happen to Cameron?,receive immunity from rabies,she will pay a bill,get new rabies shots when it's time,1
1934,2910,2910,2910,2910,Austin suddenly saw the light and apologized to those he had hurt.,How would you describe Austin?,thoughtful,stubborn,unchanged,0
1935,2457,2457,2457,2457,Tracy was asked to pick the movie to watch that evening.,What does Tracy need to do before this?,find a list of available movies,has good taste,pick a restaurant,0
1936,4547,4547,4547,4547,Riley washed their dishes that have been there in a big pile.,How would Riley feel afterwards?,as ambitious,inundated,refreshed,2
1937,1230,1230,1230,1230,"Realizing that he was being overbearing an rude, Jan gave Bailey space.",What does Jan need to do before this?,needed to be carefree,give Bailey some space,needed to realize Bailey was upset,2
1938,3049,3049,3049,3049,The tree began to have a weird smell so Cameron put the tree outside.,What will Cameron want to do after?,donate the tree to his neighbor,buy a tree,keep an eye on the tree,2
1939,726,726,726,726,"Jordan accidentally started an oven fire that filled the room with smoke, so Jordan removed the odor as soon as possible before guests arrived.",What does Jordan need to do before this?,explain to their guests,get rid of the smoke,close all the windows and doors to the kitchen,1
1940,1672,1672,1672,1672,Remy posted flyers after searching for her cat for hours.,Why did Remy do this?,contact friends,make the flyers,did this in hopes she would find her cat,2
1941,2116,2116,2116,2116,Jan heard Austin's mother's cursing.,How would Jan feel afterwards?,heard Austin's mother's cursing,jan seeing tv,blessed with good hearing,0
1942,543,543,543,543,Tracy brought Austin to the god father that had a terrible reputation.,How would Austin feel as a result?,very noble,a mean friend,very nervous,2
1943,1085,1085,1085,1085,Remy bought a new guitar after saving for months when the one he wanted became available.,How would Remy feel afterwards?,uninspired and disappointed,pleased and patient,upset and regretful,1
1944,2069,2069,2069,2069,Ash saw another dog at the park playing.,How would Ash feel afterwards?,Rewarded,Even more lonely,Very rejected,0
1945,1417,1417,1417,1417,"Robin was very upset by the murder of their father, but Robin avenged their father's name.",How would Robin feel afterwards?,vengeful,hungry,vindicated,2
1946,1204,1204,1204,1204,"Sasha went to her cousin, Casey's, Funeral and Sasha paid Casey respect.",How would you describe Sasha?,Victorious,Celebratory,Grieving,2
1947,3026,3026,3026,3026,Jesse went shopping alone for the first time and had a good time.,How would Jesse feel afterwards?,very relieved,very tired,as normal,0
1948,2742,2742,2742,2742,Cameron spent every Sunday afternoon fishing. Cameron cast their fishing line and took a nap.,How would you describe Cameron?,a person who enjoys fishing,very refreshed,a person who avoids fishing,0
1949,4071,4071,4071,4071,Cameron whispered something in Jan's ear. It made Jan smile. Jan said thank you.,Why did Cameron do this?,great,Make Jan smile,loved,1
1950,1715,1715,1715,1715,Did you see who was injured for an ambulance to be called.,What will Others want to do next?,never a good idea to drive yourself to the hospital,Call his parents to tell them their son was injured,The parents want to drive themselves to the hospital,1
1951,4061,4061,4061,4061,Sydney wasn't paying attention while walking and she almost stepped out into the street in front of a car before Sydney was embraced in the grasp of a muscular man who saved her.,How would Sydney feel afterwards?,romanced,Inattentive,grateful,2
1952,2080,2080,2080,2080,"Jan was in a rock band, so they played music with their friend.",Why did Jan do this?,make a music video,Throw a party,quit the band,0
1953,3136,3136,3136,3136,Jan gave Bailey another go at it and was pleased when she succeeded.,What will Bailey want to do next?,have another succeed,give thanks next,eat next,1
1954,2460,2460,2460,2460,Addison took Jan's husband with her to a big resort.,What will Jan want to do next?,yell at their friend,make a reservation at the big resort,hug their husband,2
1955,989,989,989,989,It was Kai's birthday so Sydney decided to take her out to lunch.,How would Kai feel as a result?,like they had a good Easter,a good friend,grateful towards Sydney,2
1956,2945,2945,2945,2945,Aubrey opened Casey eyes to the possibilities at school.,How would you describe Aubrey?,possibilities at schoo,very generous,quite hateful,1
1957,4430,4430,4430,4430,Austin shot their load toward the sky and it took down the airplane with ease.,What will Austin want to do next?,take down the airplane,fight the enemy effectively,proud,1
1958,1782,1782,1782,1782,"Due to her letting the cat inside, Ash will need to change the litter and fill up the water bowl.",What does Ash need to do next?,fill up the water bowl,The cat was hungry and thirsty,The litter box was full and the water bowl was empty,0
1959,1569,1569,1569,1569,Addison saw that Riley had great potential. They took Riley under their wing as a protege and gave them some authority.,How would you describe Addison?,a good mentor,a strict boss,a judgmental teacher,0
1960,4491,4491,4491,4491,Quinn spent a lot of money on the Kai family in order to help them out of a bad spot.,What will Kai want to do next?,be good,hate Quinn,repay Quinn,2
1961,1952,1952,1952,1952,Kai found several potential jobs on the Student Union bulletin board and took advantage of the opportunites to write down their info.,What will Kai want to do next?,Call the employers to cancel their interview,Call the employers to set up an interview,Update his dating history,1
1962,4009,4009,4009,4009,Austin was helpful and carried Casey along the way.,What will happen to Austin?,be yelled at,be hugged,be insulted,1
1963,467,467,467,467,Bailey was coming home from work and stopped at a store.,Why did Bailey do this?,buy ice cream,rent a movie to watch,buy beer,0
1964,4801,4801,4801,4801,Ash borrowed one dollar for the new soda machine.,How would you describe Ash?,not thirsty,very thirsty,very sad,1
1965,104,104,104,104,"Addison gently touched Casey's shoulder, and Casey lowered his head and began to cry softly.",What will Addison want to do next?,laugh at Casey,console Casey,slap Casey in the face and yell at him,1
1966,4748,4748,4748,4748,Casey heard his mother's voice after she had been dead for many years.,What will happen to Casey?,crazy,okay,be hospitalized,2
1967,283,283,283,283,Ash used Aubrey's car to go to the store because her's was in shop.,Why did Ash do this?,go shopping,steal the car,annoy Aubrey,0
1968,2075,2075,2075,2075,I was sitting on the bench crying when Kai walked up.,What will Kai want to do next?,see if they were ok,comfort me in my time of sorrow,give me a dollar,1
1969,2988,2988,2988,2988,kendall was bored so she cleaned everything.,How would you describe Kendall?,boring,tired from all the cleaning,tidy,2
1970,4149,4149,4149,4149,"Ash thanked Carson for Jesse's help, since Jesse left before Ash was able to say anything.",Why did Ash do this?,make sure Jesse wouldn't get credit,make sure Jesse would get the message,acknowledge what Jesse had stolen,1
1971,2581,2581,2581,2581,Sydney looked Kai in the eye when they were telling a lie to them.,How would Kai feel as a result?,happy with Sydney,proud of Sydney,upset with Sydney,2
1972,1632,1632,1632,1632,Kai took their phone out of their purse and made a phone call.,What does Kai need to do before this?,buy a phone,leave her purse home,"say ""Happy Birthday"" to a friend",0
1973,2452,2452,2452,2452,Lee took Alex's time away from an important project to guard the president at his upcoming speech.,What does Lee need to do before this?,Continue protecting the president,kill any potential hitmen,inform Alex of his new task,2
1974,3953,3953,3953,3953,Ash bid Jesse farewell. Jesse was the best dog he had ever had and it would be hard to say goodbye but Jesse was in pain now and had been for some time.,What does Ash need to do before this?,"kick Jesse and tell him that he had been a stupid, lazy dog",start searching craigslist for better dogs that aren't old and sick,make an appointment at the vet's office to put Jesse to sleep,2
1975,3805,3805,3805,3805,jordan was running with a glass of water in his hands and then he fell and spilt it.,What will Jordan want to do next?,clean up the spill,Not be paying attention,blame someone else for the spill,0
1976,3430,3430,3430,3430,Remy surprised their parents by coming home for the weekend.,What will Others want to do next?,hang out with Remy,be finished with classes,drive from school,0
1977,4635,4635,4635,4635,Cameron was able to sell Sasha's house for a great price.,Why did Cameron do this?,make money,forclose,be  thanked,0
1978,3833,3833,3833,3833,Jordan gave people hugs whether he knew them or not.,How would Others feel as a result?,like kissing him,uncomfortable,happy,1
1979,4841,4841,4841,4841,"After spending months looking for a place to live, Alex finally found a house.",What will Alex want to do next?,was homeless,buy the house,needed a place to live,1
1980,1060,1060,1060,1060,aubrey was a fun person so she took cameron's friend to the library.,Why did Aubrey do this?,entertain cameron's friend,annoy cameron's friend,know where the library is,0
1981,1003,1003,1003,1003,It was getting late and Jesse realized that they had to go.,What will Jesse want to do next?,Jess wanted to sleep before too long,go home,Jess wanted to be less tired tomorrow,1
1982,2180,2180,2180,2180,"Jan always tries their best, going above and beyond the minimum work that is required. Jan preforms above expectations at her job.",How would you describe Jan?,does only the minimum level of work,a procrastinator,an overachiever,2
1983,3318,3318,3318,3318,"Taylor needed to get Alex's attention, so they yelled Alex's name.",What will Alex want to do next?,respond to Taylor,ignore Taylor,wave at Alex,0
1984,2339,2339,2339,2339,Robin put their finger on the doorbell to ring it.,How would you describe Robin?,passive,as normal,talkative,1
1985,1548,1548,1548,1548,Aubrey sat by the window in the airplane so they could look out the window.,Why did Aubrey do this?,see the view,go to sleep,looked out the window for the flight,0
1986,2526,2526,2526,2526,Lee knelt next to Jesse and began to pray softly.,How would you describe Lee?,very happy,a heretic,a person of faith,2
1987,672,672,672,672,Remy set the turtle on land so it could walk away.,How would you describe Remy?,good about herself,Compassionate to animals,like she helped the turtle,1
1988,2205,2205,2205,2205,Sasha got higher scores on the exam than she could have hoped for after studying weeks in advance.,How would you describe Sasha?,a studious individual,disappointed they didn't take first place,very smart,2
1989,2924,2924,2924,2924,Tracy saw her boyfriend Alex's friends while she was walking around the mall.,What will Tracy want to do next?,say hello,go to Walmart,say hi to them,0
1990,3099,3099,3099,3099,Bailey placed Taylor at the head of the table for the party.,What will Bailey want to do next?,appreciate bailey,thank bailey,finish placing people,2
1991,3180,3180,3180,3180,The instrument was fragile so Jesse placed the musical instrument in the hands.,How would you describe Jesse?,that they provided a service,Careless,Responsible,2
1992,1535,1535,1535,1535,Sydney brought kendals  him into his for marriage.,How would Kendall feel as a result?,proud,honored,sad,1
1993,2751,2751,2751,2751,"Kendall has always had great ideas on his business proposal but has never put it into perspective, when he was given a chance he put it into perspective.",What does Kendall need to do before this?,be left alone at work,not speak up in meetings,think thoroughly through the idea,2
1994,2500,2500,2500,2500,Casey bought another towel after Casey found out it is on sale.,Why did Casey do this?,find the towel that's on sale,buy the  towel for the first time,wanted to get a good deal of it,2
1995,3074,3074,3074,3074,Sydney separated the toe from the body to examine it carefully.,What does Sydney need to do before this?,was performing an autopsy,uncover a body,work at a flower shop,1
1996,3986,3986,3986,3986,The bus was coming around the corner but Casey realized she forgot her backpack and Casey ran right back.,What will Casey want to do next?,get their backpack before they left,go back to sleep,run back to catch the bus on time,2
1997,2089,2089,2089,2089,Jordan provided Tracy a service in return for the money promised to him.,What will happen to Tracy?,work hard,be mad at Jordan,pay Jordan,2
1998,3696,3696,3696,3696,Bailey took the dog to the park.,What will Bailey want to do next?,sing to the dog,leave the house,play with the dog,2
1999,4033,4033,4033,4033,"Tracy's car had been stolen, so Tracy took Casey's car to work.",What does Tracy need to do before doing this?,Tracy's car had been stolen,ask Casey's permission,pay Casey to rent the car,1
2000,118,118,118,118,Sasha flicked Jesse's tongue as they were making out passionately in the basement.,Why did Sasha do this?,was showing her anger,was showing her attraction,was showing her resentment,1
2001,3487,3487,3487,3487,Cameron had been away for a long time. Ash welcomed Cameron back home.,How would you describe Ash?,home,back,a caring person,2
2002,4130,4130,4130,4130,Jordan pointed at Quinn's finger to show them the cancer that was happening there.,What will happen to Quinn?,need a procedure,have to do nothing about the cancer,treat the cancer,2
2003,2561,2561,2561,2561,Bailey wanted to go back to work but Casey insisted that she receive the award first.,What will Bailey want to do next?,Walk away,Do her duties,Go home,1
2004,4272,4272,4272,4272,Bailey knew Taylor that well and got a few snacks for later tonight.,How would you describe Bailey?,feeling proud,very hungry,feeling bored,1
2005,3697,3697,3697,3697,Kendall wanted to watch a movie so they went to the cinema and picked the latest release.,How would Kendall feel afterwards?,anxious,discontented,relaxed,2
2006,4041,4041,4041,4041,Addison visited the pet store yesterday to look at the new fish.,What will Addison want to do next?,look at the cats,buy the fish,buy the cats,1
2007,1849,1849,1849,1849,"Addison got up, got ready and then headed to the local park where they stretched for 10 minutes then ran 5 miles.",What will Addison want to do next?,needed to find the park,get a shower,avoid going home,1
2008,2322,2322,2322,2322,Addison's name was associated with Cameron's name on the research paper even though she did nothing to help.,How would Cameron feel as a result?,irritated,happy,happy,0
2009,28,28,28,28,Kendall frightened the dogs away by yelling and waving their hands.,Why did Kendall do this?,mad the dogs friends,protect their children,see the dogs,1
2010,1685,1685,1685,1685,Casey bought tickets immediately to their favorite band playing in town next month.,How would Casey feel afterwards?,as normal,eager for the concert to come,excited for the coming musical,1
2011,785,785,785,785,Jesse forgave the man for his unkind words and the man immediately apologized profusely.,How would Jesse feel afterwards?,angry afterwards,regretful afterwards,generous afterwards,2
2012,4095,4095,4095,4095,"While Sydney was out of the country on vacation, Bailey fed their fish.",How would you describe Bailey?,Cheerful,Charismatic,Responsible,2
2013,2166,2166,2166,2166,Addison looked in his friend's wallet.,Why did Addison do this?,wanted a corkscreu,was looking for his friend's ID,needed a map,1
2014,217,217,217,217,Jesse placed the music sheet in his hands and began to sing a song.,What will Jesse want to do next?,paint a picture,make a speech,start the song,2
2015,3557,3557,3557,3557,Jordan went along to get along so everybody got along.,How would Jordan feel afterwards?,grumpy,neighborly,sad,1
2016,852,852,852,852,Riley threw away the scraps that were left over from dinner.,What does Riley need to do before this?,gather all of the trash,feed the scraps to the dog,wash the dishes by hands,0
2017,4857,4857,4857,4857,Taylor gave Austin the opportunity to come clean about all the lies they'd been telling.,How would you describe Taylor?,someone who like to give second hand smoke,greedy,someone who likes to give second chances,2
2018,4590,4590,4590,4590,carson liked to help jordan so he pulled some lint from jordan's pockets.,What will Jordan want to do next?,hate carson,thank carson,clean Jordan's pockets,1
2019,442,442,442,442,Ash hopped around on one foot as they clutched their other foot in their hands.,Why did Ash do this?,make fun of other people,recover from rolling their ankle,do an interpretive dance,1
2020,4062,4062,4062,4062,Ash sent their daughter to the store to get supplies for the others.,What will Others want to do next?,give thanks next,did this to get supplies,express anger next,0
2021,1957,1957,1957,1957,Ash understood another idea and explained it to his friends.,Why did Ash do this?,explain it to his friends,a good person,wanted to make sure they knew what he meant,2
2022,2979,2979,2979,2979,Kendall gave their friends hope that they could win the race by giving a rousing speech.,How would you describe Kendall?,encouraged by Kendall's speech,that Kendall's speech was energizing,motivating,2
2023,1220,1220,1220,1220,Robin pleaded with her parents to get a puppy from the pound. Robin got the puppy she wanted.,What will Robin want to do next?,like dogs,take the puppy home,leave the puppy,1
2024,4875,4875,4875,4875,Jan helped Cameron's family after their house burned down.,Why did Jan help Cameron's family?,host a benefit for Cameron's family,donate money to Cameron's family,assist them after the fire,2
2025,529,529,529,529,Remy gave Skylar anything she wanted in order to please her.,What does Remy need to do before this?,be kind,make Skylar happy,needed to know what Skylar wanted,2
2026,1381,1381,1381,1381,Everyone at the office was on a low carb diet except Jesse. Jesse brought a tray of bagels this week.,Why did Jesse do this?,put butter on bagels,temp the office,eat his bagels,1
2027,3811,3811,3811,3811,Riley's birthday was coming up and Riley would be one year old.,What will the others want to do next?,go to the library,would be one year old,plan a birthday party for Riley,2
2028,495,495,495,495,Robin told her friends the news that they were going to have a baby.,Why did Robin do this?,celebrate the news,throw a baby shower,share their excitements with others,2
2029,2057,2057,2057,2057,Sydney saw Addison first thing when she walked through the door to the birthday party. Sydney wished Addison a happy birthday.,What will happen to Addison?,be served a slice of birthday cake,eat so much cake that she falls onto the floor and an ambulance has to be called to pump her stomach,get all their birthday gifts stolen from the gift table,0
2030,75,75,75,75,In order to remember the good times past. Cameron always put up pictures.,Why did Cameron do this?,remember how the years had past,spend time with friends,take more photos,0
2031,657,657,657,657,Jordan wanted to make appetizers for his guests. Robin gave Jordan a recipe that is easy to understand.,What will Robin want to do next?,share their recipe with Jordan,discontinue communication with Jordan,provide Jordan with additional information to help him understand,2
2032,3022,3022,3022,3022,Jordan goes out of his way to be kind to his friends and others.,How would you describe Jordan?,Happy to be friends with Jordan,cares about other people,rude and abrasive,1
2033,9,9,9,9,Kendall ran back and thanked Lee for helping her find the dog.,How would you describe Kendall?,grateful,super,amazing,0
2034,940,940,940,940,Alex caught the dust in the dust pan while cleaning the house.,How would you describe Alex?,As someone that takes care of their home,As someone who thinks about chores,dirty,0
2035,3294,3294,3294,3294,Tracy commanded the soldiers in Lee's large army.,How would you describe Tracy?,less powerful,leading an army,a friend of Lee,1
2036,144,144,144,144,Jesse decided to hand the music off and place it in their hands.,What would the others feel afterwards?,happy that Jesse handed the music over,mad that Jesse gave over the music,upset that Jesse had bad music taste,0
2037,4373,4373,4373,4373,Carson increased the value of what she had.,How would Carson feel afterwards?,very entrepreneurial,a quick learner,would be glad she did what she did,2
2038,2296,2296,2296,2296,Casey told Lee the story so that they would know what was going on.,What will Casey want to do next?,be nice,not talk to anyone,help others out,2
2039,873,873,873,873,Jesse laid on Remy's back. And Remy lovely give her a hug.,How would Jesse feel afterwards?,sad,loved,uncomfortable,1
2040,1531,1531,1531,1531,Remy called her office to check her messages with her assistant.,What does Remy need to do before this?,have an assistant before this,quit her job before this,go to school before this,0
2041,4037,4037,4037,4037,Tracy quickly rushed to school having woken up late that morning.,How would Tracy feel afterwards?,like breaking their old clock,a lazy person,rushed and late,2
2042,1728,1728,1728,1728,Riley toed the line during their teams football practice at school.,Why did Riley do this?,be included,be annoying,|To be rude,0
2043,261,261,261,261,Lee ran a half marathon and decided to get a massage to recover.  Kendall was her masseuse who stretched her legs to reduce the tension.,What will happen to Kendall?,Kendell will ask Lee to dinner,Kendell will be charged with assault,have a new regular client,2
2044,3316,3316,3316,3316,"Quinn is very organized and keeps to a steady schedule, rarely deviating from his habits and he did his laundry every week on Saturday.",How would you describe Quinn?,a neat and tidy individual,sloppy and careless,incredibly disorganized,0
2045,275,275,275,275,Everything made Sydney scared about her health. Sydney concentrated on the lines in her hands thinking that it may be cancer.,How would you describe Sydney?,anxious,exciting,exuberant,0
2046,4627,4627,4627,4627,Aubrey brought snacks to share with the other people at the party.,What will Others want to do next?,wanted to be kind,wanted to be generous,thank Aubrey,2
2047,782,782,782,782,Addison is Kendall's aide and will do anything for Kendall.,Why did Addison do this?,trying to scuttle Kendall's plan,carry out Kendall's wishes,has bought into Kendall's plan,1
2048,3066,3066,3066,3066,"Sasha has spent his lifetime studying, and it has now paid off with a new teaching job and new house.",What will Sasha do next?,start his new teaching job,need to like to study for his whole life,spend a lifetime in his new house,0
2049,2016,2016,2016,2016,Riley wore a body suit to bridge the gap between Ash and them so that they could be close together.,What does Riley need to do before this?,get a body suit,exit the store,give Ash more opportunity for contact,0
2050,3652,3652,3652,3652,"After Casey's first car broke down, she bought a car from a trusted friend.",What does Casey need to do before this?,get her old car fixed,return the car to her friend,save up the money to buy a car,2
2051,3155,3155,3155,3155,Casey watched a movie together with his friends at a movie theater. They were too excited and spoke loudly.,How would others in the theater feel as a result?,inspired by their presence,a loser,irritated by their bad manner,2
2052,1024,1024,1024,1024,Jordan sold books on facebook to all of his friends through a multi level marketing company.,How would Others feel as a result?,manipulated,sick,ill,0
2053,2429,2429,2429,2429,skylar wanted to be a funny painter so she bearded every painting.,How would Others feel as a result?,as amused,Silly about the paintings,as bored,0
2054,1449,1449,1449,1449,Aubrey was excited and put on a dress for her wedding day.,Why did Aubrey do this?,wear jeans for her wedding day,wear a dress for her wedding day,look scared on her wedding day,1
2055,180,180,180,180,Aubrey stayed up all night studying. The next day in class she fell asleep.,What did Aubrey do?,barely studied but still got an A on the test,fell asleep in class,turned her work in late,1
2056,2259,2259,2259,2259,jesse wanted to get super drunk so he took money to a bar.,What will Jesse want to do next?,buy no drinks,refuse to talk to anyone,buy drinks,2
2057,4397,4397,4397,4397,Lee went and talked to a therapist and decided it was worth his time to keep going.,How would Lee feel afterwards?,desperate afterwards,lonely afterwards,hopeful afterwards,2
2058,862,862,862,862,Skylar talked to her boyfriend about his new job and how much she liked it.,What will Others want to do next?,enjoy their job,work hard in their new job,quit working,0
2059,2014,2014,2014,2014,Sydney purchased a new planner from the store to keep track of important appoints moving forward.,What does Sydney need to do to get a planner?,write her notes in the planner,listen to relaxing music,make sure she had money,2
2060,74,74,74,74,Remy posted a picture on her social media and hoped to get a lot of upvotes.,Why did Remy do this?,annoy people,be liked by others,get constructive criticism,1
2061,108,108,108,108,Quinn brought her to the hospital and let the others know the baby was coming.,What will Others want to do next?,mourn next,come to the hospital next,become doctor's next,1
2062,3192,3192,3192,3192,"Jordan was in New York for the first time and hit the city hard, seeing everything.",Why did Jordan do this?,make the best of the experience,get a taxi,moved to New York,0
2063,3887,3887,3887,3887,Kai is going on an overseas vacation. Kai intends to visit at least five different countries.,What does Kai need before leaving the country?,Tickets to ride the train,A bus ticket and cruise tickets,pack their bags and buy tickets,2
2064,54,54,54,54,Taylor saved other people's teeth from decay by providing good toothpaste.,What will Others want to do next?,teach them how to floss,teach them how to use mouthwash,thank Taylor,2
2065,3674,3674,3674,3674,Austin had Aubrey's hair cut and it looked fantastic when everybody complimented the new haircut.,What will Aubrey want to do next?,maintain the cut,awe,show it off,0
2066,1752,1752,1752,1752,Jesse got it checked out after finding out that it may be trouble.,How would Jesse feel afterwards?,anxious,smart,great,0
2067,4489,4489,4489,4489,Addison wanted to make sure that the problem got solved in the nick of time.,Why did Addison do this?,hurry to solve the problem,lazy,skilled,0
2068,3565,3565,3565,3565,Cameron played chess with Taylor in their free time.,What does Cameron need to do before this?,have free time,find out about chess,have fun with Taylor,0
2069,4849,4849,4849,4849,Cameron ate the pizza  while she was watching a movie with Taylor.,What does Cameron need to do before this?,go to the park for a hamburger,call the ice cream store,buy the pizza,2
2070,3413,3413,3413,3413,taylor wanted to please her daughter so she got her presents.,How would you describe Taylor?,as kind,grateful to Taylor,excited for presents,0
